Review,keyword
너무 예뻐요 사진과 같아요 짧아도 너무 너무 편해요 잘 입고 다녀요 ,"사진, 편하다, 짧다"
기본 원피스의 핏이 이렇게 이쁠수가 월 일 되자마자 쿠폰 먹여서 구매했습니다 역시 기대한 만큼 핏이 예뻐요 소재도 탄하구요 글로니옷은 빨리 사는게 이득인거 같습니다 레이어드로 입어도 이쁘고 벨트 해도 이쁩니다,"원피스, 이득, 먹이다, 레이어 드, 쿠폰, 소재, 기대하다, 기본"
몸에 완전히 핏되는 스타일이고 이상부터는 절대 안 들어갈 것 같네욤 ,"완전하다, 스타일, 들어가다, 절대, 몸, 핏되, 같네욤"
 에 키로인데도 m이 적당히 널하면서 마니 짧지 않아서 좋아요 s는 얼마나 마른 분들이 입는 걸까요 화이트도 구매 예정입니다 ,"널, 말다, 마르다, 분, 키, 적당하다"
가벼운 데이트룩으로 최고에요 날씨가 풀려서 손이 자주 가요 ,"데이트, 날씨, 가요, 가볍다, 풀다, 손, 최고"
가슴 작은편인데도 가슴압박이 심한 옷이에요 상체에 살은 없는데 흉통 큰 편이라 M 했고 허리는 딱 붙지 않아 편하네요 밑단이 생각보다 더 넓은 플레어 입니다,"작다 펴다, 가슴 압박, 상체, 편이, 허리, 편하다, 흉통, 플레어"
참 조아요 보시는대로 짧긴한데 그거대로 예뻐요,"그거, 짧다"
생각보다 잘 늘어나는 원단이고 검정색은 정장같은 느낌도 나서 좋았어요 키가 작아서 길이는 신경 안쓰고 구매했는데 앉아있을때는 생각보다 안짧게 느껴져요,"쓰다, 검정색, 원단, 신경, 길이, 늘어나다, 작다, 나서다, 키"
키가 인데 사이즈며 길이감 핏 이런 원피스 핏 어디서 찾기 힘든데 딱 상했던 그대로라 바지에 레이어드해도 예쁘고 단독으로 입어도 예뻐요,"레이어 드 해도, 이렇다, 단독, 사이즈, 원피스, 그대로, 바지"
처음에 입어보고 너무 타이트해서 놀랬어요 근데 오히려 편한거같아요 밑에 글로니 골지레깅스 숏 입으니까 짧아도 불편하지 않고 괜찮아요 그리고 옷이 정말 날씬해보입니다 ,"날씬하다 보이다, 골지 레깅스, 타이 트, 불편하다, 입어보다, 처음"
입고 벗을 때 매우 힘들지만 핏이 예뻐요 원단도 탄해요,"원단, 힘들다, 핏, 벗"
기본템으로 입기 좋아요 단독으오 입어도 좋습니다,단독 오
쫀하고 허리겁나 얇아보이고 길이까지 미니하게 제 키에는 딱이였어요 ,"허리 겁나다, 미니, 키, 쫀, 얇다 보이, 딱이다, 길이"
사이즈가 많이 작게나와서 엄청나게 마르신 분 아니면 m하시는게 좋을것같아요 소재가 엄청 짱합니다,"엄청나다, 작다 나오다, 아니다, 마르다, 사이즈, 소재"
정말 왜 이제야 주문했는지 통탄스럽기 짝이 없네요 여리여리하고 날씬해보이고 부유방은 가려주는데 제 키에 미디움 입으면 또 기장까지 적당합니다 다른 색도 구매각 ,"날씬하다 보이, 통탄 스럽다, 가다, 여리다 여리다, 적당하다, 부 유방, 미디움, 키"
원피스로 입어도 이쁘고 상의로 입어도 이쁩니더 이 원피스로 입었을때 살짝 아슬아슬하긴하더라구여 저는 상의로 즐겨 입을듯합니다,"아슬아슬하다 구, 원피스, 상의, 즐기다"
핏하며 길이하며 다 너무 좋아요 원래는 퍼지는 라인 별로 안좋아하는 이건 안유치하고 오히려 고급스러워 보이는 느낌이네요 ,"유치하다, 길이, 고급스럽다, 퍼지다, 보이다, 원래, 이건, 라인"
얇지 않고 적당히 톡해요 여름보단 봄에 입는게 좋을 것 같아요,"적당하다, 톡, 여름, 얇다, 봄"
리뷰에 많이 작고 짧다해서 걱정했는데 저한테는 적당한 길이였어요 한 사이즈 크게 산 후기가 많아서 미디움 재입고 될 때까지 기다리다가 스몰사이즈가 입고 됐길래 스몰로 구매했는데 두겹이라 그런지 뱃살 부각 하나도 안 되고 몸매 보정에 좋아요 가슴이 작은 편이라 입고 벗기에도 어렵지 않고 핏되는 원피스인데도 안에 셔츠나 이너티를 입어도 자국이 없어서 왜 인기 많음지 알 거 같아요,"스몰 사이즈, 적당하다, 어렵다, 사이즈, 재, 원피스, 겹, 그렇다, 기다리다"
재질이 너무 좋아서 놀랐어요 왜 인기 있는지 알겠는 느낌 길이는 짧지도 길지도 않은데 초반대 분들은 조금 짧다고 느끼실 수도 있어요,"재질, 초반, 수도, 길이, 분, 인기, 짧다"
진챠 넘 예뻐서 화이트사고 블랙 추가구매했어요 제키에도 치마가 짧아요 키크신분들은 너무 짧다고 생각할수있을것같아요,"키크 신분, 키, 화이트 사고, 치마, 블랙, 추가, 짧다, 짧다, 진챠"
사이즈가 많이 작다고 해서 걱정했는데 s입었는데 딱 예쁘게 잘 맞았어요 근데 기장이 확실히 많이 짧아서 키 크신 분들은 m 입으셔야할 것 같아요 ,"기장, 사이즈, 작다, 크다, 확실하다, 분, 짧다, 야하다"
글로니 러버 입니당 고민하다가 세일하길래 구매했는데 너무너무 맘에 듭니다 상체 마른편이라 보통 s사이즈 사면 잘맞는데 이번엔 좀 널히 입고 싶어서 m사이즈를 시켰습니당 근데 전혀 널하진 않아요 딱 맞아요 여기서 살 더 찌면 핏이 별로일 거 같아요 개말라인간이 아니심 무조건 m사이즈 추천해요 글고 역시 글로니 핏을 넘 잘 뽑아요 몸매 짱 좋아보여요 굿,"무조건, 추천, 고민, 널, 세, 마르다 편이, 개다 인간, 전혀"
좀 뚱한편이라 걱정 많이하고 샀는데 딱 맞고 너무 다행이에요 잘 늘어나고 쫀한 재질이라서 벗을땐 쫌 힘들지만 라인이랑 핏이 너무 예뻐서 대만족입니다 세일할때 만원대에 사서 대만족이에요 ,"만족, 만족, 늘어나다, 재질, 만원, 라인, 다행, 힘들다, 걱정"
진짜 맘에 들어요 딱 정석으로 예쁜 블랙 원피스 사이즈는 웬만하면 m이 맞을듯 타이트하고 입고벗을때 좀 힘들어요 배송 빨라서 좋아요,"힘들다, 타이트, 정석, 사이즈, 원피스, 배송, 블랙"
완전 기본 원피스예요 글루니는 베이직한 아이템을 참 이쁘게 잘 만드는 것 같아요 가슴 큰 분들은 가슴압박이 좀 있을 것 같아요,"가슴 압박, 루니, 베이직, 만들다, 아이템, 분, 가슴, 기본"
진짜 너무너무 이뻐여 키 기준 속바지 입으면 입을 수 있는정도고 상체만보면 s 하고싶은데 s헸으면 너무 짧아서 다 내놓고 다닐번 했어여 ,"상체, 바지, 번, 기준"
두꺼워서 비침 걱정도 없고 좋아요 다만 생각보다 더 짧고 진짜 딱 붙어요 가격만 좀 저렴하면 하나더 사고싶어요 ,"걱정, 저렴하다, 가격, 하나, 비치다, 짧다"
배송도 빠르고 넥라인 맘에 들어서 구매했는데 상체부분이 잘잡아주는 듯하면서 타이트한느낌이여서 만족스럽습니다,"만족스럽다, 상체 부분, 잡다, 들어서다, 배송, 넥라인, 빠르다"
옷장에 막 접어놔서 좀 쭈글하게 찍혔는데 탄한 면소재예요 핏도 예쁘고 유용하게 입을 수 있습니당 ,"유용하다, 접다 놓다, 쭈글하, 니당다, 옷장, 소재, 핏"
핏이 이뻐서 만족합니다 생각보다 단정한느낌이에요,"만족하다, 핏, 단정하다"
치마가 많이 짧다고 했는데 짧기는 해도 핏이 너무 예뻐서 어쩔수 없어요 정말 너무 예쁩니다 저만 입고싶울정도에요,"치마, 해도, 핏, 짧다, 짧다"
쇼룸에도 없어서 안입어보고 구매했는데 만족해요,"입어보다, 만족하다, 쇼룸, 없다"
검정색이라 먼지 붙은 게 잘 보이지만 예뻐요 믿고 사는 글로니입니다,"검정색, 살다, 먼지, 보이, 붙다, 믿다"
엄청 미니멀한데 신축성이 좋아서 활동하기도 편하고 몸매도 좋아보여용,"신축, 미니 멀다, 활동, 편하다, 몸매, 보이다"
S랑 M 고민하다가 S 샀는데 잘 맞아요 부유방도 잘 가려줍니다 ,"가다 줍다, 고민, 부유 방도, 맞다"
배송 달 넘게 기다렸지만 진짜 너무너무 예쁘고 마음에 들어요,"넘다, 배송, 기다리다"
배송도 빠르고 물건도 잘 받았습니다 감사합니다 ,"물건, 배송, 빠르다, 받다"
핏이 예뻐요 생각보다 타이트 하진 않았어요 다만 길이가 넘 짧아요 앉을 때 고비,"길이, 고비, 타이 트, 하진, 짧다, 앉다"
핏이 예뻐요 생각보다 타이트 하지 않았어요 다만 넘 짧아서 길이가 좀 더 길었으면 좋겠어요 ,"길이, 타이 트, 핏, 짧다"
재질이 도톰해서 원피스 모양은 잡아주지만 여름에 입기 더워요 나시원피스이지만 여름에는 못입는 두꺼움입니다,"나시 원피스, 잡다, 원피스, 재질, 도톰하다, 여름, 여름, 덥다"
세일해서 비교적 저렴하게 삿구 불편한거 진짜 못입는데 편해요 ,"불편하다, 일해, 편하다, 저렴하다, 비교, 삿구"
세일해서 비교적 저렴하게 삿구 불편한거 진짜 못입는데 편해요 레이어드 해서 입어두 예쁨 ,"불편하다, 일해, 편하다, 저렴하다, 비교, 레이어 드"
진짜 날씬해 보이는데 치마가 너무 짧아요 좀만 더 길게 만들어주세요 ,"만들다, 날씬하다, 보이다, 길다, 치마, 짧다"
배송 오래 기다려서 입고 가려던 약속에는 못 입고 갔지만 사이즈 바꿔주셔서 습니다 허리 얇으신편이면 그냥 s해서 딱 맞게 입는게 예쁜 것 같아요,"기다리다, 가다, 사이즈, 허리, 배송"
스몰로 샀어오 됐나 싶지만 미듐도 괜참 아요 좋어 요,"미듐, 스몰, 싶다, 돼다, 괜참"
