Review,keyword
편하게 입으려고 산건데 저한텐 오버핏을 넘어서 밀레니엄 힙합보이핏이긴 합니다. 하지만 그건 제 문제이기 때문에 티샤쓰는 5점 입니다. 후줄근 방지용 목걸이도 차보았습니다.,"목걸이, 후줄, 근, 편하다, 티샤, 쓰다, 문제, 이기, 건데, 힙합, 차"
소버먼트 역시 맛집입니다!! 깔 별로 사고싶을 만큼 핏 재질 색감 너무 마음에 들어요!! ,"맛집, 싶다, 재질, 별로, 소, 버먼, 트"
빼입 하기에 제 스펙에 L이 좋다고 보고 넣입 할거면 M이 이쁠것 같습니다! 소재는 탄탄하고 생각보다 무겁단 생각은 안드는것 같습니다. 딱 스탠다드에 충실하면서 또 일반적인 소재 느낌은 아니라 꾸안꾸 티셔츠네요ㅋㅋ 손이 많이 갈것같습니다!,"티셔츠, 소재, 손, 무겁다, 스펙"
"핏이 오버핏으로 나왔습니다. 그래서 와이드 슬랙스랑 빼입으로 매칭했습니다!  가장큰 장점은 색감입니다! 정말 이뻐요,,, 흔한 차콜아니구 워싱된 느낌이라 더욱 좋았습니다.","색감, 장점, 슬랙스, 흔하다, 와이드, 가장"
워싱감이 딱 좋아서 여기저기 잘 묻네요. 코디하기 편해요,"편하다, 묻다, 워싱감, 여기저기, 코디"
넘모 편하고 스타일 좋고 색깔도 예뻐서 자주 입게 되네요 파란색도 샀어요,"파란색, 되다, 편하다, 스타일, 색깔, 넘다"
좋어요 여러상황에서 잘 매칭 되네요  부담없이 스타일 잡을수 있어서 좋았어요,"되다, 스타일, 잡, 매칭, 없이, 상황, 여러"
블루색상 구매 후 너무 만족해서 더 구매했습니다 샌드 색상도 곧 코디 올릴게요 감사합니다 !,"만족하다, 올리다, 색상, 코디, 블루, 샌드"
킹쁩니다; 기대 안하고 샀는데 스트릿한 핏감. 제가 찾던 느낌이네요. 다른 색상도 고민중임다. 제 스펙에 힙하게 입는거 좋아하시면 xl ㄱ ㄱ하세여,"색상, 스펙, 쁩니, 핏감, 좋아하다, 느끼다, 힙하, 찾다"
소버먼트 너무 좋아요... 여름 반팔 겨울 맨투맨 다 여기서 살 거 같아요!! 소버먼트 짱,"소, 버먼, 트, 팔, 맨, 투맨, 겨울, 여름"
옷 색감 이쁘고 코디하기에도 편해요 잘 입겠습니당,"코디, 니당다, 편하다"
피그먼트 워싱 입문으로 좋습니다.  제 스펙이 오버사이즈로 잘 맞아요,"오버, 사이즈, 맞다, 스펙, 입문, 피그먼트, 워싱"
피그먼트 색감 정말 예쁘게 빠졌고 재질도 탄탄하고 좋아요 근데 세탁하니까 살짝 돌아가네요,"세탁, 근데, 빠지다, 돌아가다, 피그먼트"
적당히 찌비침 없을 두께감에 과하지않은 워싱감이 마음에 들었어요 특히 절묘하게 과하지않은 오버핏 실측이 좋았어요,"워싱감, 절묘하다, 실측, 적당하다, 두께감, 오버핏, 없다"
티가 탄탄해서 너무 좋았어요 체형 보완도 되고 피그먼트 덕분에 흔하지 않아요,"되다, 흔하다, 피그먼트, 덕분, 보완, 티"
162에 48키로 평소 크게입는거 좋아해서 엑라 시켰어요 색감 핏 모두 좋아서 다른 컬러도 사고싶어요!!,"컬러, 색감, 좋아하다, 싶다, 엑, 평소, 키로"
생각보다 무겁긴한데 핏도 좋고 재질이 엄청 좋습니다 차콜이라 땀나면 자국생길것도 걱정됐는데 자국 티도 안나고 좋아요,"따다, 걱정, 돼다, 핏, 무겁다, 재질"
헬스 3년차 입니다 운동 주 5-6 회 하는 사람으로써 정말 딱 마음에드는 오버핏 티셔츠 입니다. 색깔 마음에 드는거 몇장 더 살까 합니다ㅋㅋ 길이랑 다 너무좋아요,"티셔츠, 색깔, 운동, 년차, 길이"
피그먼트는 소버먼트 그냥 모든티들이 다이쁘고 편하고 그러네여 ㅎㅎ 티셔츠 맛집이네여,"맛집, 피그, 멀다, 틀다, 그렇다, 그냥, 편하다, 티, 소, 버먼, 트, 티셔츠, 모든"
두께감 좋고 착 핏도 이뻐요 다른분들한테도 추천합니다,"분, 추천, 핏, 두께감"
여행 때 입었는데 무난하게 입기 너무 좋네요 사이즈는 오버입니다,"사이즈, 오버, 여행"
원단 매우 탄탄하고 좋습니다. 워싱 덕분에 힙한 느낌에도 잘 붙습니다,"덕분, 붙다, 힙, 워싱, 원단"
여러 옷 들 택할 때 피그먼트 처음 입문용으로 좋은거 같습니다.,"입문, 피그먼트, 처음, 여러, 택할"
이건 색감이 뒤지게이쁨 ㄹㅇㄹㅇ 요긴하게 입고다닙니다,"색감, 뒤지다, 요긴, 이건"
생각보다 얇고 시원하네요 워싱도 이뻐요 근데 어깨 사이즈가 저한텐 살짝 더 오버했으면 좋았겠네요,"오버, 사이즈, 근데, 어깨, 얇다"
지금부터 입기 좋아요 편하고 이쁘고 데일리 각 강추강추,"편하다, 지금, 추, 강추, 데일리"
피시방가능 학교가능 당구장 쌉가능 재질 좋음 소매 길이 좋음 총장 살짝 김 색감 이쁨 두께감 살짝 있지만 시원함,"재질, 당, 구장, 총장, 시원하다, 소매, 두께감, 학교"
핏도 괜찮고 어깨도 넓어보여서 좋은거 같습니다!!,"보, 여서, 핏, 어깨, 넓다"
카고 팬츠에 잘 어울리고 가볍게 악세서리로 목거리 하시는걸 추천드려요,"팬츠, 가볍다, 악세다, 서리, 어울리다, 드리다, 목, 거리, 카, 추천"
살짝 크긴한데 이 맛에 입는 거 같네요 넣입하면 괜찮은 거 같아요,"넣다, 입하, 맛, 크다"
오버핏 보다는 적당한 핏감을 원해서 M으로 주문했는데 원하는 핏이 나오네요. 질감이나 두께는 일반 면티랑 똑같은데 시원한 건 아니더라도 당연히 반팔이라 한여름에 입어도 문제는 없습니다.,"여름, 팔이, 보다는, 핏감, 아니다, 두께, 티, 주문, 없다"
무채색으로 후드베스트랑 함께해도 조합이 좋았어요 다음엔 첼시부츠 사서 긴바지에도 입어보려구요,"바지, 입어보다, 베스트, 첼시, 무채색, 조합, 부츠"
