Review,keyword
이뻐요 최고 꾸미고 나갈 때 진짜 자주 입음 무난꾸안꾸,"꾸다, 꾸미다, 최고"
"딸아이가 맘에들어합니다
160초반에 48킬로
딱맞습니다
기본디자인이고
만듬세 좋아요
가격대비 훌륭","가격, 디자인, 킬로, 기본, 훌륭, 초반, 맞다, 대비"
"생각보다 짧아서 당황했지만
두께감 적당하고 허리 들뜸 없어서 너무 좋아요!","두께감, 짧다, 당황, 적당하다, 없다, 허리"
허리는 맞는데 골반이 너무 껴요 ㅠㅠ 길이는 딱 좋은데 입고벗기 불편해요,"불편하다, 골반, 벗기다, 끼다, 맞다, 허리, 길이"
오랜만에 짧은청치마 원하던스타일이에요~날씨가 따뜻해서 외출복으로 픽했어요,"따뜻하다, 날씨, 외출복, 오랜, 스타일, 원하다, 짧다, 청, 치마"
"제가 원하던 디자인이라 너무 맘에들어요
흑청치마 사고싶어서 웬만한데 다 뒤졌는데 이게 젤 예쁨미다
다만 s인데 허리가 많이커요
그래도 위에 큰 후드나 맨투맨입으면 신경안쓰이는데 크롭이랑 같이 입으려면 줄여야할듯 헐렁해보여요.","디자인, 크다, 흑, 청, 치마, 원하다, 허리, 싶다, 보이다"
"키가 좀 커서 짧을까봐 걱정했는데 그렇게 짧진 않았어요!
옷도 이뻐서 잘입고 다닐것 같아요~!","짧다, 걱정, 그렇게, 키"
예뻐용 근데 이거 허리 진짜 커서.... 줄여서 입어야할 것 같아여,"줄, 여서, 근데, 커서, 허리"
길이도 적당하고 재질이랑 핏도 너무 좋은 것 같아요!!,"재질, 이랑, 적당하다, 핏, 길이"
무신사 스탠다드 치마 맛집 ㄹㅇ루다가 ㅇㅈ하는 부분입니다,"스탠다드, 치마, 물다, 루다, 맛집, 부분"
기장이 딱 예뻐요 다른 쇼핑몰 기본 데님치마보다 싸기두 하고요,"쇼핑몰, 데님, 치, 싸다, 마, 기장, 기본"
생각보다 허리가 엄청 큽니다! 저 수선집 아주머니가 29인치라고 하셨어요! 저는 수선 맡겼는데 많이 줄여야 해서 돈 더 나왔어요… 6천원 달라고 하셨어요… 저 허리 얇은 편 아니고 보통인데 이 옷이 크게 나옵니다 만만하게 보시면 안돼요 !!,"크다, 많이, 허리, 보통, 인데, 얇다, 아주머니"
"예.뻐.요. 존예탱구리~ 잘입겠습니다~
허리 잘 맞고, 색감 생각한 흑청색깔이에요
여름에 진작 살 걸 그랬네 싶습니다. 반팔이랑 입어도 예쁠 것 같아요","색깔, 이에요, 색감, 여름, 흑, 청, 탱, 구리, 팔이"
핏은 정핏으로 예쁩니다 데일리룩으로 잘 활용할거같아여,"데일리룩, 정핏, 핏, 활용"
"무난한 디자인이라 아무데나 매칭해서 편하게 입으려고 구매했어요! 바지 26입는데 M사이즈는 살짝 큰편입니다. 그래도 입을만한 크기에요, 검정이라 아무데나 입기 좋아서 활용도 좋아요!","바지, 사이즈, 크기, 디자인, 검정, 편하다"
허리가 좀 커요! 대신 키가 큰 편인데 기장감도 적당하고 힙도 너무 불편하지 않고 딱 맞습니다. 색깔은 말 그대로 딱 워시드 블랙이라 여기저기 캐주얼하게 매치하기 좋을거같아요!,"블랙, 색깔, 허리, 불편하다, 기장감, 힙, 크다, 키, 편, 인데"
"허리 24 입는데 조금 커요
품도 조금 너무 커서 잘 안 입게 됨","크다, 커서, 품다, 허리"
사진이랑 똑같아요. 아무 옷이랑 입어도 잘 어울려서 잘 입고 있어요.,"이랑, 어울리다, 똑같다, 사진"
xs살 걸 그랬어요. 밑단 단면 사이즈가 아쉽네요ㅠㅠ 살짝 벙벙한 느낌이에요,"이에요, 아쉽다, 단면, 사이즈, 밑단, 그렇다"
두께감은 살짝 있어요 허리 잘 잡아주고 길이는 너무 짧지도 않고 적당해요,"두께감, 짧다, 길이, 적당하다, 잡다, 허리"
아주 좋습니다요 좋아요 근데 허리가 좀 작음요ㅜㅜ흑,"작, 흑, 근데, 허리"
"기본흑청치마 하나쯤 가지고 싶어서 구매했습니당

색은 예쁜데, 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요
넣입하면 좀 애매한 느낌이고, 벨트하면 좀 괜찮아요

그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다~!","옷감, 벨트, 색, 허리, 흑, 청, 치마, 배송, 넣다, 입하, 빠르다"
"M사이즈 치고는 조금 여유있게 나온 것 같아요! 참고!
M반이라고 해야할까요. 반 치수 업된 느낌
M과 L의 중간정도 느낌으로 보면 될 것 같아요😊

길이 딱 적당하니 핏도 너무 예뻐요!
휘뚜루마뚜루 코디하기 너무 좋은 스커투💕

워싱도 예쁘게 빠져서 예쁩니다.
일반 블랙 스커트 보다 훨씬 힙하고
여기저기 매치하기도 좋아요!

재질은 스판기 거의 없이 톡톡하고 핏잘 잡아줘서
지금 같은 가을 계적에 입기 딱 좋네요!
데일리로 제일 자주 착용하고 있어요🥰","스커투, 핏"
허리 헐렁해서 좋아요. 약간 스판있는데 엄청 크게 늘어나는 편은 아닙니다,"늘어나다, 허리, 헐렁하다, 아니다, 편, 크게"
예뻐요! 골반 부분이 타이트해서 입을 때 조금 끼는 건 어쩔 수 없지만 옷 자체는 예쁩니다!! 그리구 허리가 조금 커요ㅠㅠ,"허리, 골반, 타이트, 크다, 끼다, 부분, 없다"
"너무 단정하지도 않으면서 
약간 힙한? 느낌도 나요.
무탠다드 라인 바지 L샀을 땐 
딱 맞았는데 치마는 할랭헐랭 하네요
참고 하시면 좋을 것 같아요! 
주름이 지면 강력하게 져버려서 
다림질 해줘야 할 것 같긴 한뎅
이건 제 뱃살 문제기 때문에...🙂
치마 예뿝니다 ㅎㅎ 편해요🥺❤️","바지, 뱃살, 나요, 강력하다, 문제기"
소재가 탄탄하고 간단하게 코디하기 좋은 것 같아요.,"간단하다, 코디, 소재"
"바지는 L를 입어야 편하게 입을수있는편인데 치마이기도 하고 사이즈 스펙대로라면 M이 맞을것같아서 M으로 주문했어요 (이치마는 크게입는것보다 핏되게 입는게 예쁘니까^^) 허리,기장 사이즈 스펙 그대로여서 잘맞아요 M정사이즈 입으시는분들에겐 살짝크게 느껴질수도 있을것같아요 저는 잘맞네요 (뱃살이 있는편이라 꽉끼지만 ㅋㅋ)","사이즈, 편하다, 바지, 맞다"
여기저기 잘입고있어요. 신축성은 없지만 복부가 다른 s사이즈 치마들에 비해 은근히 여유있어서 밥먹어도 안찡김.,"복부, 사이즈, 먹다, 없다, 치마, 신축, 성은, 여유, 찡, 비다"
핏도 너무 마음에 들고 편해서 좋네요 코디하기도 쉬울거 같아요,"편하다, 코디, 기도, 핏, 쉬다"
"색감 빈티지 블랙 너무 이뻐요 
비슷한 스타일 여러개 두고 고민햇는데
잘 선택 한 것 같아요
탄탄해요
제 사이즈는 엠이 더 나았을거같아요 
차 내릴때 좀 불편 ㅋㅋ","사이즈, 두다, 스타일, 나다, 내리다, 고민, 햇, 늘다"
"첨에 M 샀다가 허리 빼고 다 작아서 L로 교환했어요
M은 핏은 딱 좋은데 골반이 너무 껴서 앉거나 걸으면 치마가 너무 올라가서 조금 불폈했구요 
L 하니까 기장이나 통은 좋은데 허리가 좀 커서 저는 요술단추 달아서 입었어요
전체적으로 맘에 들어요!","허리, 앉다, 교환, 걸다, 골반, 작다"
저한테 딱맞는 길이감이에요 달라붙는 느낌이 마음에 들어요,"길이감, 이에요, 달라붙다, 맞다"
제 키에 적당한 치마길이 찾기 진짜 힘든데 역시 무신사… 너무 만족합니다,"힘드다, 키, 만족하다, 찾기, 물다, 치마, 길이"
"하체통통이라 L사이즈가 딱 맞고, 허리는 좀 낙낙한 편이나 골반이 딱 맞습니다","사이즈, 골반, 맞다, 편이, 하체, 허리"
허리단면 34입는데 s가 33.5라서 m으로 샀는데 허리도 크고 통도 어정쩡하게 커요 저랑 비슷하신분들은 s사도 충분할거 같아요,"정쩡하, 허리, 단면, 크다, 분"
"시중에 다른 보세 쇼핑몰에서 파는 것과 가격은 비슷한데 만듦새가 더 좋아서 만족했어요.
A라인 치마라 골반 부각되는 게 없어서 좋았습니다. 다만 A라인이라 조금 펑퍼짐 합니다. 이 점 알고 구매하시면 좋을 듯 합니다!
너무 짧지 않은 A라인 흑청 치마 찾고 계신 분들께 추천드려요.
 사진은 좀 어둡게 나왔는데 실제로는 화면이랑 똑같아요. 예쁜 흑청입니다 ㅎ.ㅎ","쇼핑몰, 사진, 흑, 청, 새, 찾다, 라인, 어둡다, 가격"
다들 허리 부분이 작아서 골반 부분에서 낀다는 평이 많았는데 역시나 허리 부분은 딱 맞는데 입을 때 골반 부분에서 올리기가 불편해요 근데 그 점 빼고는 가격 대비 질도 좋고 길이도 적당해요!,"골반, 작다, 부분, 불편하다, 허리, 길이, 빼다, 적당하다"
언제나 믿고 사는 무신사입니당 사이즈 핏 다 좋아용,"무신, 사, 믿다, 살다, 사이즈, 언제나"
키가 큰편인데 부담스럽지않은 길이라서 좋아요,"편, 인데, 부담, 스럽지, 길이, 라서, 키"
"길이도 딱 알맞고 색상도 이뻐요!
단추도 튼튼해서 불편함은 없습니다!
위아래 셋업으로 입어도 이쁘고 따로 입어도 이뻐용","뻐용, 색상, 셋업, 따로, 알맞다, 불편하다"
"기본흑청치마 하나쯤 가지고 싶어서 구매했어요

색은 예쁜데, 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요
넣입하면 좀 애매한 느낌이고, 벨트하면 좀 괜찮아요

그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다~!","옷감, 벨트, 허리, 색, 배송, 흑, 청, 치마, 넣다, 입하, 빠르다"
"기본흑청치마 하나쯤 가지고 싶어서 구매했습니당

색은 예쁜데, 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요
넣입하면 좀 애매한 느낌이고, 벨트하면 좀 괜찮아요

그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다","옷감, 벨트, 색, 허리, 흑, 청, 치마, 배송, 넣다, 입하, 빠르다"
"처음에 xs로 샀다가 작을 것 같아서 취소했는데 그 몇 시간 사이에 벌써 발송이 완료되어서 결국 반품비 내고 다시 샀어요 😭😭
그만큼 배송이 완전완전 빨라요!

치마는 베이직한 흑청 스커트에용 휘뚤마뚤 여기저기 다 잘 어울려서 좋아요!
저는 골반 엉덩이 허벅지가 있는 편인데 s사이즈가 딱 맞았어요 xs는 아예 꽉 껴서 못 입는 수준이었구요 
길이에 비해서 허리나 엉덩이가 타이트하게 나왔으니 참고하세요ㅎㅎ

재질도 톡톡하고 완전 한여름 아니고서는 사계절 내내 입을 수 있을 것 같습니당 잘 샀어요!","골반, 허벅지, 휘뚤마뚤, 엉덩이, 벌써, 취소"
사진에 있는 니트와 스커트가 무신사 스탠다드에서 첫 구매한 상품입니다. 패션 좋아하는 지인이 기본템은 무신사 스탠다드가 가격 대비 좋다고 해서 구매했었는데 진짜 좋네요 앞으로 자주 구매할 거 같습니다!,"상품, 패션, 사진, 좋아하다, 니트, 스커트"
"기장이 짧은 것 같아서 걱정했는데 딱 적당해요!
168인데 부담없이 입습니다!
허리는 좀 크긴 한데 데님 치마는 너무 딱 맞으면 불편해서 그냥 널널하게 입을라구요
진짜 기본템으로 딱이에요!!
핏도 딱 좋아요<~","짧다, 불편하다, 부담, 크다, 핏, 허리, 걱정"
"허리는 큰데 골반에서 걸려서 입기 조금 불편하지만 옷 핏이 진짜 옙뻐요,,,,인생 청치마 될 것 같아요 다들 무텐다드 하는 이유가 있더라고요 불편한 거 감안하고 또 살 의향 매우 있읍니다","불편하다, 골반, 이유, 감안, 하고, 허리, 크다, 옙뻐"
스몰샀는데 생각보다 ㅡ널널하게 잘 맞았어요~~ 역시 데님종류는 무신사가 최고인듯해요ㅎㅎ 근데 흰가방이랑 들었는데 약간 물빠짐이 있나봐여ㅠㅠ 가방이 이염됫어요ㅎ 혹시모르니 조심히 입는게 좋을것같습니당!,"가방, 이랑, 스몰, 조심, 히, 니당다, 이염, 됫, 모르다"
