Review,keyword
가성비가 좋고 디자인이 예뻐요. 유행없이 입을수 있어요.,"디자인, 유행, 가성비, 없이"
진짜 완전 이뻐요🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺 핏도 완전 이쁘고 사이즈도 괜찮구 제 최애 티,"핏, 최애, 사이즈"
옷 가볍고 목 부근이 튼튼한 거 같아서 좋아요 디자인도 심플해서 입기 좋은 것 같습니다,"가볍다, 심플, 디자인, 부근"
날씨가 갑자기 더워져서 구매 했는데 역시 디자인 최고네여,"더워지다, 날씨, 최고, 디자인, 갑자기"
운동할때 입을려고 삿어요 그냥저냥 입기 좋은 핏입니다 ,"핏입니, 려고, 그냥, 삿어, 냥, 운동"
핏이랑 디자인 다 넘넘 맘에 들어요!! 재질도 여러번 빨았는데도 짱짱하고 프린팅도 선명해요!! 그냥 휘뚜루마뚜루 입을 수있어서 손이 자주가는 옷입니다!,"프린팅, 손, 디자인, 재질, 선명하다, 여러, 빨다"
재질도 좋고 깔끔해서 무난하게 잘 입을 수 있을 것 같아요,"깔끔하다, 재질"
착용감 좋고 짅자 무슨 색깔 입지 고민하다가 검정으로 삿어용ㅇ생각보다 맘에들고 다른색으로 하나 더 살까 고민즁ㅇ이애여😍 ,"고민, 즁, 검정, 삿어용, 살다, 색, 입지"
아들이 입고싶다고 해서 주문했는데 맘에 들어하네요 여름 면티치고 좀 도톰한 편이고 스판끼가 좀 있는 느낌이예요 폴리가 조금 섞여있어으면 하는 바램이 드네요.,"아들, 스판끼, 주문, 섞이다, 톰"
배송 빠르게왔습니다. 재질 디자인 마음에 들어요. ,"오다, 재질, 빠르다, 배송, 디자인"
아니 일단 포장부터 브브 로고 너무 이쁘고 내 스펙에 s 가 진짜 찰떡 ㅜㅜ 스투시 하위호환 가태요,"스펙, 포장, 태, 스, 투시, 찰떡, 로고, 호환"
총기장이 길어도 m사이즈핏이 예뻐요~~프린트도 선명하니 깔끔하고 면이 좋아서 세탁 후에도 걱정없겠어요!! 선물용으로 구매했다가 예뻐서 제가 입습니다^^,"깔끔하다, 세탁, 선물"
역시 한국의 스투시... 등판 그래픽 기가막히고 원단도 얇지만 탄탄하니 좋습니다,"얇다, 한국, 막히다, 원단, 스, 투시, 등판"
배송 빨라요 그리고 너무 이뻐요 근데 길이가 조금 길어요ㅜ,"빠르다, 근데, 길이, 배송"
재질도 좋고 깔끔해서 무난하게 잘 입을 수 있을 것 같아요 널널한 핏이여서 여름에 입기 좋은 반팔이에요,"깔끔하다, 여름, 팔이, 에요, 핏이, 여서"
생각한데로 업청 편하고 오버핏으로 한사이즈 크게 샀는데 좋습니다 ,"오버핏, 편하다, 크게, 사이즈, 업청"
넉넉해요. 비침 없어요 두께 적당해요 디자인 맘에 들어요.,"적당하다, 두께, 없다, 디자인, 비침"
선물줄려고 주문했어요. 생일날 맞춰서 배송도 빠르게 왔고 오버핏으로 사이즈도 잘맞을거같아요. 면이 좋아요!! 프린트도 선명하고 깔끔해서 여름에 잘입겠어요.,"깔끔하다, 선물, 줄다, 여름, 배송, 주문, 맞다, 오버핏, 맞추다"
역시 한국의 스투시... 그래픽 기가막히고 원단도 탄탄하니 좋습니다,"한국, 막히다, 원단, 스, 투시, 그래픽"
예뻐요 해외여행시갈때 편하게 레깅스랑 티만 입고 갔는데 티가 멋스러워서 꾸안ㄲ스트로 편하게 다녀왔러요,"편하다, 레깅스, 멋, 스럽다, 가다, 오다, 해외여행, 꾸다"
옷이 엄청 이쁘고 편하게 입기 좋아요. 살까말까 고민중이면 사세요,"민중, 살다, 말다, 편하다"
깔끔하고 좋습니다. 쿠폰적용해서 저렴하게 구매했네요.,"저렴하다, 깔끔하다, 적용, 쿠폰"
배송도 빠르고 옷 뒤가 너무 이뻐서 마음에 들어요 근데 조금 길어요ᅲ,"근데, 배송, 빠르다"
운동할때 입으려고 샀는데 색깔도 선명하고 핏도 잘 맞고 여러모로 합리적으로 잘 산거 같아요. 맨들맨들한 면 반팔티 입니다! 여러가지로 모으고 싶네요 !,"색깔, 운동, 핏, 여러, 모로, 가지, 합리, 싶다, 팔, 티"
길이가 좀 길어서 엉덩이를 덮고도 남아요 재질은 좋아요,"엉덩이, 덮다, 재질, 남아, 길이"
단독으로만 입어도 좋고 얇은 셔츠에 레이어드해서 입어도 좋습니다. 등쪽 프린팅이 커서 포인트되는것도 예뻐욥 오버핏 좋아해서 크게샀어요(엉덩이 다덮고 살짝 더 내려감),"욥, 커서, 셔츠, 엉덩이"
깔끔하니 편하게 입기에 너무 좋습니다! 사이즈도 오버핏이라 넉넉하니 좋구 디자인이 맘에들어요!^^,"편하다, 깔끔하다, 사이즈, 디자인, 오버핏"
옷 예쁘고 좋아요! M사이즈 클까봐 걱정했는데 딱 좋아요,"크다, 걱정, 사이즈"
배송은 4일 정도 걸렸습니다  디자인은 뒷면에 크게 박힌 브라운브레스 로고가 포인트이고 예쁩니다 디자인은 화면과 같구요 핏도 예뻐요 아쉬운 점은 가격에 비해 질이 그렇게 좋진 않은거 같아요 생각보다 얇고 잘 늘어 날거 같아요 그래도 디자인은 예뻐요!,"화면, 디자인, 로고, 브라운, 뒷, 아쉽다, 가격, 얇다"
배송  일단 배송이 빨리 와서 좋았어요 주말 사이에 끼고 3~4일 만에 온거 같아요! 디자인  디자인은 깔끔하고 뒷 부분에 있는 큰 브라운브레스 로고가 포인트 인거 같아요  어디든 무난하게 잘 어울리고 편하고 예뻐서 손이 많이 가요!  데일리 꾸안꾸룩으로 너무 예쁜 제품이에요,"디자인, 로고, 깔끔하다, 제품, 이에요, 배송, 주말, 브라운"
옷 질감이 좋고 평상시에 입고 다니기 좋은거 같아요 사이즈도 살짝 오바핏인거같아요,"오바핏, 사이즈, 질감"
오버핏으로 와이프 사주었는데  잘어울리게 이쁘게 잘입을거같네요  👏🏻,"오버핏, 어울리다, 사주다, 와이프"
사고싶어서 한달넘게 고민하다가 샀는데 고민한 시간이 너무 아까웠어요! 프린팅 너무 이쁘고 재질도 아주 살짝 비치는 재질이지만 거의 안 비쳐요! 저한테는 사이즈가 좀 커서 건조기 돌려서 입었더니 딱 맞았어요 마감처리가 조금 별로긴 했는데 신경을 잘 안쓰는 편이라 전 괜찮았어요 가을되면 후드티도 사려구요 너무이뻐여 진짜,"건조기, 재질, 프린팅, 사이즈, 커서"
뒤에 로고가 유니크하고 하나만 입어도 스타일이 사는 느낌이네용 원단이 좋아보여서 목늘어남 1도 없이 깔끔합니당~~,"깔끔하다, 스타일, 로고, 보, 여서, 원단, 유니크, 하고, 하나, 뒤"
엄청 잘입고 있어요 !! 많이 입은 탓이라 그런지 엉덩이 쪽에 보풀이 생기는거 빼고는 색상 착용감 다 좋아요 구매할맛 납니다 !!,"엉덩이, 착용, 생기다, 그렇다, 색상, 나다"
믿고 보는 브라운브레스 굿입니다 깔끔하고 이뻐요!,"깔끔하다, 굿, 믿다, 브레스, 브라운"
재질좋고 무난합니다 올여름용으로 입을라구요 ㅎㅎ,"라구요, 재질, 여름"
재질도 좋고 입어보니 더 멋진것 같아요~^^ 가족티로 맞추니 예쁘네요,"입어보다, 맞추다, 멋지다, 재질, 티, 가족"
두께감 적당하면서 디자인도 이정도면 괜찮은거 같아요,"적당하다, 디자인, 두께감"
세탁하니 보풀이 일어났어요 질은 생각만큼 좋지않아요 신축성있어 입기는 편합니다,"편하다, 세탁, 일어나다, 보풀, 질"
옷 사이즈가 적당하고 색감이 선명해요 착용감이 좋아요,"착용, 선명하다, 적당하다, 색감, 사이즈"
친구들 많이 입어서 샀는데 무난한 티로 좋은것 같고 다른 색도 도전해보고 싶네요 ,"싶다, 전, 색도, 친구, 티"
제가 입었을때 상상했던 핏 그대로였는데 약간 마른사람한테는 별로 추천 안해요 약간 어벙벙핏? 그래도 굉장히 예뻐서 잘 입고 다니고 있어요,"그대로, 별로, 안해"
사이즈 딱 맘에 듭니당 로고가 이뻐영 자주 입게될거같습니다,"듭, 로고, 사이즈"
디자인 예쁘고 힙해요 제가 키가 작은 편이라서 사이즈는 큰데 엉덩이 덮는 기장입니다 오버핏으로 예쁘게 입을 수 있어요,"사이즈, 크다, 엉덩이, 기장, 키, 편이, 라서, 힙해"
예약배송이라 걍 기다리려했는데 바로 오더라고요..? 반팔티 치곤 좀 비싸긴 한데 할인해서 그나마 싸게 샀어요.. 그래도 너무 이뻐서 산거 후회는 안합니당 목도 짱짱해요 근데 살짝 목 답답함 세탁하면 목 살짝 쭈글해짐,"세탁, 팔, 티, 할인, 싸다, 비싸다, 목도, 배송, 그나마"
가볍고 재질이 좋아요. 디자인도 무척 마음에 들어요.,"가볍다, 재질, 디자인, 무척"
아니MI틴.. 브라운브레스 너무 이쁨.. 뒷면 로고 간지..🤍🤍 진짜 맨날 입어욯ㅎ 너무이뿌ㅜㅠㅠ,"간지, 이뿌다, 아니다, 틴, 뒷, 맨날, 브레스, 브라운"
배송도 빨라서 좋았습니다 근데 티가 생각보디 커서 다음엔 한치수 작은걸로 사야겠네요,"보디, 걸, 근데, 배송, 커서, 라서, 티"
글씨 선명해요 색감 밝아요 얇고 가벼워요 사이즈가 크긴한데 원래 구매하는 사이즈로 구매하면 이쁠거에요,"사이즈, 크다, 선명하다, 가볍다, 밝다, 얇다, 쁠거, 에요"
너무 예쁘고 살작 비치긴한데 디자인이 너무 예쁨니다..ෆ˃̶͈̑.˂̶͈̑ෆ,"디자인, 비치다"
사이즈 S 주문했는데 정당히 넉넉합니다. 169m 62kg 인데 넉넉해서 보통여성분들은 S사이즈면 이쁠 거 같아요.,"여성, 분들, 사이즈, 인데, 주문, 정당하다, 보통"
완전 만족이고 잘 입고 있습니다! 빨래망에 넣고 세탁하는 것을 추천합니다,"세탁, 추천, 만족, 이고, 빨래, 망, 넣다"
일단 제가 키가작아서 클걸예상했지만 좀 컸엇지만  그런데도 불구하고 겁나 이뻣습니다유후 이건 제생각에 어디에나 입어도 잘 오울릴것 가ㅏㅌ요~!!,"작다, 크다, 엇, 지다, 뻣습니, 예상, 키, 그렇다, 불구, 하고"
옷 이쁘고 좋네요 사이즈 좀 작게 사세요 젛아요 굿,"젛아, 작다, 사이즈"
진짜 너무 이뻐요 계속 볼때마다 설레요😽 진짜 제가 조아하는 브랜드 여서 재구매 많이합니다!!,"브랜드, 설레다, 많이, 마다, 여서, 조아하다"
평소에 박스티를 자주 입어서 구매했어요 배송 적당했고 건조기 한번 돌려봐야 알 거 같은데 그냥 세탁했을때 줄어들거나 그러진 않았네요,"세탁, 줄어들다, 건조기, 평소, 적당하다, 그냥, 그렇다"
마른체형에 m사이즈가 넉넉히맞네요. L사이즈 선택했다 후기봐서 사이즈 골랐어요.,"고르다, 사이즈, 체형, 맞다, 마르다, 후기, 선택"
어깨 넓이가 넓어보이고 좋아요 뒤에 프린팅도 진해서 이뻐요 계속 입을것같네요 배송도 완전 빠릅니다,"배송, 빠르다, 보이, 진하다, 프린팅"
조금 덥기는했는데 핏이 예뻐서 잘 입을거같구 화면과 색은 비슷했구요 세탁후에 변형같은건 없었구 배송은 2일정도안에 온거같아요! 디자인은 역시나 예뻐여,"세탁, 화면, 디자인, 배송, 색"
너무 이쁘고 편하고 로고도 마음에 들고 다음에도 구매의향 있을거같아요,"편하다, 의향, 로고"
요즘유행해서 샀는데 역시 예쁩니당!! 👍😎 m샀다가 조금 커서 s로 교환했는데 s도 조큼조큼 크네요 그래도  만족합니당😁🐖,"크다, 교환, 만족하다, 커서, 유행"
엉덩이 다 덮을 정도 사이즈에용 생각했던 핏은 아니지만 그래도 예쁩니다,"사이즈, 핏, 엉덩이, 아니다, 덮다"
