Review,keyword
실기시험 칠때 입었는데 땀에 옷이 붙지않아 좋아요. 적극추천,"붙다, 땀, 추천, 적극, 실기, 시험"
운동복 소재 느낌이라 여름에 시원하게 입기 좋습니다,"여름, 시원하다, 운동복, 소재"
운동할때 입어도 좋고 잘때 입어도 좋아요! 너무 편해요 색깔구성도 마음대로 할수있어서 좋네용,"색깔, 운동, 편하다, 구성"
시원하고 입고 다니기 편하네요. 여름에 입기 좋아요!,"편하다, 여름, 시원하다"
적당한두께랑 까칠한 소재감으로여름엔 시원할듯,"두께, 소재, 시원하다, 까칠하다, 여름, 적당하다"
"176/76 헬스꾸준히한 건장한 체격이라는점 참고하세요.  편하고 좋습니다. 운동할때도, 일상복 이너로도 활용하기 좋아요.   세탁 2번째인가 3번째에 소매쪽 올이 나갔지만, 가격대 생각해보면 아쉬울건 없는것같네요","세탁, 일, 상복, 운동, 꾸준하다, 편하다, 활용, 참고"
울강쥐도 이옷을 좋아하는거 같아요 넘. 편해요 하핳,"편하다, 핳, 울, 강쥐, 좋아하다"
깔끔하고 운동할때 입기 좋아요. 여름에 잘입을게요.,"여름, 깔끔하다, 운동"
일할때 입으려고 사서 편하게 잘 입고있어요! 몇 개 더 사놓을 예정입니다,"편하다, 예정, 일"
운동할때 입으랴고샀는데 좋아요 이뿝니다 베리굿!,"베리, 굿, 이뿌다, 운동"
운동할때 입으려구 샀어용~~시원하고 좋아여! 가격도 저렴해서 좋네여 ^^,"저렴하다, 운동, 시원하다, 가격"
이게...진짜 이 가격에 기능성이라 목도 안 늘어나고 진짜 좋아요!! 살짝 아쉬운 건 s사이즈를 총장보고 살짝 크롭한 느낌을 바라고 샀는데 생각보다 많이 길더라구요 ㅎㅎ!! 근데도 이 가격이 3개라는게 진짜 말이 안돼서 완전 만족 중 입니다...♡,"가격, 사이즈, 많이, 아쉽다, 늘어나다, 기능, 성"
메쉬소재라 시원하고 운동할때 입기좋을거같아요 딱 헬스장 운동복소재같네요 제3의눈이보여요 물론 제몸이 문제겠죠,"눈, 몸, 보이다, 운동복, 문제, 겠다, 운동, 소재, 헬스장"
가격도 저렴하고 너무 만족스러워요! 적극 추천합니다,"추천, 만족스럽다, 저렴하다, 적극, 가격"
160cm m사이즈 파란선까지와요 운동할려구 샀습니다~ 저랑 키 비슷하신분들은 m 추천!!  크지않고 살짝 엉덩이 반 조금 넘게 가리는 정도입니다 좋아요,"사이즈, 크다, 운동, 구, 엉덩이, 분, 추천"
와 가성비 대박이구 운동할때도 입고 평소에도 이너로 입고 있어요 아주 좋아요👍,"평소, 이너, 대박, 이구, 운동, 가성비"
세탁 후 목 늘어짐 없고 소재가 탄탄해서 운동할때 도복안에 입기 좋아요 165/50 여자치고 어깨가 좀 있으니 핏 보실때 참고 해주세요 사이즈는 아주 조금 여유있게 딱 맞아요,"어깨, 운동, 여자, 치고, 사이즈, 복안, 늘어지다, 해주다"
시원하고 색갈도 무난해서 아무옷에 입고다닙니다 ,"갈도, 시원하다"
핼스장에서 운동하려고 샀는데 싸고 운동할 때 입으면 아주 좋아요~,"운동, 싸다, 핼스장"
66체형 기준 좀 타이트 합니다! 정핏에서 타이트한 정도 입니다.  제가 생각한 후들흐들 거리는 소재가 아니라 까끌 가리면서 두께가 있는 제품이였어요. 운동할때 안에 받쳐 입기 좋네요.,"소재, 제품, 운동, 타이트, 체형, 두께, 끄다, 끌"
진짜 편해요 운동할 때도 답답한 느낌 없이 시원합니다! 가성비 갑 또 주문했져여,"주문, 편하다, 시원하다, 가성비, 없이, 운동"
운동할 때 편하게 휘뚤마뚤 입고 있습니다 요즘에는 입기 조금 춥지만 운동 마칠 때는 또 그렇게 춥진 않더라구요,"추다, 편하다, 휘뚤마뚤, 운동, 그렇게, 에는"
기장이 약간 긴편이라 저는 레이어드 용도로 같이 입으려고 구매했어요. 비침이 심하지는 않지만 단독으로 입기에는 비쳐서 단독은 어려울것 같네요. 비칩니다 참고하세요! 그외 기능성이나 상품은 아주 좋아요,"상품, 비치다, 기능, 성, 이나, 심하다, 참고, 어리다"
"요즘 교복처럼 입고다니는데 왠만한 바지는 다 매치되구, 슬랙스랑 입으면 꾸안꾸가능","교복, 처럼, 매치다, 꾸안꾸, 슬랙스, 왠만하다, 바지"
목요일 아침에 주문했는데 출고 월요일 오후에 됐음 ㅠㅠ,"아침, 주문, 오후, 출고, 돼다, 목요일, 월요일"
운동할 때 입으려고 샀어요 에어쿨링 이라고 해서 얇지 않을까 했는데 생각보다 엄청 얇진 않고 살짝 두툼한 감이 있어요 남여공용인거 같아서 L로 했는데 또 엄청 큰 편도 아니라서 박스티 같지도 않아요 약간 생각과 다른 부분이 엄청 많은데 또 엄청 마음에 안들지도 않는 요상한 옷입니다 대신 땀은 잘말라용,"땀, 에어, 쿨링, 운동, 대신"
딱 그 가격에 맞는 옷 같네요~ 살짝 두껍긴 한데 나름 굿,"나름, 맞다, 두껍다, 가격"
제가 XL입다가 살이 좀 빠져서 L로 구매했는데 아주 만족해요. 사이즈 비교해서 사진 올렸어요. 아주 미세하지만 차이 있음!!,"만족하다, 미세하다, 살이, 다가, 비교, 올리다"
가볍고 편하고 너무 좋아요 운동할때 입으려고 샀는데 만족해요,"만족하다, 편하다, 가볍다, 운동"
사이즈 정사이즈로 가면 될꺼같고 얇고 금방 마를꺼 같은 소재여서 일할때나 운동할때 맘편히 입을 수 있을듯,"사이즈, 운동, 소재, 여서, 얇다, 가면, 편하다"
아빠 잠옷으로 쓰신다고 해서 구매했어요! 재질 색깔 다 만족하는데 처음에 엄마가 따로 손빨래 안하고 다른 옷이랑 섞어서 세탁했으면 큰일날뻔했어요.. 물 엄청 빠지네요..,"세탁, 엄마, 잠옷, 이랑, 빠지다, 아빠, 섞다, 처음"
정말 너무너무 좋아요 벌써 두번째 구입해서 입고있어요  운동할때 통풍이 잘되어서 너무 좋아요 평소에 그냥 입기도 괜찮고 핏도 괜찮아요   가슴운동할때 아니면 튀어나와 볼 일이없어요    정말정말 좋아요,"운동, 평소, 벌써, 아니다, 핏"
시원시원하고 너무 좋네요~땀도 금방 마르고요~굿입니다,"마르고, 굿, 시원시원하다, 금방, 땀"
제가 딱 원하던 기능성티라 만족합니다! 운동할때 입으려고 싸게 샀는데 정말 좋아요 살짝 끼게 입으려고 m샀는데 딱 좋네요 제 스펙에 살짝 여유있게 입으려면 L이 좋을 것 같습니다,"운동, 만족하다, 기능, 성, 싸다, 여유"
운동할 때 입으려고 샀는데 길이가 완전 적당하고 좋아요 완전 얇고 찰랑한 옷일 거라 생각했는데 생각보다 탄탄하고 속옷도 안 비치는 두께감이라 괜찮아요,"속옷, 운동, 얇다, 두께감, 적당하다"
운동할때마다 잘 입고있습니다 땀 잘 마르고 좋아요,"마다, 운동, 마르고"
얇고 땀흡수 잘되서 운동할 때 입기 좋습니다. 다만 안쪽이 많이 비칩니다. 이너로 입길 추천드립니다.,"운동, 되다, 비치다, 안쪽, 이너, 드리다, 얇다, 입길, 흡수"
운동할때 입기 너무좋은 원단이에요 가성비좋고요 정사이즈 사셔도 사이즈 딱좋아요,"사이즈, 원단, 이에요, 가성비, 운동"
매쉬 소재에  저스트 핏 가격 대비 굿  티 3개  1.2  하나당 0.4 꼴  잘 입겠습니다,"소재, 저스트, 매쉬, 하나, 당, 대비, 가격"
체격이 좀 있는 편임에도 운동할 때 널널하게 입기 좋을 것 같습니다. 땀도 잘 마르는 소재인 것 같아요.,"땀, 운동, 소재, 편임, 체격"
가성비 템이네요.운동시에도 좋고 이너로도 입을 수 있을것 같아요.흰색은 사알짝 꼭지스 비치네요,"비치다, 흰색, 꼭, 지스, 알짝"
사이즈 : 한사이즈 다운하면 운동할때 달라붙는 핏감 좋습니다 색감 : 모니터랑 동일합니다 두께감 : 얇은 편이나 비침은 적습니다 배송 : 빠르고 좋습니다 포장 : 깔끔하게 파손없이 왔습니다  흰색은 얼룩이 많이 묻어서 검은색을 추천합니다,"모니터, 얇다, 사이즈, 검은색, 흰색, 포장, 추천, 운동, 핏감, 깔끔하다"
통풍 잘 되고 시원해서 맘에 들어요. 두께감이 아예 없는건 아니라서 비침도 없어서 좋아요. ,"아니다, 시원하다, 없다, 되다, 아예, 두께감, 비침"
매우 얇으면서도 땀흡수가 잘돼서 이너로 입기 좋아요 잠옷으로도 나쁘지 않습니다.,"얇다, 잠옷, 으로도, 나쁘다, 돼다, 흡수, 이너"
시원한 재질은 아닌 거 같네요 입었을 때 거친 느낌이에요,"이에요, 거치다, 재질, 시원하다, 아니다"
운동할때 무난하게 입기 좋은 옷인 것 같아용~! 기본템이라 쟁여두시면 어딘가에 잘 입을 수 있습니다,"운동, 쟁, 두시, 어딘가"
생각한 것보다 좀 두께가 있고 흰 셔츠는 꼭지 초상권 보호가 아예 안돼요,"셔츠, 두께, 돼다, 꼭지, 보호, 아예, 초상권"
긴팔 구매하고 좋아서 반팔도 구입했네요 가성비 좋아요,"하고, 팔도, 가성비, 팔"
편하고 싸서 항상 이 반팔만 사서 다용도로 잘립아요,"팔만, 편하다, 립, 싸다, 항상, 다용, 도로"
그냥 편하게 운동하러 갈 때 입기 좋습니다 무난해요 ,"편하다, 그냥, 운동"
너무편하고 좋긴한데 총장이 좀 깁니다 참고해용,"편하다, 참고, 총장"
글리머라는 회사가 일본 회사인데 막 그렇게 정보가 없기도 하고 가격이 너무 말이 안 되는 것 같아서 좀 불안했습니다.. 일단 가격이 너무 깡패기도 하지만 옷이 너무 탄탄하고 운동할 때 정말 편하게 입을 수 있는 그런 옷입니다. 색도 다양하고 진짜 극 가성비 제품입니다,"가격, 제품, 일본, 색도, 회사, 인데, 다양하다"
사이즈 : 한사이즈 다운하면 운동할때 달라붙는 핏감 좋습니다 색감 : 모니터랑 동일합니다 두께감 : 얇은 편이나 비침은 적습니다 배송 : 빠르고 좋습니다 포장 : 깔끔하게 파손없이 왔습니다,"모니터, 사이즈, 얇다, 운동, 깔끔하다, 포장, 빠르다, 적다, 핏감, 달라붙다"
매우 얇으면서도 땀흡수가 잘돼서 이너로 입기 좋아요 잠옷으로도 나쁘지 않고 단독으로 입기엔 젖꼭지가 너무 나오지만 그래도 저렴하게 잘샀네요,"얇다, 잠옷, 으로도, 저렴하다, 젖꼭지, 단독, 나쁘다"
사이즈 잘 맞는데 바스트가 있어서 그쪽만 살짝 끼지만 그래도 좋아요,"맞다, 쪽, 끼, 바스트, 사이즈"
얇고 구김안가는 재질이에요 보기에는 편하고 시원해  보이는데  울아들은 땀나고  까슬거린다고 하네요 안입으면  저라도 입죠 머 전 괜찮은것 같아요 일단 가성비는 좋은것 같구요 단점은 많이 얇아서 흰색은 살이 비치더라구요 다른색은 괜찮아요,"색, 따다, 살이, 편하다, 흰색, 얇다, 울, 아들"
배송 빨리왔고 사이즈 적당해서 좋아요 제품 만족스럽습니다,"만족스럽다, 적당하다, 오다, 빨리, 사이즈, 배송, 제품"
