Star,Review,Processed_Review
5.0,간절기때 입기 딱좋은 얇기고 핏도 오버핏으로 딱좋아요!! 셔츠 자켓 느낌나네요!!,간절기 때 입기 딱 좋은 얇기도 핏도 온 버핏으로 딱 좋아요 셔츠 재킷 느낌 나네요
4.0,색상 디자인 화면이랑 똑같아요 아무 옷에 다 어울려요,색상 디자인 화면이랑 똑같아요 아무 옷에 다 어울려요
5.0,옷 이쁩니다 편하게 어디나걸치기 좋아요 만족스럽네요,옷 이쁩니다 편하게 어디나 걸치기 좋아요 만족스럽네요
5.0,가격대비 만족합니다 탄탄한 재질이고 가을에 입기 좋을 것 같아유,가격 대비 만족합니다 탄탄한 재질이고 가을에 입기 좋을 것 같아유
4.0,데일리룩으로 입기 좋아요!  사이즈가 조금 크지만 만족합니다,데일리룩으로 입기 좋아요 사이즈가 조금 크지만 만족합니다
5.0,뭔가 평범하면서도 깔끔하게 챙겨입은 느낌의 옷이라 좋습니다,뭔가 평범하면서도 깔끔하게 챙겨 입은 느낌의 옷이라 좋습니다
5.0,한달동안 잘 입고 다녔어요 엉덩이 가려줘서 굿굿,한 달 동안 잘 입고 다녔어요 엉덩이 가려줘서 굿굿
5.0,좋습니다 다음에도 추가 구매하고 싶어요 굿입니다,좋습니다 다음에도 추가 구매하고 싶어요 굿입니다
5.0,봄에 입기 딱 좋아요~ 셔츠보다 조금 두꺼우며 예쁘네요,봄에 입기 딱 좋아요 셔츠보다 조금 두꺼우며 예쁘네요
5.0,색감이랑 핏이 예뻐요 봄 가을에 입기 좋은 두께감이라 지금은 조금 아쉽지만 소장하기 좋아요,색감이랑 핏이 예뻐요 봄 가을에 입기 좋은 두께감이라 지금은 조금 아쉽지만 소장하기 좋아요
5.0,핏이 예뻐요 아직까진 저녁에 입을정도로 괜찮은데 더 더워지면 힘들겠네요 봄 가을 입기 예뻐요,핏이 예뻐요 아직까진 저녁에 입을 정도로 괜찮은데 더 더워지면 힘들겠네요 봄 가을 입기 예뻐요
5.0,핏이 이뻐요 오버핏으로 봄가을 입기 좋아요 잘입을게요,핏이 이뻐요 온 버핏으로 봄가을 입기 좋아요 잘 입을게요
5.0,이렇게 자주 입게 될지 몰랐는데 .. 안에 깔끔한 이너 하나 입고 코튼 팬츠나 청바지 등등 여러 바지랑 매치하기 편해서 손이 갑니다,이렇게 자주 입게 될지 몰랐는데 안에 깔끔한 이너 하나 입고 코튼 팬츠나 청바지 등등 여러 바지랑 매치하기 편해서 손이 갑니다
5.0,정말 너무 이뻐요. 가볍게 걸치기 좋고 사이즈도 넉넉해요.,정말 너무 이뻐요 가볍게 걸치기 좋고 사이즈도 넉넉해요
3.0,엄청커요. 색도 화면보단 조금 밝아요. 박시하게 입을게요.,엄청 커요 색도 화면보단 조금 밝아요 박시하게 입을게요
5.0,160정도의 많이 마른 여성에게 선물했는데 오버핏으로 이쁘게 잘 맞더군요~,정도의 많이 마른 여성에게 선물했는데 온 버핏으로 이쁘게 잘 맞더군요
5.0,롱원피스에 툭 걸치거나 숏팬츠에 입어도  잘 어울리네요~,롱 원피스에 툭 걸치거나 쇼트 팬츠에 입어도 잘 어울리네요
5.0,기장이 긴편인 워크자켓인데 오히려 살짝 트렌치 코트 느낌도 나고 좋네요. 군더더기 없이 심플해서 더 맘에들고 옷깃을 세우거나 소매를 걷었을때 안감으로 코듀로이 처리되어있어 멋스럽기까지 하네요. 이가격에 대만족이에요,기장이 긴 편인 워크 재킷인데 오히려 살짝 트렌치코트 느낌도 나고 좋네요 군더더기 없이 심플해서 더 맘에 들고 옷깃을 세우거나 소매를 걷었을 때 안감으로 코듀로이 처리되어 있어 멋스럽기까지 하네요 이 가격에 대만족이에요
5.0,가성비로 좋네요 핏도 이쁩니다  여러 색상으로 더 나왔음 좋겠네요,가성비로 좋네요 핏도 이쁩니다 여러 색상으로 더 나왔으면 좋겠네요
5.0,조금 두께감이 있어서 간절기에 입어야 할 거 같아요 배송이 늦어서 몇 번 못 입었지만 색상이나 핏이나 옷 자체는 너무 이쁘고 좋습니다,조금 두께감이 있어서 간절기에 입어야 할 거 같아요 배송이 늦어서 몇 번 못 입었지만 색상이나 핏이나 옷 자체는 너무 이쁘고 좋습니다
5.0,간절기 외투 휘뚜루마뚜루 아주아주 잘 입고 있습니다! 감사합니담,간절기 외투 휘뚜루마뚜루 아주아주 잘 입고 있습니다 감사합니다
5.0,스타일 맘에 드는데 커도 너무 큽니다. 그래도 예뻐서 오버핏인거 감안하고 입어요,스타일 맘에 드는데 커도 너무 큽니다 그래도 예뻐서 오버 피트인 거 감안하고 입어요
5.0, 요즘같은 간절기에 겉옷 하나 필요할때 막 입기 좋아요,요즘 같은 간절기에 겉옷 하나 필요할 때 막 입기 좋아요
5.0,사이즈 넉넉하고 흔하지 않은 컬러와 디자인이라 툭 걸치면 스타일이 확 사는느낌,사이즈 넉넉하고 흔하지 않은 컬러와 디자인이라 툭 걸치면 스타일이 확 사는 느낌
4.0,사이즈도 좋고 디자인도 맘에 들어요5월까진 입 을 수 있을거같아요!!!,사이즈도 좋고 디자인도 맘에 들어요 월까진 입을 수 있을 거 같아요
5.0,여름까지 쭈~~욱 입기 편한 자켓 아주 맘에 들어요 다른색도 하나더,여름까지 쭈욱 입기 편한 재킷 아주 맘에 들어요 다른 색도 하나 더
5.0,스타일도 좋고 이쁘네요 편하고 어디든 잘 어울리는거 같아요 마음에 쏙 듭니다,스타일도 좋고 이쁘네요 편하고 어디든 잘 어울리는 거 같아요 마음에 쏙 듭니다
5.0,너무 이쁘네요 편안하고 어디든 어울리네요 자주 손이 갈거 같아요  스타일도 좋습니다~,너무 이쁘네요 편안하고 어디든 어울리네요 자주 손이 갈 거 같아요 스타일도 좋습니다
5.0,굉장히 캐쥬얼하고 좋급니다 딴딴해서 재질도 만족합니다 잘입겠습니다,굉장히 캐주얼하고 좋급니다 딴딴해서 재질도 만족합니다 잘 입겠습니다
5.0,굉장히 캐쥬얼하고 좋급니다 딴딴해서 재질도 만족합니다 이거 좋습니다,굉장히 캐주얼하고 좋급니다 딴딴해서 재질도 만족합니다 이거 좋습니다
5.0,굉장히 캐쥬얼하고 좋급니다 딴딴해서 재질도 만족합니다,굉장히 캐주얼하고 좋급니다 딴딴해서 재질도 만족합니다
5.0,딱 기본 느낌의 자켓이여서 잘 활용해서 입고있습니다,딱 기본 느낌의 재킷이어서 잘 활용해서 입고 있습니다
5.0,사진상으로 보는거와 실제로 보는거랑 차이가 없습니다.,사진상으로 보는 거와 실제로 보는 거랑 차이가 없습니다
5.0,사이즈가 생각보다 커서 S 사이즈도 넉넉합니다 디자인도 마음에 듭니다,사이즈가 생각보다 커서 S 사이즈도 넉넉합니다 디자인도 마음에 듭니다
4.0,"기본에 충실한 워크자켓 이네요.  카라 뒤, 소매 끝 코듀로이 포인트도 맘에 드네요.  키 작은 여성분에겐 어마어마한 오버핏이 됩니다. ",기본에 충실한 워크 재킷이네요 카라 뒤 소매 끝 코듀로이 포인트도 맘에 드네요 키 작은 여성분에겐 어마어마한 온 버핏이 됩니다
5.0,"사이즈가 많이 넉넉힌편이라 평소 남자 100입으시는분은 s로가도 충분히 여유있게 맞을것같네요. 군더더기 없는 디자인이 마음에 들고 한여름,한겨울 빼고는 잘입을수 있을듯해요",사이즈가 많이 넉넉한 편이라 평소 남자 입으시는 분은 s로 가도 충분히 여유 있게 맞을 것 같네요 군더더기 없는 디자인이 마음에 들고 한여름 한 겨울 빼고는 잘 입을 수 있을듯해요
5.0,3가지 제품 다 산 고객에게는 쿠폰이라도 추가 증정해 주면 좋겠네요. 제 스타일이라 3가지 모두 구입했습니다.,가지 제품 다 산 고객에게는 쿠폰이라도 추가 증정해 주면 좋겠네요 제 스타일이라 가지 모두 구입했습니다
4.0,생각한 핏으로 떨어져 너무 이뿌네요~ 색감도 좋아서 애용 중입니다!!,생각한 핏으로 떨어져 너무 이쁘네요 색감도 좋아서 애용 중입니다
5.0,진짜 코디하기도 쉽고 핏도 이뻐요 반팔에 이거하나 입으면 끝,진짜 코디하기도 쉽고 핏도 이뻐요 반팔에 이거 하나 입으면 끝
5.0,살짝 두께감이 있어서 한여름에 입기는 어렵지는 간절기에 좋은 두께입니다. 살짝 오버핏이에요.,살짝 두께감이 있어서 한여름에 입기는 어렵지는 간절기에 좋은 두께입니다 살짝 온 버핏이에요
4.0,색감은 화면하고 비슷함. 가격도 합리적이였다. 디자인도 이쁘지만 사이즈가 좀 큼,색감은 화면하고 비슷함 가격도 합리적이었다 디자인도 이쁘지만 사이즈가 좀 큼
4.0,4월 26일 제품시켰고 5월 1일 발송완료되었네요. 지금입기에는 살짝 더운감이있는데 아침이랑 밤에는 괜찮을 것 같아요! 색상은 사진상 약간 까맣게 나왔는데 네이비색에 더 가까워요. 기장은 애매하게 긴 느낌.. 팔은 한단 접으니 딱떨어져요. S입기엔 작을 것 같고 M 입기엔 약간 큰느낌. NOT BAD하네요.,월 일 제품 시켰고 월 일 발송 완료되었네요 지금 입기에는 살짝 더운 감이 있는데 아침이랑 밤에는 괜찮을 것 같아요 색상은 사진상 약간 까맣게 나왔는데 네이비색에 더 가까워요 기장은 애매하게 긴 느낌 팔은 한단 접으니 딱 떨어져요 S 입기엔 작을 것 같고 M 입기엔 약간 큰 느낌 NOT BAD 하네요
5.0,디자인은 넘이쁘다 그러나.. 흠 생각보다 두껍다 간절기에 입는게 좋을꺼같다 올해는 몇번 못입어서 아쉽다..,디자인은 너무 이쁘다 그러나 흠 생각보다 두껍다 간절기에 입는 게 좋을 거 같다 올해는 몇 번 못 입어서 아쉽다
5.0,요즘시기에 입기는다소 두툼하고 무게감이있습니다 자켓과코트사이정도 느낌으로 기장이기네요,요즘 시기에 입기는 다소 두툼하고 무게감이 있습니다 재킷과 코트 사이 정도 느낌으로 기장이기네요
5.0,진짜 잘 산거 같아요. 지금 봄 코디 하기  딱 좋습니다.,진짜 잘 산거 같아요 지금 봄 코디하기 딱 좋습니다
5.0,배송도 빠르고 설명이랑 다른게 없어서 편하게 입을게요~,배송도 빠르고 설명이랑 다른게 없어서 편하게 입을게요
5.0,생각보다 사이즈가 커서 s 했어도 괜찮을거 같아요! 색감도 예쁘고 해서 가을에 더 좋을거 같고 여자인 제가 입어도 박시하게 예뻐요,생각보다 사이즈가 커서 s 했어도 괜찮을 거 같아요 색감도 예쁘고 해서 가을에 더 좋을 거 같고 여자인 제가 입어도 박시하게 예뻐요
5.0,사이즈 살짝 여유있고 원단도 마음에 들어요 추천해요,사이즈 살짝 여유 있고 원단도 마음에 들어요 추천해요
5.0,약간 오버한 느낌인데 색감도 이쁘고 팔접어입어도 이쁩니다!,약간 오버한 느낌인데 색감도 이쁘고 파리 접어 입어도 이쁩니다
5.0,두께가 얇아서 봄 가을 입기 좋을 거 같고 마감도 깔끔하고 잘만들어진 자켓입니다,두께가 얇아서 봄 가을 입기 좋을 거 같고 마감도 깔끔하고 잘 만들어진 재킷입니다
5.0,옷이 오버핏 사이즈로 한 치수 작게 주문했습키다. 옷이 얇아서 요즘 날씨에 아침 저녁으로 입기 좋아요.,옷이 오버핏 사이즈로 한 치수 작게 주문했음 키다 옷이 얇아서 요즘 날씨에 아침저녁으로 입기 좋아요
5.0,S 치고는 사이즈가 큰 편인 것 같아요. 저는 알고 맞춰서 주문했는데.. 약각 오버핏을 생각하더라도 다른 옷의 M 이상의 사이즈 일듯! 저는 대만족!!,S 치고는 사이즈가 큰 편인 것 같아요 저는 알고 맞춰서 주문했는데 약간 온 버핏을 생각하더라도 다른 옷의 M 이상의 사이즈 일듯 저는 대만족
5.0,요즘 이 옷만 입고 다녀요~~ 낮에는 더워서 속에 반팔 입고 외투로 입는데 재질도 좋고 핏도 너무 좋아요!! 워커자켓 좋아하는데 길이도 살짝 길어서 더 편하게 입을 수 있어요,요즘 이 옷만 입고 다녀요 낮에는 더워서 속에 반팔 입고 외투로 입는데 재질도 좋고 핏도 너무 좋아요 워커 재킷 좋아하는데 길이도 살짝 길어서 더 편하게 입을 수 있어요
5.0,맘에 듭니다!! 길이가 살짝 길어서 더 편하게 입을 수 있네요!! 요즘 날씨에 딱입니다^^ 네이비 자켓 갖고 싶었는데 득템했네요,맘에 듭니다 길이가 살짝 길어서 더 편하게 입을 수 있네요 요즘 날씨에 딱입니다 네이비 재킷 갖고 싶었는데 득템했네요
5.0,여기저기 걸칠 수 있게 색상도 무난하게 좋습니다. 간절기 입기 딱 좋습니다,여기저기 걸칠 수 있게 색상도 무난하게 좋습니다 간절기 입기 딱 좋습니다
4.0,이뻐요 너무 잘입고있습니다 이제 날씨가 더워져서 아쉽네요 ㅠ,이뻐요 너무 잘 입고 있습니다 이제 날씨가 더워져서 아쉽네요
4.0,너무 맘에듭니다 잘산거 같아요 다른색상도 궁금하네요.,너무 맘에 듭니다 잘 산 거 같아요 다른 색상도 궁금하네요
4.0,174  78   s사이즈 구매했구요  세미오버핏으로 딱 좋습니다 기장감이 좀 긴 느낌은 있네요 ㅎ,s사이즈 구매했고요 세미와 버핏으로 딱 좋습니다 기장감이 좀 긴 느낌은 있네요
5.0,약간 간절기용으로 구매를 했는데 생각외로 용도가 다양할 것 같아서 자주입을 것 같습니다,약간 간절기용으로 구매를 했는데 생각 외로 용도가 다양할 것 같아서 자주 입을 것 같습니다
5.0,"상세페이지, 제품 사진과 똑같아요. 색감도 같구요. 일단, 구매평을 하나하나 잘 살펴보고  골라본건데 다른 분들 평도 다 좋았어요. 요즘 아주 잘 쓰고 있는 아이템입니다. 마음에 쏙 들어요~ 유용하게 잘 쓸게요 ^^ 택배도 빠르게 왔고 제품도 마음에 들어서 지인들에게도 추천하려고 하는 브랜드 아이템입니다. 여러가지 제품들 보면서 비교해봤는데 여기께 여러모로 제일 괜찮더라고요.",상세페이지 제품 사진과 똑같아요 색감도 같고요 일단 구매 편을 하나하나 잘 살펴보고 골라본 건데 다른 분들 평도 다 좋았어요 요즘 아주 잘 쓰고 있는 아이템입니다 마음에 쏙 들어요 유용하게 잘 쓸게요 택배도 빠르게 왔고 제품도 마음에 들어서 지인들에게도 추천하려고 하는 브랜드 아이템입니다 여러 가지 제품들 보면서 비교해 봤는데 여기께 여러모로 제일 괜찮더라고요
5.0,오버핏으로 산건데 생각보다 커서 한사이즈 다운시켜도 좋을 것 같아요,온 버핏으로 산 건데 생각보다 커서 한 사이즈 다운시켜도 좋을 것 같아요
5.0,평소 L~XL사이즈로 크게 편하게 입는거 좋아하는데 이 옷 진짜 너무 커서 S사이즈 입으니까 널널하게 잘맞아요 얇아서 환절기에 입기 좋을 것 같네요,평소 LXL 사이즈로 크게 편하게 입는 거 좋아하는데 이 옷 진짜 너무 커서 S사이즈 입으니까 널찍하게 잘 맞아요 얇아서 환절기에 입기 좋을 것 같네요
5.0,생각보다 큽니다만 예쁩니다! 검은색인가 싶다가도 짙은 네이비라 좋구요.,생각보다 큽니다만 예쁩니다 검은색인가 싶다가도 짙은 네이비라 좋고요
5.0,봄 가을에 입기 아주 좋습니다 댄디한 느낌과 케주얼한 느낌이 동시에 있어서 어떻게 입도 이쁘네요 구매 후회 없이 잘 입을 수 있을 것 같습니아,봄 가을에 입기 아주 좋습니다 댄디한 느낌과 캐주얼한 느낌이 동시에 있어서 어떻게 입도 이쁘네요 구매 후회 없이 잘 입을 수 있을 것 같습니 아
5.0,옷이좀  크게나와서 교환하는 번거로움이 있었지만 옷은 정말이쁘네요 잘입어  질거 같아요,옷이 좀 크게 나와서 교환하는 번거로움이 있었지만 옷은 정말 이쁘네요 잘 입어질 거 같아요
5.0,옷이좀 크게 나왔네요~~ 아주 맘에들요 되게 잘입어질듯 합니다,옷이 좀 크게 나왔네요 아주 맘에 들여 되게 잘 입어질듯합니다
4.0,남자친구가 체격이 있는편이라 M으로 구매했는데도 넉넉하고 기장도 길어요! 색은 화면과 같구요 날이 좀 더워져서 가을에 다시 꺼내입을것 같습니다,남자친구가 체격이 있는 편이라 M으로 구매했는데도 넉넉하고 기장도 길어요 색은 화면과 같고요 날이 좀 더워져서 가을에 다시 꺼내 입을 것 같습니다
5.0,생각보다 커요! m인데도 제신체스펙으론 오버핏이네요ㅎㅎ 너무 금방더워져서 얼마 못입을거같아요ㅠㅠ 더 더워지기 전까지 많이 입어야겠네요,생각보다 커요 m인데도 제 신체 스펙으론 온 버핏이네요 너무 금방 더워져서 얼마 못 입을 거 같아요 더 더워지기 전까지 많이 입어야겠네요
5.0,생각보다 커요! m인데도 제신체스펙으론 오버핏이네요ㅎㅎ 너무 금방더워져서 얼마 못입을거같아요ㅠㅠ 더 더워지기 전까지 많이 입어야겠네요!,생각보다 커요 m인데도 제 신체 스펙으론 온 버핏이네요 너무 금방 더워져서 얼마 못 입을 거 같아요 더 더워지기 전까지 많이 입어야겠네요
5.0,아주 좋네요 잘 입고 다니고 있습니다 감사합니다 ,아주 좋네요 잘 입고 다니고 있습니다 감사합니다
5.0,예쁩니다! 날이 더워져서 지금 입기는 힘들지만 그래도 괜찮아요,예쁩니다 날이 더워져서 지금 입기는 힘들지만 그래도 괜찮아요
4.0,생각보다 오버핏이네요. 아무래도 기장에 맞춰구매하는게 나을듯합니다. 모델처럼 루즈하게 입는게 좋을거같아요.,생각보다 온 버핏이네요 아무래도 기장에 맞춰 구매하는 게 나을듯합니다 모델처럼 루스하게 입는 게 좋을 거 같아요
5.0,덩치가좀 있는편인데도 사이즈가 널널해서 잘입고있습니다,덩치가 좀 있는 편인데도 사이즈가 널찍해서 잘 입고 있습니다
5.0,첨에 미듐 샀다가 반품하고 스몰로했는데 아주 딱입니다.,첨에 미디엄 샀다가 반품하고 스몰로 했는데 아주 딱입니다
5.0,"원하던 스타일이었습니다 크기는 많이커서 170cm, 75kg 신체에 M 사이즈도 루즈합니다 S 사이즈가 정 fit 일듯 한데, 루즈하게 입으려고 하니까 괜찮았습니다 총 기장은 제 신체 사이즈 수준 엉덩이까지 내려오고 팔 기장은 원래 접어입는듯 디자인이 나와서 M 사이즈도 괜찮습니다",원하던 스타일이었습니다 크기는 많이 커서 cm kg 신체에 M 사이즈도 루스합니다 S 사이즈가 정 fit 일듯 한데 루스하게 입으려고 하니까 괜찮았습니다 총기장은 제 신체 사이즈 수준 엉덩이까지 내려오고 팔 기장은 원래 접어 입는 듯 디자인이 나와서 M 사이즈도 괜찮습니다
4.0,색감도 그렇고 다섯개의 포켓도 아주 마음에 듭니다 할인된 가격으로 잘 산 것 같습니다,색감도 그렇고 다섯 개의 포켓도 아주 마음에 듭니다 할인된 가격으로 잘 산 것 같습니다
5.0,너무조아용 여자에스입으세욘 이뻐용 박시한오버핏으로입어용 ㅎㅎ 이뻐용,너무 좋아요 여자 에스 입으세요 이뻐요 박시한 온 버핏으로 입어 용 이뻐요
5.0,너무나 핏이 이뿌네요 가격대비 정말 최고의 자켓입니다,너무나 핏이 이쁘네요 가격 대비 정말 최고의 재킷입니다
5.0,가성비 워크자켓으로는 이것 만한거 없겠어요 잘 입겠습니다 ㅎㅎ,가성비 워크 재킷으로는 이것 만한 거 없겠어요 잘 입겠습니다
5.0,아무대나 툭 걸쳐도 잘어울려서 손 많이 가는 아이템입니다 요즘 간절기라 이거만 입고 다녀요~ 회사사람들이 칭찬해준 옷 배송도 빠르고 재질이 너무 좋아요!!,아무 데나 툭 걸쳐도 잘 어울려서 손 많이 가는 아이템입니다 요즘 간절기라 이거만 입고 다녀요 회사 사람들이 칭찬해 준 옷 배송도 빠르고 재질이 너무 좋아요
5.0,엉덩이를 어느정도 덮는 기장감이고 아래가 터진 주머니 디테일이 재밌네요. 그덕에 주모니에 손을 넣어도 안이쁘게 우글거리는게 덜 한것 같아요. 목부분이나 몸통 주머니 부분에는 천이 보강되어있어서 형태 유지에 도움이 될듯하네요.,엉덩이를 어느 정도 덮는 기장감이고 아래가 터진 주머니 디테일이 재밌네요 그 덕에 주모니에 손을 넣어도 안 이쁘게 우글거리는 게 덜 한 것 같아요 목부분이나 몸통 주머니 부분에는 천이 보강되어 있어서 형태 유지에 도움이 될듯하네요
5.0, 생각보다 너무 괜찮았어요!! 감사합니당 ㅎㅎ 잘입을께여그냥 옷이 이뻐요,생각보다 너무 괜찮았어요 감사합니다 잘 입을게요 그냥 옷이 이뻐요
5.0,색상 생각보다 너무 괜찮았어요!! 감사합니당 ㅎㅎ 잘입을께여,색상 생각보다 너무 괜찮았어요 감사합니다 잘 입을게요
5.0,사이즈 고민에... L 사이즈를 선택했는데 어지간하면 M 사이즈가 성인 남성한테 어울릴것 같아요 키 175쯤에 80kg로 아래론 m 사이즈가 적당할것 같슴다,사이즈 고민에 L 사이즈를 선택했는데 어지간하면 M 사이즈가 성인 남성한테 어울릴 것 같아요 키쯤에 kg로 아래론 m 사이즈가 적당할 것 같습니다
5.0,좋은제품저렴하게 잘 샀습니다. 재젤도 좋고 디자인도 좋습니다. 추천합니다,좋은 제품 저렴하게 잘 샀습니다 재어 젤도 좋고 디자인도 좋습니다 추천합니다
3.0,약간 가벼운 소재에 얇습니다 마감이 조금 아쉬워요,약간 가벼운 소재에 얇습니다 마감이 조금 아쉬워요
4.0,"생각 했던것 보다 사이즈가 오버핏으로 나오는데, 입기 좋습니다. ",생각했던 것보다 사이즈가 온 버핏으로 나오는데 입기 좋습니다
5.0,사이즈는 오버핏이라 굉장히 여유있어요! 무난해서 여러 스타일의 코디에 두루두루 어울릴것 같아 맘에 드네요,사이즈는 온 버핏이라 굉장히 여유 있어요 무난해서 여러 스타일의 코디에 두루두루 어울릴 것 같아 맘에 드네요
5.0,"배송은 느렸지만(택배사문제인듯)  받고 나서 만족 했습니다. 너무 이쁘고, 치노팬츠,반바지 다잘어울리네요",배송은 느렸지만 택배사 문제인 듯 받고 나서 만족했습니다 너무 이쁘고 치노팬츠 반바지 다 잘 어울리네요
5.0,디자인 이쁘고 간절기에 입기 좋습니다 약간 오버하게 잘 맞아요,디자인 이쁘고 간절기에 입기 좋습니다 약간 오버하게 잘 맞아요
5.0,간절기 가볍게 걸치고 활용도 높은 아우터가 필요했는데 다양한 스타일링에 좋네요,간절기 가볍게 걸치고 활용도 높은 아우터가 필요했는데 다양한 스타일링에 좋네요
5.0,디자인이 어디에나 잘 어울리는 디자인이라 입기 편해요,디자인이 어디에나 잘 어울리는 디자인이라 입기 편해요
5.0,라퍼지를 자주 이용합니다 사이즈보고 판단해서 구매했는데 생각보다 너무 크네요  이번엔 아쉽게도 실패 ㅜㅜ,라지를 자주 이용합니다 사이즈 보고 판단해서 구매했는데 생각보다 너무 크네요 이번엔 아쉽게도 실패
5.0,윈드자켓 입어보고 마음에들어서 프렌치까지 주문했습니다 마감이 꼼꼼해서 참 마음에 들더라고요  사업번창학세요!,윈드재킷 입어보고 마음에 들어서 프렌치까지 주문했습니다 마감이 꼼꼼해서 참 마음에 들더라고요 사업번창 학세욕
4.0,생각보다 기장이 더 길어서 처음엔 어색한 느낌이었는데 넉넉하게 입으면 될 거 같아요. ,생각보다 기장이 더 길어서 처음엔 어색한 느낌이었는데 넉넉하게 입으면 될 거 같아요
5.0,"아직 간절기라 입고 다니기 딱이네요 평소 너무 멋낸거 보다는 워크자켓이 딱 슬랙스에도,청바지에도,면바지에도 모두 잘 어울려서 데일리로 입고 다니다가 더우면 훅 벗어서 던져놓기 좋습니다.",아직 간절기라 입고 다니기 딱이네요 평소 너무 멋 낸 거보다는 워크 재킷이 딱 슬랙스에도 청바지에도 면바지에도 모두 잘 어울려서 데일리로 입고 다니다가 더우면 훅 벗어서 던져놓기 좋습니다
5.0,올해 봄자켓 하나 장만하려고 벼르고 있었는데 선택 잘한것 같아요,올해 봄 재킷 하나 장만하려고 벼르고 있었는데 선택 잘한 것 같아요
5.0,프렌치 자켓 필요했는데 디자인도 깔끔하고 툭툭 걸쳐입기 좋네요,프렌치 재킷 필요했는데 디자인도 깔끔하고 툭툭 걸쳐 입기 좋네요
5.0,디자인이 깔끔하고 모던하여 매치 하기 좋아요. 데일리로 자주 입게 되고 요즘 처럼 아침 저녁으로 쌀쌀할 때 너무 좋네요!,디자인이 깔끔하고 모던하여 매치하기 좋아요 데일리로 자주 입게 되고 요즘처럼 아침저녁으로 쌀쌀할 때 너무 좋네요
4.0,옷이 오버핏입니다 두껍지않고 간절기용 얇아요 잘입을게요,옷이 오버핏입니다 두껍지 않고 간절기용 얇아요 잘 입을게요
