Review,Star
"마트에 갈 때 편하게 입으려고 별 기대없이 편하겠네
하고 샀는데 왠걸.. 예쁘네요..
독특하고 편하고 예뻐요.
고양이 털 묻어도 탈탈 털리도 아주 잘 입을 것 같아요",5.0
생각보다 도톰하고 더울것같은 느낌이좀 아쉽지만 핏이이쁘고 신팔티셔츠랑 함께입어도 암홀이불폄함이없어 지금부터 입기좋을것같아요 한여름은좀 더울것같아요,5.0
좋은 상픔 저렴하게 잘 구매했습니다. 만족합니다.,5.0
"단독으로 입어도 괜찮고, 안에 티셔츠 입고 입어도 이뻐요. 안에 속치마도 있고 스트링으류 허리 사이즈 조절 할 수 있어서 편하고 좋습니다 :)",5.0
색상은 화면이랑 같아요! 사이즈 스트링으로 조절 할수있어서 만족 길이는 쫌 더 길었으면 좋었을거같아요 한여름에는 쫌 더울거 같은느낌? 봄~초여름까지 입기에 좋을꺼같아요,3.0
제 키에도 기장감 넉넉하고 통이 넓어서 배부르게 먹어도 티 안나요^.^ㅋㅋ 양쪽 주머니가 깊어서 지갑 핸드폰 넣기 좋아요! 다만 핏은 망가짐 ㅜ 다른 후기처럼 지퍼가 짧아서 위로 입어야 한다는 게 불편한데 그것 빼곤 맘에 들어요!,5.0
좋은 상픔 저렴하게 잘 구매했습니다. 만족합니다.,5.0
"단독으로 입어도 괜찮고, 안에 티셔츠 입고 입어도 이뻐요. 안에 속치마도 있고 스트링으류 허리 사이즈 조절 할 수 있어서 편하고 좋습니다 :)",5.0
색상은 화면이랑 같아요! 사이즈 스트링으로 조절 할수있어서 만족 길이는 쫌 더 길었으면 좋었을거같아요 한여름에는 쫌 더울거 같은느낌? 봄~초여름까지 입기에 좋을꺼같아요,3.0
제 키에도 기장감 넉넉하고 통이 넓어서 배부르게 먹어도 티 안나요^.^ㅋㅋ 양쪽 주머니가 깊어서 지갑 핸드폰 넣기 좋아요! 다만 핏은 망가짐 ㅜ 다른 후기처럼 지퍼가 짧아서 위로 입어야 한다는 게 불편한데 그것 빼곤 맘에 들어요!,5.0
"빠른배송 조쿠요
뒷지퍼가 짧아서 위로 입으려다가 찢어질거같아서 밑으로 입어야할듯요 ㅋㄷ 밑단 스트링도 앞라인은 잘 조여지는데 뒷라인은 뮤슨 천? 같은게 막혀서 조여지다 말아요
그래도 이뻐서 갠춘",5.0
"빠른배송 조쿠요
뒷지퍼가 짧아서 위로 입으려다가 찢어질거같아서 밑으로 입어야할듯요 ㅋㄷ 밑단 스트링도 앞라인은 잘 조여지는데 뒷라인은 뮤슨 천? 같은게 막혀서 조여지다 말아요
그래도 이뻐서 갠춘",5.0
"날씬 해 보이는 장점이 있네요. 지퍼 열고 닫기는 회전근개
유연성이 좀 필요 할 듯 ㅋㅋ",5.0
블프때 저렴하게 구매했는데 질도 좋고 잘 입을거같네여,5.0
제 키에도 기장감 넉넉하고 통이 넓어서 배부르게 먹어도 티 안나요^.^ㅋㅋ 양쪽 주머니가 깊어서 지갑 핸드폰 넣기 좋아요! 다만 핏은 망가짐 ㅜ 다른 후기처럼 지퍼가 짧아서 위로 입어야 한다는 게 불편한데 그것 빼곤 맘에 들어요!,5.0
제 키에도 기장감 넉넉하고 통이 넓어서 배부르게 먹어도 티 안나요^.^ㅋㅋ 양쪽 주머니가 깊어서 지갑 핸드폰 넣기 좋아요! 다만 핏은 망가짐 ㅜ 다른 후기처럼 지퍼가 짧아서 위로 입어야 한다는 게 불편한데 그것 빼곤 맘에 들어요!,5.0
시원한 소재라 여름에 넘 잘입을거가타용 귀여운맛도 잇고 여성스러운 맛도 있어요!,5.0
사이즈가 너무 크네요.. 허리를 조여도 안조여도 푸대자루 같아요..반품귀찮아서 그냥 품어요,5.0
지퍼가 날개뼈 정도까지 있어서 입을 때 밑에서 머리 넣어서 입어야 하고 벗을 땐 머리 위로 벗어야 하는데 조금 번거롭긴 하지만 어렵진 않았어요. 등 뒤 지퍼 올리기 편했어요. 소재가 통풍이 안 되다 보니 한 여름에는 너무 더울 것 같아요. 목이 조금 더 파져 있으면 덜 답답했을 것 같아요. 주머니 있어서 편해요. 암홀 조금 파져있는 편이긴 한데 많이 노출 안 돼요. 속옷 입어도 어깨나 암홀 부분에 안 보여서 좋아요,4.0
옷이 가벼워서 편하게 입을수 있어요.세탁후 엄청 잘 마르네요.,5.0
시원한 소재라 여름에 넘 잘입을거가타용 귀여운맛도 잇고 여성스러운 맛도 있어요!,5.0
사이즈가 너무 크네요.. 허리를 조여도 안조여도 푸대자루 같아요..반품귀찮아서 그냥 품어요,5.0
지퍼가 날개뼈 정도까지 있어서 입을 때 밑에서 머리 넣어서 입어야 하고 벗을 땐 머리 위로 벗어야 하는데 조금 번거롭긴 하지만 어렵진 않았어요. 등 뒤 지퍼 올리기 편했어요. 소재가 통풍이 안 되다 보니 한 여름에는 너무 더울 것 같아요. 목이 조금 더 파져 있으면 덜 답답했을 것 같아요. 주머니 있어서 편해요. 암홀 조금 파져있는 편이긴 한데 많이 노출 안 돼요. 속옷 입어도 어깨나 암홀 부분에 안 보여서 좋아요,4.0
옷이 가벼워서 편하게 입을수 있어요.세탁후 엄청 잘 마르네요.,5.0
입고 벗는게 좀 힘들긴 한데 입으면 편해서 좋아용 딱 적당한 시기에 잘 산거 같아요 한 여름엔 입기 힘들었을거같아용 이제 선선한 바람 좀 부니까 열심히 입어야겠어용,5.0
편하게 입기 좋은 원피스입니다. 사이즈 괜찮아요,5.0
여름시즌 최고의 출근템 흰티입고 입으면 노브라 티도 안나요 교복이 되었네요,5.0
"일단 제가 엄청 비교 끝에 선택한 제품인데요!
대만족입니당
목 깊이도 적당하고 암홀도 적당해서 마음에 들구요
스트링이 있어서 핏 조절도 편했구요
일본에서 매우매우 더웠는데 땀이 금방 말라서 좋았어요!",5.0
키 158이지만 너무 길게 느껴지지 않았어요 소재 특성상 비오는날 입으니 괜찮았습니다,5.0
"살이 많이쪄서 편하게 입으려고 샀는데 맘에들어요!
약간 바스락거리는 소재로ㅠ고양이털 안붙고 편하게 휘뚜루마뚜루 입을 수 있어요",5.0
편하고 시원해요 가을되기전에 자주 입을것같아요,5.0
핏 예뻐용 허리 부분 스트링으로 조일 수 있어서 포인트로 주기 좋아용 지금 입기에는 좀 더울 것 같긴한데 디자인이 예뻐서 계속 입게되네용,5.0
"길이감, 소재 다 마음에 듭니다
허리도 조절할 수 있어 몸에 맞게 조절하면 돼서 좋습니다",5.0
한달동안 6번은 입은거같아요.. 너무 편한데 핏도 예뻐서 요즘 제일 자주 입어요! 슬리브리스라 팔 부담스러운 분들은 가디건이랑 같이 입으면 좋을거같아요,5.0
"살이 많이쪄서 편하게 입으려고 샀는데 맘에들어요!
약간 바스락거리는 소재로ㅠ고양이털 안붙고 편하게 휘뚜루마뚜루 입을 수 있어요",5.0
편하고 시원해요 가을되기전에 자주 입을것같아요,5.0
핏 예뻐용 허리 부분 스트링으로 조일 수 있어서 포인트로 주기 좋아용 지금 입기에는 좀 더울 것 같긴한데 디자인이 예뻐서 계속 입게되네용,5.0
"길이감, 소재 다 마음에 듭니다
허리도 조절할 수 있어 몸에 맞게 조절하면 돼서 좋습니다",5.0
한달동안 6번은 입은거같아요.. 너무 편한데 핏도 예뻐서 요즘 제일 자주 입어요! 슬리브리스라 팔 부담스러운 분들은 가디건이랑 같이 입으면 좋을거같아요,5.0
"길이감, 소재 다 마음에 듭니다
허리도 조절할 수 있어 몸에 맞게 조절하면 돼서 좋습니다",5.0
"길이감, 소재 다 마음에 듭니다
허리도 조절할 수 있어 몸에 맞게 조절하면 돼서 좋습니다",5.0
편하게 입기 좋을것 같아서 구매했는데 괜찮네요.,4.0
여름에 입기 너무 편한 원피스입니다 기장도 딱 괜찮은 것 같습니다,5.0
"올 여름 데일리로 너-무 잘 입고다녔습니다 :)
제 키에는 발목을 다 가리는 길이었지만 움직임에 문제 없었고 스트링이 있어 너무 퍼지지 않게 허리부분을 잘 잡아줄수있어서 좋았어요 !",5.0
"올 여름 데일리로 너-무 잘 입고다녔습니다 :)
제 키에는 발목을 다 가리는 길이었지만 움직임에 문제 없었고 스트링이 있어 너무 퍼지지 않게 허리부분을 잘 잡아줄수있어서 좋았어요 !",5.0
길이가 살짝 더 길면 좋았을 것 같은데 그래도 만족해요,4.0
옷 입는데 편하고 지금도 가끔 잘 입고 있습니다~! 너무 만족하는 제품 추천드려요!,5.0
이뻐요 롱해서 편하데 생각보다 드게감이 있음 그래서 좋음,5.0
키가 작은데도 길이감 적당해서 좋았어요 허리 스트링 덕분에 안부해보이고 이뻐용,5.0
"올 여름 데일리로 너-무 잘 입고다녔습니다 :)
제 키에는 발목을 다 가리는 길이었지만 움직임에 문제 없었고 스트링이 있어 너무 퍼지지 않게 허리부분을 잘 잡아줄수있어서 좋았어요 !",5.0
"올 여름 데일리로 너-무 잘 입고다녔습니다 :)
제 키에는 발목을 다 가리는 길이었지만 움직임에 문제 없었고 스트링이 있어 너무 퍼지지 않게 허리부분을 잘 잡아줄수있어서 좋았어요 !",5.0
길이가 살짝 더 길면 좋았을 것 같은데 그래도 만족해요,4.0
옷 입는데 편하고 지금도 가끔 잘 입고 있습니다~! 너무 만족하는 제품 추천드려요!,5.0
이뻐요 롱해서 편하데 생각보다 드게감이 있음 그래서 좋음,5.0
키가 작은데도 길이감 적당해서 좋았어요 허리 스트링 덕분에 안부해보이고 이뻐용,5.0
안감이 있어서 엄청 시원하진 않지만 바스락거려서 예뻐요,5.0
"여자친구 선물해줬는데 맘에들어하네요
재질도 시원하고
배송도 빠르고 좋아요",5.0
요즘 잘착용하고 있는 제품인데 너무 만족스러워요,5.0
무신사 세일할때 샀는데 여름에입기 가볍고 좋을것같아요 안에 흰티 랑 같이 입으면 좋을것같아요~,5.0
배송 빠르고 편하게 입으려고 구입했는데 예뻐요 친구도 따라서 샀어요,5.0
별기대안했는데 예뻐요~~ 입고 벗는게 좀 불편하지만 좋아요!!,4.0
별기대안했는데 이뻐요~~ 입고벗기가 좀 불편하지만 세일가로 득템했어요!!,4.0
요즘 유행하는 재질인데 구김 걱정없어 막입기 편할 것 같아요. 세탁후 빨리 말라 좋고 사이즈 너무 큰듯했는데 허리 스트링 조이니 괜찮아요. 쿠폰 적립금 썼더니 가격도 짱이네요!!!,5.0
"안에 흰셔츠 레이어드 해서 입거나 나시 그대로 입어도 다 이쁘네요
원피스 재질이 시원한 느낌인데도
한여름에 레이어드는 좀 덥긴해요 ㅎㅎ
나시로 편하게 잘 입고 다닐것같아요",4.0
사이즈 고민했는데 긴게 좋아서 그냥 m 했더니 딱 좋아요,5.0
별기대안했는데 예뻐요~~ 입고 벗는게 좀 불편하지만 좋아요!!,4.0
별기대안했는데 이뻐요~~ 입고벗기가 좀 불편하지만 세일가로 득템했어요!!,4.0
요즘 유행하는 재질인데 구김 걱정없어 막입기 편할 것 같아요. 세탁후 빨리 말라 좋고 사이즈 너무 큰듯했는데 허리 스트링 조이니 괜찮아요. 쿠폰 적립금 썼더니 가격도 짱이네요!!!,5.0
