Review,Star
너무 짧다고 해서 망설였는데 받아보니 진짜 짧아요 근데 너무 이쁩니다!! 긴 부츠랑 입으면 너무 이뻐요 안에 스키니랑 입어도 예뻐요 마른체형인 저에게는 딱 붙는 스타일은 아니었지만 딱 여리여리해보이는 핏이었습니다! 언발 스커트는 아닌데 입으면 언발되는것도 이뻐요,5.0
"브이넥이 생각보다 김
기장 생각보다 짧음
따듯하고 여리여리해보임",5.0
"생각보다 짧아서 놀랐어요ㅠㅠ
팔을 들면 엉덩이가 보여요
160 이하분들만 추천합니당
예쁘기는 한데 모델과 같은 핏이 안나오네요
여리여리한 분들은 예쁠것 같아요",3.0
생각보다 얇은 느낌이었는데 히트텍까지 갖춰입고 착용하니까 라인 예뻐보일정도로 붙는 느낌이라 너무 불편하지도 않고 좋았어요 :),5.0
니트원피스…졸귀 진짜 여리여리해보이고 귀엽고,5.0
"라인이 넘 예뻐요! 브이넥도 넘 안파여서 좋고 
여리여리해보여요!
치마가 좀 짧긴한데 그래서 롱부츠랑 입으면 넘 잘 어울려요ㅎㅎ 
재질도 보들보들해서 촉감도 좋고 
넘 만족이에요ㅎㅎ",5.0
"생각보다 짧아서 놀랐어요ㅠㅠ
팔을 들면 엉덩이가 보여요
160 이하분들만 추천합니당
예쁘기는 한데 모델과 같은 핏이 안나오네요
여리여리한 분들은 예쁠것 같아요",3.0
생각보다 얇은 느낌이었는데 히트텍까지 갖춰입고 착용하니까 라인 예뻐보일정도로 붙는 느낌이라 너무 불편하지도 않고 좋았어요 :),5.0
니트원피스…졸귀 진짜 여리여리해보이고 귀엽고,5.0
"라인이 넘 예뻐요! 브이넥도 넘 안파여서 좋고 
여리여리해보여요!
치마가 좀 짧긴한데 그래서 롱부츠랑 입으면 넘 잘 어울려요ㅎㅎ 
재질도 보들보들해서 촉감도 좋고 
넘 만족이에요ㅎㅎ",5.0
핏이 좋아요! 소재는 솔직히 그냥 그렇지만 핏 때문에 만족합니다,5.0
"생각했던 핏
후기들이 짧다해서 감안하고 사긴 했는데 진짜 짧네요ㅠㅋㅋ",5.0
허리가 조금 남아요 잡히면 라인이 더 예쁠거 같아요. 팔부분 프란체스카같아요,4.0
"길이가좀짧아서 반바지입어야할거같아요
옷은 날씬해보이고 두께도 적당해서 너무너무예뻐요.
제가찾던스타일이네요",5.0
"이뻐요 다만 잘 늘어나는 재질이라
한번 입었는데 벌써 늘어났네요",5.0
생각보다 핏되진 않지만 그래서 편한 것도 있어요! 겨울에 입긴 추울 것 같고 간절기에 좋을 것 같네요ㅎㅎ 길이가 제 키에는 딱 좋아요. 키 크시면 좀 짧을 것 같아요,4.0
생각보다 저한테는 너무 커서 라인이 전혀 안나오네요  반품할까 하다가 그래도 꾸안꾸로 편하게 입기 좋은 것 같아서 더 늘어나지 않게조심히 입어보려구요,4.0
니트 소재가 올라가는 느낌? 이라 기장이 더 짧아지긴 해요 그래서 안에 이너 원피스 입으면 원피스가 살짝 튀어나오는데 핏은 예뻐요,5.0
"제키에는 잘맞는데 조금만 더 크신분이 입으시면 움직일때 조금 불편하실 수 있을 것 같아요.
팔이 길어서 귀여워요",5.0
생각보다 저한테는 너무 커서 라인이 전혀 안나오네요  반품할까 하다가 그래도 꾸안꾸로 편하게 입기 좋은 것 같아서 더 늘어나지 않게조심히 입어보려구요,4.0
니트 소재가 올라가는 느낌? 이라 기장이 더 짧아지긴 해요 그래서 안에 이너 원피스 입으면 원피스가 살짝 튀어나오는데 핏은 예뻐요,5.0
"제키에는 잘맞는데 조금만 더 크신분이 입으시면 움직일때 조금 불편하실 수 있을 것 같아요.
팔이 길어서 귀여워요",5.0
길이가 짧을까봐 걱정했는데 예뻐요!! 꽃놀이갈때 잘입었습니당,5.0
이뻐요ㅎㅎ 아직 날씨가 많이 안추워서 무리없이 입었네요ㅎㅎ,5.0
생각보다 안짧네요 하지만 키 크신 분들한테는 짧을 것 같아요,5.0
"오우 짧습니다...ㅋㅋ 웬만큼 부피감 없이 마르지 않으면 구냥 좀 긴 니트? 니트 가디건?ㅠㅠ 핏이 촤르릇 예뽀서 품으렵니당! 167 바스트 풀B 힙도 뚠뚠! 기장 참고하세용~

(운동복 위에 걸친거라 별론데 원피스로만 착장하시면 짱예뽀요♡ 소재굿♡)",5.0
원피스 길이 딱 좋아요 소매가 아주아주 긴편이예요,5.0
"디자인이 너무 예쁩니다
제 키에 약간 짧은 편이에요. 살짝 숙이면 보일정도? 저보다 크신 분들은 많이 짧을거 같아요
생각보다 두께감이 있어요",5.0
사진이랑 너무 다르고 이런 상품을 언제 시켰지?하면서 싸이트를 다시 찾아 봤네요.반품 귀찮아 추울때 그냥 레깅스에 가디건으로 입게요. 재질이 너~무 아크릴 하네요. 새옷인데 너무 아크릴해요. 딱 봐도 너무 싸구려 털실.,1.0
엄청 딱 달라붙지도 않고 무스탕이랑 같이 입으면 예뻐요🤍🤍,5.0
"사고나서 가격내려서 속상 ㅠ
짧긴 진짜 짧네요 ㅎ키가 큰편이 아닌데도. .
허리는 안 잡아주는데 실제 몸보다 날씬해보여요.",5.0
이뻐요 골반 넓어보이고 가슴커보거 깊게 파이지도 않고 조금 짧긴한데 엄청 신경쓰일정도도 아니고 질 좋고 딱젛아요,5.0
키큰 분에게는 기장이 짧아요 팔들면.. 아찔한 길이입니다. 저는 부담스러워서 롱부츠랑 같이 신었습니다. 이외에는 재질도 따뜻하고 허리 라인도 잡아줘서 예뻐요 여친룩의 정석인 것 같습니다,5.0
엄청 딱 달라붙지도 않고 무스탕이랑 같이 입으면 예뻐요🤍🤍,5.0
"사고나서 가격내려서 속상 ㅠ
짧긴 진짜 짧네요 ㅎ키가 큰편이 아닌데도. .
허리는 안 잡아주는데 실제 몸보다 날씬해보여요.",5.0
이뻐요 골반 넓어보이고 가슴커보거 깊게 파이지도 않고 조금 짧긴한데 엄청 신경쓰일정도도 아니고 질 좋고 딱젛아요,5.0
키큰 분에게는 기장이 짧아요 팔들면.. 아찔한 길이입니다. 저는 부담스러워서 롱부츠랑 같이 신었습니다. 이외에는 재질도 따뜻하고 허리 라인도 잡아줘서 예뻐요 여친룩의 정석인 것 같습니다,5.0
