Review,Star
"진짜 이쁘네요. 재질도 완전 시원한 재질이라 여름에 입기도 좋아보이고 허리 잡아주는 핏도 아주 좋은 것 같아요.
여자친구 사줬는데 제가 더 만족합니다.",5.0
"한 사이즈 다운 추천하거
시원한 재질이라 여름에 입기 굳",5.0
"핏이 편안해요. 정사이즈로 맞습니다. 여름교복으로
잘 입을 것 같아요.",5.0
작년에 흰색 사서 교복처럼 입고 다녔는데 이번에 파스텔톤 나와서 바로 구매했어요!!! 평소 미디움 입는데 크게 나온편이라 스몰 샀는데 핏되게 예빠요!,5.0
"2년전에 네이비 색상 구매하고 너무 마음에 들어서 하늘색으로 추가 구매했습니다.
원단은 이름 그대로 시원하고 핏도 예뻐서 정말 마음에 듭니당 :)
허리라인 적당히 잡아주면서도 예쁘게 떨어지는 피케 원피스 찾으신다면 추천드려요",5.0
옷 가볍고 여름에 입기 딱 좋아요. 색깔도 딸기우유색이랑 고민하다가 여름이라 하늘색 샀는데 시원해보이고 너무 예쁘네요!,5.0
"핏이 편안해요. 정사이즈로 맞습니다. 여름교복으로
잘 입을 것 같아요.",5.0
작년에 흰색 사서 교복처럼 입고 다녔는데 이번에 파스텔톤 나와서 바로 구매했어요!!! 평소 미디움 입는데 크게 나온편이라 스몰 샀는데 핏되게 예빠요!,5.0
"2년전에 네이비 색상 구매하고 너무 마음에 들어서 하늘색으로 추가 구매했습니다.
원단은 이름 그대로 시원하고 핏도 예뻐서 정말 마음에 듭니당 :)
허리라인 적당히 잡아주면서도 예쁘게 떨어지는 피케 원피스 찾으신다면 추천드려요",5.0
옷 가볍고 여름에 입기 딱 좋아요. 색깔도 딸기우유색이랑 고민하다가 여름이라 하늘색 샀는데 시원해보이고 너무 예쁘네요!,5.0
"이런 원피스 다른 브랜드 제품이 있는데 그건 좀 더웠어요
근데 이건 시원해서 여름에 불쾌감없이 입을 수 있응거같아용

그리고 허리에 라인이 들어가있어서 몸매보정도 된답니당",5.0
"얼굴 환해보이는 하늘색이에요. 허리라인 위로 잡혀있어서 다리 길어보여요. 다만 햇빛에 속이 다 비치니, 속치마 필수입니다.",5.0
"허리라인 적당히 잘 잡아주면서도 핏하고 예쁘게 떨어지는 피케 폴로 원피스 찾기 어려웠는데 이걸 무탠다드가 해냈습니다 !!
강추드려용",5.0
여자친구 사줬는데 아주 좋습니다. 핏도 좋고 원단도 시원해서 괜찮네요. 허리 라인이 잘 잡혀서 아주 좋습니다.,5.0
진짜 이쁘네요. 허리 라인 들어가있어서 몸매가 잘 드러나는 것 같습니다. 여자친구 사줬는데 진짜 이쁘네요. 감사합니닼,5.0
무텐다드 매장에서 피팅해보고 시켰는데 그 다음날 배송 와서 데이트 때 잘 입었습니다! 생각보다 기장이 좀 길어요… 소재는 시원합니다!,5.0
욕심 부려서 제일 작은 사이즈로 샀더니 몸에 너무 딱 달라붙네요 제 키 몸무게엔 S 사이즈가 가장 편한 것 같아요,5.0
파스텔 컬러의 무지 원피스라서 깔끔하고 단정해보입니다.,5.0
"너어무 예뻐요 혼자 입고 싶어요 ㅋㅋㅌ
근데 무탠다드는 항상 실물 색감이 좀 더 진하고 선명하네용
뽀용한 하늘색일 줄 알았는데 좀 생생한? 하늘색이에요 이것도 나름대로 예뻐서 품음",5.0
욕심 부려서 제일 작은 사이즈로 샀더니 몸에 너무 딱 달라붙네요 제 키 몸무게엔 S 사이즈가 가장 편한 것 같아요,5.0
파스텔 컬러의 무지 원피스라서 깔끔하고 단정해보입니다.,5.0
"너어무 예뻐요 혼자 입고 싶어요 ㅋㅋㅌ
근데 무탠다드는 항상 실물 색감이 좀 더 진하고 선명하네용
뽀용한 하늘색일 줄 알았는데 좀 생생한? 하늘색이에요 이것도 나름대로 예뻐서 품음",5.0
길이가 조금 길긴 한데 시원하고 편햐서 좋아요 다른 색도 싰어요,5.0
쿨톤이신 분들이 입으시면 정말 예쁠 색이에요. 맘에 듭니다.,5.0
색감도 좋고 편하고 시원하고 기장감이 약간고민인데 이쁩니당,5.0
시원한 재질이에요 색깔도 시원하고 핏도 이뻐요~~,5.0
이쁜 파스텔블루라서 여름에 굉장히 시원해보여요. 면도 시원한 재질이라서 더 좋아요. 키작녀라서인지 길이도 많이 안짧아서 더 좋은데요?,5.0
말 그대로 파스텔 블루라서 이쁜 하늘색이에요. 비침없구요. 길이감도 좋아요. 세일가로 반신반의하며 샀는데 완전 대만족이에요,5.0
반짝세일가로 샀는데 넘 이뻐요. 이쁜 하늘색이라 여름날에 진짜 어울리네요. 착용감도 좋아요. 다만 뱃살 있다면 부담스러울수 있어요,5.0
하늘색이 이쁘게 잘 뽑혔어요. 상세페이지 그대로의 색상입니다. 저렴한 가격에 마감과 원단 퀄리티가 좋아요. 기장은 166 기준 무릎 바로 위에요. 여름옷이라 얇아서 시원한대신 살짝 비침있어요! 사이즈는 살짝 작게 입는 게 이쁜 것 같아요!!,5.0
"한사이즈 큰걸로 살걸 그랬어요. 잘 맞긴한데, 조금 더 여유있었으면 좋았을 것 같아요. 얇아서 시원합니다. 핏되게 입으시는 분들는 속옷 신경쓰셔야할듯",3.0
매장에서 보고 친구에게 선물해줬는데 마음에 들어하네요:),5.0
"허리라인 적당히 잘 잡아주면서도 핏하고 예쁘게 떨어지는 피케 폴로 원피스 찾기 어려웠는데 이걸 무탠다드가 해냈습니다 !!
강추드려용",5.0
말 그대로 파스텔 블루라서 이쁜 하늘색이에요. 비침없구요. 길이감도 좋아요. 세일가로 반신반의하며 샀는데 완전 대만족이에요,5.0
반짝세일가로 샀는데 넘 이뻐요. 이쁜 하늘색이라 여름날에 진짜 어울리네요. 착용감도 좋아요. 다만 뱃살 있다면 부담스러울수 있어요,5.0
하늘색이 이쁘게 잘 뽑혔어요. 상세페이지 그대로의 색상입니다. 저렴한 가격에 마감과 원단 퀄리티가 좋아요. 기장은 166 기준 무릎 바로 위에요. 여름옷이라 얇아서 시원한대신 살짝 비침있어요! 사이즈는 살짝 작게 입는 게 이쁜 것 같아요!!,5.0
"한사이즈 큰걸로 살걸 그랬어요. 잘 맞긴한데, 조금 더 여유있었으면 좋았을 것 같아요. 얇아서 시원합니다. 핏되게 입으시는 분들는 속옷 신경쓰셔야할듯",3.0
매장에서 보고 친구에게 선물해줬는데 마음에 들어하네요:),5.0
"허리라인 적당히 잘 잡아주면서도 핏하고 예쁘게 떨어지는 피케 폴로 원피스 찾기 어려웠는데 이걸 무탠다드가 해냈습니다 !!
강추드려용",5.0
소라색 원피스하나 가지거깇엇는데 실물보고ㅠ이뻐서 바로 샀어용,5.0
"사진보다 색상이 밝고 입으면 환해보여요~
라인을 잡아줘서 통자 허리도 날씬해보이는 효과가 있네요",5.0
키가큰편인데 길이도적당하고 좋았어요 다른 원피스는다짧았는데 만족합니다! 재질도시원하고 좋아,5.0
오프라인가서 입어봤는데 M사이즈 적당했구요 시원하더라구여 타이트하지도않구 추천드립니다,5.0
키가큰편이라 L도 고민했는데 오프라인가서 M사이즈입어보니까 딱 맞더라구여! S도 혹시나해서입어봤는데 완전 달라붙더라구여 타이트하게입고싶음S도가능하긴한데.. 편하게 M사이즈 추천드립니다!,5.0
색 예쁘고 얇아서 몸에 달라붙는 느낌이긴 한데 예뻐서 좋습니다~,5.0
"일요일에 주문했는데 월 배송이라니ㅠ  감격

키163,몸무게 51로 마른상체,통통하체 형인데
xs는 허리라인이 핏되고 예쁘지만 엉덩이가 너무 적나라하게 붙어서 s 구매했습니다!

처음에는 진한하늘색 구매하려 했는데 직접 입어보니 하늘색이 진짜 예쁘더라구요!! 게다가 비침도 없는 것 같고

젤 마음에 든 부분은 시원하고 탄탄한 소재라 휘뚜루마뚜루 입을 수 있다는 점이에요!!",5.0
