Review,Star
생지 롱스커트 사고 싶어서 엄청 많이 찾아봤는데 너무 잘한 선택이었어요 ㅠㅠ 롱스커트 잘못 입으면 어벙해 보여서 별론데 얘는 진짜 딱 제가 원하던 핏이었어요 ㅠ 다만 제가 힙이 있어서 m시켰는데 허리가 너무 컸지만 힙라인도 안 부담스럽게 예뻐 보여서 너무너무 만족합니다💙 뒷트임도 있어서 잠깐잠깐 다리가 보여서 더 시원해 보이고 여리여리 해보여요 저처럼 하비 이신 분들도 완전 휘뚤마뚤 잘 입으실듯,5.0
"갑자기 긴 데님스커트가 갖고싶어서 구매했는데 맘에 들어요:) 
160 키작녀인데 기장도 잘 맞아서 운동화말고 플랫슈즈나 숏부츠같은거랑 코디해도 예쁠거 같고 제 생각보다 두꺼운 데님은 아니지만 색이 진해서 겨울에도 잘 입을거 같아요.
아무래도 색이 어두워서 이염은 좀 신경쓰이는데 아직까진 별 이상없네요 ㅎㅎ",5.0
사이즈 교환1회  치마는 정말 편하고 핏도 좋아요 색상도 딱 원하는 색이라 맘에들고 할인해서 싸게 아주 잘 구입했어요,5.0
사진으로 봤을땐 별로 안튼튼해보였는데 탄탄하고 스판끼도 많아서 편하고 이뻐요,5.0
"[키: 167cm, 몸무게: 57kg, 평소 사이즈: 27-28]
제가 골반이 넓은편이라서, L 사이즈가 저한테 살짝커서 m 사이즈로 구매하니 딱 맞아요! 신축성 좋아서 착용시 너무 편하고 기본스타일이라서 오래오래 착용가능 할 것 같아요! 만족합니다!",5.0
"긴가민가햤는데 대성공..
허리딱맞고 허리부터 골반까지 라인 예쁘게떨어쟈요
휘구루마뚜루 잘입을템",5.0
사이즈 교환1회  치마는 정말 편하고 핏도 좋아요 색상도 딱 원하는 색이라 맘에들고 할인해서 싸게 아주 잘 구입했어요,5.0
사진으로 봤을땐 별로 안튼튼해보였는데 탄탄하고 스판끼도 많아서 편하고 이뻐요,5.0
"[키: 167cm, 몸무게: 57kg, 평소 사이즈: 27-28]
제가 골반이 넓은편이라서, L 사이즈가 저한테 살짝커서 m 사이즈로 구매하니 딱 맞아요! 신축성 좋아서 착용시 너무 편하고 기본스타일이라서 오래오래 착용가능 할 것 같아요! 만족합니다!",5.0
"긴가민가햤는데 대성공..
허리딱맞고 허리부터 골반까지 라인 예쁘게떨어쟈요
휘구루마뚜루 잘입을템",5.0
스판이라 편한데 입으면 이쁘기도해퍼 다른색도 구매했어요 ㅎ,5.0
"예뻐요 스판끼 어느 정도 있고 길이도 딱 적당, 그리고 걸을 때 트임으로 보이는 다리도 적당해서 안 답답해 보임",5.0
"모델이 로우라이즈로 입었지만 저한텐 허리가 크긴했어요
골반에 걸쳐입었는데 얇은 재질은 아니어서 계단 오를 때마다 들썩거리더라구요ㅋㅋ조금 줄여입을 예정입니다..
물빠짐은 당연히 있고 160기준 골반 걸쳐 입으니 딱 발목까지 와요 색감이 너무 예뻐서 잘 입을 것 같아요ㅎㅎ 좋습니다",4.0
맥우드건 청류는 믿고 사요~바지만 사다가 스커트 첨 구매했는데 너무 맘에 들어요 짱 편하고 우선 이쁜거요,5.0
