Review,Star
"질이 좋아요!!
모델사진처럼 허리를 잡아주지는 않지만 맘에 들어요ㅎㅎ",5.0
"베이직 아이템이라 샀어여!
자주 손가는 이쁜 핏입니다 꼭사세영 : )
질도 좋규 살짝 얇긴합니당 ~",5.0
허리에 맞는 치마 사기 힘들었는데 딱 맞아서 너무좋음,5.0
허리 사이즈 맞는 치마 찾기 힘들었는데 완전 잘 맞아요!! 다른 색도 사려구요 너무 예뻐요（╹◡╹）♡,5.0
"몸무게에 비해 허리가 얇은 체형이라서 항상 엉덩이, 허벅지에 맞춰서 사고 허리를 줄이는데 이건 허리 안 줄여도 돼서 좋아요! 지퍼 부분이 짧지 않아서 왕빵댕이도 입고 벗기도 편합니다. 재질도 다른 무탠 상품들처럼 좋은 편이에요. 기본템이라 계절 상관없이 잘 입고 다닐 것 같아요!",5.0
소재가 가을에 입기 적당해서 좋았어요. 변형 안생기게 손세탁하거나 드라이클리닝 꼭 맡겨야할것같네요. 허리는 자라 바지 32사이즈 입는데 무탠다드 xs 잘맞았구요! 제 키에 기장이 좀 짧긴한데 기장이 좀 짧아야 핏이 이뻐서 ㄱㅊ아욥..! 너무 붙는 h가 아니고 살짝 a라인으로 떨어져서 너무 이뻐요👍다른 색상으로 또 사고싶음,5.0
허리에 맞는 치마 사기 힘들었는데 딱 맞아서 너무좋음,5.0
허리 사이즈 맞는 치마 찾기 힘들었는데 완전 잘 맞아요!! 다른 색도 사려구요 너무 예뻐요（╹◡╹）♡,5.0
"몸무게에 비해 허리가 얇은 체형이라서 항상 엉덩이, 허벅지에 맞춰서 사고 허리를 줄이는데 이건 허리 안 줄여도 돼서 좋아요! 지퍼 부분이 짧지 않아서 왕빵댕이도 입고 벗기도 편합니다. 재질도 다른 무탠 상품들처럼 좋은 편이에요. 기본템이라 계절 상관없이 잘 입고 다닐 것 같아요!",5.0
소재가 가을에 입기 적당해서 좋았어요. 변형 안생기게 손세탁하거나 드라이클리닝 꼭 맡겨야할것같네요. 허리는 자라 바지 32사이즈 입는데 무탠다드 xs 잘맞았구요! 제 키에 기장이 좀 짧긴한데 기장이 좀 짧아야 핏이 이뻐서 ㄱㅊ아욥..! 너무 붙는 h가 아니고 살짝 a라인으로 떨어져서 너무 이뻐요👍다른 색상으로 또 사고싶음,5.0
