Review,Star
"이런 플리츠스커트 처음 사봤어요...
괜히 샀나 생각하던 와중에 택배가 왔네요
택배 오자마자 바로 입어봤더니 너무 예뻐서 잘샀다 생각했습니당 😎
길이감도 딱 좋고 소재도 튼튼하고 오래 잘입을거 같아요 ㅎㅎ",5.0
허리도 잘맞고 기장도 엄청 짧지 않아서 예뻐요 굿,5.0
길이도 적당하고 핏도 예뻐요. 자주 입을 것 같아요. 만족합니다!,5.0
"길이감이 부담스럽지않아서 좋아요.
사이즈도 괜찮고, 다른색도 구매할려구여",5.0
마음에 들어요 깔끔하고 가격보다 훨씬 고급스러워 보여요! 친구가 베트남 학생같다고 했지만 ㅎㅎ 농담이겠져 맘에 듭니당 ㅎㅎ,5.0
"1️⃣ 핏
A라인으로 깔끔하게 떨어져서, 골반이 좁아보이지도 않고 허리가 얇아보이게 라인을 잘 살려줘요!

2️⃣ 기장
요즘 치마들이 다 너무 짧게 나와서 계단 오를때나 뛸때 뒤쪽이 많이 신경쓰이게 되는데, 이건 기장이 너무 짧거나, 애매하게 긴것도 아니라 신경도 덜쓰이면서 다리가 안짧아보여서 좋네요ㅎㅎ

3️⃣ 허리 사이즈 (본인 정사이즈 : S)
허리는 정사이즈보단 사알짝 작게 나온 것 같은데, 치마 종류는 허리를 딱 잡아줘야 핏이 잘 나와서 이정도는 괜찮은 것 같네요! 그냥 정사이즈로 사시면 적당히 조이는 느낌 들면서 잘 입을 수 있을 것 같습니당",5.0
길이도 적당하고 핏도 예뻐요. 자주 입을 것 같아요. 만족합니다!,5.0
"길이감이 부담스럽지않아서 좋아요.
사이즈도 괜찮고, 다른색도 구매할려구여",5.0
마음에 들어요 깔끔하고 가격보다 훨씬 고급스러워 보여요! 친구가 베트남 학생같다고 했지만 ㅎㅎ 농담이겠져 맘에 듭니당 ㅎㅎ,5.0
"1️⃣ 핏
A라인으로 깔끔하게 떨어져서, 골반이 좁아보이지도 않고 허리가 얇아보이게 라인을 잘 살려줘요!

2️⃣ 기장
요즘 치마들이 다 너무 짧게 나와서 계단 오를때나 뛸때 뒤쪽이 많이 신경쓰이게 되는데, 이건 기장이 너무 짧거나, 애매하게 긴것도 아니라 신경도 덜쓰이면서 다리가 안짧아보여서 좋네요ㅎㅎ

3️⃣ 허리 사이즈 (본인 정사이즈 : S)
허리는 정사이즈보단 사알짝 작게 나온 것 같은데, 치마 종류는 허리를 딱 잡아줘야 핏이 잘 나와서 이정도는 괜찮은 것 같네요! 그냥 정사이즈로 사시면 적당히 조이는 느낌 들면서 잘 입을 수 있을 것 같습니당",5.0
