Review,Star
"너무 만족 사이즈 딱 맞고, 길이가 기니까 키도 커보이고 비율좋아보이게 나와요!",5.0
"어떻게 입어도 예쁜 생지 데님 롱치마입니다^^
느슨하게 입고 싶어서 넉넉한 사이즈로 구매했고
생각했던 핏감입니다
가을에는 역시 생지죠^^",5.0
"너무 이뻐요!!!원하던 스타일 입니다!!!잘입을께요!!!!!
길이도 길어서 넘나 좋아요!!!!",5.0
저는 키가 조금 큰 편이라 항상 인터넷에서 치마를 살때 길이감을 잘 보고 구매를 하는편입니다. 또 까다로운점이 엉덩이가 다른곳에 비해 조금 있는편이라 엉덩이 핏이 예쁜것도 매우 중요해서 사이즈 고민을 많이했는데 상품은 받아 입어보니 평소 M사이즈 입는 저한테도 s사이즈가 작지않았고 엉덩이가 부담스러운 느낌이 안나고 예쁘게 핏이 잡히고 길이감도 만족스러워요 상의를 크롭으로 입어야 사람이 너무 통으로 보이지 않고 예쁠것 같습니다 전 조금 추운나머지 가디건을 입었지만 핏한 가디건을 허리 넣어입어도 예쁠것 같고 전체적으로 만족스러운 구매였습니다!,5.0
너무 예쁩니다 배송도 빠르고 너무너무 마음에 들어요!!,5.0
일단 이염이 있고… 생각보다 허리가 너무 커서 허리를 딱 잡아주는 날씬한 핏은 아니에요.ㅠㅠ 그럼에도 기장이 너무 길어서 마음에 들고…  한 여름에 입기에는 너무 덥고 봄 가을에 입기 좋을 것 같습니다,3.0
"완전 마음에 쏙 듭니다! 탄탄한 재질 덕분에 모양이 잘 잡히고, 고급스러워 보이네요. 사이즈도 딱 맞아서 체형에 잘 어울려요. 옷장에 필수 아이템으로 등극! 무심한 듯 세련된 느낌을 주기에 완벽합니다. 재구매 의사 100%! 추천합니다! 다른 컬러도 이 핏으로 많았으면 좋겠어용!",5.0
"너무 이뻐요!!!원하던 스타일 입니다!!!잘입을께요!!!!!
길이도 길어서 넘나 좋아요!!!!",5.0
저는 키가 조금 큰 편이라 항상 인터넷에서 치마를 살때 길이감을 잘 보고 구매를 하는편입니다. 또 까다로운점이 엉덩이가 다른곳에 비해 조금 있는편이라 엉덩이 핏이 예쁜것도 매우 중요해서 사이즈 고민을 많이했는데 상품은 받아 입어보니 평소 M사이즈 입는 저한테도 s사이즈가 작지않았고 엉덩이가 부담스러운 느낌이 안나고 예쁘게 핏이 잡히고 길이감도 만족스러워요 상의를 크롭으로 입어야 사람이 너무 통으로 보이지 않고 예쁠것 같습니다 전 조금 추운나머지 가디건을 입었지만 핏한 가디건을 허리 넣어입어도 예쁠것 같고 전체적으로 만족스러운 구매였습니다!,5.0
너무 예쁩니다 배송도 빠르고 너무너무 마음에 들어요!!,5.0
일단 이염이 있고… 생각보다 허리가 너무 커서 허리를 딱 잡아주는 날씬한 핏은 아니에요.ㅠㅠ 그럼에도 기장이 너무 길어서 마음에 들고…  한 여름에 입기에는 너무 덥고 봄 가을에 입기 좋을 것 같습니다,3.0
"완전 마음에 쏙 듭니다! 탄탄한 재질 덕분에 모양이 잘 잡히고, 고급스러워 보이네요. 사이즈도 딱 맞아서 체형에 잘 어울려요. 옷장에 필수 아이템으로 등극! 무심한 듯 세련된 느낌을 주기에 완벽합니다. 재구매 의사 100%! 추천합니다! 다른 컬러도 이 핏으로 많았으면 좋겠어용!",5.0
"완전 마음에 쏙 듭니다! 탄탄한 재질 덕분에 모양이 잘 잡히고, 고급스러워 보이네요. 사이즈도 딱 맞아서 체형에 잘 어울려요. 옷장에 필수 아이템으로 등극! 무심한 듯 세련된 느낌을 주기에 완벽합니다. 재구매 의사 100%! 추천합니다! 연청도 구매하러 갑니다!! 총총",5.0
"입으면 진짜 이뻐요
키가커서 이런 기장감을 원했는데
발목까지 내려오는...아주 만족스럽네요
평소 28사이즈 m사이즈 딱 좋습니다
한여름엔 더워서 못입어요",5.0
가격대비 괜찮은것같아요 배가 좀부각될수있어요,5.0
라지 사이즈 계속 품절이였어서 매장가서 픽업했어요! 너무 길어서 기장 수선했더니 좋아요👍🏻👍🏻탄탄해요,5.0
"하의는 보통 28-29 착용하는데 아주 잘 맞아요
트임 있어서 걷기도 편하고
여기저기 코디하기 좋음 ㅜㅜ 최애치마 등극
여행가서 사진 많이 건졌다~",5.0
"160에 발목까지 이쁘게 내려옵니당
허리는 좀 크네용",5.0
