Review,Star
무신사 제품의 미디엄그레이 색상의 상의랑 같이 입으면 무난하게 예뻐용,5.0
"세미 정장 느낌이라 그런가
허리는 좀 큰편입니닷

키가 큰 편이라 롱치마를 입어도 정강이 보여서 킹 받는데 이건 다 감싸줘서 너무 좋아요

색감도 예쁘고 보기와 다르게 주름이 잘 지는 재질도 아닙니다!",5.0
"사실 살이 좀 쪄서 54키로에욤.
s가 품절이라 xs를 잠시고민했었지만 택도 없을 것 같아
 m 구매했슴다 편안하게 잘 맞아요!
S 샀으면 입고 식사하면 약간 배에 힘줘야할 것 같은데
M은 식사하고 디저트 먹어도 괜찮을 사이즈
골반에 걸쳐지는 느낌으로 맞아용.

기장도 딱 원하던 길이에요!

할인할때 샀는데 옷도 마음에 들어서 기분이 매우 좋슴당",5.0
160한텐 좀 많이 길어영 ㅋㅋ 그래두 전 긴 기장감 사랑합니당 평소 허리 24정도 입는데 s은 로우웨스트입니당 예뻐오,5.0
"발목까지 가려주는 긴 롱스커트 찾고 있었는데 딱이예요,,🤍 요즘 입기는 좀 춥지만 스타킹 신고 입으면 버틸만합니다..!",5.0
다들 후기에 길다는평이 많아서 걱정했는데 전 워낙 발목까지 가리는 롱스커트를 원했던지라 입고나서 너무 맘에들었어요 ㅠ얼른 입고 출근하고싶어융 너무 맘에들어요! 다만 실밥부분은 조금 아쉽네요,5.0
"사실 살이 좀 쪄서 54키로에욤.
s가 품절이라 xs를 잠시고민했었지만 택도 없을 것 같아
 m 구매했슴다 편안하게 잘 맞아요!
S 샀으면 입고 식사하면 약간 배에 힘줘야할 것 같은데
M은 식사하고 디저트 먹어도 괜찮을 사이즈
골반에 걸쳐지는 느낌으로 맞아용.

기장도 딱 원하던 길이에요!

할인할때 샀는데 옷도 마음에 들어서 기분이 매우 좋슴당",5.0
160한텐 좀 많이 길어영 ㅋㅋ 그래두 전 긴 기장감 사랑합니당 평소 허리 24정도 입는데 s은 로우웨스트입니당 예뻐오,5.0
"발목까지 가려주는 긴 롱스커트 찾고 있었는데 딱이예요,,🤍 요즘 입기는 좀 춥지만 스타킹 신고 입으면 버틸만합니다..!",5.0
다들 후기에 길다는평이 많아서 걱정했는데 전 워낙 발목까지 가리는 롱스커트를 원했던지라 입고나서 너무 맘에들었어요 ㅠ얼른 입고 출근하고싶어융 너무 맘에들어요! 다만 실밥부분은 조금 아쉽네요,5.0
궁댕이랑 허벅지에 비해 허리만 가는 체형이라 s가 허리가 널널하더라구요 그래서 사이즈 줄였더니 딱 이쁩니다!! 역시 하비는 롱스커트… 그레이 색이라 탁한 블루 셔츠와 잘어울리네요ㅎ,5.0
대충 입어도 꾸민 척 할 수 있습니다 개이득입니다요,5.0
너무 예뻐요 검정도 사고싶어용 짱좋아요 다들 사세욥,5.0
일자핏인게 아쉽긴 하지만 무난하게 입을만해요,5.0
"사실 살이 좀 쪄서 54키로에욤.
s가 품절이라 xs를 잠시고민했었지만 택도 없을 것 같아 m 구매했슴다 편안하게 잘 맞아요!
S 샀으면 입고 식사하면 약간 긴장해야할 것 같은데
M은 식사하고 디저트 먹기에도 적당한 사이즈
기장도 딱 원하던 길이에욤
할인할때 저렴하게 사서 기분이 매우 좋슴당",5.0
"사실 살이 좀 쪄서 54키로에욤.
s가 품절이라 xs를 잠시고민했었지만 택도 없을 것 같아
m 구매했슴다 편안하게 잘 맞아요!
S 샀으면 입고 밥먹으면 약간 배에 힘주며 긴장해야할 것 같은데
M은 식사하고 디저트 먹기에도 적당한 사이즈
기장도 딱 원하던 길이에욤
할인할때 저렴하게 사서 기분이 매우 좋슴당",5.0
"먼저 무신사 매장에서 보고난 뒤 사이즈 체크하고 무신사 앱으로 주문하게 되었습니다!
맥시 스커트를 너무 입고 싶은데 저랑 잘 어울리는 맥시 스커트가 시중에 많이 없더라구요, 그래서 거의 3개월을 찾다가 이번에 무신사 스탠다드 매장을 갔을 때 딱 발견을 하게 되어 구매하였습니다.
재질은 딱 스판끼 살짝 있는 기본 슬랙스 재질에, 사이드 지퍼로 착용하고 양 옆에 주머니가 있으며 뒷트임이 있어 편안하게 입을 수 있는 스커트입니다!
또 재질 특징 상 격식을 차려야 하는 자리에도 활동이 가능하고 평상시 자신만의 스타일로도 활용할 수 있어 아주 활동요 높은 옷인 것 같아요. 가볍고 얇기도 하지만 안에 속치마가 내장되어있어 걸어다닐 때나 속옷 라인이 부각되어 보이지 않아서 너무 편안하고 좋았습니다.",5.0
"배에 힘빼면 군살이 살짝 뛰어나옴 
M이 골반에 걸치면서 딱맞았을것같은데 사이즈가 없어서 아쉬움
기장은 발목까지 오고 뒤트임이 있어 걷는데 무리없음
원단은 두껍지도 얇지도 않은 톡톡하고 촤르르한 느낌
이가격에 퀄리티 👍",5.0
오 제 생각보다 이뻐서 놀랐어요 블랙도 사고싶네요ㅔ,5.0
"먼저 무신사 매장에서 보고난 뒤 사이즈 체크하고 무신사 앱으로 주문하게 되었습니다!
맥시 스커트를 너무 입고 싶은데 저랑 잘 어울리는 맥시 스커트가 시중에 많이 없더라구요, 그래서 거의 3개월을 찾다가 이번에 무신사 스탠다드 매장을 갔을 때 딱 발견을 하게 되어 구매하였습니다.
재질은 딱 스판끼 살짝 있는 기본 슬랙스 재질에, 사이드 지퍼로 착용하고 양 옆에 주머니가 있으며 뒷트임이 있어 편안하게 입을 수 있는 스커트입니다!
또 재질 특징 상 격식을 차려야 하는 자리에도 활동이 가능하고 평상시 자신만의 스타일로도 활용할 수 있어 아주 활동요 높은 옷인 것 같아요. 가볍고 얇기도 하지만 안에 속치마가 내장되어있어 걸어다닐 때나 속옷 라인이 부각되어 보이지 않아서 너무 편안하고 좋았습니다.",5.0
"배에 힘빼면 군살이 살짝 뛰어나옴 
M이 골반에 걸치면서 딱맞았을것같은데 사이즈가 없어서 아쉬움
기장은 발목까지 오고 뒤트임이 있어 걷는데 무리없음
원단은 두껍지도 얇지도 않은 톡톡하고 촤르르한 느낌
이가격에 퀄리티 👍",5.0
오 제 생각보다 이뻐서 놀랐어요 블랙도 사고싶네요ㅔ,5.0
"진짜 그레이컬러 롱스커트 찾느라 여기저기 다뒤져서 찾아냄ㅋㅋ 사이즈도 딱맞고 색상도 제가딱 원하는 정도의 살짝어두운 그레이컬러라 더좋았어요~~~~
소재도 캐주얼룩이나 페미닌한룩에도 다잘어울려요
그냥 예쁩니다!!!!!",5.0
다들 후기에 길다는평이 많아서 걱정했는데 전 워낙 발목까지 가리는 롱스커트를 원했던지라 입고나서 너무 맘에들었어요 ㅠ얼른 입고 출근하고싶어융 너무 맘에들어요! 다만 실밥부분은 조금 아쉽네요,5.0
"첨에 m시켰다가 좀 크게 나온거 같아서 s로 교환했는데
m기장 수선해서 입는게 나을뻔 했네요
m은 많이 헐렁했는데 s는 또 몸에 생각보다 많이 붙고 엉덩이 위에가 떠서 뒷모습이 안이뻐요 ㅠ",4.0
"162cm정도 되는데 발목까지와요 조금 잘라야겠음..ㅜ
근데 예쁩니다. 약간 허리가 커요.
조금 따뜻해지면 입을게요ㅎ",5.0
길이가 길어서 좋아요 크게 입으려고 M 샀는데 s 샀어도 충분했을 거 같아요!!,5.0
"딱 원하던 길이와 핏이에용
재질도 찰랑찰랑하고 예쁨",5.0
딱 봄가을에 입기 좋은 스커트에요~ 사이즈도 잘 맞고 너무 예쁘네요!,5.0
제가 딱 원하던 스탠다드 핏이고 뒷트임이 너무 편해요,5.0
"무탠다드 믿고 산다 뭘 물어요 
165에 아주 예쁜 기장 
롱롱 좋아하는 여자로 너무 마음에 듭니다 ^~^
다만 아랫배 부각이 없지는 않으니 참고하기,,! 
하객룩으로 아주 굿",5.0
"매장에서 m사이즈 입어보고 로우라이즈로 잘 맞겠다 싶었는데 사이즈가 없어서 s로 샀어요
하이웨스트로 올려입으면 딱 맞아요
엉덩이 98~100정도 되는데 타이트하게 잘 맞습니다",5.0
제가 딱 원하던 스탠다드 핏이고 뒷트임이 너무 편해요,5.0
"무탠다드 믿고 산다 뭘 물어요 
165에 아주 예쁜 기장 
롱롱 좋아하는 여자로 너무 마음에 듭니다 ^~^
다만 아랫배 부각이 없지는 않으니 참고하기,,! 
하객룩으로 아주 굿",5.0
"매장에서 m사이즈 입어보고 로우라이즈로 잘 맞겠다 싶었는데 사이즈가 없어서 s로 샀어요
하이웨스트로 올려입으면 딱 맞아요
엉덩이 98~100정도 되는데 타이트하게 잘 맞습니다",5.0
"생각보다 치마가 얇았어요 봄 가을 초겨울 까지는 입어도 괜찮은 얇기였습니다 
뒤에가 트여있어서 걷기에도 편하구 길구 너무 펌퍼짐 하지 않아서 하체를 잘 커버해주는거 같아요!",5.0
얇아서 겨울에는 못입구 늦가을 전까지는 입을 수 있어요 스판끼는 좋아여 저는 뒤트임이 생각보다 깊어서 좀 당황스러웠는데 앞뒤 다른 분위기로 입는다고 치면 예쁘게 입을 수 있을 것 같아요 ~~ 하지만 가격에 비해 좋은 옷인지는 잘 모르겠네염,3.0
다들 후기에 길다는평이 많아서 걱정했는데 전 워낙 발목까지 가리는 롱스커트를 원했던지라 입고나서 너무 맘에들었어요 ㅠ얼른 입고 출근하고싶어융 너무 맘에들어요! 다만 실밥부분은 조금 아쉽네요,5.0
"디자인, 재질, 사이즈 좋아요 
길이는 생각보다 길어요 그래서 더 좋아요 
사이즈 진짜 맞춰서 입기 힘들어서 2사이즈 다 샀어요
2개다 입는데 s가 더 잘 맞아요 
체형이 하체 튼실한데 허리가 좀 얇아서 m은 줄줄 흘러요 
벨트로도 안돼서 수선해야 입을 수 있겠어요.",4.0
"길이, 재질, 사이즈 다 괜찮아요 
사이즈 진짜 고민하다가 
그레이 s, 검정은 m했는데 s는 맞고 m은 엄청커요.
이 옷은 꼭 입어보고 사야됨.",4.0
조아용~~ 기장 긴것도 맘에 들구 잘 입을 것 같아서 검정도 구매했어요!! 여러 옷에 휘뚜루마뚜루 코디하기 좋아요,5.0
"162cm정도 되는데 발목까지와요 조금 잘라야겠음..ㅜ
근데 예쁩니다. 약간 허리가 커요.
조금 따뜻해지면 입을게요ㅎ",5.0
"S주문하면 작을 것 같아서 M주문 했더니 살짝 크네요
스몰 주문했으면 딱 이쁘게 맞았을 듯...고무줄 몸무게라서 그냥 입어요.
넉넉해서 편안합니다",5.0
"구매하고싶었는데 품절이라 이제 샀어요!
한여름엔 더울거같은데 기장도 길어서 넘 좋도 뒷트임 덕분에 편해요~",5.0
"탄탄한소재예요 그렇게 얇지도 두껍지도 않은
한사이즈 남아서 작은사이즈를 구매했더니 아주 타이트하게 맞았어요 허리부분이 늘어남없이 꽉잡아주는 느낌입니다
다른 스커트 블랙으로 구매해서 잘 입었는데 비슷한 느낌이네요 롱한 기장이였지만 뒷트임있어서 걷기도 편했습니다",5.0
"S주문하면 작을 것 같아서 M주문 했더니 살짝 크네요
스몰 주문했으면 딱 이쁘게 맞았을 듯...고무줄 몸무게라서 그냥 입어요.
넉넉해서 편안합니다",5.0
"구매하고싶었는데 품절이라 이제 샀어요!
한여름엔 더울거같은데 기장도 길어서 넘 좋도 뒷트임 덕분에 편해요~",5.0
"탄탄한소재예요 그렇게 얇지도 두껍지도 않은
한사이즈 남아서 작은사이즈를 구매했더니 아주 타이트하게 맞았어요 허리부분이 늘어남없이 꽉잡아주는 느낌입니다
다른 스커트 블랙으로 구매해서 잘 입었는데 비슷한 느낌이네요 롱한 기장이였지만 뒷트임있어서 걷기도 편했습니다",5.0
"키가 큰 편이라 발목기장 롱스커트 찾기 어려운데
딱 좋아요 :)",4.0
"사진과 다르게 많이 얇아요
잡아주는 힘이없어서 군살이 다 들어나요",3.0
핏도 예쁘고 원단 질도 좋아요. 사이즈도 딱 맞아서 좋았습니다.,5.0
밑단이 좀 많이 퍼지는 스타일이라 아쉽네요 뒷트임은 조금 수선해서 입어요,3.0
"편하게 잘맞아요
길이도 길고
얇기도 봄가을용으로 괜찮아요
재질은 얇은 교복 느낌",5.0
"얇은데 괜찮아요 주름도 크게 신경쓰이지 않을 정도로 지고
저는 여름에도 가능할것 같습니다
허리가 딱 맞고 길어서 정말 좋아요",5.0
사기전에는 나한테 잘 맞을지 걱정됬는데 생각보다 잘맞았고 너무 이뻤어요,5.0
"정말 좋아요 퀄리티가 정말 좋네요

역시 믿고 사는 무신사입니다",5.0
"무탠다드 상품은 사서 후회한적이 없네요 특히나 하의는 테일러링이 정말 훌륭합니다. 소재도 말할것도 없습니다! 상의보다 개인적으로는 하의를 좋아하는데 이건 사이즈가 좀 큰거같아요

저는 넉넉한 핏을 원해서 오히려 좋았지만 다들 한사이즈씩 다운해서 사시는걸 추천드립니다
 저는 m 사이즈가 딱 맞는 체형인데 이건 확실하게 한사이즈가 컸어요!!",5.0
길이가 많이길고 사이즈도 커서 약간 아쉽지만 이뻐용,5.0
"가격대비 재질 디자인 괜찮아요 배송도 그럭저럭 빨리 온듯
여름엔 더워요",5.0
사기전에는 나한테 잘 맞을지 걱정됬는데 생각보다 잘맞았고 너무 이뻤어요,5.0
"정말 좋아요 퀄리티가 정말 좋네요

역시 믿고 사는 무신사입니다",5.0
"무탠다드 상품은 사서 후회한적이 없네요 특히나 하의는 테일러링이 정말 훌륭합니다. 소재도 말할것도 없습니다! 상의보다 개인적으로는 하의를 좋아하는데 이건 사이즈가 좀 큰거같아요

저는 넉넉한 핏을 원해서 오히려 좋았지만 다들 한사이즈씩 다운해서 사시는걸 추천드립니다
 저는 m 사이즈가 딱 맞는 체형인데 이건 확실하게 한사이즈가 컸어요!!",5.0
길이가 많이길고 사이즈도 커서 약간 아쉽지만 이뻐용,5.0
"가격대비 재질 디자인 괜찮아요 배송도 그럭저럭 빨리 온듯
여름엔 더워요",5.0
멋있고 간지가좌르르흘러줍니다 배도잘잡아줌 셋업하고싶어요,5.0
이거진짜이쁘네요 핏이 챡 떨어져요 속치마도있고 가격대비 진짜괜찮다는 느낌 위에셋업이있음 좋겠어요,5.0
"무탠다드 믿고 산다 뭘 물어요 사람이 말라 보이는 비밀 그냥 딱 맞게 사세요 배 그냥 알아서 야무지게 수납하면 됩니다 다만 아랫배 부각이 없지는 않으니 참고하기,,! 
하객룩으로 아주 굿 🍀",5.0
무탠다드옷은 구입하고 후회한 적이 없네요 핏이며 옷감이며 가격대며 쿠폰 조금 먹이고 세일받으면 입을때마다 언제나 고급스러운 핏에 감동합니다,5.0
저한테는 길어서 길이 수선해서 입었습니다! 핏은 너무 예뻐용!!,5.0
사이즈 넘 딱맞을까바 엠했는데 스몰해도 좋았을거같아요 셔츠넣어입으면되니까 좋긴합니다,5.0
배송 아주 빠르고 색감도 적당하니 예뻐요 근데 저한텐 핏이 안 예쁩니다 저랑 안 어울려요 아무튼 옷 자체는 예쁨,5.0
"착용감이 좋고 움직임도 좋아요
깔끔하게 입을수있어요",4.0
