Review,Star
"160/47 바스트c 
스몰이랑 사이즈 고민했는데
엑스스몰 하길 잘한거같아요 몸에 딱맞게 예쁩니다!
대신 엉덩이쪽이랑 상체부분은 타이트해요ㅠ
속옷 신경써서 입어줘야할거같긴 한데
그래도 너무 가성비 좋게 구매한거같아서 만족해요
색상은 착샷보다 어두워서 피부톤 잘 확인하고 구매해야할거같아요",5.0
길이도 적당하고 적당히 붙어서 좋아요! 검은색도 사서 맨날 돌려입는즁,5.0
색이 밝은 색 아니라 예쁘고 한여름에 입어도 시원해요 근데 다리가 다 비춰서 보입니다,4.0
배송도 빠르고 좋아요!! xs랑 고민하다 s했는데 좋습니다! 다만 밝은데선 비침있어요~,5.0
색이 사진보다 살짝 어둡긴한데 존예에요 몸에착이라 M사이즈도 괜찮을것같아요,5.0
"편하게 입기 좋아요
주변에서도 다들 이쁘다고 합니다!",5.0
색이 밝은 색 아니라 예쁘고 한여름에 입어도 시원해요 근데 다리가 다 비춰서 보입니다,4.0
배송도 빠르고 좋아요!! xs랑 고민하다 s했는데 좋습니다! 다만 밝은데선 비침있어요~,5.0
색이 사진보다 살짝 어둡긴한데 존예에요 몸에착이라 M사이즈도 괜찮을것같아요,5.0
"편하게 입기 좋아요
주변에서도 다들 이쁘다고 합니다!",5.0
"옷이 시원하고 디자인 예쁘고 핏 잘빠져요 
얇고 편해요",5.0
"잘맞아요
넘 시원하고
비침 좀 있지만 크게 신경 안쓰이고
여름에 딱입니당",5.0
"제 키에 정말 부담없는 길이 같습니다
완전히 달라붙는 건 좀 부담스러운데 라인 하나 들어가서 너무 프리하지 않게 보이는 게 포인트 같아요
어깨랑 가슴 사이즈도 적당해서 윗부분에 똑 떨어지는 게 되게~ 예쁩니다
검정 네이비 말고 밝은 색으로 사고 싶어서 선택한 색인데 그렇게 안 튀어서 자주 입을 수 있을 거 같아용 
신축성은 조금 있고 시원한 재질입니다 가격에 비해 퀄리티가 걍 ㅜㅜ 사기 
오자마자 뭐 흘려서 빨고 나서 오른쪽 부분이 진한 색이 된겁니다..",5.0
색감도 이쁘고 핏도 좋아요 여름에 입기에도 시원한 재질이라서 자주 입고 있습니다 !,5.0
"161 / 47 뼈대는 얇은편이며 가슴 75C입니다
S랑 XS중에 고민했는데 전체적으로 예쁘게 딱 맞습니다
가슴부분도 끼는정도는 아니구요 몸매가 드러나게 맞지만 단정하게 예뻐서 교복될 것 같네요ㅠ ㅠ",5.0
신발이랑 깔맞춤하려고 산 첫 원피스..살 좀 더 빼고 한 번 더 입을 예정,5.0
색도 예쁘고 옷감도 좋아요 시원한 소재라 여름에 입기 좋을 거 같아요,5.0
L은 살짝 널널한거같규 m은 딱 맞아서 샀어요. 길이가 그래듀 긴편이라 좋아요,5.0
"제 키에 정말 부담없는 길이 같습니다
완전히 달라붙는 건 좀 부담스러운데 라인 하나 들어가서 너무 프리하지 않게 보이는 게 포인트 같아요
어깨랑 가슴 사이즈도 적당해서 윗부분에 똑 떨어지는 게 되게~ 예쁩니다
검정 네이비 말고 밝은 색으로 사고 싶어서 선택한 색인데 그렇게 안 튀어서 자주 입을 수 있을 거 같아용 
신축성은 조금 있고 시원한 재질입니다 가격에 비해 퀄리티가 걍 ㅜㅜ 사기 
오자마자 뭐 흘려서빨고 나서 오른쪽 부분이 진한 색이 된겁니다..",5.0
색도 예쁘고 옷감도 좋아요 시원한 소재라 여름에 입기 좋을 거 같아요,5.0
L은 살짝 널널한거같규 m은 딱 맞아서 샀어요. 길이가 그래듀 긴편이라 좋아요,5.0
