Review,Star
"마음에 들어요 소재는 특별하지 않은거 같고
브이넥이라 마음에 들고 
사이즈는 어깨랑 가슴은 맞고 허리는 크네요
허리가 딱 맞으면 핏은 더 예뻐겠지만
편안한 핏인 지금도 괜찮은거 같습니다!
다음 재구매 한다면 XS사이즈도 궁금해서 구매할거 같아요!",4.0
173기준 짧고 작아요 170이상 되시는 분들은 고민해보세요,3.0
예쁘게 잘 입었는데요… 무조건 손세탁 해야돼요 세탁기에 울코스로 돌렸는데 한번 빨자마자 바로 길이 줄어들어서 못입게 됨ㅠㅠ,3.0
"무신사 스탠다드 보통 라지 입는데
리뷰보니까 크게 나온거 같아서 미디움 라지 둘다
주문해서 비교해봣어요 미듐이 길이는 사을짝 짧은데 
핏은 훨씬 날씬해보여요 사진은 미디엄 피팅 사진
임다!!! 라지도 널널하고 편해서 일단 구매 확정 했은데
좀 부해보여서 손이 잘 안가요",5.0
길이가 쫌 짧은듯 하지만 그래도 너무 이뻐요 자주 입을 것같아요,5.0
"정말 사랑합니다🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️
옷이 진짜 너무너무 이뻐요 허리라인이 들어가고 골반부분은 나오고 진짜 친구들이 다 예쁘다고 어디서 샀냐고 물어보고
하 이옷을 지금 만나다니.. 이 옷은 정말 저와 운명같습니다🫶
일단 옷이 너무 편해요 진짜 정말 길이가 저한테 딱 이뻤어요
진짜 날씬해보이고😘😘😘😘
진짜 색별로 다 사고싶다 하 정말 무신사 사랑합니다",5.0
예쁘게 잘 입었는데요… 무조건 손세탁 해야돼요 세탁기에 울코스로 돌렸는데 한번 빨자마자 바로 길이 줄어들어서 못입게 됨ㅠㅠ,3.0
"무신사 스탠다드 보통 라지 입는데
리뷰보니까 크게 나온거 같아서 미디움 라지 둘다
주문해서 비교해봣어요 미듐이 길이는 사을짝 짧은데 
핏은 훨씬 날씬해보여요 사진은 미디엄 피팅 사진
임다!!! 라지도 널널하고 편해서 일단 구매 확정 했은데
좀 부해보여서 손이 잘 안가요",5.0
길이가 쫌 짧은듯 하지만 그래도 너무 이뻐요 자주 입을 것같아요,5.0
"정말 사랑합니다🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️
옷이 진짜 너무너무 이뻐요 허리라인이 들어가고 골반부분은 나오고 진짜 친구들이 다 예쁘다고 어디서 샀냐고 물어보고
하 이옷을 지금 만나다니.. 이 옷은 정말 저와 운명같습니다🫶
일단 옷이 너무 편해요 진짜 정말 길이가 저한테 딱 이뻤어요
진짜 날씬해보이고😘😘😘😘
진짜 색별로 다 사고싶다 하 정말 무신사 사랑합니다",5.0
"몸매 라인을 어느정도만 잡아줘서 오히려 좋았어요 ,, 편해서 데일리로 입기 좋아요 만족해요",5.0
블랙산다는게 실수로 남색 클릭했는데 남색도 예쁘네요,5.0
키가 170정도 되는데 걸어다닐 땐 불편하지 않은 길이예요! 너무 딱 붙지 않아서 부담스럽지도 않고 허리 굽힐 때나 쪼그려 앉을 때만 조심하면 됩니다. 허리 라인이 잡히면 더 예쁠 것 같아요.,5.0
168인데 회사입고가기에 살짝 짧아서 망설이긴하는데 그래도 핏은 맘에들어요,5.0
"네이비색에 흰색 컨버스 정말 잘 어울려용
그냥 휘뚜루 마뚜루 입기 좋습니당",5.0
완전 예뻐요! 팔이 쫌 딱 붙긴 해서 5키로 빼서 입으면 예쁠것같아요! 애초에 다이어트 동기부여로 산 옷이라 더 좋아요 ㅎㅎ 얇은 가디건이랑 입으면 너무 이쁠거같아요,5.0
생각보다 조금 짧긴한데 괜찮은 거 같아요! 여름에 휘뚜루마뚜루 잘 입을 거 같네요,5.0
보들보들 하고 가벼워요. 여름에도 시원하게 입을 수 있을것같아요. 딱 정핏이라 좋아요. 서있을때는 길이가 딱 맞는데 손을 들거나 허리를 숙이면 치마가 꽤 위로 올라와서 짧다고 느껴져요. S사이즈랑 M사이즈 둘다 구매했는데 핏은 S사이즈가 더 마음에 들고 활동성은 M사이즈가 더 좋아요. 색은 네이비보다 블랙이 더 마음에 드네요. 사이즈 고민될때 도움이 됐으면 좋겠습니다. 옷은 전체적으로 편하고 핏이 예뻐서 마음에 듭니다.,5.0
역시 예상대로 꾸안꾸룩으로 딱이었어요! 은은하게 허리 라인 잡아주는 것도 맘에 들었습니다. 목부분 단추 달린건 풀면 거슬리고 잠그면 답답해보였는데 이런 넥 라인은 그런 단점을 보완해줘서 좋더라구요. 특히 좋았던 점은 피케이 원피스 다른 곳에서도 많이 사봤는데 이 제품은 원단이 진짜..👍👍 너무 부드럽고 고급스러운 느낌 들어요 이 가격에 진짜 최고최고,5.0
생각보다 조금 짧긴한데 괜찮은 거 같아요! 여름에 휘뚜루마뚜루 잘 입을 거 같네요,5.0
보들보들 하고 가벼워요. 여름에도 시원하게 입을 수 있을것같아요. 딱 정핏이라 좋아요. 서있을때는 길이가 딱 맞는데 손을 들거나 허리를 숙이면 치마가 꽤 위로 올라와서 짧다고 느껴져요. S사이즈랑 M사이즈 둘다 구매했는데 핏은 S사이즈가 더 마음에 들고 활동성은 M사이즈가 더 좋아요. 색은 네이비보다 블랙이 더 마음에 드네요. 사이즈 고민될때 도움이 됐으면 좋겠습니다. 옷은 전체적으로 편하고 핏이 예뻐서 마음에 듭니다.,5.0
역시 예상대로 꾸안꾸룩으로 딱이었어요! 은은하게 허리 라인 잡아주는 것도 맘에 들었습니다. 목부분 단추 달린건 풀면 거슬리고 잠그면 답답해보였는데 이런 넥 라인은 그런 단점을 보완해줘서 좋더라구요. 특히 좋았던 점은 피케이 원피스 다른 곳에서도 많이 사봤는데 이 제품은 원단이 진짜..👍👍 너무 부드럽고 고급스러운 느낌 들어요 이 가격에 진짜 최고최고,5.0
