Review,Star
"핏이 딱 예뻐요! 조금만 밑단 더 잡았으면 H라인 되고, 허리 더 잡았으면 A라인 되었을텐데 딱 그 중간이에요. 그래서 과하게 부담스럽거나 러블리하지 않아서 더 좋습니다. 슈즈 코디에 따라 포멀, 캐주얼, 힙 모두 가능해서 휘뚜루마뚜루템입니당ㅎㅎ 흉곽 큰 편인데 s 편하게 맞고 팔은 얇은 편이라 여유 있었어요. 기장감은 숙여도 부담스럽지 않구, 어깨는 딱 맞아서 더 작은 사이즈 입었으면 좀 불편했을 것 같습니다! (전체적으로 s가 가장 예쁘게 맞아요!) 불필요한 부자재 안 달리구 배송도 다음 날 바로 와서 좋았습니다. 다만..무신사 블프 막날까지 s재고 없어서 세일 끝나고 1개 들어왔을 때 정가주고 슬프게 구매ㅠ큐ㅠㅠ🥲",5.0
핏되게 입으려면 무조건 한 사이즈 다운해야 해요. 생각보다 허리가 많이 안 들어가 있어요. 좀 벙벙한 느낌입니다. 짧아서 다리는 길어 보여요.,5.0
매장에서 입어보고 핏이 너무 맘에 들어서 바로 시켰어요 ㅎㅎ 근데 길이가 좀 길어서 자를거에요..,5.0
질이참 탄탄하고좋슺니다 뱃살부자라 배툭튀좀잇지만 어쩌겟어요 내뱃살인걸 내가귀여워해야지 옷귀엽고좋아요,5.0
허리 라인이 없어서 리폼해서 입었어요! 저보다 키 크신 분들은 s사이즈 많이 짧을 것 같아요,5.0
역시 무탠다드 재질 가격대비 넘 좋고 깔끔합니다,5.0
너무 짧지도 않고 편해서 자주 입고있오요! 다른 색도 살 의향 있습니당!,5.0
매장에서 입어보고 핏이 너무 맘에 들어서 바로 시켰어요 ㅎㅎ 근데 길이가 좀 길어서 자를거에요..,5.0
질이참 탄탄하고좋슺니다 뱃살부자라 배툭튀좀잇지만 어쩌겟어요 내뱃살인걸 내가귀여워해야지 옷귀엽고좋아요,5.0
허리 라인이 없어서 리폼해서 입었어요! 저보다 키 크신 분들은 s사이즈 많이 짧을 것 같아요,5.0
역시 무탠다드 재질 가격대비 넘 좋고 깔끔합니다,5.0
너무 짧지도 않고 편해서 자주 입고있오요! 다른 색도 살 의향 있습니당!,5.0
무난하고 깔끔해서 아무렇게나 입기에도 좋음. 생각보다 핏이 넉넉해서 몸매 드러나는 부분 걱정안해도 될듯!,5.0
질 좋고 예뻐요! 그리고 잘 늘어나서 입기 편했어요,5.0
통통한편인데 몸매보정 넘 잘돼요 기본 라인이 허리쪽에 잡혀있어서 다들 살빠진줄 알더라구요 아닌데..ㅋㅋ깔끔하고 여리여리해보여서 이쁩니다,5.0
통통이라 걱정했는데 무난하고 그래서 더 예뻐요 딱 생각하던 핏이구 뱃살 부각 없음 날씬해보임 팔은 좀 낄 수 있는데 괜찮아요,5.0
예뻐요 너무 붙지도 않고 뻣뻣하지도 않고 조금 짧게 느껴지긴하지만 다리가 길어보여요!,5.0
"통통이라서 라지로 사봤는데 길이를 약간 수선할ㄲ ㅏ? 싶기도해요 아주 약간 더 짧으면 예쁠것 같아서ㅋㅋ
팔뚝살 빼야겠네요..",5.0
"막 붙는 핏이 아니라 가볍게 데일리로 입기 좋아요! 

발목까지 올라오는 양말에, 스포티하게 매치하면 여름 데일리룩으로 딱 좋아요 !",5.0
사진으론 안보이겠지만 허리라인이 은근히 잡혀있어서 예뻐요. 미니드레스라도 너무 짧지 않은게 마음에 듭니다!,5.0
"통통이라서 라지로 사봤는데 길이를 약간 수선할ㄲ ㅏ? 싶기도해요 아주 약간 더 짧으면 예쁠것 같아서ㅋㅋ
팔뚝살 빼야겠네요..",5.0
"막 붙는 핏이 아니라 가볍게 데일리로 입기 좋아요! 

발목까지 올라오는 양말에, 스포티하게 매치하면 여름 데일리룩으로 딱 좋아요 !",5.0
사진으론 안보이겠지만 허리라인이 은근히 잡혀있어서 예뻐요. 미니드레스라도 너무 짧지 않은게 마음에 듭니다!,5.0
"상의 M입으시는 분들은 그냥 S사는게 더 예쁘게 입을 수 잇을 것 같아여 
대부분 마르신 분은 xs사도 될것 같아요 
예쁘고 단독으로 입어도 괜찮아요 
어깨가 좀 잇는편인데 괜찮네여 
기장도 너무 길지도 짧지도 않고 예쁘고 
몸매 예뻐보야요
기본 원피스인데.괜츈",5.0
"생각보다 작은거 같아요
핏 되게 입으면 될거같아요",5.0
S가 더 편하긴 했는데 허리 라인이 안들어가 있는 디자인이기도 하고 가슴부분이 떠서 XS로 바꿨습니다. 살이 없는 편인데 약간 겨드랑이 부분이 끼긴 해요. 근데 재질 좋고 예쁩니다!!,5.0
