Review,Star
"예뻐요
그리고 엄청 짧음...
한계까지 자른 아이돌 치마 같아요
속바지가 바이커 쇼츠처럼 딱 붙었으면 좋겠는데(약간 헐렁) 그건 제 개인적인 바람.......

배꼽 위까지 올라와서 앗싸리 크롭하고 입으면 저세상 다리길이 같고 좋아요
이뿌긴 진짜 이쁨 짧아서 그렇지🥺",5.0
치마가 짧아서 다리가 길어보여요ㅎ 그래도 치마 안에 속바지처럼 되어있어서 걱정은 덜합니다,5.0
"기장이 좀 짧긴한데 바지내장이라 신경 안 쓰이고 진짜  편해요
색감이 예뻐요",5.0
"s허리가 쫌 많이 크네요 ,, xs로 바꾸고 싶었는데
귀찮아서 그냥 입음",5.0
"생각보다 허리가 좀 작지만 핏이 이쁘고 안에 속바지가 있는게 정말 편해요 
다만 허리가 조금 불편해서 오래 앉아 있거나 할때는 못입을 꺼 같아요 
데이트 갈때나 놀러 갈때 손이 자주 가는 아이템이 될것 같습니당 :)",4.0
흰끼 거의 없는 그레이에요 골반이 있는 편이라 m하면서 살짝 걱정했는데 딱맞아요. 허리는 좀 낙낙한데 넣어 입기 딱 좋은 정도라 만족해요. 길이가 좀 짧기는 진짜 좀 짧은데 바지라서 입을만해요 만족~,5.0
"기장이 좀 짧긴한데 바지내장이라 신경 안 쓰이고 진짜  편해요
색감이 예뻐요",5.0
"s허리가 쫌 많이 크네요 ,, xs로 바꾸고 싶었는데
귀찮아서 그냥 입음",5.0
"생각보다 허리가 좀 작지만 핏이 이쁘고 안에 속바지가 있는게 정말 편해요 
다만 허리가 조금 불편해서 오래 앉아 있거나 할때는 못입을 꺼 같아요 
데이트 갈때나 놀러 갈때 손이 자주 가는 아이템이 될것 같습니당 :)",4.0
흰끼 거의 없는 그레이에요 골반이 있는 편이라 m하면서 살짝 걱정했는데 딱맞아요. 허리는 좀 낙낙한데 넣어 입기 딱 좋은 정도라 만족해요. 길이가 좀 짧기는 진짜 좀 짧은데 바지라서 입을만해요 만족~,5.0
"m이 적당하네요
바지 달려있어서 넘 편하구 좋아요 또살라거",5.0
기장도 적당하고 안에 속바지도 있어서 좋습니다,5.0
"키작녀들한테 강추하는 치마예요!!! 허리도 크지 않게 나오고 길이도 허벅지 위까지 오고 넘 맘에 들어서 검정도 하나 더 사려고요 ㅎㅎ
이 기장, 이 허리 사이즈, 이 H라인으로 다양한 디자인 나왔음 좋겠어요 ㅠㅠ 빈티지 워싱 데님 스커트라든가, 기본 데님 미니 스커트라든가...♥",5.0
"딱 좋고 예뻐요
다만 s사이즈 허리가 조금 큽니다
허리 24정도 되시면 기장 따져보시고 xs도 괜찮을거같아요
안에 바지있어서 그냥 막 입기 너무 좋습니다",5.0
스코츠랑 블레이저랑 셋업으루. 여친이 더 이뻐짐,5.0
"안에 바지가 있어서 확실히 편합니다. 
그냥 반바지 입은 느낌이에요. 
평소에 바지 27에서 28 정도 입는데 엠 사이즈는 저한테 허리가 살짝 남습니다. 
다음에는 다른 색으로 S를 한 번 시켜보고 싶네요.",5.0
"짧은치마가 더 나은 체형인데 보통 속바지가 없어서 안입게 되지만 이제품은 속바지가 있어서 아주 좋아요!
허리도 적당히 맞고 아주 마음에 듭니당",5.0
좀 크긴 한데 좋아용 키가있어서 기장때매 라지햇는디 담엔 엠할려구오,5.0
