Review,Star
"엉덩이랑 허벅지가 있는 편이라 너무 부해보이지 않을까 걱정했는데 뚝 떨어지는 핏이라 염려 하던 것과 다르게 좋습니당 ㅎㅎ 그리고 무엇보다 엄청 편해요 한가지 단점이 있다면 남자들이 별로 안좋아하는 스탈 같습니다(ㅋㅋ) 
어쩔 내맘에 드는디요",4.0
매장에서 입어보고 사서 사이즈는 딱 맞아요. 매번 길이나 핏이 마음에 안 들어서 청치마를 못 샀었는데 이 옷은 제 마음에 쏙 들어서 바로 구매했어요 :),5.0
허리가 얇은 편인데 크지 않고 잘 맞아요 163기준 발목,5.0
보관을 잘못했는지 앞이 접힘. 매장에서 입어보고 삼. 사실 실측보고 고민을 많이 했는데 매장가소 입어보니 m은 딱맞고 l은 헐렁했음. m이 핏이 이쁘긴 한데 엉덩이가 껴서 입다가 지퍼 뜯어질 것 같았음. 그래서 그냥 l로샀음. 옷은 무조건 크게 입자 주의라. 핏은 m보다는 별로지만 확실히 편함. 너무 길면 허리를 접으면 되니까 괜찮음. 색감도 흔한 색이고 그냥 무난함. 싸게 사서 좋음. 그리고 배송 진짜 빠름.,5.0
m사이즈만 있어서 맞을까 하고 샀는데 딱 맞네요. 평소 28반 정도 돼요. 약간 길어서 휘적휘적 걸어야 하는 느낌이 없잖아 있지만 이런 느낌 데님 스커트 원했어서 엄청 좋아요. 다른 색상이 없는게 아숩 ㅜㅜ,5.0
첨엔 냄새가 너무 심했지만 몇번 입으니 괜찮아졌어요! 이곳 저곳 휘뚜루 마뚜루 템,5.0
허리가 얇은 편인데 크지 않고 잘 맞아요 163기준 발목,5.0
보관을 잘못했는지 앞이 접힘. 매장에서 입어보고 삼. 사실 실측보고 고민을 많이 했는데 매장가소 입어보니 m은 딱맞고 l은 헐렁했음. m이 핏이 이쁘긴 한데 엉덩이가 껴서 입다가 지퍼 뜯어질 것 같았음. 그래서 그냥 l로샀음. 옷은 무조건 크게 입자 주의라. 핏은 m보다는 별로지만 확실히 편함. 너무 길면 허리를 접으면 되니까 괜찮음. 색감도 흔한 색이고 그냥 무난함. 싸게 사서 좋음. 그리고 배송 진짜 빠름.,5.0
m사이즈만 있어서 맞을까 하고 샀는데 딱 맞네요. 평소 28반 정도 돼요. 약간 길어서 휘적휘적 걸어야 하는 느낌이 없잖아 있지만 이런 느낌 데님 스커트 원했어서 엄청 좋아요. 다른 색상이 없는게 아숩 ㅜㅜ,5.0
첨엔 냄새가 너무 심했지만 몇번 입으니 괜찮아졌어요! 이곳 저곳 휘뚜루 마뚜루 템,5.0
뒤에 트임이 깊어서 엄청 편하고 활동성이 있어요. 한여름에 입기엔 더워요~,5.0
"길이라 생각보다ㅜ너무 길어서 잘라입어야ㅜ할듯...

트임때문에 불편함 없이 입을수 있어요..

28입는데 허리는 약간 커요",4.0
전체적으로 입으면 날씬해보이고 스타일리쉬해 보여 만족스럽습니다. 무탠다드에 걸맞게 가격은 합리적이고 퀄리티는 어느 타브랜드 만큼이나 좋아요. 다만 사이즈가 좀 애매한게 S인데도 허리는 많이 커요. 근데 골반이 있는편이라 이것보다 작은 사이즈를 사면 움직임이 불편했을 거 같아요. 사이즈는 신중히 고민해보고 사셔야 할 거 같습니다.,5.0
"원래 미듐사이즈입는데
후기보고 . . 다들 크게나왔다길래. . 
에스주문했더니 사이즈완전 딱이쁘게맞아요.
지금계절엔 좀 얇은감살짝있어요. 
좀더추워지면. . 못입을꺼같지만. . 
열심히입고 내년봄에 다시꺼낼꺼에용",5.0
허리는 22인치정도되는데 평소 허리단면 30-31기준으로 잘 맞습니다,5.0
저한테 길이가 조금길어서 수선했어요! 소재랑 디자인 넘넘 만족. 긴 스커트인데도 편해서 손이 자주 가요,5.0
다른 컬러 사고 맘에 들어서 또 구매해써용 세일까지 완벽~,5.0
허리가 쫌 크지만 핏 예뻐요 !! 가을 겨울 잘 입고 다닐 것 같습니댱,5.0
애매한 기장이아닌 확실히 길이감있는 치마찾고있었는데 잘입을게요,5.0
다른 컬러 사고 맘에 들어서 또 구매해써용 세일까지 완벽~,5.0
허리가 쫌 크지만 핏 예뻐요 !! 가을 겨울 잘 입고 다닐 것 같습니댱,5.0
애매한 기장이아닌 확실히 길이감있는 치마찾고있었는데 잘입을게요,5.0
골반이 조금 딱 맞지만 허리는 괜찮네욤 핏이 예뻐요,5.0
흔한 색임. 입어보고 산 거라 사이즈는 괜찮음. 조금 얇은 편임. 걷기는 편함.,5.0
"치마 입을 때 엉덩이 꽉 끼는게 싫어서 힙둘레 넉넉하게 샀더니 허리가 매우 큽니다... 총장 긴 건 마음에 들어요 
하나 작은 사이즈 주문했어도 될 뻔 했네요 28 입으시는 분들은 미디움 구매하세요...",4.0
"제 키몸무게에 s사이즈 딱이에용 
재질도 탄탄하고 가격에 비해 질이 훨씬 더 좋아요
넘나 만족합니다",5.0
"롱치마에 빠진 요즘
무난하고 유행타지 않을 치마 찾다가 구매했어요
라지는 좀 커서 미듐으로 바꿨어요 근데 길이가 좀 길어서 조금 잘랏습니다 시크해보일수 있는 치마임 구매 레쭈고",5.0
생각보다 길지만 이뻐서 만족합니다! 추천합니다!,5.0
160 여성 기준으로 발목까지 오는 길이이라서 낮은 신발 신었을때 끌지않으며 긴 치마에요. 그리고 생각보다 허리랑 엉덩이를 꽉 잡아줘서 라인 예쁘게 나옵니다~~,5.0
전체적인 사이즈가 넉넉한 편인거같아요. 이것보다 작은 사이즈 입기엔 활동하기 매우 힘들고 입는 동안은 굶고 있어야 할 거 같아 s로 샀습니다. 보자마자 입어보고 구매 갈겼습니다. 다리 길어보이고 좋네요.. 살짝 걸쳐지는 느낌으로 입어도 좋고 좀더 올려서 발목 보이게 입는것도 좋을거같네요,5.0
"허리가 조금 커서 골반에 걸칠 정도의 사이즈네요
S는 너무 작을거같아서 m 샀어요
옷은 이뻐서 만족합니다 ㅎㅎ
168/54",5.0
뒷 트임이 많이 트여있어서 활동하기 편해요 핏 너무 예쁘고 길이도 발목까지와서 좋아요,5.0
"길이감 딱 좋아요
색상도 이쁘고 스타일 내기 딱입니다",5.0
전체적인 사이즈가 넉넉한 편인거같아요. 이것보다 작은 사이즈 입기엔 활동하기 매우 힘들고 입는 동안은 굶고 있어야 할 거 같아 s로 샀습니다. 보자마자 입어보고 구매 갈겼습니다. 다리 길어보이고 좋네요.. 살짝 걸쳐지는 느낌으로 입어도 좋고 좀더 올려서 발목 보이게 입는것도 좋을거같네요,5.0
"허리가 조금 커서 골반에 걸칠 정도의 사이즈네요
S는 너무 작을거같아서 m 샀어요
옷은 이뻐서 만족합니다 ㅎㅎ
168/54",5.0
뒷 트임이 많이 트여있어서 활동하기 편해요 핏 너무 예쁘고 길이도 발목까지와서 좋아요,5.0
"길이감 딱 좋아요
색상도 이쁘고 스타일 내기 딱입니다",5.0
완전 맥시한기장 찾고있었는데 너무 마음에듭니당,5.0
상체에 살집이 좀 있어서 강남 무탠다드에서 L 입어봤는데 넘 크더라고요 M이랑 허리 치수 차이가 많이 나서 긴가민가 했는데 살짝 여유 있게 잘 맞아요!!! 맥시한 느낌이고 슬림하게 떨어져서 핏 옙버요,5.0
아주 잘맞아요! 길이가 길긴한데 길어도 이뻐요 살짝 길이감 조정하랴고 생각중이에요,5.0
배송 진짜 빠름. 적당히 흔한 치마임. 트임이 길어서 좋음. 외국브랜드는 치마 트임이 시원하게 트여있는데 국내 옷들은 트인건지 만건지도 모르게 짧게 트여서 별로엿음. 트임을 낼거면 확실하게 터야지 소심하게 트면 핏도 별로고 답답하거 걷기도 불편함. 이건 확 트여서 걷기 편함.,5.0
제 키에도 발목까지 와서 넘 좋아요 맥시한 거 더 만둘어쥬새요,5.0
"보통 무탠다드 하의 29 /30 입어서 M사이즈 반신반의하면서 샀거든요, 근데 딱 좋았어요
제가 힙이 크고 허리는 상대적으로 가늘거든요
기장이 긴편이라 하이웨이스트로 착용하게 되는데 이게 제 체형에 알맞았네요

이렇게 맥시한 기장은 찾기 어려운데 슬릿 길이나 컬러감 소재 다 적당해서 만족스러웠습니다
컬러도 예쁘구요
상의매치도 쉬워서 자주 입을것 같아요.",5.0
제키에 거의 발목까지 오는 치마를 찾는게 쉽지않은데 무신사스탠다드 맥시스커트는 기장이 충분히길어서 너무 좋아요 그리고 배송이 항상 엄청 빨라서 너무 좋습니다,5.0
"양옆 제봉이 달라서 오른쪽이 울퉁불퉁 울어서
티가 많이나고 라인이 예쁘게 떨어지진 않지만 
교화하기 귀찮아서 그냥 입으려고요.
사이즈는 너무 크지않고 편하게 잘 맞아요.
기장 발목까지 내려오는 길이고
뒷트임 있어서 불편하지 않아요.",5.0
166 63 기준 배꼽 밑에 맞춰서 입으면 발목 좀 위까지 와서 딱이에요 다만 좀 입다보면 밑단이 늘어나서 흐물거림 색은 사진보단 좀 더 바랜 흑색입니다,5.0
"보통 무탠다드 하의 29 /30 입어서 M사이즈 반신반의하면서 샀거든요, 근데 딱 좋았어요
제가 힙이 크고 허리는 상대적으로 가늘거든요
기장이 긴편이라 하이웨이스트로 착용하게 되는데 이게 제 체형에 알맞았네요

이렇게 맥시한 기장은 찾기 어려운데 슬릿 길이나 컬러감 소재 다 적당해서 만족스러웠습니다
컬러도 예쁘구요
상의매치도 쉬워서 자주 입을것 같아요.",5.0
제키에 거의 발목까지 오는 치마를 찾는게 쉽지않은데 무신사스탠다드 맥시스커트는 기장이 충분히길어서 너무 좋아요 그리고 배송이 항상 엄청 빨라서 너무 좋습니다,5.0
"양옆 제봉이 달라서 오른쪽이 울퉁불퉁 울어서
티가 많이나고 라인이 예쁘게 떨어지진 않지만 
교화하기 귀찮아서 그냥 입으려고요.
사이즈는 너무 크지않고 편하게 잘 맞아요.
기장 발목까지 내려오는 길이고
뒷트임 있어서 불편하지 않아요.",5.0
166 63 기준 배꼽 밑에 맞춰서 입으면 발목 좀 위까지 와서 딱이에요 다만 좀 입다보면 밑단이 늘어나서 흐물거림 색은 사진보단 좀 더 바랜 흑색입니다,5.0
"재질은 좀 두꺼워서 한여름은 더울거같아요 
166기준으로 발목까지옵니당150대이신분들은 자르셔야할듯
사이즈는 넉넉하게 나와서 허리 편하게 넓게 입겟습니당",4.0
편하게 입고 싶을때 그치만 넘 후줄근하지도 않고 좋아용,4.0
다른컬러 구매하고 맘에들어서 이것도 샀어융 추천해요,5.0
"길이도 적당하고 너무 예뻐요 청 색깔도 구매했답니다!
핏도 예뻐요!",5.0
사진과 같고 뒷트임이 있어서 편해요! 다른 색상도 궁금해요:),5.0
"허리 사이즈가 크게 나왔다고 해서 스몰 주문했는데 옷 입을 때 엉덩이에 좀 걸리는 거 빼고 허리는 낙낙하게 잘 맞아요
길이도 길고 날씬해 보여요",5.0
키가 큰데 길이감 맥시해서 딱 좋고요 원단이 부드럽고 뻣뻣하지 않아요! 포장도 신경써서 오고 가격도 너무 합리적입니다 ㅎㅎ 색감은 약간 물빠진 흑청같아요! 그래서 마음에 들어요.,5.0
"사이즈가 커서 하루만에 맞교환해서 받았습디다
지금부터 초겨울까지는 입을수있어요
신축성이 없지만 편하고 마감처리도 좋고 만족합디다
딸하고 함께 입으려구요 ㅋ",5.0
후기대로 허리가 조금 큽니다. 다만 엉덩이가 낄까봐 딱 스몰에서 만족하려고요. 생각보다는 H라인이고 두꺼워요. 한여름 빼고는 1년 내내 입을 수 있어요. 뒷트임이 있어서 엄청 덥지도 않아요. 오래 고민했는데 배송만 늦어진 듯. 맘에 들어요.,5.0
후기대로 허리가 조금 큽니다. 다만 엉덩이가 낄까봐 딱 스몰에서 만족하려고요. 생각보다는 H라인이고 두꺼워요. 한여름 빼고는 1년 내내 입을 수 있어요. 뒷트임이 있어서 엄청 덥지도 않아요. 오래 고민했는데 배송만 늦어진 듯. 맘에 들어요.,5.0
좀 두꺼버서 가을까지 잘 입읈 잇을거같아요 더운 여름은 무리무리,5.0
키가 큰데 길이감 맥시해서 딱 좋고요 원단이 부드럽고 뻣뻣하지 않아요! 포장도 신경써서 오고 가격도 너무 합리적입니다 ㅎㅎ 색감은 약간 물빠진 흑청같아요! 그래서 마음에 들어요.,5.0
