Review,Star
"재질: 약간 스판기가 있음. 그러다보니 허리랑 배쪽이 앉을때마다 살짝 늘어남 ㅜㅜ 입었을 때 편하긴 편함
핏: 예쁨 이거 하나 보고 샀음
트임: 걸을 땐 둘째치고 계단이나 오르막길 오를 때 좀 불편함 근데 뭐 괜찮음. 트임때메 걸을 때 치마가 위로 움직이는데 주기적으로 치마 내려줘야됨
사이즈: 허리가 큰 편인듯. 엉덩이가 큰편임에도 잘 맞는데 허리는 너무 크당ㅜㅜ 엉덩이 큰 사람한테 추천함 상세사이즈보다 더 큰데도 막상 입어보니 잘맞더라

총평: 휘뚤마뚤템으로 제격!",4.0
"딱 제가 생각하던 기장이랑 핏이어서 좋아요!
어디에도 무난하게 잘 어울려서 자주 손이 가네요 :)",5.0
예쁘고 어디에 입어도 편하구 잘 어울리네용ㅎㅎ 추천합니닷!!!!,5.0
"핏이랑 기장감 다 좋아서 손이 자주가요!
소재도 탄탄해서 가을 겨울시즌에 잘 입을것 같아요~",5.0
"전 166에 통통한 편이고 허리 살이 있는편이라 다른분들처럼 엉덩이만 맞고 허리가 큰 문제는 없네요..ㅎㅎ 딱 잘 맞아서 넘 좋구요 
치마 자체도 보들하면서 탄탄한 느낌이라 맘에들어요. 앉을때 약간 타이트 하지만 괜찮아요
좋은 가격에 좋은 물건 사서 기분 좋네용",5.0
치마 색이랑 디자인 예뻐요 편하게 입기 좋을 듯해요,3.0
예쁘고 어디에 입어도 편하구 잘 어울리네용ㅎㅎ 추천합니닷!!!!,5.0
"핏이랑 기장감 다 좋아서 손이 자주가요!
소재도 탄탄해서 가을 겨울시즌에 잘 입을것 같아요~",5.0
"전 166에 통통한 편이고 허리 살이 있는편이라 다른분들처럼 엉덩이만 맞고 허리가 큰 문제는 없네요..ㅎㅎ 딱 잘 맞아서 넘 좋구요 
치마 자체도 보들하면서 탄탄한 느낌이라 맘에들어요. 앉을때 약간 타이트 하지만 괜찮아요
좋은 가격에 좋은 물건 사서 기분 좋네용",5.0
치마 색이랑 디자인 예뻐요 편하게 입기 좋을 듯해요,3.0
미디기장의 블랙 청치마입니다 가운데 슬릿으로 편하지만 소재가 잘 늘어나지는 않아요,5.0
"블랙데님 롱스커트가 입고싶어 매장마다 다녀도 제 마음에 드는 롱스커트를 구하기 쉽지 않았어요!
그러다가 자석처럼 제눈에 들어오던 무신사스탠다드의 블랙데님 롱스커트! 입어보지못하고 주문하는거라 많이 신중했어요! 집에 있는 롱스커트들과 사이즈도 체크한 후에 주문했어요!
저는 키165, 몸무게 50, 허리27입어요.
골반과 허벅지가 있어 거기에 맞추다보니 늘 허리는 커요. S와 m중에 고민하다가 사이즈비교후에 s주문했어요! 역시나 골반은 맞는데 허리가 커요!
그래서 매직단추한후에 입고다녀요~
제가 꼼꼼한 편이라 후기를 다 읽어보고 주문해요.
키랑 몸무게가 같아도 사람들마다 체형이 다르기에 사이즈비교는 꼭 해야되요!
무신사 스탠다드 롱스커트는 앞에 트임이 있어 사진처럼 걸을때 쉽고 편하게 잘 입을 수 있어요!
색상도 제가 원하는 블랙에 핏이 너무 예뻐요!
무엇보다 어떤 상의에 다 어울려 코디하기 좋은 스커트에요. 다만 걸을 때 데님롱스커트 특유의 바스락소리는 나요.",5.0
배송 빨라요. 사이즈도 적당하고 편하게 입을 듯 합니다.,5.0
여자친구 한국와서 한국의 H&M이라고 방문해서 스커트 하나 샀는데 맘에 들어하네요.  무신사 픽업 처음해봤는데 홍대 이층 스태프분 매우 친절해서 저도 친절해지고 기분 좋게 쇼핑하고 갑니다.  길이가 길고 핏도 좋다하네요,5.0
하이웨스트로 입는 기준 허리 단면 31정도 입는 사람인데 딱 맞고 좋아요 ! 겨울에 넣입 하기에는 좀 빡셀 수 있지만 크롭에 입기에는 허리가 딱 맞는게 좋기때문에… 재질 탄탄하고 좋아요 앞트림이 생각보다 깊어서 주의해야되긴 할거 같아요,5.0
"너무 얇지도 두껍지도않아
사계절내내 잘 입을듯~",5.0
여자친구 한국와서 한국의 H&M이라고 방문해서 스커트 하나 샀는데 맘에 들어하네요. 무신사 픽업 처음해봤는데 홍대 이층 스태프분 매우 친절해서 저도 친절해지고 기분 좋게 쇼핑하고 갑니다. 길이가 길고 핏도 좋다하네요,5.0
