Review,Star
"가볍고 편하고 여름에 정말 잘이고 다니겠어요
디자인도 뒤에포인트 무늬가 눈에띠고
여행가서 너무 잘입고 다녔습니다
여러번 세택했는데 변형없이 아주 좋습니다.
강추합니다",5.0
길이감이 있어 편하게 입을 수 있고 일자라인이라 떨어지는 라인이 이쁩니다. 조금 더워지면 두께가 있어 더울 것 같습니다.,5.0
이런 길이감이 긴 원피스 좋아해요 촉감도 부드럽고 아주 편해요,5.0
"편하게 잊을수 있어서 너무 자주 입게 되네요 
기장도 두께도 좋아요",4.0
입고 있으면 옷이 뒤로 넘어가는 느낌?라운드가 넓지 않아 목이 좀 더 파였음 좋았겠다 싶어요 당긴다고 내려오는거 아닌데 자꾸 앞으로 당기게 돼요,4.0
길이도 딱좋고 너무 얇지도 두껍지도 않아서 편하게 여기저기 입고 다니기에 굿입니다~,5.0
이런 길이감이 긴 원피스 좋아해요 촉감도 부드럽고 아주 편해요,5.0
"편하게 잊을수 있어서 너무 자주 입게 되네요 
기장도 두께도 좋아요",4.0
입고 있으면 옷이 뒤로 넘어가는 느낌?라운드가 넓지 않아 목이 좀 더 파였음 좋았겠다 싶어요 당긴다고 내려오는거 아닌데 자꾸 앞으로 당기게 돼요,4.0
길이도 딱좋고 너무 얇지도 두껍지도 않아서 편하게 여기저기 입고 다니기에 굿입니다~,5.0
"많이 오버핏이예요
길이도 길어서 키 작은 사람한테는 많이 커요
그래도 휘뚜루마뚜루 잘입고 다닐 원피스예요",5.0
태닝하려고 가볍게 입고다니려고 구입했는데 딱이에요,5.0
어썸스튜디오세미오버핏롱블랙원피스~순면이아니라폴리혼방이지만길어서잠옷으로입으려고샀는데잘때말려올라가지않아서좋아요!^^,4.0
생각보다 크긴 큰데 옷재질이 너무 좋네요 잘입을께요,5.0
세탁기 돌린 후 변형없었구요 오버핏이라 건조기 돌려서 살짝 줄더라다 괜찮을것 같긴해요,5.0
키가 큰편인데 ㅋㅋ 이쁜 오버핏이고 길이도 적당해서 좋아요 원피스가 편하고 재질도 부드러워서 좋아요,5.0
길이감 길어서 저는 좋아요 두께감많이 두껍지 않고요 비침없이 편히 입기 너무 좋네요,5.0
"그렇게 늘어나지는 않는 부드러운 소재. 
디자인이 심플해서 스타일링 고민없이 편하게 입을 수 있음. 
반팔치곤 팔기장이 길어서 좋고 적당한 핏과 기장.",5.0
