Review,Star
예쁘고 사이즈도 딱 맞아요 xs품절 전에 산 내가 대견해요,5.0
"오예 쎅끈빡.. ㅋㅋ
짧은 치마보다 긴 치마를 더 좋아하는데 
트임이 너무 포인트 되고 이뻐요
다 꼬실 수 있을 것 같은 너낌 ㅋ",5.0
트임이 있는데 모델사진 처럼 트임이 눈에 틔려면 쫙벌로 다녀야되요. 옷 자체 핏은 딱 맞고 좋은데 재질이 폴리라서 고급스러움은 없어요,4.0
"허리 맞는 기성품옷은 잘 없는데 간만에 허리 딱 맞는 옷 구매했습니다
밥 먹으면 약간 쫄리기도 해요ㅎ,,주머니가 없어서 아쉽지만 예뻐서 44사이즈는 xs 추천해요",5.0
골반도 별로 없고 허리도 통짜라 생전 안입어보던 스타일이라서 반신반의하며 장바구니 넣었다가 무탠다드 가서 입어보고 너무 예뻐서 결제했어요 진짜 으른이 된 느낌이에요 허리가 가늘어보여요 그리고 마감진짜 예술이에요 역시 무탠다드,5.0
23-24인치 골반 넓은 체형인데 허리는 너무 찰떡인데 골반이 진짜 껴서 원단이 쫙 땡겨져요 ㅜ 근데 진짜 무신사 스탠다드 스커트 라인 어쩜 원단이며 핏이며 다 이뻐요 ㅜㅜ,5.0
트임이 있는데 모델사진 처럼 트임이 눈에 틔려면 쫙벌로 다녀야되요. 옷 자체 핏은 딱 맞고 좋은데 재질이 폴리라서 고급스러움은 없어요,4.0
"허리 맞는 기성품옷은 잘 없는데 간만에 허리 딱 맞는 옷 구매했습니다
밥 먹으면 약간 쫄리기도 해요ㅎ,,주머니가 없어서 아쉽지만 예뻐서 44사이즈는 xs 추천해요",5.0
골반도 별로 없고 허리도 통짜라 생전 안입어보던 스타일이라서 반신반의하며 장바구니 넣었다가 무탠다드 가서 입어보고 너무 예뻐서 결제했어요 진짜 으른이 된 느낌이에요 허리가 가늘어보여요 그리고 마감진짜 예술이에요 역시 무탠다드,5.0
23-24인치 골반 넓은 체형인데 허리는 너무 찰떡인데 골반이 진짜 껴서 원단이 쫙 땡겨져요 ㅜ 근데 진짜 무신사 스탠다드 스커트 라인 어쩜 원단이며 핏이며 다 이뻐요 ㅜㅜ,5.0
"xs허리단면사이즈가 30이라
xs 이랑 s중에 고민하다가 xs구입
요새 허리사이즈가  24인데
실착해보니 허리는 약간남고
후기처럼 엉덩이가 너무타이트해서
s로 교환할까 잠깐고민하다가
엉덩이 빼고는 허리랑 전체적인핏이
딱좋아서 타이트하게 입으려고
그냥 품었어요
신축성이 있어서 좀늘어날거 같음.
힙있으신분중에 편하게 입으실분은 
s가셔야될거같아요",5.0
"제 키에는 치마가 길어서 기장 좀 잘라야할것 같아요
xs하니까 허리는 딱맞는데 골반 좁은편인데도 골반이 껴서 주름잡혀요 엉덩이 부분이 좀 작게 나온것같아요
시간지나면 제 사이즈 없을까봐 한겨울이지만 일단 샀는데 빨리 여름돼서 입고싶어요!",5.0
잡사나 이런건 정리를 해야했지만 감안할 만큼 만족하고 가성비가 좋습니다. 은근히 기본스타일에 마음에 드는 거 찾기 어려운데 이상한 디테일 없이 딱 기본 스타일이라서 아무 옷에나 입기 좋네요. 기장도 길면 키 160 기준 길지도 짧지도 않도 적당해서 너무 좋아요.,5.0
"여윽시 무신사 스탠다드! 핏도 예쁘게 떨어지고 소재도 좋슴다! 제 다리길이에는 트임이 애매해서 저는 트임만 약간 더 수선해서 입었어요! 허벅지가 약간 있고 허리가 얇은 편이라 허벅지가 약간 불안했는데, 잘 들어가서 다행이에용ㅎㅎ 스커트 강추임다~",5.0
"50키로일때 사이즈를 구매해서 넘 낑겨요
정신차리고 옷사야하는데 다이어트해야겠어요
시원하게 파여있어서 좋아요 봄여름가을 다 착용가능할듯 겨울은 입으면 좀 추울것같아요
봄 지나가기전에 다이어트해서 입을께요 쪕,,",5.0
"두께 꽤 얇음 
기장 본인기준 발목위 15~20센티정도 
골반 딱맞음! 스몰도 허리만 좀 컸지 핏 차이 크게 안나니 꼭 맞게 입으세요! 저조차도 서있으면 딱맞아서 주름 좀 생겨요!!

나름 스판끼 있고 트임있어서 앉을 때 안불편했어요! 항상 복부부각만 조심하면 될 거 같아요",5.0
"찰랑거리는 소재이고 엄청 두껍지 않고, 그렇다고 엄청나게 얇지도 않아요. 주로 봄과 여름에 입을 걸 츄천드려요. 슬릿은 가만히 서 있을 땐 잘 안 보이고 골을 때 슬쩍 슬쩍 보입니다. 저에겐 사이즈가 조금… 애매해요. 저는 허리에 비해 엉덩이가 큰 편이라 보통의 옷들이 다 그렇긴 한데 허리는 조금 크고 엉덩이는 예쁘데 딱 떨어지는 핏이에요. 한 사이즈 적게 사면 엉덩이가 낄 것 같아 그냥 입습니다. 소재가 생각보다는 얇아서 너무 딱 맞으면 살들이 너무 부각되어 보일 수 있어요. 사이즈 조금 커도 핏 이쁘니 너무 딱 맞게 구매하지 마세요!",4.0
