Review,Star
"베이지 스커트 사고 싶어서 고민했는데 사길
잘한것 같아요",5.0
"색상은 생각보다 밝아요 카키보단 베이지라고 보는게 맞을 장도로
하리에 단추가 여분으로 있어서 사이즈 조절 되는게 좋네요!",5.0
허리도 딱 맞고 핏도 예뻐요. 키작은 여자분들도 잘 맞을 것 같습니다.,5.0
사이즈 넘 딱이구 로우로 내려서 벨트찼어요 너무이뻐여ㅠㅠ날씬해보여요,5.0
길이가 짧은편인데 키가 작은편이라 오히려 좋아요,5.0
"홍대에서 입어보고 구입했습니다,, 그때는 생각보다 안 짧다고 느꼈는데 역시,, 걸어다니니 계속 움직여서 점점 짧아져요 🥹 허리 사이즈는 단추로 조절 가능해서 좋았지만 천이 우는건 어쩔수없네용,, 그래두 넘 예쁘구 여름에 잘 입고 다닐 거 같아요!!!!",5.0
허리도 딱 맞고 핏도 예뻐요. 키작은 여자분들도 잘 맞을 것 같습니다.,5.0
사이즈 넘 딱이구 로우로 내려서 벨트찼어요 너무이뻐여ㅠㅠ날씬해보여요,5.0
길이가 짧은편인데 키가 작은편이라 오히려 좋아요,5.0
"홍대에서 입어보고 구입했습니다,, 그때는 생각보다 안 짧다고 느꼈는데 역시,, 걸어다니니 계속 움직여서 점점 짧아져요 🥹 허리 사이즈는 단추로 조절 가능해서 좋았지만 천이 우는건 어쩔수없네용,, 그래두 넘 예쁘구 여름에 잘 입고 다닐 거 같아요!!!!",5.0
생각보다 허리가 좀 큰데 조일 수 있는 단추가 양쪽에 있어서 고걸로 조여주면 입을만 하여 교환 없이 입습니당. xs면 좀 딱 맞았을 거 같긴 해요. 밥 먹고 배부르면 한쪽 풀면 오히려 조아~ 조이지 않으면 로우웨이스트 개능~ 누런빛 거의 없는 그레이 베이지라 좋아요! 주름은 좀 잘 지는 소잰데 뭐 우짤 수 없지모..,5.0
"여자친구 사줬어요
제가 더 좋아해요 치마 더 만드새오",5.0
힙하고 예뻐용 살짝 로우라이즈고 길이가 짧은감이 있어요 참고하세요,5.0
사이즈가 넉넉해서 입기 편해서 좋아요~~ 색깔이랑 디자인도 캐주얼하고 귀엽습니다! 구겨져도 안이상하고 좋아요!,5.0
"체구가 작아서 항상 수선을 해야되는데
안해도 되서 너무 좋고 예쁘게 잘 맞아요",5.0
휘뚜루마뚜루 입기 너무 좋은 치마고 허리조절도 가능해서 좋아요,5.0
"디자인 정말 예쁘고 단추로 허리 사이즈 조절할 수 있다능게 가장 큰 장점인 것 같고 실제로도 정말 마음에 들었어요
다만 키가 커서 사이즈 일부러 큰 거 시켰는데 생각보다 엄청 크더라구요! 그래서 전체적인건 다 맘에 들고 예쁜데 거의 흘러내려서 골반에 걸치고 다녀요 사이즈 수선해서 제대로 입고다닐까 고민중입니다!",4.0
"예쁜데 치마를 잘 안입어서 장바구니에 넣어두고만 있었는데 1개 남았길래 홀린듯이 주문했어요 ㅎㅎ
단추로 허리 조절 가능해서 로우 하이 2가지로 입을 수 있는게 너무 좋아요! 길이는 키 작은 저한테도 짧긴한데 이뻐서 만족",5.0
너무너무 예뻐요 허리 28인치 m사이즈는 조금 큰데 허리 조절 할 수 있어서 좋고 s사이즈는 너무 따악 맞아서 저랑 같은 스펙이시면 m사이즈 추천드립니다 길이도 미니치고 엄청 짧디 않아서 좋고 핏이 최고입니다 강추드려요,5.0
"디자인 정말 예쁘고 단추로 허리 사이즈 조절할 수 있다능게 가장 큰 장점인 것 같고 실제로도 정말 마음에 들었어요
다만 키가 커서 사이즈 일부러 큰 거 시켰는데 생각보다 엄청 크더라구요! 그래서 전체적인건 다 맘에 들고 예쁜데 거의 흘러내려서 골반에 걸치고 다녀요 사이즈 수선해서 제대로 입고다닐까 고민중입니다!",4.0
"예쁜데 치마를 잘 안입어서 장바구니에 넣어두고만 있었는데 1개 남았길래 홀린듯이 주문했어요 ㅎㅎ
단추로 허리 조절 가능해서 로우 하이 2가지로 입을 수 있는게 너무 좋아요! 길이는 키 작은 저한테도 짧긴한데 이뻐서 만족",5.0
너무너무 예뻐요 허리 28인치 m사이즈는 조금 큰데 허리 조절 할 수 있어서 좋고 s사이즈는 너무 따악 맞아서 저랑 같은 스펙이시면 m사이즈 추천드립니다 길이도 미니치고 엄청 짧디 않아서 좋고 핏이 최고입니다 강추드려요,5.0
사이즈가 살짝 커서 허리 뒤에 안쪽 단추로 사이즈 조절했어요 소재랑 디자인 넘 맘에들어서 깔별로 쟁이고 싶어요,5.0
"사이즈는 좀 커서 단추로 허리 줄이니까 잘 맞아요 
단추로 허리 줄이는 게 그냥 입는 것 보다 더 예뻐요
사진은 허리 안 줄이고 찍었어요",4.0
"와 진짜 총알배송 .. 
옷 진짜 이쁜데 핏도 넘 예쁜데 짧아요 근데 이뻐
허리도 큰데 옆에 조절할 수 있어서 다행",5.0
"스판기가 있었으면 편하게 입을수 있었을텐데 아쉬워요
앞에 구김이 잘 잡힘.
스판성이 없다보니 앉았을때 허리쪽으로 올라감.
일어날땐 내려줘야함
그래도 이쁘니 입고 다님.",5.0
너무너무 예뻐요 허리 28인치 m사이즈는 조금 큰데 허리 조절 할 수 있어서 좋고 s사이즈는 너무 따악 맞아서 저랑 같은 스펙이시면 m사이즈 추천드립니다 길이도 미니치고 엄청 짧디 않아서 좋고 핏이 최고입니다 강추드려요,5.0
너무 길지도 않고 너무 짧지도 않아서 손이 자주 갑니다,5.0
