Review,Star
포슬포슬 너무 귀여워여.. 생각보다 노란빛이 많이 도는 크림색상이에여💝 !,5.0
예쁘고 귀여워요 공주 치마 같습니다아 배송 굿 굿,5.0
최고이뻐요 팡크팡크한게 너무 귀엽네요 바지로되어있어서 길이는 짧아도 편하고 다리길이 이메다에요 ㅎㅎ,5.0
너무 러블리하고 이뻐요 인생템이에요 진짜 자주 입는 템이에요,5.0
솔직히... 모두가 반대했지만 귀여워서 뚝심 하나로 반품안했습니다 제가 이 귀여운 옷을 소화할수있을까? 싶긴한데 한번 잘 입어보려구요 포슬포슬 귀엽고 실물은 노란끼가 아주 많이 돕니다,5.0
진짜 너무너무 예뻐요;; 니트에도 자럴리고 져지에도 자럴리고 모든 옷에 잘어울려서 넘 쵝오 이번년도 산 옷 중에 베스트 3 안에 들어가효 ^0^,5.0
최고이뻐요 팡크팡크한게 너무 귀엽네요 바지로되어있어서 길이는 짧아도 편하고 다리길이 이메다에요 ㅎㅎ,5.0
너무 러블리하고 이뻐요 인생템이에요 진짜 자주 입는 템이에요,5.0
솔직히... 모두가 반대했지만 귀여워서 뚝심 하나로 반품안했습니다 제가 이 귀여운 옷을 소화할수있을까? 싶긴한데 한번 잘 입어보려구요 포슬포슬 귀엽고 실물은 노란끼가 아주 많이 돕니다,5.0
진짜 너무너무 예뻐요;; 니트에도 자럴리고 져지에도 자럴리고 모든 옷에 잘어울려서 넘 쵝오 이번년도 산 옷 중에 베스트 3 안에 들어가효 ^0^,5.0
"디자인 너무 귀여워요!길이가 짧아서 고민했는데 바지 디자인이라 부담없이 편하게 입을 수 있을거 같아서 구매했어요:-)저는 키가 좀 있어서 170넘으시는 분들은 딱 엉덩이만 덮는 수준이라,,길이 참고하셔야 할거 같아요, 바지 디자인이라 다행이에요🥹전체 밴딩이라 착용감은 엄청 편해요",5.0
일단 쨍쨍한 허리밴딩이 마음에 들어용! 색감도 우유빛이 아닌 노란끼가 좀 있는 빈티지스러운 화이트여서 더 고급져보입니댜! 디테일 하나하나가 넘나 러블리해서 러블리한 룩으로 딱이이여!,5.0
누래요. 짧은데 예쁜 속바지 붙어있어서 괜찮아요.,4.0
"마음에 드는 튜튜스커트 너무 귀염뽀작합니당 저는 블랙이랑 아이보리 둘다 구매했는데 둘다 이번 봄에 완전 잘입어줄수있을것 같아요 속바지가있어서 짧아도 예쁘게 잘 입을수 있을것 같네요 세탁은 조금 어려울거 같긴한데 너므이쁩니다
굿굿",5.0
생각보다 조금 짧지만 속바지가 있어서 괜찮고 색상도 누렇지만 잘 코디해서 입으면 될거 같아요!,5.0
"생각보다 속바지가 들어나는 기장이지만 밴딩이 있어서 허벅지 위로 올려두면 안보이고 괜찮아요
봄되면 줄기차게 입고다니고 싶네요
많이 밝고 연한 레몬크림색인데, 마음에 들어요
발레코어 이제는 가는 물이지만 튀튀는 너무 귀여워서 포기가 어렵네요
다만 빈티지한 색상의 브라운 부츠가 더 잘 어울릴 것 같아요",5.0
고무줄이 살짝 졸려서 완전 편한 느낌은 아니지만 아무 상관 없을 정도로 예뻐요 치마가 아니라 바지 형태라 짧아도 신경 안쓰이고 다리 길어보입니다!,5.0
"옷은 귀엽네요 ..... 생각보다 노란끼가 많이 돌구요!! 어른이 입는 옷인가 싶긴하지만 일단 귀여워서 품으려구요
속바지 달려있어서 활동하기도 제약은 없을듯
26-27 사이즈 기준 널널하게 잘 맞아요 ㅎㅎ
그치만 퀄은 ..... 알리에서 산 옷 같아요 아님 지하상가 재질,.,,, 요즘 알리에서 많이 사서 그른가.... 비슷한거 알리에 3분의 1 가격으로 살수 있을것 같아요 고민들 해보시길",4.0
키가 커서 짧을거라고 생각은 했지만 많이 짧기는해요..하지만 너무 귀여워요 가디건에도 어울리고 기본티셔츠나 라이더자켓 다 잘어울립니다,5.0
고무줄이 살짝 졸려서 완전 편한 느낌은 아니지만 아무 상관 없을 정도로 예뻐요 치마가 아니라 바지 형태라 짧아도 신경 안쓰이고 다리 길어보입니다!,5.0
"옷은 귀엽네요 ..... 생각보다 노란끼가 많이 돌구요!! 어른이 입는 옷인가 싶긴하지만 일단 귀여워서 품으려구요
속바지 달려있어서 활동하기도 제약은 없을듯
26-27 사이즈 기준 널널하게 잘 맞아요 ㅎㅎ
그치만 퀄은 ..... 알리에서 산 옷 같아요 아님 지하상가 재질,.,,, 요즘 알리에서 많이 사서 그른가.... 비슷한거 알리에 3분의 1 가격으로 살수 있을것 같아요 고민들 해보시길",4.0
키가 커서 짧을거라고 생각은 했지만 많이 짧기는해요..하지만 너무 귀여워요 가디건에도 어울리고 기본티셔츠나 라이더자켓 다 잘어울립니다,5.0
짧긴하지만 너무 귀엽구 박시한 니트랑 같이 입으면 여리여리 해보여요,5.0
"비침도 없고, 츄 님이 입은 아수라 니트랑 같이 입으니까 이뻐요!! 고무밴딩이랑 입기도 편하고 팬츠스타일이라서
더  편해요! 
캉캉스타일의 치마라서 조금 부담스러운 분들은 저처럼 입으면 이쁠거같아요",5.0
제품 너무 귀엽구 여성스러워요-! 🥹 블랙도 구매하고싶어요-!!,5.0
166 70kg 77반사이즈인데 들어갑니다 기적쓰 그리고 짧은데 귀여움 초카와이><,5.0
생각보다 부담스럽지 않고 편하게 입을 수 있었어요,5.0
"예전에 러프넥 인⭐️에서 레더재킷+튜튜스커트 조합 볼 때 마다 스타일 너무 예쁘다라고 생각했었는데, 어느날 완전히 꽂혀버려서 못 참고 샀습니다,,!

그 때는 후기가 많지 않았어서 색감 감을 잘 못 잡고 이 컬러로 구매했는데, 예상보다 진한 크림색에 헉- 하긴 했으나,
이런 크림색이라 스타일링 할 때 더 예쁘다고 생각이 들어요! 마냥 흰색이었다면 평소에 입기 조금 부담스러웠을 거 같네요!

일단 허리 밴딩이라 너무 편하고, 짧지만 안에 속바지 내장인게 어메이징하게 편리해서 화려한 디자인 치곤 손이 잘 가요! 주워입기 좋은 그런

적당한 기장감 덕에 상의랑 코디 비율이 잘 맞아서 좋아요!
진짜 잘 산 템이고, 너무 예쁩니다,, 소중한 아이템,,

아 겹겹이지만 얇아서 안이 약간 비칩니다! 주의

다만 구매확정 누르고 나서 러플 박음질이 중간중간 건너뛴 걸 발견해버려서 교환은 못 했지만, 아직 튼튼합니다!",5.0
너무 귀엽고 예쁘고 다 하는 치마.. 완전 하얀색 !! 이 아닌 크림색이라 더 좋았고 요 치마 하나로 다양하게 스타일링 할 수 있을 거 같아요 ㅠ0ㅠ 넘 맘에 들어서 검정색두 살까 말까 고민 중 .. ♡,5.0
디자인으로 봤을땐 매치하기 어려워 보이지만 생각보다 아무 상의나 입어도 다 잘어울려요!!! 진짜 핏이 너무 예뻐서 입자마자 감탄했어요..,5.0
원피스 구매하고 계속 지켜보고있던 브랜드인데 치마 나온거 보고 얼릉 삿습니다! 넘 귀엽구 맘에들어여~ 아래가 바지로 처리되어있어서 짧아도 편하게 입을 수 있어요. 색감은 화이트보단 아이보리입니다.,5.0
"풍성한 튜튜로 기장감은 짧지만 부담스럽지 않은 데일리 스커트를 원해 고민 끝에 구매했습니다!
내장된 바지가 호박바지처럼 생겨서 너무 편하고
러플도 사진처럼 풍성해서 요즘 약속 있을 때마다 코디하네요.",5.0
디자인으로 봤을땐 매치하기 어려워 보이지만 생각보다 아무 상의나 입어도 다 잘어울려요!!! 진짜 핏이 너무 예뻐서 입자마자 감탄했어요..,5.0
원피스 구매하고 계속 지켜보고있던 브랜드인데 치마 나온거 보고 얼릉 삿습니다! 넘 귀엽구 맘에들어여~ 아래가 바지로 처리되어있어서 짧아도 편하게 입을 수 있어요. 색감은 화이트보단 아이보리입니다.,5.0
"풍성한 튜튜로 기장감은 짧지만 부담스럽지 않은 데일리 스커트를 원해 고민 끝에 구매했습니다!
내장된 바지가 호박바지처럼 생겨서 너무 편하고
러플도 사진처럼 풍성해서 요즘 약속 있을 때마다 코디하네요.",5.0
귀엽고 편안해요 올해 자주 입을거같습니다 예뻐여,5.0
귀여워요 ㅠㅠ좀 튀긴하고 공주옷같긴한데 귀엽슴다 배송 진짜 빠릅니당,5.0
옷장에 블랙만 특히 원피스나 스커트는 무조건 블랙만 사는 저를 이 색으로 먼저 픽하게 만들고 블랙까지 사게 만들었다면 이 스커틍가 얼마나 개쩌는지 아시겠나요? 모르셔도 괜찮습니다 그럼 감사히 제가 다입을게요,5.0
"생각보다 이쁜데 생각보다 현타오는 옷
치마가아니라 아예 바지라 좋아요 근데 좀 쪼임",5.0
생각대로 엄청 풍성하고 예뻐요 색은 노란끼 많이 도는 아이보리에요 볼륨감있는 치마라 허리가 얇아 보여서 좋아용 그리구 은근히 여기저기 매치하기도 좋습니다 맘에들어여 짱짱맨!!,5.0
생각보다 손이 안 가요 ㅆㄹㅌㅇㅈ발레리나 스커트를 워낙 잘 입었어서 이것도 그렇겠지~하고 샀는데 생각보다 코디하기 어렵네용 귀얍긴해요,4.0
포인트로 너뮤이쁘고 입으면 다리가 날씬해보임 근데 전 살일단 뺄께요 마라탕 목이버섯느낌,5.0
"큐티하고 다리도 길어보여서 너무 좋네요!
안에 속바지도 있어서 짧어도 맘 편히 입을 수 있습니당
워커랑 신어도 옙쁘고 메리제인이랑 패턴스타킹과도 잘 어울려요🫶🏻",5.0
과할줄 알았는데 위에 긴 상의랑 입으면 그렇게 과하지도 않아여 귀여워요,5.0
"우선, 예정배송일정보다 훨씬 빨리 도착해서 기뷰니가 넘넘 죠았구요~ 치마바지라도 키가 큰 편이라서 넘 짧으면 어떻하나 하고 걱정했는데 짧긴하지만 보기 싫을정도로 짧지 않아서 넘나 만족합니당💛후기대로 아이보리색상보단 약간 노랑노랑해서 더 귀여운것같아용💛✨",5.0
"큐티하고 다리도 길어보여서 너무 좋네요!
안에 속바지도 있어서 짧어도 맘 편히 입을 수 있습니당
워커랑 신어도 옙쁘고 메리제인이랑 패턴스타킹과도 잘 어울려요🫶🏻",5.0
과할줄 알았는데 위에 긴 상의랑 입으면 그렇게 과하지도 않아여 귀여워요,5.0
"우선, 예정배송일정보다 훨씬 빨리 도착해서 기뷰니가 넘넘 죠았구요~ 치마바지라도 키가 큰 편이라서 넘 짧으면 어떻하나 하고 걱정했는데 짧긴하지만 보기 싫을정도로 짧지 않아서 넘나 만족합니당💛후기대로 아이보리색상보단 약간 노랑노랑해서 더 귀여운것같아용💛✨",5.0
퐁실퐁실 너무 디자인이 귀엽고 재질도 특이해서 벚꽃구경 때 잘 입었어요!,5.0
올블랙 코디를 많이 입어서 블랙이랑 고민하다 결국 크림컬러 샀는데 너무 이뻐요ㅠㅠ 완전 러블리 그잡채..🫶🏻 그치만 또 부츠랑 레더 자켓과 매치하면 힙하게도 스타일링이 가능해서 완전 최고에요! 가격도 좋고 과하지않고 반바지라 은근 휘뚤템입니다. 봄코디 이걸로 완성이에요!! 블랙도 사고싶어요ㅠ,5.0
"보자마자 백목이버섯같이 퐁퐁한 치마였어요
일본 여행에 잘 어울릴 거 같아서 구매했는데 평소엔 어떻게 입고 다닐지 고민하다가 바지위에 레이어드해서 입어도 예쁠 거 같다는 생각이 드네요 너무너무 귀엽고 예쁜 치마랍니다…💖",5.0
너무 예뻐요 !!!!!!! 샤랄라 볼륨 풍성 튜튜를 찾으면 딱이에여 바지가 달려서 좋고 바지밑단도 레이스라 더예쁨 ! 살짝 로우라이즈입니당,5.0
