Review,Star
"짧긴한데,, 치마바지라 좋음 얇은 후드티랑 매치하면 개힙함🫡",5.0
"이뻐요여자친구선물해주니
좋아하네요 굿입니다",5.0
"164/53 S사이즈 후기 입니다:)

평소 55가 딱 맞는 사이즈이며 하체가 좀 있는 편인데 S사이즈 허벅지 다소 꽉 맞는 핏이에요 한치수 업하기엔 어정쩡한 핏이 나올 것 같아서 2키로 정도 감량하러.. 총,, 총 ,,🙃",5.0
데님컨셉용 의상이 필요해서 급하게 온라인으로 구매했는데 만족입니다. 배송도 가격도 대만족임,5.0
"사진만 보면 속바지가 튀어나와보이는데 입으면 안 보입니다!
길이가 짧은데 입으면 딱 예쁜 길이에요
사진은 좀 빈티지하게 나왔는데 정석적인 중청색입니다
상품 사진과 비슷해요",5.0
치마바지라서 편해보이기도 하고 청치마를 하나 장만하고 싶어서 한번 구매해봤는데 너무 마음에 들어요. 저처럼 많이 마르신 분들은 허리가 조금 큰데 그래도 내려가지는 않아서 그냥 입고 있습니다. 앞으로도 잘 입을 것 같아요.,5.0
"164/53 S사이즈 후기 입니다:)

평소 55가 딱 맞는 사이즈이며 하체가 좀 있는 편인데 S사이즈 허벅지 다소 꽉 맞는 핏이에요 한치수 업하기엔 어정쩡한 핏이 나올 것 같아서 2키로 정도 감량하러.. 총,, 총 ,,🙃",5.0
데님컨셉용 의상이 필요해서 급하게 온라인으로 구매했는데 만족입니다. 배송도 가격도 대만족임,5.0
"사진만 보면 속바지가 튀어나와보이는데 입으면 안 보입니다!
길이가 짧은데 입으면 딱 예쁜 길이에요
사진은 좀 빈티지하게 나왔는데 정석적인 중청색입니다
상품 사진과 비슷해요",5.0
치마바지라서 편해보이기도 하고 청치마를 하나 장만하고 싶어서 한번 구매해봤는데 너무 마음에 들어요. 저처럼 많이 마르신 분들은 허리가 조금 큰데 그래도 내려가지는 않아서 그냥 입고 있습니다. 앞으로도 잘 입을 것 같아요.,5.0
"귀여워요 빠른
배송에 저렴한 가격으로 잘 입을거같아요",5.0
안에 속바지가 생각보다 길어서 많이 짧다고 안 느껴지고 편해요!!,5.0
"올여름 제일많이꺼내입어요.
편하고 무겁지도않고 세탁해도 변형 없었구요.
치마보다 손이 자꾸가서 자주입어요",4.0
핏도좋고 재질도 좋고 속바지로 되어있어서 치마가 안돌아가서 좋네요!,5.0
속바지가 있어서 너무 편해요! 과하지않은 로우라서 자주 손이가는 스커트💙,5.0
허리는 큰데 골반은 맞고 ㅎㅎ 로우라이즈니까 그냥 입게요 ~~^^,5.0
색도 이쁘고 사이즈는 생각보다 넉넉하지는 않아요 ( 골반이랑 허벅지 살 있는 타입 ) 평소에는 보통 M사이즈 입습니다! 안에 속바지 있어서 활동하기 편하구요 그래도 앉을때는 많이 짧아지긴 해요ㅠㅠ 하지만 전체적으로 이쁘고 놀러가서 잘 입었어요ㅎㅎ,5.0
"넉넉히 입으려고 라지샀는데 조금 넉넉하네요
두꺼운옷 넣어서 입으면 괜찮을거 같아요
딱맞는 핏을 원하시면 한치수 작게사도 될거같아요",5.0
"매장에서 실착후 배송주문햇어요
진-짜ㅜ너무 빨리와서 놀랫어요 ㅋㅋ
옷이 너무 부드럽고 짧은데 치마바지라 편해요
라인이 없는 H이구요
미니라 다리도 길어보이고 좋아요",5.0
색도 이쁘고 사이즈는 생각보다 넉넉하지는 않아요 ( 골반이랑 허벅지 살 있는 타입 ) 평소에는 보통 M사이즈 입습니다! 안에 속바지 있어서 활동하기 편하구요 그래도 앉을때는 많이 짧아지긴 해요ㅠㅠ 하지만 전체적으로 이쁘고 놀러가서 잘 입었어요ㅎㅎ,5.0
"넉넉히 입으려고 라지샀는데 조금 넉넉하네요
두꺼운옷 넣어서 입으면 괜찮을거 같아요
딱맞는 핏을 원하시면 한치수 작게사도 될거같아요",5.0
"매장에서 실착후 배송주문햇어요
진-짜ㅜ너무 빨리와서 놀랫어요 ㅋㅋ
옷이 너무 부드럽고 짧은데 치마바지라 편해요
라인이 없는 H이구요
미니라 다리도 길어보이고 좋아요",5.0
무탠다드 최고에요. 다른데서 하의 사면 xs 사이즈도 잘 없어서 줄줄 흘러내리고 수선 해야 해서 구매를 포기하는데 오랜만에 허리 맞는 스커트 사서 너무 마음에 들어요!! 게다가 스코츠라 따로 이너 안 입어도 되는 점이 맘에 듭니다. 앞으로도 계속 작은 사이즈도 만들어 주세요,5.0
"어제 새벽에 시켰는데 오늘 점심에 와서 놀랐네요
할인 받아서 3만원 정도에 구매했는데 가성비도 좋고 정말 예뻐요
허리가 길어서 치마가 짧기만 한 경우가 많은데 이건 로우라이즈로 입었을 때 길이도 적당하고 안에 속바지가 있어 불안함 없이 입을 수 있습니다
색상은 빈티지함이 전혀 없는 정석적인 중청이라 봄 여름에 잘 입을 것 같아요
엉덩이가 커서 속바지가 작으면 어쩌지했는데 실측사이즈보고 구매했더니 딱 편하게 맞아서 좋네요
실측사이즈 확인하고 구매하시길 추천합니다",5.0
"입었을때 핏도 예쁘고 속 바지가 있어서 편해요~
시원하고 좋아요",5.0
라지 사긴했는데 m으로도 충분할 정도로 커여..담엔 m사야겠으여,5.0
짧은 로우라이즈 치마 갖고싶었는데 딱이에요 속바지가 붙어있어서 편해요 추천합니다,5.0
길이가 짧긴하지만 반바지가 내장되어 있어 편햤어요,5.0
저렴한 가격에 너무 얇지 않고 편해서 너무 좋아요!!,5.0
안에 바지 있어서 짱좋아요. 골반에 걸쳐 입는 거라 뱃살 빼고 입어야하지만 예쁩니다.,5.0
바지가 같은 청이라 두껍긴하지만 짧아도 더 편하게 입을 수 있어서 좋네요. 남은 다른색상도 구매 의향 있어요.,5.0
바지 내장이여서 편하고 핏 엄청 좋음. 입었을땐 바지 인보임,5.0
"치마바지만 입는 사람으로서 이런거 더 만들어주세요!
덕분에 상하이 여행 잘다녀왔습니다 ㅎㅎ",5.0
저렴한 가격에 너무 얇지 않고 편해서 너무 좋아요!!,5.0
안에 바지 있어서 짱좋아요. 골반에 걸쳐 입는 거라 뱃살 빼고 입어야하지만 예쁩니다.,5.0
바지가 같은 청이라 두껍긴하지만 짧아도 더 편하게 입을 수 있어서 좋네요. 남은 다른색상도 구매 의향 있어요.,5.0
바지 내장이여서 편하고 핏 엄청 좋음. 입었을땐 바지 인보임,5.0
"치마바지만 입는 사람으로서 이런거 더 만들어주세요!
덕분에 상하이 여행 잘다녀왔습니다 ㅎㅎ",5.0
"사이즈 정말 크게 나왔네요.. 벨트 필수입니다 색감은 이쁘고, 편하기도 편한데 사이즈 큰 것만 조금..",3.0
"제 스펙에 살짝 타이투하긴 한데 그래도 핏이 정말 예뻐요
데일리로 입기에는 쫌 짧긴 한데 속바지가 있어서 넘 다행ㅜㅠ",5.0
딱 사이즈 적당하구 좋아요 안에 바지 있어서 더 좋아요,5.0
사이즈 넉넉한편이라 편한데 대신 핏은 살짝 아쉬워요,5.0
사이즈 넉넉한편이라 편한데 대신 핏은 살짝 아쉬워요,5.0
s는 너무 끼이고 l는 너무 커서 m샀어요. 스코츠라 짧아도 신경이 덜쓰여서 좋아요.,5.0
"사진마다 색감이 달라서 감이 안 왔는데 후기에서 다들 말씀하시듯 중청 컬러예요. 빛바랜 느낌보단 시원한 중청입니다.

골반이 있는 편에다가 로우라이즈 핏을 좋아해서 사이즈 S랑 M 중에 엄청 고민했는데, M했으면 허리가 너무 떴을 것 같아요. 최대한 골반에 내려 로우로 입어도 재질이 뻣뻣한 데님이라 그런지 앉으면 허리 뒷쪽이 붕 뜨더라구요.
H스커트처럼 달라붙는 핏에 올려입어 허리에 딱맞게 입고 싶으신 분들은 xs, 적당히 벙벙한 짧.치느낌에 골반에 걸쳐입고 싶으신 분은 s, 조금이라도 불편한 건 못 참고 골반과 허벅지살이 있는 분이나 완전 로우라이즈로 입고 싶은 분은 m을 추천드려요.
허리 사이즈 크기에서 차이가 나니까 집에 있는 바지나 스커트랑 비교해보시길! 참고로 그냥 치마보다 속바지 때문에 조금은 끼고 불편한 느낌이 있습니다 그래도 보일걱정 안 돼서 좋긴 해요",5.0
"사진마다 색감이 달라서 감이 안 왔는데 후기에서 다들 말씀하시듯 중청 컬러예요. 빛바랜 느낌보단 시원한 중청입니다. 

골반이 있는 편에다가 로우라이즈 핏을 좋아해서 사이즈 S랑 M 중에 엄청 고민했는데, M했으면 허리가 너무 떴을 것 같아요. 최대한 골반에 내려 로우로 입어도 재질이 뻣뻣한 데님이라 그런지 앉으면 허리 뒷쪽이 붕 뜨더라구요.
H스커트처럼 달라붙는 핏에 올려입어 허리에 딱맞게 입고 싶으신 분들은 xs, 적당히 벙벙한 짧.치느낌에 골반에 걸쳐입고 싶으신 분은 s, 조금이라도 불편한 건 못 참고 골반과 허벅지살이 있는 분이나 완전 로우라이즈로 입고 싶은 분은 m을 추천드려요. 
허리 사이즈 크기에서 차이가 나니까 집에 있는 바지나 스커트랑 비교해보시길! 참고로 그냥 치마보다 속바지 때문에 조금은 끼고 불편한 느낌이 있습니다 그래도 보일걱정 안 돼서 좋긴 해요",5.0
