Review,Star
기장감있는 데님 스커트 찾다가 모델 사진보고 반해서 구매했는데 진짜 괜찮네요. 쉐입이 딱 잡혀있어서 입었을때 실루엣이 이쁩니다. 다만 사이즈는 s로 가는게 나았을 것 같은데 로우로 입어도 괜찮긴 해요. 추천합니다.,5.0
"특이하고 눈에 띄는 거 좋아하는 저로서는 힙하게 입어주려면 이런거 그냥 지나치지 않쥬~
사이즈팁(?) 허리는 정사이즈라고 보면 될 것 같음! 그 아래로는 치마가 훡 트여있어서 두툼한 허벅지를 가려줍니다, 다만 길이가 저한테는 많이 길어요 허허호호, 키가 워낙 작아서 ^.^ 워커도 하나 사야겠어용 키 크신 언니야들 스타일이 더 예쁠 것 같네요",4.0
"생긴건 거칠어도 착용감 좋아요!
무게는 좀 많이나가고 많이길어요!
키가 커서 저는 딱 좋았는데 계단올라가면 밟힘니당",4.0
트임이 깊긴 한데 펄럭거리지 않아서 부담스럽지 않아요,5.0
오버한 후드티랑 입어도 귀여웠는데 역시 딱 맞는 상의랑 입는게 다리 길어보이구 날씬해 보이네욥. 길어서 따듯해여!,5.0
"사이즈넉넉하고 길이감도 롱이라 좋아요!
파인건 심하지않아서 부담스럽지않아 잘 입을것같아요!",4.0
포인트로 입기 좋아요! 어느 상의에건 이 스커트입으면 힙해지네요 별기대없이 구매했는데 교복처럼 입고다녔어요,5.0
"생긴건 거칠어도 착용감 좋아요!
무게는 좀 많이나가고 많이길어요!
키가 커서 저는 딱 좋았는데 계단올라가면 밟힘니당",4.0
트임이 깊긴 한데 펄럭거리지 않아서 부담스럽지 않아요,5.0
오버한 후드티랑 입어도 귀여웠는데 역시 딱 맞는 상의랑 입는게 다리 길어보이구 날씬해 보이네욥. 길어서 따듯해여!,5.0
"사이즈넉넉하고 길이감도 롱이라 좋아요!
파인건 심하지않아서 부담스럽지않아 잘 입을것같아요!",4.0
포인트로 입기 좋아요! 어느 상의에건 이 스커트입으면 힙해지네요 별기대없이 구매했는데 교복처럼 입고다녔어요,5.0
스판 없는 소재라 그런지 허리가 실측보다 살짝 크게 나온 느낌인데 괜찮아요 옷 예뻐요,5.0
허리25입는데 편해요 아주 길고 좀 잘라 입어야될 듯,5.0
"허리가 너무 커요 단면 35가 아니라 37정도 되는거 같어요 
허리 줄여서 입었어요
맥시기장이라 너무 이쁘고 남자친규도 이쁘대요!!! 살 빼는즁인데 더 빼면 스몰로 다시 사야겠어요! 다른 컬러도 있르면 좋읗거 같아요",5.0
