Review,Star
색감예쁘고 편한 치마입니다. 평소 27입는데 M적당해요. 길이도 적당합니다.,5.0
천이 아주 얇지 않고 적당히 톡톡해서 간절기에 입기 괜찮습니다. 그리고 거친 천이 아니고 부드러워서 좋아요. 트임이 있긴 한데 치마폭이 크지는 않아서 무릎을 쫙쫙 펴면서 걷는 건 안 되지만 편하게 다닐 만 합니다. 허리가 살짝 크긴 한데 안에 넣어입는 거 생각하면 괜찮아요.,5.0
마른 체형인데 넉넉하게 맞아요. 작은 키에게 기장은 좀 긴 감이 있지만 그런대로 괜찮아요. 색깔이 예쁘네요.,5.0
"남는 사이즈가 XS밖에 없어서 이걸로 샀는데 밥먹으면 지퍼 터질거같아요ㅠㅠ  이쁘게 잘 입긴 했는데
사이즈 미스라,,ㅜㅜ 좀 더 큰게 있었다면 유용하게 더 잘 입을 수 있었을거같아여 !!",5.0
너무 길어요 ㅠㅠ 조금만더 짧았으면 좋앗겠어요. 허리는 넉넉하고 허리부분 위싱이 조금 올드한 느낌..,5.0
"무신사 데님 소재로 처음 구매해보았습니다.
근데 품질이며 소재며 워싱이며 뭐하나 흠잡을 때 없는
퀄리티에 놀랍니다. 너무 좋아요.",5.0
마른 체형인데 넉넉하게 맞아요. 작은 키에게 기장은 좀 긴 감이 있지만 그런대로 괜찮아요. 색깔이 예쁘네요.,5.0
"남는 사이즈가 XS밖에 없어서 이걸로 샀는데 밥먹으면 지퍼 터질거같아요ㅠㅠ  이쁘게 잘 입긴 했는데
사이즈 미스라,,ㅜㅜ 좀 더 큰게 있었다면 유용하게 더 잘 입을 수 있었을거같아여 !!",5.0
너무 길어요 ㅠㅠ 조금만더 짧았으면 좋앗겠어요. 허리는 넉넉하고 허리부분 위싱이 조금 올드한 느낌..,5.0
"무신사 데님 소재로 처음 구매해보았습니다.
근데 품질이며 소재며 워싱이며 뭐하나 흠잡을 때 없는
퀄리티에 놀랍니다. 너무 좋아요.",5.0
청치마사려고 이곳저곳 비교해서 선택한건데 탁월했어요 소재가 튼튼하고 몸매도 잘잡아줍니다 키155인데 기장이 저래요 딱 좋아요,5.0
"신축성은 없지만 예뻐요
163기준 다리 종아리 중간까지 와요!!!",5.0
미디길이 청치마 찾고 있었는데 딱 제가 원하는 스타일에다가 사이즈도 딱 맞아서 넘 기쁘네요ㅎㅎ 원단도 생각보다 두꺼워서 고급져보이네요. 다른 후기에서 말한대로 스판이 없어서 계단 올라가는게 조금 불편하지만 늘어나지 않을 것 같아서 전 더 좋습니다.,5.0
키가 큰편인데 기장감은 맘에 듭니다. 지퍼부분이 울어요,5.0
위에 옷 여러가지로 매치해서 입기 편합니다. 다른 색깔로 사려구요.,5.0
L로 시켰다가 M으로 교환했어요 크게 나온거 같으니까 한사이즈 작게 사시는거 추천해요,5.0
"하의는 항상 오프매장 돌면서 입어보고 구매..
한번도 온라인 구매 성공해 본 적이 없는 1인으로서
진짜 인생 브랜드 찾았습니다. 
딱 제가 원했던 핏이이요!
청바지도 구매하려고 알람요청 해뒀습니다~ㅎㅎ",5.0
길이도 적당하고 맘에 들어요 사이즈를 재봤을땐 딱 맞았었는데 막상 입어보니 좀 컸어요 종아리쪽 핏이 좀 에매한데 그래도 이뻐요 ㅎㅎ,5.0
사이즈 딱 좋고 길이감 적당해요 근데 역시나 걸을땐 좀 불편한건 어쩔 수 없어요,5.0
"하의는 항상 오프매장 돌면서 입어보고 구매..
한번도 온라인 구매 성공해 본 적이 없는 1인으로서
진짜 인생 브랜드 찾았습니다. 
딱 제가 원했던 핏이이요!
청바지도 구매하려고 알람요청 해뒀습니다~ㅎㅎ",5.0
길이도 적당하고 맘에 들어요 사이즈를 재봤을땐 딱 맞았었는데 막상 입어보니 좀 컸어요 종아리쪽 핏이 좀 에매한데 그래도 이뻐요 ㅎㅎ,5.0
사이즈 딱 좋고 길이감 적당해요 근데 역시나 걸을땐 좀 불편한건 어쩔 수 없어요,5.0
허리가 좀 큰데 신경쓰일정돈 아니고 벨트하면 딱 정당할 것 같아욥,5.0
"무신사 데님 소재로 처음 구매해보았습니다.
근데 품질이며 소재며 워싱이며 뭐하나 흠잡을 때 없는
퀄리티에 놀랍니다. 너무 좋아요.",5.0
