Review,Star
"단추로 허리 사이즈 조절 가능해서 진짜 다행이에요
저는 허리 보통 24 정도 입는 것 같은데
골반이 있는 편이라 옷을 허리에 맞춰서 줄이면 골반에 걸려서 진짜 힘들게 올라가거든요
이 옷은 진짜 딱 좋은 게
일단 단추 풀고 입었다가 입고 나서 허리 줄이는 단추를 가장 타이트하게 채우면
완전 딱 맞게 핏돼서 너무 좋아요
그래서 치마 안에 뭐 넣어 입을 때도
원래 허리 타이트한 치마는 상의 넣기가 엄청 힘든데
이건 진짜 편해요",5.0
무신사 스탠다드 매장에서 입어보고 구매했어요 짱이쁨,5.0
"허리가 생각보다 컸지만 옆에 둘레를 줄일 수 있는 단추가 있어서 유용하게 사용이 가능했습니다
가성비 대비 퀄리티 좋아요",3.0
"여자친구 입혔는데 넘 이뻐요 ㅎㅎ
올블랙 매치하기 좋습니당",5.0
배송 개빨라용 그리고 이 치마가 키작녀한테 좋은 거 같아요 기장이 딱 맞습니다,5.0
"허리가 좀 크고 길이도 살짝 짧은 느낌이 없지않아 있어요.
허리는 사이즈 조절 단추 있어서 사용해보니
아니 딱좋긴한데 좀 우는 느낌이라 다소 아쉽네요. 담엔 한사이즈 작게 구매하려구요!",4.0
길이는 짧은 편이고 살짝 로우라이즈 느낌으로 허리가 커요! 재질이 탄탄하고 신축성은 없어용 핏이 딱 떨어지고 디자인이 너무 예뻐요!!!,5.0
"허리가 생각보다 컸지만 옆에 둘레를 줄일 수 있는 단추가 있어서 유용하게 사용이 가능했습니다
가성비 대비 퀄리티 좋아요",3.0
"여자친구 입혔는데 넘 이뻐요 ㅎㅎ
올블랙 매치하기 좋습니당",5.0
배송 개빨라용 그리고 이 치마가 키작녀한테 좋은 거 같아요 기장이 딱 맞습니다,5.0
"허리가 좀 크고 길이도 살짝 짧은 느낌이 없지않아 있어요.
허리는 사이즈 조절 단추 있어서 사용해보니
아니 딱좋긴한데 좀 우는 느낌이라 다소 아쉽네요. 담엔 한사이즈 작게 구매하려구요!",4.0
길이는 짧은 편이고 살짝 로우라이즈 느낌으로 허리가 커요! 재질이 탄탄하고 신축성은 없어용 핏이 딱 떨어지고 디자인이 너무 예뻐요!!!,5.0
허리는 살짝 크지만 단추로 줄이면 딱 맞아서 좋아요! 무난무난한 카고치마라 코디하기도 쉽고 이쁘네요! 할인중이라 착한가격에 구매해서 매우 만족합니당,5.0
매장에서 입어보고 샀어요!! 예뻐요 다른 카고스커트보다 질도 좋고 조금 짧진 하지만 확실히 예뻐요!!!,5.0
매장에서 스몰 입어보고 너무 커서 엑스스몰 했더니 또 너무 딱맞아요 .. ^..^. 그래도 예쁘니까 그냥 입습니다..! 먼지는 좀 잘붙는 재질이고 기장은 많이 짧아요,4.0
허리 보통 23-24사이즈 입어서 치수 보니 클거는 알고있었어요. 근데 허리 조절 단추있어서 흘러 내리지 않게 딱 편하게 입을 수 있을 정도로 줄여져요! 길이가 짧다는 말이 많은데 엉덩이 밑선 다 가려지고 저는 딱 적당한 것 같아요,5.0
무탠다드 기본티랑 궁합이 좋음.. 탄탄해서 자주 입고 질도 너무 좋아용,5.0
100% 면소재라 땀흡수도 잘 되고 가벼운 재질이예요. 후드티에 입으면 출퇴근 교복으로 입을 수 있을 것 같네요. 착용컷이 사진에 다 안 담겨서 아쉽지만 넘 예뻐서 다른 색상도 구매할까 고민 중이예요. 많이 파세요~,5.0
배송은 진짜 빠르고요 사이즈는 좀 커요 특히 허리가 ㅠ,4.0
매장에서 입어보고 구매했습니다!! 문제는 사이즈가 너무 커요ㅠㅠ XS는 더 짧아서 S사고 단추 안쪽으로 해도 큽니다.. 근데도 넘예뻐서 포기못했어요 🚰·̫🚰,5.0
100% 면소재라 땀흡수도 잘 되고 가벼운 재질이예요. 후드티에 입으면 출퇴근 교복으로 입을 수 있을 것 같네요. 착용컷이 사진에 다 안 담겨서 아쉽지만 넘 예뻐서 다른 색상도 구매할까 고민 중이예요. 많이 파세요~,5.0
배송은 진짜 빠르고요 사이즈는 좀 커요 특히 허리가 ㅠ,4.0
매장에서 입어보고 구매했습니다!! 문제는 사이즈가 너무 커요ㅠㅠ XS는 더 짧아서 S사고 단추 안쪽으로 해도 큽니다.. 근데도 넘예뻐서 포기못했어요 🚰·̫🚰,5.0
L든 너무 크고 S는 거의 안 들어가서 M 골랐는데 만족합미다 ㅎ ㅎ 근데 생각보다 엄청 짧긴해여 ㅜㅜ 제 키에는 아무래도 좀 짧은듯..,5.0
M/L 고민하다가 구매했는데 잘맞아요! 짧고 기본스타일인데 카고치마라 예뻐요,5.0
"구매하고 날씨가 갑자기 추워져서 레깅스랑 같이 입었어요
단추가 있어서 허리사이즈 조절하기도 좋고 검정색이라 코디하기도 문안한것 같아요 ㅎㅎ 길이가 짧아서 다리가 더 길어보이는것 같아용~",5.0
생각보다 짧지만 세탁기에 막 돌려도 변형이 없어서 좋아요,5.0
"좀짧긴한디 갠차나유 ㅎㅎ 하하 검정 무난하니
아주 조아요",5.0
치마 톡톡하니 역시 무신사 최고입니더 추천추천,5.0
사이즈 조절버튼으로 허리 조절할 수 잏어서 좋아요,5.0
"요즘 유행하는 디자인을 싸고 질 좋아서 너무 마음에 들어요
착용감은 가볍고 부드러워요
사이즈는 딱 맞아요
흰티에 입으면 잘 어울릴것 같아요",5.0
"요즘 유행하는 디자인을 싸고 질 좋아서 너무 마음에 들어요
착용감은 가볍고 부드러워요
사이즈는 딱 맞아요
흰티에 입으면 잘 어울릴것 같아요",5.0
허리가 좀 커서 내려입어요 기장은 제 키에 좀 짧습니다 ㅜㅜ 그래도 너무 예뻐요,5.0
"요즘 유행하는 디자인을 싸고 질 좋아서 너무 마음에 들어요
착용감은 가볍고 부드러워요
사이즈는 딱 맞아요
흰티에 입으면 잘 어울릴것 같아요",5.0
"요즘 유행하는 디자인을 싸고 질 좋아서 너무 마음에 들어요
착용감은 가볍고 부드러워요
사이즈는 딱 맞아요
흰티에 입으면 잘 어울릴것 같아요",5.0
허리가 좀 커서 내려입어요 기장은 제 키에 좀 짧습니다 ㅜㅜ 그래도 너무 예뻐요,5.0
"무신사 스탠다드 우먼즈 카고 미니 스커트 블랙
미니지만 부담 없을 수준의 길이 👍",5.0
"무신사 스탠다드 우먼즈 카고 미니 스커트 블랙
미니지만 부담 없을 수준의 길이 👍",5.0
"길이가 조금 짧고 허리도 커서 골반에 걸쳐입는 느낌? 입니당
예뻐서 여름에 잘 입을거같아요!",5.0
"길이가 짧아서 로우로 입어야되네요
S햇어도 옆에 허리 줄일수잇어서 괜찮앗을거같아요",5.0
"치마는 좀 큰데 조절단추있어서 편해요!!
생각보다 조금 짧지만 이쁨니당!!",5.0
"스타일도  
길이도 
색감도
재질도

다  만족스럽습니다~~!!",5.0
키가 큰데 길이도 완전 너무 짧진 않고 딱 짧은 치마 느낌이라 좋았어요,5.0
"좋아요 
만족합니다. 아주 잘 쓰고 있어요 
추천해요",5.0
