Review,Star
"처음 택배 오고 입어봤을 땐 몰랐는데, 치마 끝단 마감이 심하게 별로네요 .. 한 두 군데도 아니고 그냥 모든 실이 다 풀려있어요. 가위로 자르고 입을 수 있는 수준도 아닙니다.
디테일이 많고 디자이너 브랜드라 가격이 높게 책정된 거라고 생각했는데 ㅋㅋ 걸어다닐 때마다 풀린 실이 다리에 닿고 난리도 아니예요. 제가 하자품을 받았는지 모르겠지만 이건 동대문 지하상가에서 파는 옷의 수준이네요.
오배송 이슈도 있었는데 거의 열흘째 해결도 안 됐고요, 앞으로 글로니에서 상품 구매는 하지 않을 것 같아요.",2.0
"사고 한달이나 지난 시점에 본 것도 잘못이긴 한데
사놓고 커서 수선 맡겨서 줄였는데 짐싸다 택보니까 미듐이였네요;;ㅋㅋ글로니 검수..진짜 말이 계속 나오네요…",1.0
재고 있는거 보고 바로 샀었어요! 너무 맘에 들어요!! 골반에 걸쳐서 크롭티로 딱 입는게 너무 예쁜거 같아요☺︎,5.0
핏예쁘고 배송빨라요 ~! 저 블루 색상이랑 같이 구매했는데 화이트 컬러는 지퍼위에 고리가 없네요 ㅜㅜ 상세페이지에는 있던데 그게조금 아쉽습니다 다른건 만족해요 ㅎㅎ,4.0
우선 이 퀄리티에 이 가격이라는 게 너무 말도 안 되는데 할인하길래 구매했습니다! 밑단처리도 너무 부실하고 예전에 사자마자 지퍼 고장나서 교환해달라그랬는데 품절이라 교환도 못 받고 환불받았었는데 괜히 재구매한 것 같아오ㅠㅠ,1.0
넘모 귀엽습니다 비치기 때문에 속치마를 하나 챙기는게 좋겠어요,5.0
재고 있는거 보고 바로 샀었어요! 너무 맘에 들어요!! 골반에 걸쳐서 크롭티로 딱 입는게 너무 예쁜거 같아요☺︎,5.0
핏예쁘고 배송빨라요 ~! 저 블루 색상이랑 같이 구매했는데 화이트 컬러는 지퍼위에 고리가 없네요 ㅜㅜ 상세페이지에는 있던데 그게조금 아쉽습니다 다른건 만족해요 ㅎㅎ,4.0
우선 이 퀄리티에 이 가격이라는 게 너무 말도 안 되는데 할인하길래 구매했습니다! 밑단처리도 너무 부실하고 예전에 사자마자 지퍼 고장나서 교환해달라그랬는데 품절이라 교환도 못 받고 환불받았었는데 괜히 재구매한 것 같아오ㅠㅠ,1.0
넘모 귀엽습니다 비치기 때문에 속치마를 하나 챙기는게 좋겠어요,5.0
처음에 구매했다 취소당해서 억울할뻔했는데 더 큰 할인으로 사서 만족해용 .. ㅎ 특히 밑단 디테일이 너무 이뻐요!,5.0
여름에 주구장창 입어줄려고 삿는데 넘이쁘고 핏이 맘에들어요 짱이뿜,5.0
일단 프리오더여도 품절날까봐 솣직히 고민 몇 분하고 바로 산거였고든여?...근데 흰색이라 뭔가 애매하...잘못 입으면 너무 튀어보일 것 같은...ㅠㅜㅠ아직 한 번도 못입구 있서여....일단 비침은 없고 사이즈도 괜찮은데 흠 ..가격에 비해서 완전 대박!!은 절대 아님.,4.0
마음에 들어요! 기장이 더 길었으면 좋았을 것 같은데 이런 종류 중에서 가장 마음에 들어요!,5.0
"진짜 이뻐요 오버핏 티에도 핏한 티에도 다 잘 어울리고 기장감이 딱 좋아요
가격은 비싸지만 그만큼 만족도가 최상입니다
단점이 있다면 비침 심한 거…?",5.0
두께도 디자인도 넘 예뻐요:) 여름에 입기 좋은 스커트에요!,5.0
치마 디테일이 넘 예뻐요 여름에 완전 시원하게 잘 입을듯,5.0
너무 예빠요🥹 저는 당연히(?) 제니님 같은 예쁜 로우라이즈핏은 안 나오지만 봄 여름 가을까지 완전 잘 입을 것 같아요🩵,5.0
제가 찾던 기장과 디자인이에요! 하얀색 나시에 겉에는 파스텔톤 가디건과 매칭을 했는데 너무 예쁘더라구요!,5.0
치마 디테일이 넘 예뻐요 여름에 완전 시원하게 잘 입을듯,5.0
너무 예빠요🥹 저는 당연히(?) 제니님 같은 예쁜 로우라이즈핏은 안 나오지만 봄 여름 가을까지 완전 잘 입을 것 같아요🩵,5.0
제가 찾던 기장과 디자인이에요! 하얀색 나시에 겉에는 파스텔톤 가디건과 매칭을 했는데 너무 예쁘더라구요!,5.0
"치마가 굉장히 얇고 가벼워서 여름에 입긴 좋은데 비침이 조금 있는 편이에요
밑단 마감이 조금 아쉽습니다",4.0
"데일리로 여름에 입기 좋을고같아요 너무 저세상 기장도 아니고 원단도 부드럽고 시원한… 
화이트컬러도 누런끼안돌고 정석화이트입니다",5.0
