Review,Star
"허리 25인 사람은 xs 해도 될듯용
재질 시원해서 한여름에도 입어도 될거 같아요 
나일론이라 더울까 걱정했는데 괜찮습니다",5.0
"치마 자체는 마음에 드는데 보폭이 너무 좁아져요ㅠㅠ
트임이 없고 신축성이 없는 원단이라는 걸 간과하고 샀어요
불편해서 손이 잘 안 가네요 아쉽",4.0
"무신사스탠다드는 아묻따
길이감 재질 모두 맘에 들어요",5.0
편하고 실루엣이 드러나지 않아서 선택햇어요 역시나 걸을때 좀 불편한데 바쁘면 치마를 추켜올리고 다녀요 ㅋㅋ 근데 편해서 자꾸 입습니당,5.0
동네 마실용 휘뚜루마뚜루 잘 입을거 같네요 가성비ㄷㄷ,4.0
실뮬이 더 예뻐요 ㅎㅎ 자주 입을 것 같아요 맘에 쏙 듭니다 :),5.0
"무신사스탠다드는 아묻따
길이감 재질 모두 맘에 들어요",5.0
편하고 실루엣이 드러나지 않아서 선택햇어요 역시나 걸을때 좀 불편한데 바쁘면 치마를 추켜올리고 다녀요 ㅋㅋ 근데 편해서 자꾸 입습니당,5.0
동네 마실용 휘뚜루마뚜루 잘 입을거 같네요 가성비ㄷㄷ,4.0
실뮬이 더 예뻐요 ㅎㅎ 자주 입을 것 같아요 맘에 쏙 듭니다 :),5.0
사이즈는 좀 컸는데 스트링으로 조절할 수 있어서 괜찮았는데 뒤트임을 자체 수선해서 입었어요 걸을 때 보폭이 너무 좁아서ㅠㅠ 그거 빼곤 괜찮앗던 옷입니당,4.0
디자인 색상 화면과 같아요. 편하게 잘 입을꺼같아요,5.0
오프라인 매장에서 그레이 색상인가 사고싶었는데 xs밖에 없어서 무난하게 블랙 s 구매했어요. 걸을 때 불편한데 그래도 예뻐요,4.0
가만히 있을 때는 편하지만 움직이면 불편한 옷이에요. 걸음걸이가 빨라지거나 달릴때 종아리 부분에 치마 밑단이 자꾸 닿아서 불편해요. 그거 빼면 편하고 좋습니다.,4.0
