Review,Star
"여름용이라고 해서 걱정했는데 양말 긴거 신으면 가을, 겨울에도 가능할 것 같아요 색감은 회색 베이지 섞은 예쁘고도 오묘한 색이고요 구김이 많이 지게 포장해주셔서 드라이 맡기려고요 포장하실 때 참고하시면 좋을 것 같아요",5.0
재질도 좋고 기장도 적당해서 예뻐요 추천합니다,5.0
질도 좋고 너무 짧지 않아 좋아요! 근데 플리츠 모양이 제각각이예요ㅠㅠ,5.0
"미묘하게 자켓이랑 색이 달라요
자켓은 두꺼운데 치마는 얇습니다
셋업으로 입으려고 시켰는데 어떤 계절에 입어야할지 모르겠네용",5.0
"허리 24인데 아주 딱 맞아요! 엉덩이도 37이라 밑단이 넘 퍼지거나 낄까봐 걱정했는데 이정도면 양호해서 맘에 듭니당
색감이 회끼도는 묘한 베이지색이라 넘 예뻐요 
전체적임 박음질도 인쇼제품과는 다르게 아주 깔끔하고 단점이라면 배송시 너무 쪼글쪼글한 상태라 다림질을 각잡고 해야하더라고요... 그래도 깔끔하게 펴고 나니 넘 예쁘네요",5.0
많이 짧지 않고 소재가 스판기 있는 탄탄한 원단이라 편해요,5.0
질도 좋고 너무 짧지 않아 좋아요! 근데 플리츠 모양이 제각각이예요ㅠㅠ,5.0
"미묘하게 자켓이랑 색이 달라요
자켓은 두꺼운데 치마는 얇습니다
셋업으로 입으려고 시켰는데 어떤 계절에 입어야할지 모르겠네용",5.0
"허리 24인데 아주 딱 맞아요! 엉덩이도 37이라 밑단이 넘 퍼지거나 낄까봐 걱정했는데 이정도면 양호해서 맘에 듭니당
색감이 회끼도는 묘한 베이지색이라 넘 예뻐요 
전체적임 박음질도 인쇼제품과는 다르게 아주 깔끔하고 단점이라면 배송시 너무 쪼글쪼글한 상태라 다림질을 각잡고 해야하더라고요... 그래도 깔끔하게 펴고 나니 넘 예쁘네요",5.0
많이 짧지 않고 소재가 스판기 있는 탄탄한 원단이라 편해요,5.0
길이가 너무 짧지않아서 편해요 컬러도 흔하지않은 쿨그레이라 겟!,5.0
"허리는 조금 작지만 알고 사서 괜찮은데
밑단이 너무 펑퍼짐함",5.0
"일단 컬러가 라이트에 무색하게 진해서 깜놀~
연그레이에 베이지 한방울 아님;
모델컷과 상당히 상이함!

사이즈는 44~44반이 입기에 딱 맞아요~
첨 착장시 넘 딱 맞아서 역시 깜놀ㅋ
하이라이즈가 아닌 디쟌이고 신축성 있는 소재가 아니므로 S사쥬 선택해서 편하게 입어도 죠을듯

평소 맞는 하의 찾기 힘들었는데 XS사쥬,넘 맘에 들어여~

길이감도 적당하고 플리츠도 이쁘고,다행히 극ㆍ김도 별로 없어서 탈취제 함 뿌리고 바루 착장했음용~~

소재는 살짝 두께감있고 살짝 빳빳하면서 고급스러워여.
화이트 있었음 좋겠어여!
속바지 내장되어 있음 맘편하게 입을수 있을듯
무신사 스탠다드 맘에 들어쓰~~~~♡♡",5.0
"색감이 상세컷보다는 찐해요!
제가 생각하기에는 아이보리빛 베이지라기보다 
그레이가 한방울 섞인듯한 베이지에요 ㅠ
허리 단면 사이즈 보고 구매했는데 보통 34면 여유있는 편인데도 요건 신축성이 많은 편이 아니라 그런지 따악 맞는 느낌이었어요 ㅠ
그래도 가성비 생각하면 합리적인 제품이라고 생각되어 환불하지 않고 입으려구요 :-)",3.0
"실물로 보면 색감 더 예쁘고 재질도 좋아요!
조금 짧은거 같긴한데 사이즈는 딱 좋아요",5.0
저는 원래 xs만 입는데 너무 작아서 s 시켰더니 맞아요,4.0
다크그레이 잘 입고있어서 베이지도 주문했어요~^^만족합니다,4.0
엄청 가볍고 편해요. 컬러도 선명하고 이쁘고 허리에 단추가 2개 있어서 금방 떨어지거나 할 것 같지도 않아요. 잘 산 것 같아요ㅎㅎ,5.0
길이도 적당하고 핏도 예뻐요. 자주 입을 것 같아요. 만족합니다!,5.0
"처음 배송 온 제품 플리츠 주름이 너무 엉망이라 복구가 안돼서 교환했어요. 교환한 제품도 처음 상태가 썩 좋지는 않았지만, 분무기로 물 뿌리고 주름마다 손으로 잡아 모양 고정하니 어느 정도는 괜찮아지더라구요.
패킹할 때 플리츠 스커트 주름에 조금 더 신경써야할 것 같아요.
속바지 따로 챙겨입고 필드 나갈 때 입었더니 베이직한 디자인이라 괜찮았어요. 약간의 신축성도 있어서 움직임도 괜찮았구요. 처음 주름 상태만 좋았으면…만족할만한 제품이라고 생각합니다.",4.0
다크그레이 잘 입고있어서 베이지도 주문했어요~^^만족합니다,4.0
