Review,Star
나쁘지 않아요 여름에도 입을듯 입기 전에 뒤에 X자 실 끊고 입으세요 모르고 하루종일 펭귄처럼 걸어다녔네,5.0
여름에 입기 너무 좋은 얇은 소재의 스커트에요. 안에 천이 부드러워요.,5.0
"결혼식가려고 급하게 샀는데 배송도 빠르고 사이즈도 딱 맞고 뒤에 트임있어서 걷기도 편하고
디자인도 군더더기 없이 깔끔 무난하니 잘 입었어요:)",5.0
"잘 맞네요
생각보다 얇아서 안에 옷 넣어입을 때 주름이 많이 갑니다",5.0
"치마 원단도 좋고 길이도 길어서 좋습니다. 뒷트임도 적당하고 속감이나 재질도 어느정도 늘어남도 있고, 퀄리티도 이정도면 만족합니다. 무신사 스탠다드 우먼 많이 제품 나와주세용",5.0
사이즈가 조금 크게 나왔다는 리뷰 보고 s 구매 했었는데 너무 불편해서 M사이즈로 교환했습니다..!ㅋㅋ교환했더니 훨씬 편하고 제가 원하던 핏이네요 :) 평소 바지 27사이즈 입어요~!!참고하세요!상체에비해 하체가 짧은편이라 롱치마 느낌이어요..사진 참고 바랍니다ㅎㅎ,5.0
"결혼식가려고 급하게 샀는데 배송도 빠르고 사이즈도 딱 맞고 뒤에 트임있어서 걷기도 편하고
디자인도 군더더기 없이 깔끔 무난하니 잘 입었어요:)",5.0
"잘 맞네요
생각보다 얇아서 안에 옷 넣어입을 때 주름이 많이 갑니다",5.0
"치마 원단도 좋고 길이도 길어서 좋습니다. 뒷트임도 적당하고 속감이나 재질도 어느정도 늘어남도 있고, 퀄리티도 이정도면 만족합니다. 무신사 스탠다드 우먼 많이 제품 나와주세용",5.0
사이즈가 조금 크게 나왔다는 리뷰 보고 s 구매 했었는데 너무 불편해서 M사이즈로 교환했습니다..!ㅋㅋ교환했더니 훨씬 편하고 제가 원하던 핏이네요 :) 평소 바지 27사이즈 입어요~!!참고하세요!상체에비해 하체가 짧은편이라 롱치마 느낌이어요..사진 참고 바랍니다ㅎㅎ,5.0
적당하게 무난하게 입을만한 듯 얇으니 겨울엔 비추,5.0
좋아요! 딱 원하는 핏이예요!종아리가 있는 편이라 모델핏은 아니지만 어쩔 수 없져,5.0
