Review,Star
"배송은 24시간도 안걸려서 도착햇습니다
옷은 마감 깔끔하구요 색상도 화면이랑 똑같아요
신축성 없다고 보시면 되지만 짧치라서 움직일 때 크게 거슬리진 않습니다!
할인해서 2.3에 구매햇는데 너무 만족 가성비 넘사에요👍",5.0
데일리로 입기 좋고 색이 예뻐요 다만 저한텐 좀 짧았어요,5.0
걍 무난하게 입엇어요.!!그래도 딴거보다 괜찮은게 보여요!!,3.0
처음에 xs로 주문했는데 골반때문에 입기가 힘들어서 s로 교환했어용! 다들 분들 후기 보면서 xs면 충분할 거 같다고 생각했는데 막상 입으니까 안 맞더라고요.. 핏은 괜찮았는데 입고 벗기도 힘들고 숨 쉬기도 힘들어서 몇분 고민하다가 교환했습니다😂 길이도 적당하고 색도 넘 예뻐용!! 그리고 편하고 가벼워서 잘 입고 다닐 것 같아용!!!! 완전 좋습니다!,5.0
핏도 이쁘고 길이도 딱 좋아요 주름이 좀 지긴하는데 괜찮습니당,5.0
"색이 무난(긍정적)해서 다른 아이템이랑 매칭하기에 너무 좋아요
핏도 예쁘고 재질도 괜찮고 마감도 괜찮아요!
166-167에 힙이 조금 있는 편이라서 좀 짧은 감이 있어요
근데 딱 예쁜 정도로 짧아서 자주 입어요
앉을 때나 계단에서 조심조심합니당",5.0
걍 무난하게 입엇어요.!!그래도 딴거보다 괜찮은게 보여요!!,3.0
처음에 xs로 주문했는데 골반때문에 입기가 힘들어서 s로 교환했어용! 다들 분들 후기 보면서 xs면 충분할 거 같다고 생각했는데 막상 입으니까 안 맞더라고요.. 핏은 괜찮았는데 입고 벗기도 힘들고 숨 쉬기도 힘들어서 몇분 고민하다가 교환했습니다😂 길이도 적당하고 색도 넘 예뻐용!! 그리고 편하고 가벼워서 잘 입고 다닐 것 같아용!!!! 완전 좋습니다!,5.0
핏도 이쁘고 길이도 딱 좋아요 주름이 좀 지긴하는데 괜찮습니당,5.0
"색이 무난(긍정적)해서 다른 아이템이랑 매칭하기에 너무 좋아요
핏도 예쁘고 재질도 괜찮고 마감도 괜찮아요!
166-167에 힙이 조금 있는 편이라서 좀 짧은 감이 있어요
근데 딱 예쁜 정도로 짧아서 자주 입어요
앉을 때나 계단에서 조심조심합니당",5.0
길이도 사이즈도 딱 적당합니다 몸을 잘 잡아줘서 핏도 예뻐요!,5.0
"조공용으로 샀습니다
요즘 어지간한 spa브랜드도 이렇게 작은 사이즈 안만드는데
무신사 스탠다드가 다 먹어버릴거같네요
사이즈 폭 상당하고 디자인 다양성 꾸준히 늘어가고
대단합니다
이 청치마는 색감 좋고 사이즈감도 마음에 들어요",5.0
걍 무난하게 입엇어요.!!그래도 딴거보다 괜찮은게 보여요!!,3.0
제가 큰 키도 아닌데 요즘 치마들 너무 짧아서 계속 찾아보다가 매장에서 우연히 입어보고 바로 구매햇어요!! 재질도 탄탄하고 좋아요 옷장에 무탠다드 옷들이 자꾸 늘어가는데.. 핏이랑 재질이 좋은 걸 어떡해ㅠㅜ,5.0
"조공용으로 샀습니다
요즘 어지간한 spa브랜드도 이렇게 작은 사이즈 안만드는데
무신사 스탠다드가 다 먹어버릴거같네요
사이즈 폭 상당하고 디자인 다양성 꾸준히 늘어가고
대단합니다
이 청치마는 색감 좋고 사이즈감도 마음에 들어요",5.0
"깔끔한 디자인이라 좋아요!
색깔도 사계절 무난하게 입을수 있어요!",5.0
"163/53 s사이즈 딱 맞아요! 두께도 적당해서 봄부터 가을까지 잘 입을 수 있을 거 같아요!
너무 짧지 않은 길이라서 편하게 모든 옷에 잘 어울릴 것 같아요!",5.0
"옷감도 튼튼해보이고
싼티 안나요

하지만 
사이즈가 작게 나온듯합니다
A라인이라고 허리가 작게나옴
ㅜㅜ
반품하려다가
제품이 좋아서 저보다 날씬한 사람에게 주기로 했어요",5.0
배송 엄청 빨라요 ! M 입어도 되긴 한데 옷 넣어입거나 밥 먹었을 때를 생각해서 넉넉하게 샀어요 ㅎㅎ 길이도 너무 안 짧아서 좋네요,5.0
"163/53 s사이즈 딱 맞아요! 두께도 적당해서 봄부터 가을까지 잘 입을 수 있을 거 같아요!
너무 짧지 않은 길이라서 편하게 모든 옷에 잘 어울릴 것 같아요!",5.0
"옷감도 튼튼해보이고
싼티 안나요

하지만 
사이즈가 작게 나온듯합니다
A라인이라고 허리가 작게나옴
ㅜㅜ
반품하려다가
제품이 좋아서 저보다 날씬한 사람에게 주기로 했어요",5.0
배송 엄청 빨라요 ! M 입어도 되긴 한데 옷 넣어입거나 밥 먹었을 때를 생각해서 넉넉하게 샀어요 ㅎㅎ 길이도 너무 안 짧아서 좋네요,5.0
"여러분 그레이 왜 안사요…?
그레이 후기가 별로 없던데 보자마자 반했어요…
실물 진짜 허파 디벼지게 예뻐요 화면이랑 컬러감 똑같구요,
봄 여름 가을 겨울 사계절 다 예쁜 컬러 ㅎㅎ
M 사이즈 허리는 핏되고 골반은 더 있어 보이고,
길이도 딱 좋고 소재도 부드럽고 좋아요
배송은 또 왜이렇게 빨라요? 다음날 바로 도착;
너무 사랑스러워서 바로 택 떼고 입고 나왔네요

사진 원래 안찍는데 후기 올리려고 남겨요…
원래도 흥했지만 더 흥하세요
무신사에서 일하고 싶다…",5.0
사이즈가 너무 마음에 들어요!!! 제 키에 엄청 짧지도 않고 활동하기 편해요,5.0
"색감, 길이, 스판기 다 적당해서 좋아요! 입어서 좀 늘어나면 빨면 줄어들어요!",5.0
다른 색깔도 샀었는데 사이즈며 모양이며 다 마음에 들어서 깔별로 쟁이는 중입니당,5.0
"너무 이뻐서 요즘 이거만 입어요!
다른 색도 샀어요!",5.0
검정과 매치해 코디하면 꾸안꾸되는 치마에요~~ 정사이즈고 제 키에 살짝 짧아 앉을 때 가디건 같은 걸로 가려줘야 하지만 옷태가 예뻐 생각보다 자주 입게 되네요~~,5.0
"살쪄서 라지가 작을까봐 걱정했지만
엉덩이둘레가 넉넉히 나왔구용 
기장도 많이 안짧아서 통통족들 맘편히 구매하세용-!",5.0
길이나 허리 사이즈 다 괜찮은데 생각보다 많이 A라인인 느낌이에요 허벅지 쪽이 많이 뜨네요 그치만 이쁩니다 수선해서 입을 가치가 있어요,4.0
디자인 무난하고 여기저기 코디해서 입기에 범용성이 좋아요. 여름이라 긴 청바지나 긴 치마입기 싫을때 추천합니다. 가격도 가성비 좋아요.,5.0
디자인 무난하고 여기저기 코디해서 입기에 범용성이 좋아요. 여름이라 긴 청바지나 긴 치마입기 싫을때 추천합니다.,5.0
"웬만한 치마, 바지는 허리가 다 큰데 무신사는 작은 사이즈가 있어서 좋아요 색상도 생각했던 색이라 잘 입고 다닐 것 같네요",5.0
길이나 허리 사이즈 다 괜찮은데 생각보다 많이 A라인인 느낌이에요 허벅지 쪽이 많이 뜨네요 그치만 이쁩니다 수선해서 입을 가치가 있어요,4.0
디자인 무난하고 여기저기 코디해서 입기에 범용성이 좋아요. 여름이라 긴 청바지나 긴 치마입기 싫을때 추천합니다. 가격도 가성비 좋아요.,5.0
디자인 무난하고 여기저기 코디해서 입기에 범용성이 좋아요. 여름이라 긴 청바지나 긴 치마입기 싫을때 추천합니다.,5.0
"웬만한 치마, 바지는 허리가 다 큰데 무신사는 작은 사이즈가 있어서 좋아요 색상도 생각했던 색이라 잘 입고 다닐 것 같네요",5.0
스탠다드한 그레이 스커트인데 길이도 나무 짧지도 않으면서 너무 길지도 않고 그레이라는 색상이 어느 상의에든 매치하기 편해서 잘 산 것 같아요,5.0
컬러별로 다 샀어요! 정말 이쁩니다!편하고 에이라인에 핏도 너무 이뻐용,5.0
