Review,Star
"이뿌네요오…
적당한 두께감으로 가을에도 착용가능합니당",5.0
허리밴딩이 쨍쨍해서 잡아주는 게 좋아요 그리고 길이도 좋고 어떤 스타일이든 다 잘 어울릴 것 같아요,5.0
생각보다 더 펄럭거리는? 풍성한? 디자인이에요. 흰색인데도 불구하고 잘 비치는 재질이라 만족합니다,5.0
색감도 딱 화이트에 크림한방울 들어간 느낌이고 핏도 아주 좋아서 체형보완 됩니다. 다만 뒤집었을때 봉제 마감이 거의 처참할 수준이어서 아쉽네요.,4.0
"허리 평소에 27입는데 잘 맞아요
생각보다 너무 하얀색이라서 눈에 넘 띄고 빨면 안될거같은 재질이에용 주름 엄청 심한! 스타일러가 있으면 돌리면 되지만 없으신 분은 사면 안될거같아요 다림질 하기 힘들거같아요",5.0
예뻐요! 근데 소재가 생각했던 것 보다 두툼한 면 소재라 한여름에는 더울 것 같아요. 그리고 주름이 잘 져서 반드시 다림질을 해줘야 해서 좀 귀찮아요! 그래도 예쁜 스커트입니다!,5.0
생각보다 더 펄럭거리는? 풍성한? 디자인이에요. 흰색인데도 불구하고 잘 비치는 재질이라 만족합니다,5.0
색감도 딱 화이트에 크림한방울 들어간 느낌이고 핏도 아주 좋아서 체형보완 됩니다. 다만 뒤집었을때 봉제 마감이 거의 처참할 수준이어서 아쉽네요.,4.0
"허리 평소에 27입는데 잘 맞아요
생각보다 너무 하얀색이라서 눈에 넘 띄고 빨면 안될거같은 재질이에용 주름 엄청 심한! 스타일러가 있으면 돌리면 되지만 없으신 분은 사면 안될거같아요 다림질 하기 힘들거같아요",5.0
예뻐요! 근데 소재가 생각했던 것 보다 두툼한 면 소재라 한여름에는 더울 것 같아요. 그리고 주름이 잘 져서 반드시 다림질을 해줘야 해서 좀 귀찮아요! 그래도 예쁜 스커트입니다!,5.0
"새탁 한번 하고나서 구겨지니, 주름을 다시 잡아서 다리미질 하려는데 예쁘게 잘 안잡혀요
허리부분은 애매하게 면이 밀린다고 해야하나? 두께감이 생각보다 있고 조금 무거워요",3.0
"골반이 좀 있는 편인데 모델분이 입으셨을때랑 핏이 좀 많이 달라서 실망했어요..
너무 부해보이는 느낌이랄까
잘 구겨지는 재질이에요",2.0
너무 맘에드는 아이보리 스커트 발견해서 좋아요,5.0
흰치마라 비치면 어쩌나 걱정했는데 안에 검은색 속바지 입어도 안비쳐요! 진짜 편하구 넘 예뻐여,5.0
"🪡디자인
플레어가 심하게 져서 벙벙한 느낌이 아니라 딱 이쁜정도로 퍼져있고, 허리를 잡아준 다음 플레어가 시작이라서 부해보이거나 배가 나와보이지 않았어요! 주머니가 없는게 아쉬운데, 있다고 뭘 넣고 다닐건 아니라서 크게 상관 없었습니다. 

🪡사이즈
다른 밴딩 치마나 바지에 비해 조금 여유있는 편이고, 배가 더 편안했어요. 키가 크고 마르지 않은데 이정도라면 아무래도 모태 여리여리 분들은 좀 클 것 같아요. 밴딩도 잘 늘어나는 편이라서 더 체격이 있어도 괜찮을 것 같아요. 170 기준으로 기장 아주 좋아요! 정강이 반 이상 가려줍니다. 발목 얇으신 분들이 입으면 너무너뮤 이쁠듯요!

🪡소재
허어.. 이것때문에 입어야 할지 말아야 할지 고민을 굉장히 많이 했는데, 생각보다 톡톡하고 무거워요. 코튼 소재인데 정말 튼튼한 치마라는게 느껴집니다… ㅋㅋ 그리고 허리 부분 자주 만지면 때탈 것 같아요. 아이보리 컬러라 어쩔 수 없지만 유독 더 때 타는 소재 아시죠? 만지면 누렇게 되는.. 그 소재입니다. 생각보다 두꺼워서 지금 못입어 보낼까 생각도 했지만 조금만 더 시원해져도 잘 입을 것 같아 품으려구요! 

🪡색상
아이보리 컬러입니다! 누렇지 않고 크림색 계열의 아이보리라서 진짜 무슨 옷이든 다 잘어울릴 것 같아요! 그리고 아이보리컬러라도 속 안비쳐요.. 그건 소재덕인 것 같아요! 

보낼까 말까 엄청 고민했는데, 같이 입은 착장이 살렸습니다.. 셔츠도 보내려다가 이 치마때문에 살아 남았네요 ㅎㅎ
아! 가격적인 메리트도 컸어요!",5.0
키 조금 작으면 그냥 롱이라고 생각하고 입으면 될 것 같아여 뒤에 밴딩 처리 되어 있어서 편하긴 한데 저한테는 허리가 좀 커서 옷핀으로 집어서 다닙니당,5.0
"봄시즌 에 이런하얀 롱스커트 하나구입하고싶어서
주문했는데 굉장히 오래걸렸어요ㅜ
근데 오래걸린만큼 왜 그런지 납득이갔어요
품질도 좋고 밝은 아이보리 스커트라
화사해서 좋아요! 두께감은 살짝있는편인데
빳빳한?그런느낌이라 모양 잡아주고 전 좋았어요 로에일 처음알게된곳인데  앞으로도 손이갈것같아요",5.0
"다소 구김이 많이 가고, 새 옷 냄새가 너무 심해요ㅠ 봄에 잘 입을 것 같습니다",5.0
"아무데나 입어도 무난하게 잘 어울림
겨울 빼고 다 입을 수 있을듯",5.0
"봄시즌 에 이런하얀 롱스커트 하나구입하고싶어서
주문했는데 굉장히 오래걸렸어요ㅜ
근데 오래걸린만큼 왜 그런지 납득이갔어요
품질도 좋고 밝은 아이보리 스커트라
화사해서 좋아요! 두께감은 살짝있는편인데
빳빳한?그런느낌이라 모양 잡아주고 전 좋았어요 로에일 처음알게된곳인데  앞으로도 손이갈것같아요",5.0
"다소 구김이 많이 가고, 새 옷 냄새가 너무 심해요ㅠ 봄에 잘 입을 것 같습니다",5.0
"아무데나 입어도 무난하게 잘 어울림
겨울 빼고 다 입을 수 있을듯",5.0
긴기장의 펄럭이는 치마가 요새 이뻐보이길래 구매했는데 재질이 여름에는 더워서 못입을거같아요!̆̈ 봄 가을에는 딱 괜찮아요~!̆̈ 그리고 이쁘긴한데 주머니있는거를 다음에는 구매하고싶어요!̆̈,4.0
무난하고 깔끔해요 배송도 빠르고 무난하게 입기 좋네요,5.0
"예뻐요 탄탄하고 좋아용
마음에드네요!! 
비침도 없음",5.0
"요새 이런치마 많이 입는데 비슷해보이지만 한끗차이로 미묘하게 다 다르잖아요
많이 부해보이지 않고 안감있어서 스킨톤속옷 입으면 비치지않아요
소재상 주름은 많이 가는데 그래도 이 가격에 퀄리티 만족해요 ㅎㅎ
강추합니다!!",5.0
너무 예뻐요!! 지금처럼 한여름에 입기눈 쪼끔 덥지만 흰색이라 시원해보여서 괜찮아요ㅎㅎ,5.0
구김이 좀 있긴한데 치마는 이뻐요! 배송도 빠르네용,5.0
디자인이나 핏은 예뻐요! 근데 뒷 밴딩이 좀 많이 울어서 아쉬워요.,4.0
"예뻐요!! 뒤에가 고무줄이라 편하게 입을 수 있어요
안에 속치마는 좀 타이트해서 터서 입으려구요",5.0
가을에 잘 입고다닐 거 같아요 밴딩이라 사이즈도 자유롭고 편하네요,5.0
아이보리보다는 화이트 색상에 가까워요! 어디든 매치하기 좋은 색감입니당,5.0
"예뻐요!! 뒤에가 고무줄이라 편하게 입을 수 있어요
안에 속치마는 좀 타이트해서 터서 입으려구요",5.0
가을에 잘 입고다닐 거 같아요 밴딩이라 사이즈도 자유롭고 편하네요,5.0
아이보리보다는 화이트 색상에 가까워요! 어디든 매치하기 좋은 색감입니당,5.0
가성비 괜찮은 것 같아요! 생각보다 비치지 않고 계절상관없이 입을 수 있을 것 같아요,5.0
색 예쁘구 핏 원단 맘에 들어요 .!!!!! 기장두 저한테도 잘맞아요,5.0
뒷밴딩으로 편하긴 하지만 옆태는 별로라서 어쩔 수 없나봐요ㅠㅠ 그래도 재질이 좋아서 오래오래 입을 수 있을 듯 합니다,5.0
아이보리색상이지만 트렌치코트정도의 두께감이 있어서 비침도 없고 단독으로 입기좋아요 여름보다는 가을에 딱일거같아요 허리밴딩없이 핏되는느낌도 좋고 퍼짐도 이쁘네요,5.0
치마가 넓고 색상도 좋고 색감도 갠찬아요 좀하예요,5.0
입다보니 다른 비슷한 디자인의 보세 치마와 큰 차이가 있나 싶어요,3.0
치마 너무 맘에 듭니다 소재도 탄탄해서 오히려 한여름엔 더울 수 있을것 같아요!,5.0
"흠 속에 실밥처리가 엉망이고 세탁한번하니 쭈굴이지만... 플레어 스커트인데 캐쥬얼한 원단이라 입으려구요,",3.0
"완전 쌩화이트아니고 그렇다고 너무누런건아니교
그냥딱 아이보리?
코디컷처럼입고싶어서 삿어요. 비침도 스킨입으면 괜찮을듯!",5.0
"기본템이라 구매했어요
잘 입을거 같아요
적당한 두께여서 한 여름빼고 잘 입을 듯 하네요",5.0
치마 너무 맘에 듭니다 소재도 탄탄해서 오히려 한여름엔 더울 수 있을것 같아요!,5.0
"흠 속에 실밥처리가 엉망이고 세탁한번하니 쭈굴이지만... 플레어 스커트인데 캐쥬얼한 원단이라 입으려구요,",3.0
"완전 쌩화이트아니고 그렇다고 너무누런건아니교
그냥딱 아이보리?
코디컷처럼입고싶어서 삿어요. 비침도 스킨입으면 괜찮을듯!",5.0
"기본템이라 구매했어요
잘 입을거 같아요
적당한 두께여서 한 여름빼고 잘 입을 듯 하네요",5.0
"회사 다닐 때 입으려고 샀습니당
여기저기 잘 입어용",5.0
"활용도가 높은 치마 입니다 
여름엔 더워서 좀 길긴한데",5.0
"보이는대로 색상이랑 모양입니다 
주름도 적당하고 뒷밴드 굿",5.0
"기대 안하고 샀는데 
겉감재질은 좋은데 
안감은 어쩔 수가 없는듯요. 한여름엔 살짝 감기는 
사이즈가 뒤에 밴드라 좋아요",5.0
예쁜 아이보리색에 안감도 있어서 안비쳐서 좋아요,4.0
"계속 눈에 아른거려서 구매했는데
좀 부해보이고 주름이 잘 가네요. 여름엔 더운 소재ㅜ
그래도 코디하기 편하고 예뻐서 구매확정",4.0
질이나 핏 다 맘에 드는데 주머니가 없어서 아쉽습니다,4.0
질이나 핏 다 맘에 드는데 주머니가 없어서 아쉽습니다,4.0
"생각보다 두꺼워서 놀랐어요
여름보다는 봄가을에 더 좋을것 같아요",3.0
이뻐용! 편하고 길이도 제 키에 딱 맞는 것 같아요! 여름에 하늘하늘하게 잘 입을것갘습다,5.0
예쁜데 한번빠니깐 구김이 잘가요. 특히 가장밑단이 자꾸 접혀요.,5.0
질이나 핏 다 맘에 드는데 주머니가 없어서 아쉽습니다,4.0
질이나 핏 다 맘에 드는데 주머니가 없어서 아쉽습니다,4.0
"생각보다 두꺼워서 놀랐어요
여름보다는 봄가을에 더 좋을것 같아요",3.0
이뻐용! 편하고 길이도 제 키에 딱 맞는 것 같아요! 여름에 하늘하늘하게 잘 입을것갘습다,5.0
예쁜데 한번빠니깐 구김이 잘가요. 특히 가장밑단이 자꾸 접혀요.,5.0
허리도 편하고 길이도 적당하고 가격도 합리적입니다. 두께도 아주 두꺼운 편은 아니라서 여름에도 저는 입을 수 있을 것 같아요.,5.0
"역시 많이들 사시는 이유가 있었네요. 허리도 편하게 맞구요. 비침도 거의 없구요. 원단이 그렇게 두껍진 않네요. 물론 하늘거리는 건 아니지만, 여름용 면바지 정도 두께 같아요.",5.0
"진짜 예뻐요
여자친구가 너무 마음에 들어합니더",5.0
예전부터 사고싶어서 찜해놨는데 세일해서 겟했어요,5.0
"진짜 예뻐요
이 가격에 이렇게 예쁜 치마 처음봅니더",5.0
플레어 스커트로 문안해요. 안에 속치마가 있어 비침이 전혀 없어요. 약간 무거운 감이 있어서 한여름에는 입으면 더울거 같아요.,5.0
치마가 너무 나팔거리지도 않고 시원해서 편하게 입기 좋아요!,5.0
한번 빨았더니 쪼글쪼글해졌지만 다림질하면 될 것 같아요. 핏 예쁘게 떨어져서 입으면 예쁩니다.,5.0
흰색 스커트 무난하게 입기 좋아요. 길이도 적당하고 고무밴드 있어서 편해요.,5.0
기장도 좋고 봄 초여름까지 무난하게 입을 수 있어용!!,5.0
플레어 스커트로 문안해요. 안에 속치마가 있어 비침이 전혀 없어요. 약간 무거운 감이 있어서 한여름에는 입으면 더울거 같아요.,5.0
치마가 너무 나팔거리지도 않고 시원해서 편하게 입기 좋아요!,5.0
한번 빨았더니 쪼글쪼글해졌지만 다림질하면 될 것 같아요. 핏 예쁘게 떨어져서 입으면 예쁩니다.,5.0
흰색 스커트 무난하게 입기 좋아요. 길이도 적당하고 고무밴드 있어서 편해요.,5.0
기장도 좋고 봄 초여름까지 무난하게 입을 수 있어용!!,5.0
"후기에 나와있듯이 두께감이 좀 있어서 한 여름에는
입기가 좀 어려울것 같아요
그래도 비침이 없어서 그 외에 계절에는
유용히 잘 입을것 같습니다",5.0
후기에 나와있듯이 두께는 좀 있는 편이고 길이도 긴편이니 기존에 있는 치마 길이 확인하시고 구매하시는게 좋습니다,4.0
"봄에 입기 좋아요 
배송 빨랐어요 
가격도 합리적이에요",4.0
저한텐 허리가 크고 기장도 너무 길어서 잘 입고다닐지 모르겠어요..ㅠㅜ 그냥 무난합니다. 키크고 허리나 골반에 잘 걸칠수있으면 사세요.. 참고로 24~25입습니다.,3.0
엄청 예뻐요! 탄탄한 소재라 한여름엔 못입을 것 같긴합니다. 운동화랑 믹스매치 해도 예쁘고 단화를 신어도 예뻐요. 대신 구김이 좀 가서 입기 전에 다려입으세요ㅎㅎ,5.0
생각보다 두께감이 있어서 무게감이 좀 느껴졌어요! 한여름엔 살짝 더울듯! 그래도 무게감이 있어서 치마가 더 풍성한 느낌이 들어 이쁩니다!,4.0
"생각보다 코튼이라 무게감있어서 완전 여름엔 살짝 더울수도있을것 같지만 오히려 좀 더 꾸민 느낌이 나서 좋아요! 흰색이라 위에 어떤색입어도 잘어울리구요!
대신 주름이 허리에서 바로시작하는게아니라 배쪽은 좀 빤빤하고 골반서부터 주름이 있어서 뱃살 조심...!ㅎㅎ",4.0
너무 저렴한 가격에 잘샀습니다 좋습니다 최고에요,5.0
"재질 톡톡하고 기장과 주름도 적당히 예뻐요
비치지도 않아서 덥지만 않으면 오래 입을 수 있을것같아요",5.0
"재질 톡톡하고 기장과 주름도 적당히 예뻐요
비치지도 않아서 덥지만 않으면 오래 입을 수 있을것같아요",5.0
생각보다 두께감이 있어서 무게감이 좀 느껴졌어요! 한여름엔 살짝 더울듯! 그래도 무게감이 있어서 치마가 더 풍성한 느낌이 들어 이쁩니다!,4.0
