Review,Star
"너무 너무 귀엽습니다..!
솔직히 저와 같은 스펙을 가진 언니들이 아무도 없기도 하고 다들 늘씬 귀욤 언니들 후기만 한가득이라 반신반의하면서 기대 안하고 구매했는데 너무 귀엽습니다 ㅠㅠ
일반 보세는 허리라인이 안잡혀있고 통짜거나 재질이 두툼하거나 배가 겁나 나와보이는데 뱃살 핵부자로서 무탠다드 제품 너무 좋네요 ㅠㅠ 진짜 허리 살짝 잡혀있고 기장도 길어요 저는 제 몸을 과대평가하기도 하고 살짝 크게 입어야 여름에 편할 것 같아서 젤 큰 라지 했는데 만족스럽습니다
몇번 입어보고 괜찮으면 하늘색으로 하나 더 구매하려구요!
저와 비슷한 스펙의 상비 언니들 제품 괜찮으니 구매해보세요!",5.0
"제 등치에 피케 셔츠는 언감생심 .. ㅠㅠ
라코스테 40도 작아서 몸매 적나라하게 달라붙음 ㅠㅠ 
그런데 이건 가격도 저렴하고 시원하다고 하길래 구매해봤음
앜!!!!!!!! 
이거 뭐야 
라코스테에 비교하자면  사이즈 넉넉하지만 라인이 들어가 있어서 더 날씬해 보임 
기장이 더 길어서 키큰녀도 입을 수 있음 
단 뒤에 누가 있을때 바닥에 있는 물건 잡지 말기 … 뒷사람 테러당함. ㅋㅋ
그리고 원단도 더 얇고  붙지 않음 
하지만 다리사이가 다 비쳐서 무조건 속치마 입어야함 
카라라인도 넥 단추도  넘나 좋고 
카라 안쪽엔 테이팡이 한번 더 덧대어 있어서  이가겻 퀄이 아님쓰
네이비랑 블랙도 사고싶은데 사이즈품절 
빨ㄹ 안만들고 뭐하냐!!",5.0
컬러 보는 거랑 똑같구 사이즈 넉넉해요. 굉장히 편합니다. 제 키에 많아 안 짧아요.,5.0
"품은 맞는데 길이가 짧습니다
키크신 분들은 라지하셔야 될거같아요
옷은 예쁘고 질도 좋아요",4.0
"편해서 맘에들어요
근데 빨고나니까 끝단이나 카라 등 옷 끝부분들이 묘하게 허접해짐..
그리고 얇아서 실루엣 다 비침",5.0
"날씬해보이고 좋아용 
조금 짧긴하지만 잘 입을 것 같아용",5.0
컬러 보는 거랑 똑같구 사이즈 넉넉해요. 굉장히 편합니다. 제 키에 많아 안 짧아요.,5.0
"품은 맞는데 길이가 짧습니다
키크신 분들은 라지하셔야 될거같아요
옷은 예쁘고 질도 좋아요",4.0
"편해서 맘에들어요
근데 빨고나니까 끝단이나 카라 등 옷 끝부분들이 묘하게 허접해짐..
그리고 얇아서 실루엣 다 비침",5.0
"날씬해보이고 좋아용 
조금 짧긴하지만 잘 입을 것 같아용",5.0
"진짜 핏하구 이뻐요! 무신사 스탠다드에서 입어보고 샀는데 그냥 샀어도 됐겠어요 ,,, 왕추천합니다",5.0
너무 예뻐요!! 무신사 홍대 스토어에서 입고 시이즈 보고 산거라 사이즈도 딱 맞고 짧지도 않고 좋아요! 색도 흔하지 않고 예뻐요,5.0
여름에 입으니까 더워보이는 색이지만 차분하게 보이고 예뻐요.,5.0
"생각보다 핏이 예쁘구 얇아요
다른 색도 사야겠어영",5.0
"블랙 구매하고 마음에 들어서 블루 그레이, 다크 그레이도 구매했어요~",5.0
딱 잡았을 때 시원한 옷감이 느껴져요! 여러 색 사서 돌려가며 입으면 딱일듯 해요,4.0
"허벅지 중간정도까지 오고 팔 들어도 너무 안올라가서 좋았습니당 
흰색 셔츠랑 매칭해서 입었어요",5.0
굳굳 별로 더울 소재도 아니여서 잘 입고 다닐거같아요,5.0
사이즈가 없어서 s로 샀는데 저한테 좀 핏되는 감이 있네요! 이게 원단이 얇아서 속옷라인도 나 도드라져서 속옷에 신경을 써야할 거 같습니다 전반적으로 깔끔하고 탄탄하니 좋아요~,5.0
"허벅지 중간정도까지 오고 팔 들어도 너무 안올라가서 좋았습니당 
흰색 셔츠랑 매칭해서 입었어요",5.0
굳굳 별로 더울 소재도 아니여서 잘 입고 다닐거같아요,5.0
사이즈가 없어서 s로 샀는데 저한테 좀 핏되는 감이 있네요! 이게 원단이 얇아서 속옷라인도 나 도드라져서 속옷에 신경을 써야할 거 같습니다 전반적으로 깔끔하고 탄탄하니 좋아요~,5.0
"친구 선물 주셔서 아주 잘 어울립니다, 무신사스탠다드 역시 최고!",5.0
"다들 사이즈를 S로 시키셔서 저도 S로 주문했는데
딱 잘맞는것 같아요!
약간 기장감이 짧지만 핏되는게 맘에들어서
계속 손이가는 원피스가 될것같아용",5.0
길이가 짧을까 걱정했는데 딱입니다. 딱 예쁜 기장이네요. 이런 다크 그레이 색상은 잘 없어서 구매했어요. 재질도 얇고 여름에 시원하게 잘 입을듯,5.0
