Review,Star
임산부라;; 울퉁불퉁 한데 M사이즈 편하게 잘 맞고 부드럽고 좋아요 주머니도 있어서 조아요,5.0
"허리가 살짝 큰데 끈으로 조이면 되고
주머니가 있어서 편하고 좋아요~",5.0
요즘 살쪄서 편하게 입을 치마 찾다가 샀는데 편하고 조아여 옆트임때매 핏이 이상해보일 수 있는데 걷고있으면 잘 모름~! 근데 길이가 종아리 언뜻 가리는거라 종아리알 보여서 좀 그래욤^^...,5.0
배송은 토요일에 시켰는데 화요일에 와서 빠르게 온 것 같구요 받자마자 입어봤는데 너무 좋네요 평소에 롱치마 입어볼 때마다 안 어울린다고 생각해서 도전을 안 해봤는데 롱치마 디자인의 문제였나봐요 이건 무난무난하니 저한테도 잘 어울리는 거 같아요 질도 좋고 편해요 다만 xs를 시켰는데도 허리가 크네용 ㅠ,5.0
살짝 큰감잇는데 여유잇어서 오히려좋아요 옆트임잇어서 활동성도좋고 포인트도되고 예쁘네용,5.0
개미허리와 노덩이가 아니시면 정사이즈 추천 드립니다 재질 부드럽고 탄탄합니당,4.0
요즘 살쪄서 편하게 입을 치마 찾다가 샀는데 편하고 조아여 옆트임때매 핏이 이상해보일 수 있는데 걷고있으면 잘 모름~! 근데 길이가 종아리 언뜻 가리는거라 종아리알 보여서 좀 그래욤^^...,5.0
배송은 토요일에 시켰는데 화요일에 와서 빠르게 온 것 같구요 받자마자 입어봤는데 너무 좋네요 평소에 롱치마 입어볼 때마다 안 어울린다고 생각해서 도전을 안 해봤는데 롱치마 디자인의 문제였나봐요 이건 무난무난하니 저한테도 잘 어울리는 거 같아요 질도 좋고 편해요 다만 xs를 시켰는데도 허리가 크네용 ㅠ,5.0
살짝 큰감잇는데 여유잇어서 오히려좋아요 옆트임잇어서 활동성도좋고 포인트도되고 예쁘네용,5.0
개미허리와 노덩이가 아니시면 정사이즈 추천 드립니다 재질 부드럽고 탄탄합니당,4.0
엉덩이 너무 껴요... 후기 보고 크다는 의견이 많아서 xs로 샀는데 생각보다 너무 작아요... 엉덩이 크신분들 정사이즈로 사세요ㅠㅠ 저는 그냥 긴옷에 입으려구요,4.0
편하게 입을수있어서 좋아요 깔끔하고 잘입고 있어요,5.0
허리 스트링이랑 주머니가 차라리 없으면 더 깔끔했을거 같긴 해요. 상의 살짝 덮이는 크롭으로 입었을 때 예쁘네요. 편하게 막 입기 좋아요!,4.0
인생치마라 정말 교복템으로 입었는데 색이 세탁하면 좀 빨리 빠지는 재질이라 아쉽네요. 살쪘는데 허리 고무줄이 넓어서 비교적 허리 감춰주고 편해요. 다만 m사이즈치곤 큰편이라 마르신분들 무조건 작은사이즈 가셔야되겠어요,5.0
xs치고 큽니다. 재질 괜찮고 주머니 있어서 좋아요. 맨투맨 후드티 허벌옷에 편하게 입을 때는 추천합니다. 근데 고무줄 조이면 골반핏이 좀 이상해져서 체구 작은 분들에게는 비추.. 저보다 체구 작거나 비슷하면 xs도 큽니다~,3.0
만족합니다 스몰이 딱 맞는데 엠 시켰으면 넉넉하게 맞았을거 같아요,5.0
조금만 더 길었으면 싶지만... 그외에 모든것은 다 만족해요 질도 좋고 옆트임 있어서 걷기도 편해요,5.0
"제가 딱 찾던 옷이에요!!!
쫀쫀해서  활동성도 좋아요",5.0
"편하게 입고 나가기 좋아요
잘 안보고 사서 옆트임이 한쪽만 있는건 몰랐네요 그치만 더 좋은것 같아요
뒷트임으로도 나왔으면 좋겠어요",5.0
조금만 더 길었으면 싶지만... 그외에 모든것은 다 만족해요 질도 좋고 옆트임 있어서 걷기도 편해요,5.0
"제가 딱 찾던 옷이에요!!!
쫀쫀해서  활동성도 좋아요",5.0
"편하게 입고 나가기 좋아요
잘 안보고 사서 옆트임이 한쪽만 있는건 몰랐네요 그치만 더 좋은것 같아요
뒷트임으로도 나왔으면 좋겠어요",5.0
편하게 입으려고 넉넉한 사이즈를 주문했는데 좀 크긴크네요 ㅎㅎ 그래도 옷이 이뻐서 반품 안하고 작은 사이즈 다시 주문합니다 두께감이 아니주 딱 완벽합니다 천도 너무 부드럽고 먼지도 잘 안묻을 것만 같은 기분 좋어지는 치마네요 흰색도 있음 좋겠어요 재질이 너무너무 맘에 들어서 다시 또 다른 곳 담으러 갑니다 정사이즈로 구매하김 될 곳 같아요,5.0
편하고 무난해서 손이 자주 가요 하나 사두면 여기저기 잘 입을 옷이에용,5.0
제 체형에 xs가 적당히 맞아요 한쪽만 트여있어서 안부담스럽고 잘입고다닐꼬같애요,5.0
"살이 갑자기 쪄서 빼는중이라... 일부러 m,L 하나씩 다 구매했는데 제가 힙이 좀 큰편이구 하체튼실한 체형인데 m은 힙부분 딱 맞게 붙는느낌이고 l은 딱 붙지않게 잘 맞는 느낌이에요~~",5.0
키가 169라 꽤 큰편인데도 기장이 길어요! 편하게 잘 입고있습니당,5.0
너무 좋아요 편하고ㅎㅎ 시험기간 룩으로 샀어요 60 초반 몸무게라 L 샀는데 허리가 좀 커요 그래도 편할려고 크게 사서 만족 스러워요!,5.0
"같은 브랜드 맥시스커트를 사고 마음에 들어서
구매했습니다 면은 더 부드럽고 얇은 느낌입니다
다양한 코디를 할수 있어서 좋고 길이도 적당하고 트임도 딱 예쁩니다 그러나 생각보다 몸에 핏되고 머메이드 느낌이 납니다.. 저랑 몸무게&키가 비슷하고 엉덩이가 있으신분들은 사이즈업을 생각해 보셔야 할것 같습니다",5.0
"예뻐요
여기저기 막 입기 좋아서 재구매할 의향도 있습니당",5.0
맘에 들어요 편하고 맨투맨이랑 입으면 예쁠 것 겉아요,5.0
"사이즈 고민을 했었는데 xs 사이즈 딱 맞아요
 한 사이즈 업 했으면 핏이  좀 넉넉해서 괜찮을거 
같기도 합니다  다른 색상으로 한치수 업해서 구매하려고요..상태 매우 좋네요",4.0
"예뻐요
여기저기 막 입기 좋아서 재구매할 의향도 있습니당",5.0
맘에 들어요 편하고 맨투맨이랑 입으면 예쁠 것 겉아요,5.0
"사이즈 고민을 했었는데 xs 사이즈 딱 맞아요
 한 사이즈 업 했으면 핏이  좀 넉넉해서 괜찮을거 
같기도 합니다  다른 색상으로 한치수 업해서 구매하려고요..상태 매우 좋네요",4.0
골반쪽은 딱 맞는데 허리가 쫌 크네여! 봄 가을 초겨울까진 입기 좋은 듯,4.0
허리가 크긴 하네요ㅠ 그래도 아예 못입을 정도는 아니예요 길이는 괜찮아용,4.0
"재질은 너무얇지도 두껍지도 않고 쉽게 늘어나는 재질아니라 좋아요 허리도 힙도 힘있어좋아요 평소 55반이라
S~m입는데 후기 꼼꼼히보고 용기내어 xs주문 
탁월한선택 타이트한스타일로 입으니 아주 맘에들어요
그렇다고 엄청붙는것도아니고 부담없이 몸매들어내주네요....하비분은 s하셔야할듯하고요
현재 사이즈
걷는거불편한것없고 착용감좋네요
크롭티랑 같이 입으려고샀는데 만족해요
세탁후 물빠짐 심하지 않길바래요",5.0
"면도좋고 길이도 디자인도 너무 마음에 듭니다
편하게 입을수도 있고 여러모로 코디하기에도 좋습니다",5.0
"면도 좋고 디자인이랑 실용성 다 잡았습니다!
맥시 스커트 사서 너무 잘입고 다녀서 요 길이로도 구매했습니다",5.0
옷 질감도 좋고 핏도 맘에드는게 이쁘네요~ 구매 추천드립니다 강추!!,5.0
편하고 예쁘고 소재가 부드러워서 만족합니다 예뻐요,5.0
편하게 입기 좋아요 재질도 좋아서 만족합니다 굳,5.0
재질 좋고 매끈해서 마음에들어요 추천합니다아,5.0
"허리만 얇은 하비인데 저한테도 M이 꽤나 크군요... S 살걸 그랬습니다 본인이 보통 체중이시라면 꼭 S를 고려해 보세요 
고무줄로 사이즈 조절이 가능하지만 워낙 면이 탄탄해서 조절이 자유롭진 않고, 허리를 꽁꽁 묶으면 치마가 울어서 안 예뻐요
통도 커서 편하고 딱 스포티하게 예쁜데 허리가 커서 고무줄 조여두니까 쫌 이상해요 
통 여유 있으니 겁먹지 마시고 S 사 보세요 치마는 무지 예쁘고 짱편함",5.0
면 재질이라 힙라인은 티나구요. 끈으로 허리 조절되고 옆트임이 있어서 활동하기 좋네요! 그냥 기본템..ㅎㅎ,5.0
편하게 입기 좋아요 재질도 좋아서 만족합니다 굳,5.0
재질 좋고 매끈해서 마음에들어요 추천합니다아,5.0
"허리만 얇은 하비인데 저한테도 M이 꽤나 크군요... S 살걸 그랬습니다 본인이 보통 체중이시라면 꼭 S를 고려해 보세요 
고무줄로 사이즈 조절이 가능하지만 워낙 면이 탄탄해서 조절이 자유롭진 않고, 허리를 꽁꽁 묶으면 치마가 울어서 안 예뻐요
통도 커서 편하고 딱 스포티하게 예쁜데 허리가 커서 고무줄 조여두니까 쫌 이상해요 
통 여유 있으니 겁먹지 마시고 S 사 보세요 치마는 무지 예쁘고 짱편함",5.0
면 재질이라 힙라인은 티나구요. 끈으로 허리 조절되고 옆트임이 있어서 활동하기 좋네요! 그냥 기본템..ㅎㅎ,5.0
"편하게 입기 좋아요
길이 두께감 모두 적당합니다",5.0
예전에 M 샀는데 마니마니 커서 잘 안 입게 되더라구요 S사니까 제가 원하는 사이즈에요ㅠㅠ무신사 짜응..,5.0
기모링딩동기모링딩동 딱 맞는 사이즈라 나무 좋아요,5.0
"평소 26.5정도로 입는데 s로 샀는데 살짝 커요 ~ 
그래도 스트링이라 쪼이면 딱 맞아 이뿌네요! 왼쪽 트임이 포인튼데 다리 알이 꽤 있는 편이라 다리가 더 두꺼워 보여요 ㅠㅠ 그거말고는 만족해요",5.0
주머니도 있고 옷이 정말 편합니다 가격대비 아주 좋아요,5.0
"어우 넘 녜뽀요
회사에서도 입구 다녀요 (지짜 편함)
그레이 L로 샀었는데 넘 예뻐서,,,!
블랙도 구매~!
위아래 M으로 샀더니 딱 좋아요

저는 통통기요미^^인데두 M사이즈 핏 예쁘게 맞네여
일반 보통여자분들은 아방아방하게 여유있게 맞을거에용ㅎ

리뷰에서 한사이즈 작게 사라는 이유가 있었어요ㅎㅎ

맘같아선 깔 별로 다 사구 싶네요",5.0
생각보다는 허리부분이 헐렁하긴한데 그외에는 길이감이나 핏은 너무 마음에 들어요 그리고 똥배는 잘 안가려지긴 해요 가방이나 셔츠 가디건을 허리에 묶어서 스타일처럼 보이게 똥배 가려보려구요,4.0
"옆 트임이 있어서 계단 올라갈 때나 버스 탈때 편해요. 타이트한 핏이 아니라서, 편하게 입기 좋슴다",5.0
핏 탄탄하니 좋은데 허리부분이 깔끔하진 않아서 살짝 아쉽습니다. 편하게 입기는 좋아요!,4.0
생각보다는 허리부분이 헐렁하긴한데 그외에는 길이감이나 핏은 너무 마음에 들어요 그리고 똥배는 잘 안가려지긴 해요 가방이나 셔츠 가디건을 허리에 묶어서 스타일처럼 보이게 똥배 가려보려구요,4.0
