Review,Star
정사이즈보다 한 사이즈 다운 추천해요! 밝은 쿨톤들이 입으먄 환해보일 색이에요,5.0
색은 진짜 딸기우유색 맞아요!! 화면이랑 얼마나 다를까 고민했는데 정말 이쁜 딸기우유색 맞고요. 쿨탠다드 할인쿠폰해서 2만원 초반에 구매했어요. 안에 쿨에어 슬립입고 입으니깐 하나도 안비치고 깔끔해요. 진짜 다행ㅎㅎ 속옷은 심리스 입어야할것 같아요. 원단이 시원한만큼 얇고 밝은색이라서 티가 조금씩 나요ㅎㅎ 그래도 정말정말 너무 이뻐요ㅜㅜ 어두운 원피스만 있었는데 기분까지 밝아지네요. 평소55사이즈 입는데 몸에 알맞게 맞아서 밥먹는건 문제 없어요. 다만 구김은 입고 돌아 다녀봐야알것 같아요.,5.0
"생각보다 길이가 길지만 길어서 편하게 입을 수 있어요!
팔부분도 생각보다 길어서 휘뚜루 마뚜루 편하게 입기 좋습니다",5.0
"사람이 화사해보입니다
꼭 사세요 꼭
강추입니다~",5.0
"많이 짧지 않아서 좋아요
얇아서 속옷 색은 신경써야 해요",5.0
"생각보다 길이가 길지만 길어서 편하게 입을 수 있어요!
팔부분도 생각보다 길어서 휘뚜루 마뚜루 편하게 입기 좋습니다",5.0
소재 시원해요~ 색감도 맘에 듭니당! 편하게 입고다니기 좋아요,5.0
"생각보다 길이가 길지만 길어서 편하게 입을 수 있어요!
팔부분도 생각보다 길어서 휘뚜루 마뚜루 편하게 입기 좋습니다",5.0
"사람이 화사해보입니다
꼭 사세요 꼭
강추입니다~",5.0
"많이 짧지 않아서 좋아요
얇아서 속옷 색은 신경써야 해요",5.0
"생각보다 길이가 길지만 길어서 편하게 입을 수 있어요!
팔부분도 생각보다 길어서 휘뚜루 마뚜루 편하게 입기 좋습니다",5.0
소재 시원해요~ 색감도 맘에 듭니당! 편하게 입고다니기 좋아요,5.0
컬러를 여러가지 시켜서 색은 다른데 핏은 다 똑같아요! 딱 핏되서 라인을 돋보여줘요. 캐쥬얼 심플 깔끔 모든 걸 다 갖춰서 여름에는 교복처럼 입게되는 마성의 원피스!!,5.0
