Review,Star
"존예,, 같이 입으려고 크롭 브레이저도 같이 샀는데
재질도 좋고 핏이 예쁘게 떨어집니다
이가격에 이퀄리티라니
무신사 사랑해오",5.0
"허리라인 잘 잡아줘서 좋아요.
일반 쇼핑몰에서 s사면 허리가 애매하게 커서
아쉬웠는데. 이건 허리가 딱 맞네요
그러면서도 뒤 슬릿이 많이 파져서 걸을때 불편하지도 않아요 완전 만족",5.0
여자친구한테 선물로 셋업 사줬는데 너무 좋아해서 다행이에요,5.0
신축성 좋고 잘 늘어나서 착용감은 편하지만 뱃살 커버는 안되는 편이에요ㅜㅜ,4.0
158키에 딱 적당하고 성숙한 느낌이 나서 맘에 들어요! 재질도 괜찮고 예뻐서 어떤 상의랑도 잘 어울릴거 같아요!,5.0
"치마 꼭 끼는게 안입어서 한사이즈 업해서 m샀는데 이 치마는 꽤나 여유 있습니다 ㅎㅎ 겨울 니트 넣어입어도 널널해요 
저처럼 포대자루 핏 좋아하면 한사이즈 업하시구
아니면 정사이즈 사시면 예쁘게 핏 될거 같애요 
질 너무 좋구 맘에 들어용 !! 
다른 컬러는 s로 사봐야겠어요🥹",5.0
여자친구한테 선물로 셋업 사줬는데 너무 좋아해서 다행이에요,5.0
신축성 좋고 잘 늘어나서 착용감은 편하지만 뱃살 커버는 안되는 편이에요ㅜㅜ,4.0
158키에 딱 적당하고 성숙한 느낌이 나서 맘에 들어요! 재질도 괜찮고 예뻐서 어떤 상의랑도 잘 어울릴거 같아요!,5.0
"치마 꼭 끼는게 안입어서 한사이즈 업해서 m샀는데 이 치마는 꽤나 여유 있습니다 ㅎㅎ 겨울 니트 넣어입어도 널널해요 
저처럼 포대자루 핏 좋아하면 한사이즈 업하시구
아니면 정사이즈 사시면 예쁘게 핏 될거 같애요 
질 너무 좋구 맘에 들어용 !! 
다른 컬러는 s로 사봐야겠어요🥹",5.0
허리가 딱 맞는데 치마 밑이 트여있어서 활동하기 편해요!,5.0
무신사 스토어에서 입어보고 구매했는데! 트임이 있어서 활동하기도 편하고 몬가 골반 라인을 잘 살려주는 치마인 것 같습니다 ㅎㅎ 포멀하게듀 캐주얼하게도 여기저기 잘어울려서 자주 손이 가눈 거 같아요~~ 색감도 너무 어둡지도 너무 밝지도 않는 그런 딱 적당한 그레이색이어서 매칭하기 편합니다!,5.0
결혼식때문에 급하게 샀는데 당일배송이라 잘입고 다녀왔네오,5.0
재질좋고 출근룩으로 데일리로 너무좋아요 슬릿있는것도 마음에들고 굿,5.0
빠르게 배송받아볼 수 있어서 만족스러웠습니다.,5.0
블레이저랑 세트로 입으려고 샀습니당 뱃살 커버는 안되지만 뭐 어쩔 수 없죵 기장이랑 라인 딱 예뻐요,5.0
"하체통통 형인데 M 무난하게 잘 맞습니다.
단아하고 예쁘네요 :) 베이직템으로 자주 입을 것 같아요!",5.0
"26~27입는데 사이즈 아주 딱맞습니다
무난하게 비즈니스룩으로 입기좋을거같아요ㅎㅎ
163인데 정강이 중간까지 내려오네용",5.0
상의 넣입해도 허리 잘 잡아줘서 편안합니다. 가성비 좋습니다.,5.0
"하체통통 형인데 M 무난하게 잘 맞습니다.
단아하고 예쁘네요 :) 베이직템으로 자주 입을 것 같아요!",5.0
"26~27입는데 사이즈 아주 딱맞습니다
무난하게 비즈니스룩으로 입기좋을거같아요ㅎㅎ
163인데 정강이 중간까지 내려오네용",5.0
상의 넣입해도 허리 잘 잡아줘서 편안합니다. 가성비 좋습니다.,5.0
사이즈 잘 선택해서 배가 불편하지 않았습니다. 여름에 반팔 티 넣어 입으면 괜찮을듯 합니다. 색도 회색이라 어디든 잘 어울릴 것입니다.,5.0
깔끔한 디자인과 색상이라 여기저기 다 잘어울려요,4.0
"예쁩니다. 기장감도 적당해서
날씨 풀리면 입으려고 샀어요. 얌전한 스타일~",5.0
색이 정말 고급져요. 그리고 약간의 스판이 있어서 움직임도 편해요. 하체비만의 단점을 완벽히 커버해줘요.,5.0
유니버셜 스튜디오가서 호그와트 교복인척 잘 입었습니다,5.0
빠르게 배송받아볼 수 있어서 만족스러웠습니다.,5.0
빠르게 배송받아볼 수 있어서 만족스러웠습니다.,5.0
"딱 한번 입고 이상하게 손이안가요.. 이쁜데.. 왜지....
옷은 이뻐요",4.0
셋업 자켓과 함께 입으니 단정하고 좋았어요 뒷트임이 꽤 깊어서 움직이기 편해요!,5.0
베이직하게 입을 수 있는 롱 스커트입니다. 무신사 스탠다드 답게 가격대비 퀄리티가 좋아요,4.0
아무 옷에나 입을 수 있는 휘뚜루마뚜루템입니다.,5.0
"딱 한번 입고 이상하게 손이안가요.. 이쁜데.. 왜지....
옷은 이뻐요",4.0
셋업 자켓과 함께 입으니 단정하고 좋았어요 뒷트임이 꽤 깊어서 움직이기 편해요!,5.0
베이직하게 입을 수 있는 롱 스커트입니다. 무신사 스탠다드 답게 가격대비 퀄리티가 좋아요,4.0
아무 옷에나 입을 수 있는 휘뚜루마뚜루템입니다.,5.0
"사이즈좋고
싸게 삿슴니다
재구매의향있음니다",5.0
오래기다려서 받았는데 좋아요! 신축성도 조금 있고 허리도 편해요. 대신 트임이 별로 없어서 걸을때 신경써서 걸어야 겠어요,5.0
완전 기본템이고 세일할 때 잘 산 것 같아요. 162 기준 정강이 아래까지 내려와서 좀 긴 느낌도 없지 않아 있어요,5.0
"와 이거 정말 사이즈 딱이예요
맞품인듯 잘 맞아요 다른 색상으로 추가구매할까 생각중입니다
완전 득템 ㅎ",5.0
사이즈 딱맞고 탄탄해요. 교복 치마 색이라고 하지맘 ... 검정색 하나 더 살 생각입니다. 가을 겨울에도 입을거같아요,5.0
엑스스몰이 허리에 맞기는한데 엉덩이 생각해서 사이즈업햇어요,5.0
"자켓과 세트로 구매했어요.
소재도 탄탄하고 봄.가을 입으려고 세일때 
쟁여둡니다",5.0
허리에 비해 엉덩이 사이즈가 좀 있는 체형이라서 스커트 사기가 꽤 힘들어요. 이 디자인으로 xs이 있는데 허리가 편한 대신 엉덩이가 딱 맞아요. 보기 민망할 정도는 아니지만 그래도 좀 편하게 입고 싶어서 s 를 샀더니 이번에는 엉덩이는 편하지만 허리에 주먹 하나가 들어갈 정도로 크네요. 그래도 가격에 비해 질이 좋아서 만족해요.,5.0
158기준 발목살짝위까지 와요 딱원하던 기장에 핏도 예쁘고 배송도 빨리와서 좋은데 비오는날에는 시키지마세요ㅠ 이중포장되어있는데도 속비닐 다젖고 옷에도 물 몇방울 튀어서 왔어요,4.0
158기준 발목살짝위까지 와요 딱원하던 기장에 핏도 예쁘고 배송도 빨리와서 좋은데 비오는날에는 시키지마세요ㅠ 이중포장되어있는데도 속비닐 다젖고 옷에도 물 몇방울 튀어서 왔어요,4.0
엑스스몰이 허리에 맞기는한데 엉덩이 생각해서 사이즈업햇어요,5.0
"자켓과 세트로 구매했어요.
소재도 탄탄하고 봄.가을 입으려고 세일때 
쟁여둡니다",5.0
