Review,Star
159 기준 무릎 중간 덮을정도의 길이에요. 짧치마나 롱치마만 입어왔는데 미디 기장만의 매력이 있는 것 같습니다! 사부작거리는 면 재질이고 허리 조절할 수 있어 좋아요. 다림질 하고 입으면 더 예쁠 것 같습니다…ㅎㅎ,5.0
"이번 여름 최애스커트
안에 바지 있규 길이도 길어서 정말 편해요
제질도 덥지 않은 면이라서 파삭파삭 촉감도 좋아요!!",5.0
"예쁘게 잘 입었습니다 ㅎㅎ 러블리 합니다! 다만, 바람 많이 불땐 가벼워서 조금 날립니다..! 흰색이라 얼룩 조심 해야하구용.",5.0
기장 딱 무릎까지 오고 속바지 있어서 넘넘 편합니다! 은근 손 자주 가여,5.0
치마가 귀여워서 마음에 들어요! 키가 큰 편인데도 너무 짧지 않아서 좋습니다 😊,5.0
무릎 기장이고 햇빛에서는 비치긴 해요. 시스루 스커트랑 레이어드 해서 입으려 합니다.,4.0
"예쁘게 잘 입었습니다 ㅎㅎ 러블리 합니다! 다만, 바람 많이 불땐 가벼워서 조금 날립니다..! 흰색이라 얼룩 조심 해야하구용.",5.0
기장 딱 무릎까지 오고 속바지 있어서 넘넘 편합니다! 은근 손 자주 가여,5.0
치마가 귀여워서 마음에 들어요! 키가 큰 편인데도 너무 짧지 않아서 좋습니다 😊,5.0
무릎 기장이고 햇빛에서는 비치긴 해요. 시스루 스커트랑 레이어드 해서 입으려 합니다.,4.0
너무 마음에 들어서 다른 색도 사고 싶어요!! 키가 작은편이라 맥시한 스커트는 부담스러웠는데 길이도 좋아용,5.0
159 기준 무릎 중간 덮을정도의 길이에요. 짧치마나 롱치마만 입어왔는데 미디 기장만의 매력이 있는 것 같습니다! 사부작거리는 면 재질이고 허리 조절할 수 있어 좋아요. 다림질 하고 입으면 더 예쁠 것 같습니다…ㅎㅎ,5.0
미디 길이인데 이렇게 편한 치마는 처음이에요 안에 속바지도 있는게 최고•• 여름에 입기 시원하고 좋아요,5.0
속바지도 있고 부담스럽지 않은 기장이라 편하게 입을 수 있을 것 같아요 ~!,5.0
안에 널널한 속바지가 있어서 바람 불어도 걱정 없을 것 같아요. 길이감이 너무 짧지 않아서 더 귀여워요! 고무줄 치마라 밥 먹은 직후에 러브핸들 부분이 조금 뽈록 튀어나와서 신경써야 하지만 편하고 좋아요,5.0
"끝에 레이스 포인트가 귀여워요
근데 좀 펑퍼짐하고 큰것 같긴 하네요ㅠ 그래도 이게 미디스커트의 맛 아닐까요 ㅎㅎ
여름에 잘 입을거 같아요! 속바지도 있어서 좋아여",4.0
바스락 거리는 살짝 힘있는 재질에 속 바지도 넉넉한 품으로 처리되서 예뻐요,4.0
요즘 미디길이 스커트는 많이 파는데 무릎길이 스커트 종류가 많지 않아서 찾기 힘들었는데 딱 맘에 드는걸 찾았네요. 무릎까지 딱 떨어지니까 편하게 반팔티랑 시원하게 입을 수 있을 것같아요. 디자인도 너무 귀엽고 안에 속치마가 아니라 속바지가 달려 있어서 너무 좋아요! 다자인 길이 다 너무 맘에 들어서 깔별로 쟁였네요,5.0
하늘하늘하니 예뻐요 !! 안에 속바지도 있어서 편해요,5.0
"라퍼지포우먼은 가격대비
옷이 정말 괜찮더라구요
이거 네이비도 사고 화이트도 샀는데 옷 넘 이쁘고 편해요
네이비는 s사고 화이트는 m샀는데
허리가 정말 커요 ㅎㅎ그냥 s살껄도 싶어요 근데 허리 쭉 조여서 입을수있어서 그냥 입어요
안에 속바지까지 있어서 따로 속바지 안챙겨입어도돼서
편하긴한데 화장실갈때는 불편한거같아요 ㅋㅋ",5.0
바스락 거리는 살짝 힘있는 재질에 속 바지도 넉넉한 품으로 처리되서 예뻐요,4.0
요즘 미디길이 스커트는 많이 파는데 무릎길이 스커트 종류가 많지 않아서 찾기 힘들었는데 딱 맘에 드는걸 찾았네요. 무릎까지 딱 떨어지니까 편하게 반팔티랑 시원하게 입을 수 있을 것같아요. 디자인도 너무 귀엽고 안에 속치마가 아니라 속바지가 달려 있어서 너무 좋아요! 다자인 길이 다 너무 맘에 들어서 깔별로 쟁였네요,5.0
하늘하늘하니 예뻐요 !! 안에 속바지도 있어서 편해요,5.0
"라퍼지포우먼은 가격대비
옷이 정말 괜찮더라구요
이거 네이비도 사고 화이트도 샀는데 옷 넘 이쁘고 편해요
네이비는 s사고 화이트는 m샀는데
허리가 정말 커요 ㅎㅎ그냥 s살껄도 싶어요 근데 허리 쭉 조여서 입을수있어서 그냥 입어요
안에 속바지까지 있어서 따로 속바지 안챙겨입어도돼서
편하긴한데 화장실갈때는 불편한거같아요 ㅋㅋ",5.0
너무 길지도않고 짧지도않은 적당한길이에 옷도 귀여워서 코디하기 좋아용!,5.0
159 기준 무릎 중간 덮을정도의 길이에요. 짧치마나 롱치마만 입어왔는데 미디 기장만의 매력이 있는 것 같습니다! 사부작거리는 면 재질이고 허리 조절할 수 있어 좋아요. 다림질 하고 입으면 더 예쁠 것 같습니다…ㅎㅎ,5.0
길이도 무릎 정도꺼지 와서 적당하고 이뻐요! 편하게 입을 수 있을 것 같아요,5.0
속바지가 있어서 입기 정말 편하고 시원함!! 편한데 귀여워서 자주 입게됩니당,4.0
길이도 짧지않고 속바지도 들어있어서 더 맘에드네요 여기저기 입기 좋겠어요 이뻐요,5.0
전반적인 모양이 예쁨 밑단에 둘린 레이스가 커여움,5.0
갠적으로 미디 기장인데다가 제건 통이 넘 크고 에이 라인이라 부해보였음 ㅠㅠ,1.0
"면인 줄 알았는데 살짝 바스락거리는 재질이고, 안에 바지 있는 거 모르고 입다가 넘어질 뻔.. 풍성한 캉캉스타일 아니고 살짝 에이라인이에 무릎까지 와서 단정해 보여요.",4.0
"면인 줄 알았는데 살짝 바스락거리는 재질이고, 안에 바지 있는 거 모르고 입다가 넘어질 뻔.. 풍성한 캉캉스타일 아니고 살짝 에이라인이에 무릎까지 와서 단정해 보여요.",4.0
미디기장 치마에 매력을 느껴 여름용 치마 구매했습니다! 바스락바스락재질이라 여름에 시원하구요 땀도 잘 안차서 재질 만족합니다! 막입기에 좋은데 구김이 좀 많이 가긴 하더라구요. 생각보다 이 치마랑 어떤 상의를 입어야할지 고민이긴한데 전체적으로 이뻐서 만족입니다!,5.0
전반적인 모양이 예쁨 밑단에 둘린 레이스가 커여움,5.0
