Review,Star
"세상 화려하지만 포인트 주기에 좋습니다
스타일링하기 어려울 것 같았는데 생각보다 여기저기 매치하기 좋고 길이가 짧지만 속바지가 붙어있어서 괜찮아요
그래도 키가 큰 편이라 짧긴 합니다..!",5.0
무채색 코디에도 포임트가 되는 이뿐 스커트에요❣️ 목이버섯치마 짱✨,5.0
"퀄리티 너무 좋아요! 
속바지도 내장되어있어 편하게 입을 수 있어 좋습니다 ㅎㅎ
생각보다 많은 스타일을 연출할 수 있어요",5.0
풍성하고 이뻐요 바지라 불편함도 없고 헐가 잘록해보임,5.0
치마바지여서 너무 편하구 이뻐요 !! 짧은치마 안입는데 이건 안불편해서 좋네요 !!,5.0
이렇게 예쁜 치마 처음이에요! 아이보리도 살까 고민 중이에요!!,5.0
"퀄리티 너무 좋아요! 
속바지도 내장되어있어 편하게 입을 수 있어 좋습니다 ㅎㅎ
생각보다 많은 스타일을 연출할 수 있어요",5.0
풍성하고 이뻐요 바지라 불편함도 없고 헐가 잘록해보임,5.0
치마바지여서 너무 편하구 이뻐요 !! 짧은치마 안입는데 이건 안불편해서 좋네요 !!,5.0
이렇게 예쁜 치마 처음이에요! 아이보리도 살까 고민 중이에요!!,5.0
"길이 넘 짧지 않고 적당해요
센스있게 속바지 돼있어서 편안하게 착용했어요",5.0
"초카와이… 아이보리 샀다가 너무너무 귀엽고 핏이 이뻐서 블랙도 샀더여ෆ 여름 되면 반팔 티에 휘뚤마뚤 꾸안꾸st로 코디해도 이쁠 거 같아요ㅠ 근데 밴딩이 너무 조여요...,ㅠㅠ💧",4.0
생각보다 더 풍성해서 좀 놀랬긴한데 속바지 안 입어도 되서 편하고 예뻐요,5.0
생각보다 싼티나고 하체가 부해보여요 그래도 귀엽,4.0
길이가 짧은데 바지가 달려있어서 걱정 없이 입을 수 있을 것 같아요 디자인도 마음에 들어서 다른 색상도 구매하고 싶어요,5.0
먼저 아이보리 구매해서 교복템으로 아주 잘 입고있어서 블랙도 구매했답니당ㅎㅎ4계절 교복템으로 아주 잘 입을수있을것같고 이옷 하나로 포인트가 빵빵 되서 손에서 떼어낼수가 없네예❤️,5.0
화려하고 예뻐요. 전 생각보다 코디하기 어려워여,5.0
완존 이쁘고 완존 기요워요!! 깔별로 사기 잘 한거같아용 나풀나풀돼서 입고다닐때 저절로 신이 나는 치마에용 사이즈 딱 돟습니댜!,5.0
이쁘긴 한데 평소에 입긴 많이 부담스러워요 너무 공주공주해서 웬만한 자신감 없이는 못 입을듯,5.0
화려하고 예뻐요. 전 생각보다 코디하기 어려워여,5.0
완존 이쁘고 완존 기요워요!! 깔별로 사기 잘 한거같아용 나풀나풀돼서 입고다닐때 저절로 신이 나는 치마에용 사이즈 딱 돟습니댜!,5.0
이쁘긴 한데 평소에 입긴 많이 부담스러워요 너무 공주공주해서 웬만한 자신감 없이는 못 입을듯,5.0
"배송와서 첨 입어볼때는 너무 과한가,,라는 느낌이 있었지만 입어보면 정말 편하고 이뻐요!! 엄청 짧은데 바지라서 부담스럽지 않고 밴딩이여서 허리도 편하네옹 그리고 다리가 엄청 길어보인대요!! 데일리로 입는건 힘들지만 한두번씩 꺼내 입으면 기분이 좋을거같애용",5.0
"무게는 가볍고 사이즈도 딱 맞아요 !
짧아서 부담스러울 거 같다는 사람도 많은 거 같은데 안에 바지가 있어서 부담감은 전혀 없습니다 !!
생각보다 상의를 다양하게 매치해도 이쁘게 잘 어울려서 휘뚜루마뚜루로 입을 수 있을 거 같아요 !!!",5.0
"귀엽고 깜찍해요 안에 속바지가 있어서 안심되요 천도 맘에들어요  진짜 깜찍이됩니다
흰색도 사고 싶네요",5.0
튜튜스커트 아른거리다가 결국 구매했는데 생각보다 잘 입고 다녀서 더 일찍 살걸 아쉬웠어요! 디자인이 부담스러우신분들은 블랙으로 사시면 더 예쁘게 입고 다닐 수 있을 것 같아요,5.0
살 쪄서 둥둥해졌는데 스판 좋아서 슉슉 잘 들어가요. 미쳤어요 이 바지는 !!! 속바지 있어서 짧은데도 편하게 돌아 다녔어요. 체곱니다,5.0
"친구들이나 가족들은 너무 짧고 오리궁뎅이치마, 벨리댄스 하냐는 둥, 재롱잔치 나가냐는 둥 별의 별소리를 다 하지만 제 눈에만 이쁘면 됐으니까요ㅎ 크림,블랙 두 가지 다 소장했습니다~ 스타일링은 그냥 치마 자체가 포인트라 아무 붙는 티셔츠나 크롭느낌의 블라우스(치마를 덮지 않는 길이)면 솔직히 다 너나 할거없이 이뻐서 스타일링도 엄청 쉬웠고, 밴딩이라 입고벗기도 너무 편해서 진짜 혹시 그럴일은 없겠지만 해지면 다시 재구매 하고싶은 치마입니다!!",5.0
제 인생 치마에요 진짜 너무 예뻐요 얘 하나만 입어도 꾸민 것 같고 너무 편하고 ... 최고,5.0
먼저 아이보리 구매해서 교복템으로 아주 잘 입고있어서 블랙도 구매했답니당ㅎㅎ4계절 교복템으로 아주 잘 입을수있을것같고 이옷 하나로 포인트가 빵빵 되서 손에서 떼어낼수가 없네예❤️,5.0
먼저 아이보리 구매해서 교복템으로 아주 잘 입고있어서 블랙도 구매했답니당ㅎㅎ4계절 교복템으로 아주 잘 입을수있을것같고 이옷 하나로 포인트가 빵빵 되서 손에서 떼어낼수가 없네예❤️,5.0
유행하는 캉캉이 다 사봤는데 이게 제일 예쁘고 편해용,5.0
"그냥 너무 이뻐여 제취향!!!
색상 무난해서 코디하기조아요",5.0
먼저 아이보리 구매해서 교복템으로 아주 잘 입고있어서 블랙도 구매했답니당ㅎㅎ4계절 교복템으로 아주 잘 입을수있을것같고 이옷 하나로 포인트가 빵빵 되서 손에서 떼어낼수가 없네예❤️,5.0
먼저 아이보리 구매해서 교복템으로 아주 잘 입고있어서 블랙도 구매했답니당ㅎㅎ4계절 교복템으로 아주 잘 입을수있을것같고 이옷 하나로 포인트가 빵빵 되서 손에서 떼어낼수가 없네예❤️,5.0
유행하는 캉캉이 다 사봤는데 이게 제일 예쁘고 편해용,5.0
"그냥 너무 이뻐여 제취향!!!
색상 무난해서 코디하기조아요",5.0
과할 거 같긴 하지만 너모 귀여워서 구매했습니당....ㅎㅎ,5.0
길이가 짧아서 바지랑 레이어드해서 입었는데 단독으로 입을 때랑 또 다른 매력이 있고 여러 연출 가능해서 좋아요 !!,5.0
짧지만 팬츠 형태라 걱정없어요! 프릴이 아주 예쁩니다,5.0
"캉캉스커트라 다리도 길어보이고 너무 예쁜 핏이에용!!
어떤 옷에도 무난하게 잘 어울릴 것 같아용💖
사이즈도 딱 맞습니당",5.0
귀여워요. 바지라 짧아도 활동 편하고 코디도 쉬워요,5.0
"레이스 스타일 안 좋아하는데 너무 예뻐서 구매했어요 ❤️요거 사고 나서 이런 스타일들 너무 많이 보이더라구요 
다양한 후기 참고하면서 전 그런지 스타일의 후드와 매칭해 보았습니다. 바지 타입이라 길이감이 짧았지만 부담없고 정말 퀄리티 좋아요 !",5.0
매우 짧고 허리가 조금 조여요! 그래도 예쁘고 마음에 듭니다.,5.0
사실 사기전에 좀 과할거같아서 고민 많이했는데 실제로 너무 이뻐여 ㅠㅠ 화이트도 고민될정도.. 핏이 많아 붕붕뜨는 에이라인이라 앞에서 보면 치마가 많이 튀어나와 보이긴해요,5.0
"넘 귀엽고 맘에 들어요
매일 입고 싶어요 ㅎㅎ 강츄템 입니장",5.0
매우 짧고 허리가 조금 조여요! 그래도 예쁘고 마음에 듭니다.,5.0
사실 사기전에 좀 과할거같아서 고민 많이했는데 실제로 너무 이뻐여 ㅠㅠ 화이트도 고민될정도.. 핏이 많아 붕붕뜨는 에이라인이라 앞에서 보면 치마가 많이 튀어나와 보이긴해요,5.0
"넘 귀엽고 맘에 들어요
매일 입고 싶어요 ㅎㅎ 강츄템 입니장",5.0
"사이즈는 프리라서 잘 맞고 밴딩이 아주 짱짱합니다!!
치마로 나왔으면 짧아서 불편했을 것 같은데, 치마바지라 입고 다니는데 괜찮을 것 같아요 ㅎㅎ 착용감은 약간 속바지 스커트 입은 느낌입니다 ㅎ 마침 쿠폰 받아서 합리적인 가격으로 구매했어요 !! 
좋아하는 유튜버가 입은게 너무 예뻐서 여러 후기 보다가 사게 되었는데 완전 만족입니다 ㅎ 여행갈 때 입으면 딱일 것 같아요 !!!",5.0
길이가 엄청 짧은데 스커트 팬츠라서 편하게 입을 수 있을 것 같아요! 다른 색상도 구매하고 싶어요 비싸지만 넘 예쁜 . . 🥹🖤,5.0
바지라 짧은 길이감에도 걱정도 부담도 없어요 코디 의외로 안어렵구 어느 상의에 입어줘도 힙해지고 귀여워지는 발레코어룩 완성 🖤,5.0
"디자인 너무 이쁘게 잘 나온 거 같아요 !
배송도 빠르게 받아볼 수 있었고 개인적으론 사진으로만 봤을 때보다 진짜 실물깡패에요 !!!
여러가지로 다양하게 입어도 이쁘게 잘 어우러져서 휘뚜루마뚜루로 입을 수 있을 것 같습니다 !",5.0
77사이즈까지 입을 수 있다고 하더니 확실히 167 69인 저도 들어갑니다 예뻐요,5.0
"귀엽고 깜찍해요 안에 속바지가 있어서 안심되요 천도 맘에들어요  진짜 깜찍이됩니다
흰색도 사고 싶네요",5.0
"너무 긔엽고 왕깜찍해요ㅋ
어려보이고 발랄해보임ㅋ",5.0
"스커트 개긔엽고 깜찍스러움♡ 완전 이쁩니당
추천 꾸욱♡",5.0
허리밴딩이 좀더 넓게 들어가서 라인을 잡아주면 더 이쁠거 같네요,4.0
크림색상하고 같이 구매했는데 블랙이 더 활용하기 좋아요! 156/43인데 저보다 키크신 분들은 많이 짧을 수 있습니다,5.0
살까말까 고민 많이 했는데 할인을 많이 해서 질러버렸습니다 예뿌고 치마 바지라 편해서 좋은데 매치가 조금 힘들긴 해요 오히려 키치하고 힙한 박시한 티셔츠나 후드티랑 입었을 때 더 잘 어울릴 것 같은...?잘 모르겠습니다...,4.0
"너무 긔엽고 왕깜찍해요ㅋ
어려보이고 발랄해보임ㅋ",5.0
"스커트 개긔엽고 깜찍스러움♡ 완전 이쁩니당
추천 꾸욱♡",5.0
허리밴딩이 좀더 넓게 들어가서 라인을 잡아주면 더 이쁠거 같네요,4.0
크림색상하고 같이 구매했는데 블랙이 더 활용하기 좋아요! 156/43인데 저보다 키크신 분들은 많이 짧을 수 있습니다,5.0
살까말까 고민 많이 했는데 할인을 많이 해서 질러버렸습니다 예뿌고 치마 바지라 편해서 좋은데 매치가 조금 힘들긴 해요 오히려 키치하고 힙한 박시한 티셔츠나 후드티랑 입었을 때 더 잘 어울릴 것 같은...?잘 모르겠습니다...,4.0
