Star,Review
5.0,이런 환절기 시즌에 가볍게 걸쳐입고 나가기 좋습니다. 얇은 두께 덕분에 덥지 않게 덜 신경쓰여서 만족합니다.
5.0,갑자기 이런 나일론 베스트 사고싶어서 사봤는데 사고 자주 입었어요 한여름엔 좀 덥긴 더웠는데 이제부터는 딱 좋을 거 같아요
5.0,s사이즈 무난하게 잘 맞아요! 배송도 빠르고 만족
5.0,얇고 가벼운 소재라서 휴대하다가 입기도 편하고 세탁하기도 편해서 마음에 들었습니다
5.0,엄청난 옷입니다 할인해서 싸게삿네요 하하 나이스 
5.0,나일론 느낌나는 반팔 조끼 찾고있었는데 마침 파르티멘토에서 딱 원하던 느낌의 옷을 찾아서 배송예정까지 기다리며 구매했어요. 사이즈도 정사이즈에 아래쪽에 스트링이 있어 주름도 잡아 스트릿 느낌까지 더할 수 있네요 비닐 느낌처럼 아노락 감성 찾으신다면 딱 이에요 흰티 위에 입어도 이쁘고 저처럼 회색반팔에 아노락 카고로 세트로 입으면 힙찔이 감성 완성 ㅋㅋ
5.0,바스락거리는 재질로 가볍고 크지도 작지도않은 정사이즈입니다 아무면티에 입어도 잘어울리고 밑단이스트링으로 조일수도있고 펼수도있어서 다양한연출이가능합니다 
5.0,저렴한 가격으로 득템했네요~! 약간 공사장 스트이긴한데 스트릿하게 코디 할 때 활용도가 높아요! 부자재가 고급스럽진 않고 딱 가격 만큼이지만 가격대비 활용도가 높아서 만족합니다~!
4.0,생각보다 앏아서 당황했지만 이 가격에 이 퀄리티라면 너무 좋다고 생각해요
5.0,사이즈 s하길 잘햇고 밑에 스트링도 있어서 좋어요
5.0,가성비 갑 진짜 좋고 이쁘다 지퍼가 잘 안잠길때가 있지만 가격대비 가성비 좋다
5.0,일단 배송왔을때 재질이 생긱했던 나일론 재질이 아니라서 아차 싶었는데 입고 밑단 고무줄도 쪼여주니까 왼전 힙 그 잡채로 예뻐서 입을라고 땅땅 했습니다! 아 그리고 뭔가 시끄러운 느낌…이지만 이쁘니까 봐주고 얇기도 정말 얇아요!
5.0,재질 엄청 굿 하고 구매할지 고민했는데 정말 잘 산 것 같아요
5.0,매우 예쁘고 바로 래퍼 가능합니다.. 추천드립니다
4.0,가격도 나쁘지 않고 합리적이여서 굿굿 옷도 넘 예쁨
4.0,생각보다 얇고 가볍고 딱 여름에 입기 좋아요 잘입을거 같아요
5.0,너무 이뻐요 여름이 시작할때부터 살껄 ㅎㅎ 빨리사는게 이득인거같아영
5.0,일단 이쁩니다. 색이나 사이즈도 딱이고요. 흰티에 코디하면 좋겠네요.
5.0,가볍고 얇아서 휘뚜루마뚜루 걸치고 코디하기 좋아요 바스락거리는 재질입나다
3.0,배송이 너무 늦어서 아쉬웠지만 옷 자체는 너무 예쁘고 맘에 듭니다
5.0,베스트는 처음 사봤는데 입문으로 입기 정말 좋은거같아요 두께도 얇고 핏도 잘 나오네요 입문으로 강추 ㅋ
5.0,적당히 포인트될 수 있어서 자주 입습니다 좋네요
5.0,요즘 후드베스트 많이 입고 다니길래 입문해보고 싶어서 샀는데 딱 입문용으로 좋은거 같아요 가성비 굿
5.0,저 이거 받고 나서 뻥안치고 3일내내 입고 있습니다
5.0,배송은 빠르지 않았지만 무지티에 걸치기 좋고 맘에듭니다~ 무더운 지금은 입기 힘드네요 ㅠㅠ
5.0,요즘 사람들이 많이 입길래 저도 입어보려고 구입했습니다  구입하길 잘 했다는 생각이 드는 제품입니다 친구 몇명이 어디서 샀냐고 물었던 제품입니다
5.0,엄청 가볍고 시원한 느낌이고 어떤 옷이든 코디하기 좋은 옷입니다! 사이즈도 딱 좋고 자주 입을 것 같아요! 
4.0,싸게 샀다고 생각했는데 가격 더 내려감 ㅠ.ㅠ 디자인 예쁘고 배송도 빨랐어용. 옆에 스트링 달려 있어ㅛ서 코디하기 구웃.
4.0,너무 흔한 맛이 느껴져서 살까 말까 고민했지만 안 샀으면 어쩔뻔...ㅎㅎ 너무 맛도리인 부분..코디하기도 생각보다 쉽고 제 친구도 빌려줬어요 얜 체격이 좀 있어서리..ㅎㅎ나시처럼 입고 아래 뭐냐 그 벌룬조거팬츠 입혔는데 저 세상 힙함;;
5.0,가격 세일할때 사서 좋구요 반팔만 입기 맛밋할때 코디하기 좋음
5.0,"160후반 여성 딱 맞게 입고 싶으면 S, 오버핏으로 입고 싶으면 M하시면 될 듯요"
5.0,요즘 거의 교복템이에요 품 넉넉하고 여기저기 무난하게 다 잘 어울립니다 투웨이라 조하요 일주일에 일곱번 정도 입고있어요
4.0,요즘 날씨에 입기 살짝 더울수도 있지만 적당하고요 디자인도 이뻐서 입기 좋아요.
5.0,요즘 유행하는 거 같아서 샀는데 넘 이쁘고 재질 체곱니다
5.0,파르티멘토 옷 믿고 사고 앞으로도 쭉 이용할 거 같아요
5.0,인기가 너무 많아 배송은 좀 걸렸지만 심플하니 만족합니다
5.0,짱짱 이뻐요 편하고 싸고 이쁘고 시원하고 여름이나 가을에 위에 받쳐입기 딱 좋아요!! 강추 입니다 진짜룽
5.0,얇으면서 여름에 입기 딱이고 특히 비오는날 쌀쌀할때 좋습니다. 가격대비 합리적이고 너무 좋네요!
4.0,딱 트랜드한 핏 맛볼수 있는거 같아서 좋았지만 구성품에 비해 가격은 좀 그래요... 그래도 나쁘지 않은 가격에 트렌드에 발 담구고 싶으신분은 사시는걸 추천드립니다 핏은 이뻐요
5.0,얇고 간지나네요 ㅎ 폭염주의보라 입을수있을지는 모르겠지만 그래도 만족스럽습니다 ㅋㅋ 잘입어보겠습니다
5.0,화면이랑 똑같구요 조여 입으려고 큰 사이즈로 샀는데 넉넉해서 좋아요
5.0,얇은 바람막이 재질의 베스트인데 이게 은근 간지 나고 두껍지도 않고 실내 에어컨의 바람도 막아주고 아주 일석이조의 역활을 하는 옷입니다. !!  
5.0,가볍게 고프코어룩 맛내기 좋습니다 가성비도 뛰어납니다
5.0,딱 생각했던 핏이랑 색이라서 잘 산거 같아요 완전 추천
5.0,"살까 말까 고민을 엄청 많ㅇㅣ 하다가 구매 하게되었는데, 늦게 산게 아쉬울 따름입니당 얇고 너무 예쁘고 활용도도 높습니다 넘 예뻐요"
5.0,"여자친구가 진짜 너무나 좋아하네요 별생각없이 질렀는데 매일입게 되었어요,,교복 드가자!! 최고입니다"
5.0,얇아서 여름에ㅜ입기 좋고 배송도 예상보디 빨라서 좋았어요
4.0,조금 크긴한데 스트링 꽉 조이면 적당하게 잘 입을 수 있을 것 같아요  얇기도 얇은 편이라서 한여름에도 덥지 않을 것 같아서 좋습니당 
5.0,고프코어의 기본템은 역시 파르티멘토죠.. 피쉬테일부터 바람막이나 등등 아웃도어(?) 느낌의 의류는 대부분 파르티멘토부터 보게 되는 것 같아여 ㅎㅎ 후드 모자도 달려있어 일반 베스트와는 더 귀여우면서 캐주얼한 맛이 있네욤
4.0,겁나 이뻐여. 근데 밖에 돌아1다니면 이 옷 입은 사람만 1억명 있음
5.0,두께감 괜찮고 색감도 좋아서 지금 입기에 적당해요
5.0,타임세일 기간에 사서 더 가성비 있게 구매했어요!! 옷도 얇아서 여름애 입기 좋을 것 같아요 근데 생각보다 반팔입는거에 비해 덥네요..
5.0,싼 가격에 입문용으로 좋아요  얇아서 여름에 입기도 좋을듯
5.0,"다른 색상도 추가구매예정입니다 핏, 기장 다 맘에 드네요"
5.0,여름에도 후드 입고 싶어서 샀는데 얇고 좋아여 사이즈도 적당해요
5.0,포장도 깔끔하고 배송도 2일만에 받았습니다 감사합니다 얇아서 여름에 데일리로 걸치기 좋아요
4.0,얇아서 흰색 반팔티에 같이 입기 좋았고 힙해 보여서 만족합니다
5.0,사이즈가 크킨했지만 나쁘지 않았습니다 먀족해요
5.0,옷 이쁘고 어디에도 잘 어울려요 아무때나 편하게 입을 수 있는거같아요
5.0,편해요 여기저기 휘뚜루마뚜루 잘 입었어요 운동 일상 모두
5.0,가격 대비 좋아요. 아무데나 걸쳐서 코디하면 될 거 같아요.
5.0,재질얇아서 엄청 더운 한여름 제외하고는 입을만했습니다!
5.0,가볍고 얇아서 여름에 시원하게 입기 좋은 것 같아요
5.0,처음 사봤는데 착용해도 시원하고 핏도 이뻐서 정말 좋았습니다
5.0,여름 내내 잘 입고 다녔어요 무난템이 곧 데일리템임
5.0,사이즈도 너무 잘맞고 핏도 좋아요 너무 이쁘고 좋아요
5.0,진짜 매일 입어도 될 만큼 부담없고 예쁘게 입기 좋아요!
4.0,좋아요 걸쳐입으면 나름대로 힙한 느낌 근데 s여도 생각보다 크네요
5.0,옷이 너무 이뻐서 너무 좋은것같아요 그래서 번가락 한번씩입고잇어요
4.0,무난무난하고 트렌디해서 좋아요~ 만족하고 잘 입는중입니다
5.0,한여름에는 조금더울수있긴한거같아요 그래도 흰티에 툭걸쳐서 라볍게 코디하기 좋네용
5.0,완전 잘 산 것 같아요! 디자인이 너무 마음에 들고 제품 색감도 너무 이쁩니다 :) 적극 추천합니다!
5.0,시원하고 편하게 입었어요 다만 구겨지는 재질이라 감안하셔야돼요
4.0,너무 이쁘구 편하고 모든게 완벽! 너무 좋은옷 득템해서 행복해요 ㅎㅎ
5.0,여성분들은 s사이즈 하시면 될거같아요 얇아서 안 덥고 좋음
5.0,가성비 나일론 조끼 필수품!! ㅇ흰티에 입으면 코디가 아주 좋아여
5.0,ㅁ모든 바지에 어울리고 키 작아도 입을수 있고 깔끔하고ㅠ이뻐요
4.0,디자인이 예쁘고 무난한 패션에 나름의 포인트를 줄 수 있다
5.0,뱃살이 약간 있어서 흰티에 입으려고 구매했구요 날씬해 보이고  편해요 최근들어 젤로 맘에든 옷!!
5.0,베스트 처음 입문 하는데 예쁘게 잘 산거 같아요 다른색상도 살거 같아요
5.0,적당히 얇고 걸치기 너무 좋아요 튼튼하고 디자인도 굳
5.0,잘입고다닙니다 지퍼가 조금 그렇긴 한데 가성비 좋아용
5.0,적당한 가격에 잘 산 것 같네요. 찢어지지 않으려면 세탁기 돌릴때는 세탁망 필수일 것 같긴하네요.
5.0,딱 원하던 스타일이라서 좋아요 ! 스타일 기장 사이즈 다 마음에 듭니다 !
5.0,상당히 깜찍하네용 너무 맘에들어요 지금 날씨에 입기 딱좋은듯
5.0,기대 햇던거 만큼 이뻐서 계속 잘 입을꺼 같은 옷이에요
4.0,얇고 시원헌 재질이라서 여름에 입기 좋아요! 러시아 일진 같으면 어쩌나 했는데 힙하고 예쁩니다!
5.0,흰티랑 같이 입으면 좋고 포인트로 입어도 좋을거같아요
5.0,편하게 입을 수 있어서 좋고 디자인도 괜찮아서 좋아요
5.0,그냥 무난하게 이뻐요 사이즈도 살짝 오버핏으로 딱 갠춘
5.0,잘 찢어져요 친구가  잡아당겼더니 찢어졌대요 무난하게 입을수있는 옷입니다.
4.0,이거 입고 사진 ro많이 찍음 근데 여름에 입고다니기 너무 더움
5.0,예쁘네요! 가뱝고 가격도 괜찮은 것 같습니다. 힌옷에 국물 막아주는 용도로 개꿀 ㅋ
5.0,자크가 부실하긴 함 근데 아무 티에나 막 입기 좋아요
5.0,이거 아주 유용함 교복입니다 입고다니기 편하고 좋음
5.0,소재가 얇고 아무거나 잘 어울려서 좋았어요 ~!~!~ 저렴하게 구매했는데 자주 입을 것 같네요
5.0,배송 매우 빠릅니다 포장 되게 꼼꼼하게 해서 옵니다
5.0,핏도 좋고 사이즈도 적당해서 자주 입게 되어서 아주 마음에 들어요
5.0,옷에 하자가 있었는데 다행히 빠르게 처리해주셨습니다 마음에 들어요
5.0,잘 입고 있습니다 사이즈도 엄청 크지 않고 적당해요  끈도 길어서 원하는 모양대로 묶을 수 있어서 굿 입니당 
3.0,좋운데 손이 장 안가고 살짝 불편함 일회용느낌 악감 비추
5.0,초봄부터 가을까지  활용도가  높아서 좋앗습니다
5.0,힙한 무드로 입고싶을때 입으려고 샀어요 작년에 한창 유행일땐 그냥 그래보였는데 유행 지나니까 예뻐보여서 샀는데 예쁘네여
5.0,옷의 소재와핏이 좋아서 자주 입게 되네요. 다음에 도 구매 의사 있어요!
5.0,사이즈도 적당하고 근데 줄이 긴게 조금 걸리네요. 하지만 좋은 상품 감사히 입겠습니다!!
5.0,좋아요..잘입고있네요..안에 흰색반팔 입고 반바지입고 편하게 다닐때 입고다녀요..
5.0,막입고다녀도 힙하니 이쁩니당 아들이  너무 만족스러워하네요ㅋ
5.0,여름에도 입기좋은 후드인것같아요 깔롱하네요 ㅋㅋ
5.0,나일론 재질이라서 땀나도 안 묻고 핏도 이뻐서 옷이랑 매치시키 좋아용
4.0,무난하게 잘 입고있는데 싼티는 좀 납니다 근데 이뻐서 가끔 입어요
4.0,가볍고 편하게 입기좋습니다 언제든 쉅게 거칠수잇습니더
5.0,얇아서 레이어드하기 좋아요 끈이 좀 긴게 아쉬워요
5.0,중학생 아들 입니다 처음엔 애매 했는데 잘 어울려요
3.0,재질이나 다른건 다 나쁘지 않은데 모자가 너무 큼
5.0,더운 여름에도 입을 수 있을 만한 얇은 두께가 장점입니다 얇다보니 조금만 던져놔도 잘 구겨지긴 하는데 그것 말고는 핏도 괜찮고 좋아요
5.0,옷이 얇아서 한여름에도 입기 너무 좋았고 사이즈 조절이 가능해서 편리했어요
5.0,한여름에는 조금 덥긴한데 예뻐영 아무 반팔티에 걸쳐 입어도 돼서 편해요
5.0,반팔 솔직히 다 고만고만해서 질리는데 이건 그냥 아무생각 없이 걸쳐입어도 ㄱㅊ아보임 근데 재질 자체가 얇아서 앞주머니에 핸드폰 넣으면 옷이 앞으로 쏠려요 안넣으면이뻐
5.0,옷이 예쁘고 제질도 좋아요 잘 입고 다니겠습니다
5.0,흰 반팔과 입기에 무난한 조끼템으로 재질이 얇고 가볍습니당
5.0,옷 진짜 넘  잘 입고 있습니다..... 정말 좋아요 코디에하기에 굳굳
5.0,핏도 레귤러하게 적당하고 얇에서 여름에 입기 좋아요 !!
5.0,코디 칙칙할 때 가끔 입으면 좋아요 한여름엔 검정색이라 좀 더워요
4.0,싸게 구매했늠데 그만큼 질이 막 엄청 좋은편은 아닌거같아요ㅠㅠ 두번째 입엇을때 주머니 살짝 당겨졋는데 윗쪽 실밥이 뜯어짐.. 그래두 편하게 입어요~!!
5.0,옷 자체도 가볍게 입기 좋고 사이즈도 딱 맞아요  한여름에는 좀 더울 수 있어요
4.0,여름에 반팔만 입기 휑할 때 포인트 주기 좋아요 근데 조금 얇아서 핏이 사는 느낌은 좀 적네요
4.0,적당히 스타일 낼수 있는거같아 좋습니다. 소재가 얇아서 여행갈때 부피도 줄일수있어요
3.0,그냥.. 그래요 쏘쏘 코디 못하면 알바조끼 같은 느낌도 들고
5.0,무난한 옷에 포인트 주기 좋은 아이템인것 같습니다.
5.0,넘 편해요 옷이 디자인도 예쁘고 여름에 입었는데 별로 덥지도않음
5.0,재질도 쉬원해서 좋고요 디자인도 심플하니 좋네요
4.0,장마철에 너무 좋습니다 날씨가 애매할때 입으면 좋아요
5.0,마감이 꼼꼼히 잘 돼서 그런지 한달이 지나도 옷이 튼튼해요!! 바람이 통하는 재질이라 지금 날씨에 잘 입고 있습니당
5.0,가격도 싼데 옷이 이뻐요 사람들도 다 옷이쁘다고 칭찬하네요 ㅎㅎ
5.0,요즘 제 교복이에요 넘 편하구 핏도 좋아요! 밥먹고도 힘안줘도되서 좋음..^_^
5.0,아직은 좀 더워요 가을에 많이 입으려구요 기대중이에요
5.0,배송도 엄청 빨리 오고 어떤 옷에 걸치든 이쁜거 같아요
4.0,가성비 킹입니다 이 가격에 밑단 스트링이랑 후드 스트링 투웨이지퍼까지 있으면 충분히 훌륭한 가성비가 아닐지..다만 후드를 썼을 때 뒷통수가 살짝 뜨는 감이 있어서 잘 만져주면서 입어야 할 것 같고 엄청 얇은 재질이라 기능성은 크게 기대하지 못할 것 같아요 그래도 가볍게 레이어드 하기에는 이만한 가성비 아이템이 없을 것 같네요 좋아요!
5.0,원단이 생각보다 엄청 앏았지만 오히려 그게 더 마음에 들었어요 어떤옷에든 레이어드해서 입기 좋을거 같아요
5.0,생각보다 코디하기가 어렵네요.. 그래도 간단하게 잘 입고 있습키나
5.0,좋아요 모자로 자외선 차단 삽가능 근데 살작 거적대기같은 느낌이 있는건 유감
5.0,조끼 편하다 가볍다 팔이 없어서 자유롭다. 살짝 바람불기 시작할때는 내 교복이다
5.0,디자인도 깔끔하고 딱 제 스타일이였어용 가격도 괜찮고 좋아요
4.0,사이즈가라지보다 더 큰게 없어서 그런가 조금 작은 느낌은 있는데 확실히 얇아서 입고 다니기 좋은것 같고 그렇게 과하지 않아서 너무 좋은 핏인것 같아요 
5.0,조끼가 너무이쁘네요 크기가 딱맞고 좋습니다 옆에 조일수있어서 편해요
5.0,기본흰티에 시어후드베스트만 걸쳐도 코디가 가능해서 휘뚜루마뚜루 잘 입어지더라구요 배송이 빠른것도 좋았는데 구매후기가 이건 많이 늦었네요 
5.0,가볍게 입고 나가기 좋아요 재질도 딱 원하는 재질이었습다
5.0,그냥 무난무난하게 막 입고 다니기에 좋은거 같아요
5.0,생각보다 작고 얇지만 자주 손이가고 편해서 잘입어요
5.0,흰 티 위에 입기 너무 편합니다 너무 강추드려요 👦 여름에도 자주 입고 있습니다
5.0,배송도 빠르도 옷도 이뻐서 너무 만족합니다 굳굳
5.0,편하고 생각보다 얇아요 가끔 입고 나가기 좋음 하ㅏㅎ
5.0,"요즘 유행하는 스타일이라서 하나 사봤는데, 편하고 예뻤어요!"
5.0,아주 얇고 바삭거리는 소재입니다 너무 길지않아서 좋아요.
5.0,가격도 좋고 재질도 괜찮아서 무난하게 입을 수 있어요
5.0,딱 비오는 날씨에 입기 좋을 것 같아요! 마음에 듭니당
5.0,여름에 입으려고 샀는데 조금 타이트한점 빼면 괜찮
5.0,여름에 입기 좋은 얇은 소재가 너무 좋았어요!! 또 밑에 스트링이 있어서 흰 티에 헤이어드 하기에도 너무 좋아요 
4.0,휘뚜루마뚜루 입고다니기 정말좋습니다 추천드립니다
5.0,뭔가 앞면이랑 아래 시보리가 약간 애매하긴 한데 그래도 저렴호게 입기 좋음
4.0,걍 평범 흰티만 입기 심심할때 걸치기 좋음 나쁘지않음
5.0,비올때 입기딱좋아요 방수짱짱함 패션으로도 간지나고 코디하기 좋아용 
5.0,편하고 가을에 긴팔에도 입을 수 있을거 같아요ㅎㅎ 강추합니다.
5.0,가볍고 편해요 하얀색 옷 위에 입으면 옷에 뭐 흘려도 개꿀
4.0,원하던 대로 얇아서 좋고 L 사이즈는 오버핏 100정도 되는것같습니다
3.0,"소재가 얇아 여름에 입기 좋고, 핏도 잘 살려주지만, 잘 구겨진다는 점이 살짝 아쉽네요"
4.0,너무 이뻐요 평소에 데일리로 편하게 입고 다니고 꾸안꾸 느낌도 낼수있어요
3.0,엄청 가볍고 지금처럼 더울때 입을수있는거같아 좋네요
5.0,너무 편하고 이뻐요 진짜 다시 사고싶은데 돈모으면 바로 살려구요
5.0,가볍고 얇은데 아직은 더운거 같습니다 가을되면 더 잘 입을듯 합니다
5.0,포인트 주기 너무 좋네요! 지금은 너무 더워서 안입지만 날 풀리면 또 입게요!
5.0,너무 예쁘고요 맘에듭니다 다른 색도 사고싶어요
5.0,반팔 입고 구냥 이거 걸치고 나가여 맨날 가볍고 좋슴다
4.0,되게 얇구요 비닐같아요  엄청 잘 입구 다니다가 고무줄이 어디에 걸려서 찢어짐.. ㅠㅠ  한여름에는 더워서 못입고 이제 슬슬 입기 좋을것같아요
5.0,심심한 여름 반팔티에 걸치면 포인트 되기 좋아요.
5.0,시원하고 얇고 가볍고 부드럽고 색깔도 이쁩니다
5.0,한여름에 입기엔 너무 덥습니다. 그치만 저는 너무 예뻐서 입었긴 합니다.
5.0,기본템인 데는 이유가 있네요 손이 잘 가고 편하고 예뻐요!
5.0,가볍고 편하게 입기 좋아 보여요 중학생이 첨 접하는 조끼입니다
5.0,휘뚜루마뚜루 입고나가기 좋아요 밑에 쪼이고 입으면 귀여워요
4.0,제질 느낌과 두께가 얇아서 좋고 활동적인거 할때도 편해서 입기 좋아요
5.0,여행가서 입으려고 샀어요 얇고 주머니 많구 유용해요
3.0,다 좋지만 모자핏이 저한텐 별로네요ㅠㅠ 그래도 잘 입고있습니다
4.0,귀여워요! 가을에 많이 입을 것 같아요! 근데 저한텐 모자가 조금 크네요 ㅠ
5.0,딱 제가 찾던 비닐 쪼끼입니다. 스웻펜츠랑 입어도 어울리고 어두운 와이드 핏바지랑은 다 잘 맞아요. 정핏으로 가져갑니다. 
5.0,남자친구 사줬는데 두께는 얇은 편이고 핏 예뻐요! 추천합니당
5.0,남자친구 사줬는데 잘 맞네요 가볍고 무난해서 편하게 입기 좋아요 만족합니다
5.0,레이어드해서 입기 좋아요 ! 정사이즈로 입어도 품 넉넉했어요
5.0,엄청 얇은 비닐 제질이라 여름에 안 덥게 입을 수 있을 것 같고 제품 퀄리티는 높은 편은 아니라 가성비로 입기 좋습니다.
5.0,일단 배송이 정말 빨리와서 기분이 좋습니다. 소재가 구겨지는 부분 말고는 가볍고 부피도 별로 안차지 해수 만족합니다
5.0,가볍고 얇고 바스락 거리는 재질이라서 진짜 편하고 여름에도 잘입어요 투웨이라서 더 활동적으로 입을수있어서 두배 만족입니다 어디에 입어도 잘어울리고 편해서 최애 아우터에요
5.0,여름에 흰 반팔티에 입으면 포인트 되고 예쁩니다! 엄청 얇고 가벼워서 좋아요! 얇지만 나름 보온이 잘 되는지 에어컨 추울때 입으면 쫌 따땃해지는 정도임니다
5.0,조금 더 날씨가 시원해지면 잘 입고 다닐 것 같아요 스트링 조이고 입으면 귀여워서 좋아용
4.0,생가보다 흐물흐물한 재질이구요 비올때나 여름실내 입기 좋아요.얇습니다~ 데일리로 손이자주가요
5.0,얇고 가벼워요. 약간 바스락거리는 천인데 거슬리는정도는 아니예요 지금부터 잘입을수 있어요
5.0,말그대로 휘뚜루마뚜루 입을수있는 옷이네요 얇고 가벼워서 가방에 접어넣고 다니다입기도 좋아요
5.0,포인트주는 용도로 입기에 아주 좋아요 추천합니다
5.0,사이즈 딱 좋고 포인트 주는 용도로 입기에 아주 좋아요
5.0,포인트 주기 좋습니다. 방수 재질이라 비올 때도 좋아요
5.0,싼맛에 샀는데 너무 잘입고다니고있어요 예쁘고 편하고 휘뚜루마뚜루 입기좋아요
5.0,엄청 얇아서 그냥 반팔 입은거랑 덥기 비슷해요 포인트 주기 좋습니다
4.0,생각보다는 작은 사이즈였어요 ㅜ 그래도 잘 입을 것 같아요
5.0,다 좋은데 후드끈이 너무 길어요 뭔가 디자이너 분의 의도가 있었나 싶지만 일단 저는 맘에 안 드네요 근데 잘 묶어서 입으면 정말 예쁠 것 같아요 완벽해요
5.0,여름에 티만 입기 심심할 때 좋을 것 같아요 두께는 진짜 생각했던 것보다 엄청 얇았어요 근데 오히려 좋네요 덥지도 않고 잘 입을게요
5.0,좋아요 투웨이라 코디하기도 쉽고 흰 무지티랑 매치해서 입으면 좋습니다
5.0,세일할때 싸게 샀습니다 조금 두껍긴한 느낌이 있습니다
5.0,강아지가 지퍼 물어뜯어서 얼마 못입엇지만.. 핏 이뻐영
5.0,기장도 적당하고 무엇보다 시원해서 진쯔 좋은 거 같어요!!
5.0,시원한 재질이긴한데 한여름에 입으니까 덥기는 하네여ㅠ 잘 입겠습니다
5.0,사이즈 딱 맞고 재질도 좋아서 편하게 입고 다닐수 있을 것 같아요
5.0,생각한 것 보다 더 얇아서 여름에 입기 너무 좋은 것 같고 디자인도 깔끔해서 너무 좋네요
5.0,역시 여름앤 더워서 가을을 기다리고 있어요  튼튼하네요..
4.0,색감은 사진과 똑같아요 그리고 디자인은 평범해요 길에서 많이보이는 스타일
4.0,블프 때 산거라 아주 싸게 잘 산것 같아서 기분은 좋지만 배송이 굉장히 아쉬웠습니다. 그래도 이해는 합니다. 이 조끼가 굉장히 많이 팔렸기 때문에 아마 늦을 수 밖에 없었을거에요 ㅎㅎ 굉장히 얇고 여름에 그냥 무지티든 티셔츠든 하나 입고 이거 걸치면 끝납니다. 코디가 그 정도로 다양하게 매치할 수 있는 조끼입니다. 입고 다니니까 아쉬운 점은 모자 쪽이 너무 무게감이 없어서 바람이 불면 너무나 이리날리고 저리날립니다. 무게감을 약간 줘서 많이 안날리게 했다면 더 좋았을 텐데.. 그러나 써게 샀기 때문에 정상참작이 됩니다.
5.0,좀 크긴 한데 그래도 잘 입고 다녀요 여름에 코디하기 좋음
5.0,2만원대에 이렇게 가성비좋은 베스트 좋습니다
5.0,완전 디자인 미쳤습니다!!  자주 입을거같에요 감사합니당
5.0,디자인 깔끔하고 이브고 그냥다하세엿 완전 조음
5.0,"요즘 같은 쌀쌀한 새벽, 밤에 입기 딱좋아요! 안입고 입고 차이 진짜 큼! 그냥 반팔에 살짝 걸쳐주면 이뻐욥!!"
5.0,여름에 입기 딱 좋아요 얇고 시원합니다 꼭 사세요 ㅎㅎ
5.0,"잃어버려서 다시 구매했습니다. 똑같은 제품을 살만큼 아주 만족하고, 끈이나 디테일이 이뻐서 좋습니다."
4.0,이런 옷 사고 싶었는데 이번에 세일 하길래 적절한 가격에 잘 구매했어요~
4.0,착용감은 가볍고 안 입은듯하고 재질은 시원한 재질이고 무게는 엄청 가볍다
5.0,지금 날씨에 입기 딱좋네요 이 가격에 이퀄리티 말도 안돼~
5.0,바람막이 베스트로 아주 좋아요 조금 얇아서 간절기때 좋을거 같아여
5.0,엄청 얇고 가벼워서 여름에 스타일내기 정말 좋아요!
5.0,엄청 얇고 가벼워서 여름에 간단하게 걸치기 좋아요!!
5.0,완전 이뻐서 평소에 많이 입고다니기 좋을거같아요
5.0,여름에 티셔츠만 입는게 너무 무난하기도 하고 베스트 계속 고민중이었던 차에 가격이 깡패길래 구매했는데 얇고 핏도 예뻐서 마음에 들어요! 줄이 조금 길긴 한데 나름대로 포인트되고 좋은 거 같습니당~!
5.0,이런 옷 처음 사보는데 흰색옷 위에 입기만 해도 뭔가 꾸민거 같은 느낌이 나서 엄청 잘 산거 같아요.
5.0,더운 여름에도 입기 좋은 옷같아요 잘 입겠습니다!!!
5.0,여름에 출근복 위에 입으려고 샀는데 출근할때 입어도 좋고 평상복이랑 같이입어도 예뻐요!
5.0,색감은 화면이랑 똑같고 그냥 아무 티에다가 입어도 예뻐요
5.0,배송 빨라서 좋았어요 색감도 화면이랑 똑같아요 가격도 착하고 흰티에다가 그냥 입어도 완전 예뻐요 요즘 제 교복인듯
5.0,옷이 깔끔하고 이뻐서 스 타일링 하기가 좋아요히
5.0,그냥 저냥 괜찮아요 끈이 너무 긴거 빼고는 마음에 드네요
5.0,딱 생각한 후드베스트 느낌이라 잘 구매한거같아요
5.0,일단 원단 자체도 가볍고 튼튼해서 마음에 들고 사이즈도 딱인 것 같아서 너무 좋습니다 파르티멘토 브랜드는 역시 믿고 구매해도 될 것 같아요!
5.0,가성비 좋게 입을 수 있는 바람막이 베스트 캐주얼&스트릿하게 입기 좋음
4.0,무슨옷이든 잘 어울려서 자주 입어요 이뻐요 배송빨랏ㄹ어요
5.0,"재질도 좋고, 가격대비 퀄리티도 높아서  무난하게 입기좋아요!!"
5.0,"적당히 오버핏으로, 재질도 좋고 무난하게 이뻐요!"
4.0,은근히 버뮤다에 엄청 잘 어울려서 여친이랑 커플로 입었어요
5.0,베스트가 매일 입는건 아니니까 비싼걸 사고 싶진 않았는데 마침 저렴이가 있어서 샀습니다. 가격에 비해 퀄리티가 상당히 괜찮아요. 스트링 긴거랑 모자가 귀욤 포인트에요 :) 매번 반팔만 입고 나가기 밋밋할 때 입기 좋아요.
5.0,가볍고 티셔츠에 레이어드해서 포인트 주기 좋아요
5.0,시원한 재질이긴한데 한여름에 입으니까 덥기는 하네여ㅠ 잘 입겠습니다ㅔ
