Review,Star,Processed_Review
"완전 기본 원피스예요
글루니는 베이직한 아이템을 
참 이쁘게 잘 만드는 것 같아요 
가슴 큰 분들은 가슴압박이 좀 있을 것 같아요",5.0,완전 기 본 원피스예요 글루니는 베이직 한 아이템을 참 이쁘게 잘 만드는 것 같아 요 가슴 큰 분들은 가슴 압박이 좀 있을 것 같아요
진짜 너무너무 이뻐여 키 168기준 속바지 입으면 입을 수 있는정도고 상체만보면 s 하고싶은데 s헸으면 너무 짧아서 다 내놓고 다닐번 했어여..ㅎ,5.0,진짜 너무너무 이 뻐여 키 기준 속바지 입으면 입을 수 있는 정도 고 상체만 보면 하고 싶은데 헸으면 너무 짧아서 다 내놓고 다닐 번 했어 여
"두꺼워서 비침 걱정도 없고 좋아요. 다만, 생각보다 더 짧고 진짜 딱 붙어요. 가격만 좀 저렴하면 하나더 사고싶어요 ㅎㅎ",5.0,두꺼워서 비침 걱정도 없고 좋아요 다만 생각보다 더 짧고 진짜 딱 붙어요 가격만 좀 저렴하면 하나 더 사고 싶어요
배송도 빠르고 넥라인 맘에 들어서 구매했는데 상체부분이 잘잡아주는 듯하면서 타이트한느낌이여서 만족스럽습니다,5.0,배송도 빠르고 넥라인 맘에 들어서 구매했는데 상체 부분이 잘 잡아주는 듯하면서 타이트한 느낌이여서 만족스럽습니다
옷장에 막 접어놔서 좀 쭈글하게 찍혔는데 탄탄한 면소재예요! 핏도 예쁘고 유용하게 입을 수 있습니당ㅎㅎ,5.0,옷장에 막 접어놔서 좀 쭈글하게 찍혔는데 한 면 소재예요 핏도 예쁘고 유용하게 입을 수 있습니당
핏이 이뻐서 만족합니다. 생각보다 단정한느낌이에요,5.0,핏이 이 뻐서 만족합니다 생각보다 단정한 느낌이에요
치마가 많이 짧다고 했는데 짧기는 해도 핏이 너무 예뻐서 어쩔수 없어요…. 정말 너무 예쁩니다 저만 입고싶울정도에요,5.0,치마가 많이 짧다고 했는데 짧기는 해도 핏이 너무 예뻐서 어쩔 수 없어요 정말 너무 예쁩니다 저만 입고 싶울 정도에요
"쇼룸에도 없어서 안입어보고 구매했는데
만족해요",5.0,쇼룸에도 없어서 안 입어보고 구매했는데 만족해요
검정색이라 먼지 붙은 게 잘 보이지만 예뻐요 믿고 사는 글로니입니다,5.0,검정색이라 먼지 붙은 게 잘 보이지만 예뻐요 믿고 사는 글로니입니다
엄청 미니멀한데 신축성이 좋아서 활동하기도 편하고 몸매도 좋아보여용,5.0,엄청 미니멀한데 신축성이 좋아서 활동하기도 편하고 몸매도 좋아 보여용
S랑 M 고민하다가 S 샀는데 잘 맞아요 부유방도 잘 가려줍니다!,5.0,랑 고민하다가 샀는데 잘 맞아요 부유방도 잘 가려줍니다
배송 1달 넘게 기다렸지만.. 진짜 너무너무 예쁘고 마음에 들어요,5.0,배송 달 넘게 기다렸지만 진짜 너무너무 예쁘고 마음에 들어요
배송도 빠르고 물건도 잘 받았습니다 감사합니다:),5.0,배송도 빠르고 물건도 잘 받았습니다 감사합니다
핏이 예뻐요 생각보다 타이트 하진 않았어요 다만 길이가 넘 짧아요 앉을 때 고비,5.0,핏이 예뻐요 생각보다 타이트 하진 않았어요 다만 길이가 넘 짧아요 앉을 때 고비
핏이 예뻐요 생각보다 타이트 하지 않았어요 다만 넘 짧아서 길이가 좀 더 길었으면 좋겠어요...,5.0,핏이 예뻐요 생각보다 타이트 하지 않았어요 다만 넘 짧아서 길이가 좀 더 길었으면 좋겠어요
재질이 도톰해서 원피스 모양은 잡아주지만 여름에 입기 더워요 나시원피스이지만 여름에는 못입는 두꺼움입니다,5.0,재질이 도 톰해서 원피스 모양은 잡아주지만 여름에 입 기 더워요 나 시원피스이지만 여름에는 못 입는 두꺼움입니다
세일해서 비교적 저렴하게 삿구 불편한거 진짜 못입는데 편해요!!,5.0,세일해서 비교적 저렴하게 삿구 불편한 거 진짜 못 입는데 편해요
"세일해서 비교적 저렴하게 삿구 불편한거 진짜 못입는데 편해요!!
레이어드 해서 입어두 예쁨~",5.0,세일해서 비교적 저렴하게 삿구 불편한 거 진짜 못 입는데 편해요 레이어드 해서 입어 두 예쁨
"진짜 날씬해 보이는데 치마가 너무 짧아요,,ㅠㅠ 좀만 더 길게 만들어주세요~~",4.0,진짜 날씬해 보이는데 치마가 너무 짧아요 좀 만 더 길게 만들어 주세요
배송 오래 기다려서 입고 가려던 약속에는 못 입고 갔지만 사이즈 바꿔주셔서 ㄱㅊ습니다 허리 얇으신편이면 그냥 s해서 딱 맞게 입는게 예쁜 것 같아요,5.0,배송 오래 기 다려서 입고 가려던 약속에는 못 입고 갔지만 사이즈 바꿔주셔서 습니다 허리 얇으신 편이면 그냥 해서 딱 맞게 입는 게 예쁜 것 같아요
스몰로 샀어오 됐나 싶지만 미듐도 괜참ㅎ아요 좋어ㅏ요,5.0,스몰로 샀어오 됐나 싶지만 미듐도 괜참아 요 좋어요
"꽉끼게 입는걸 싫어하기 때문에 고민끝에 m사이즈 선택했고 성공했습니다! 키가 작은데 힙이 큰 체형이라 s했으면 길이 너무 짧았을 것 같아요 지굼도 똥꼬치마,,
입고 벗을때도 편해서 사이즈 선택 잘한것 같고요 
멜란지 사고 예뻐서 블랙도 구매했습니다!",5.0,꽉 끼게 입는 걸 싫어하기 때문에 고민 끝에 사이즈 선택했고 성공했습니다 키가 작은데 힙이 큰 체형이라 했으면 길이 너무 짧았을 것 같아 요 지굼도 똥꼬치마 입고 벗을 때도 편해서 사이즈 선택 잘한 것 같고 요 멜란지 사고 예뻐서 블랙도 구매했습니다
신축성도 적당해서 핏이 너무 예뻐요~다음에 다른 색상도 구매하려구요,5.0,신축성도 적당해서 핏이 너무 예뻐요다음에 다른 색상도 구매하려 구요
"s구매해ㅛ는데 핏이 진짜 이뻐요!! 입어보니까 인기 많은 이유 알겠더라고요
155인 저한테도 조금 짧은 느낌이에요.",5.0,구매해는 데 핏이 진짜 이 뻐요 입어보니까 인기 많은 이 유 알겠더라고요 인 저한테도 조금 짧은 느낌이에요
여름에 잘 입고 다녔어요 검정색이라 부담 없이 입기 좋고 뭣보다 핏이 넘 예쁜듯,5.0,여름에 잘 입고 다녔어요 검정색이라 부담 없이 입기 좋고 뭣보다 핏이 넘 예쁜 듯
도톰하고 베이직하게 딱 예쁜 핏! 161 40에 엉작녀 개개ㅐ개말라 인간한테두 마니 짧은 편인데 전 조아욤 ㅎㅎ,5.0,도톰하고 베이직하게 딱 예쁜 핏 에 엉작녀 말라 인간한 테두 마니 짧은 편인데 전 조아욤
"저 리뷰 원래 안 남기는데 이건 남겨야겠다 싶어서 남겨요
진짜 너무 너무 너무 예쁩니다 ㅠㅠ 딱 입어보면 재질 탄탄한 게 느껴지실 거에요 근데 부유방도 가려주고 몸매도 너무 예쁘게 잡아주는..🖤 제가 생각했던 것보다 많이 플레어 느낌이긴 한데 그래서인지 몸매를 더 예뻐 보이게 해주는 것 같아요!!! 저랑 키 비슷하신 분들은 M 사이즈가 딱 예쁜 길이감일 듯해요 다들 뭐해 얼릉 구매해…🥺",5.0,저 리뷰 원래 안 남기는데 이건 남겨야겠다 싶어서 남겨요 진짜 너무 너무 너무 예쁩니다 딱 입어보면 재질 한 게 느껴지실 거에 요 근데 부유방도 가려주고 몸매도 너무 예쁘게 잡아주는 제가 생각했던 것보다 많이 플레어 느낌이 긴 한데 그래서인지 몸매를 더 예뻐 보이게 해주는 것 같아 요 저랑 키 비슷하신 분들은 사이즈가 딱 예쁜 길이 감일 듯해요 다들 뭐 해 얼릉  구매해
"재질도 탄탄하고 몸에 딱 맞아서 좋아요
158에게 길이감은 적당해요",5.0,재질도 하고 몸에 딱 맞아서 좋아요 에게 길이감은 적당해요
배송도 빠르고 포장도 꼼꼼하고 너무 이뻐요 만족합니다!,5.0,배송도 빠르고 포장도 하고 너무 이 뻐요 만족합니다
"너어무 사고싶어서 2주 기다려서 받앗는데 진짜 너무 예뻐요 최고임 데이트룩으로 겨론식에두 괜찮고 다 너무 예뻐요 🥺 
다만 조금 짧다는 단점이…",5.0,너어무 사고 싶어서 주 기다려서 받앗는데 진짜 너무 예뻐요 최고임 데이트룩으로 겨론식에 두 괜찮고 다 너무 예뻐요 다만 조금 짧다는 단점이
한달 정도 기다려서 받았네요... 배송이 느려서 아쉽지만 남은 여름 열심히 입고 다니려구요,4.0,한 달 정도 기다려서 받았네요 배송이 느려서 아쉽지만 남은 여름 열심히 입고 다니려 구요
핏이 너무 예쁘고 조금 짧지만 맘에 듭니다 소재도 탄탄합니다!,5.0,핏이 너무 예쁘고 조금 짧지만 맘에 듭니다 소재도 합니다
핏이 진짜 이뻐요! 보통 면 원피스 입으면 배쪽이 너무 핏되는 느낌이라 별로였는데 이 원피스는 배쪽 부각없이 편하게 입을 수 있어서 좋아요! 기장이 조금 더 길었으면 좋았을 거 같네용,5.0,핏이 진짜 이 뻐요 보통 면 원피스 입으면 배 쪽이 너무 핏되는 느낌이라 별로였는데 이 원피스는 배쪽 부각 없이 편하게 입을 수 있어서 좋아요 기장이 조금 더 길었으면 좋았을 거 같네용
핏이랑 색감 진짜 이뻐요! 재질은 탄탄하고 부드러운데 생각보다 두껍습니다.,5.0,핏이랑 색감 진짜 이 뻐요 재질은 하고 부드러운데 생각보다 두껍습니다
"거의 한달만에 받았는데 핏이 너무 예뻐요 !! 레인부츠에 신으려고 샀는데 장마가 끝나서 받은,,0",5.0,거의 한 달 만에 받았는데 핏이 너무 예뻐요 레인부츠에 신으려고 샀는데 장마가 끝나서 받은
탄탄한 검정! 마른 몸을 소유한 자여 글로니로 오라,4.0,한 검정 마른 몸을 소유한 자여 글로니로 오라
"음 핏이 엄청 예뻐요
근데 ! 좀 길이가 많이 짧습니다 ㅠㅠ 어짜피 근데 속바지입을거긴해서….",5.0,음 핏이 엄청 예뻐요 근데 좀 길이가 많이 짧습니다 어짜피 근데 속바지 입을 거긴 해서
딱 원하던 핏이구 너무 예뻐요..짧은 걸 좋아해서 길이도 좋고 안에 속바지 입으면 되니까 딱 좋아요 🎀🫧🖤,5.0,딱 원하던 핏이 구 너무 예뻐요 짧은 걸 좋아해서 길이도 좋고 안에 속 바지 입으면 되니까 딱 좋아요
예버용 s가 타이트하다는 후기가 많아서 m사니까 배 쪽도 너무 타이트하지않아서 맘에듭니당🖤,5.0,예버 용 가 타이트하다는 후기가 많아서 사니까 배 쪽도 너무 타이트하지 않아서 맘에 듭니당
후기 여러개 읽어보니 160에 48킬로 정도 돼도 s는 넘 딱맞을거같아서 m샀더니 배 부분도 적당히 딱맞고 길이도 괜찮아요 넘 예뽀용,5.0,후기 여러 개 읽어보니 에 킬로 정도 돼도 는 넘 딱 맞을 거 같아서 샀더니 배 부분도 적당히 딱 맞고 길이도 괜찮아요 넘 예뽀용
후기 여럿 읽어보니 s는 넘 작을거같아 m 구매했는데 딱좋아요 !!,5.0,후기 여럿 읽어보니 는 넘 작을 거 같아 구매했는데 딱 좋아요
"허리가 다른부위에 비해 얇은편인데 딱잡아주고 핏이 예뻐요
근데 생각보단 a라인으로 퍼져서 아쉽긴한데 그래도 예쁩니다",4.0,허리가 다른 부위에 비해 얇은 편인데 딱 잡아주고 핏이 예뻐요 근데 생각보단 라인으로 퍼져서 아쉽긴 한데 그래도 예쁩니다
너무예뻐요 진짜 단연코 완벽한 핏 .. 나만사게 다들 사지마세여,5.0,너무 예뻐요 진짜 단연코 완벽한 핏 나 만 사게 다들 사지 마세여
"흼샥으로 구먀했다 너무 맘에들어서 블략도 구매했어요
똥꼬치마이긴 합니다.. 그치만 이뻐서 견디는거에요 ㅋㅋ",5.0,흼샥으로 구먀했다 너무 맘에 들어서 블략도 구매했어요 똥 꼬치마이긴 합니다 그치만 이 뻐서 견디는 거에 요
M사이즈 생각보다 타이트하지않았어요 단정하고 예뻐요,5.0,사이즈 생각보다 타이트하지 않았어요 단정하고 예뻐요
이뻐요 그런데 3번접으면 구김이 남네요; 그치만 넘이뻐 깔별로사고싶음,5.0,이 뻐요 그런데 번 접으면 구김이 남네요 그치만 넘이 뻐 깔별로 사고 싶음
허리를 탄탄하게 잡아주는 느낌이에요!! 좀 짧아서 아쉽긴 하지만 제가 속바지를 입으명 되는 일이니까여~,5.0,허리를 하게 잡아주는 느낌이에요 좀 짧아서 아쉽긴 하지만 제가 속 바지를 입으 명 되는 일이니까 여
핏은 너무 얘쁘지만 길이가 넘 짧아서 절대 숙일 수 없는 원피스 입니당 속바지 필수예요!!,5.0,핏은 너무 얘쁘지만 길이가 넘 짧아서 절대 숙일 수 없는 원피스 입니 당 속 바지 필수예요
역시 믿고사는 글로니 너무 예뻐용 ㅠ 근데 M 샀는데도 엄청 짧고 타이트해요,5.0,역시 믿고 사는 글로니 너무 예뻐용 근데 샀는데도 엄청 짧고 타이트해요
"매장에서 입어보고 샀는데
진짜 이뻐요 진짜 만족해요 색도 이뻐서 친구한테 추천했더니 구매한다고 하더라구요 진짜 좋아용",5.0,매장에서 입어보고 샀는데 진짜 이 뻐요 진짜 만족해요 색도 이 뻐서 친구한테 추천했더니 구매한다고 하더라구 요 진짜 좋아용
짧아요 소재는 수영복 같이 쫀쫀한 원단입니다 롱부츠랑 신으면 예블 것 같네용,4.0,짧아 요 소재는 수영복 같이 한 원단입니다 롱부츠랑 신으면 예블 것 같네용
생각보다 많이 작고 짧아요..ㅠㅠ 바이크 팬츠 사서 같이 입어야할 거 같아요 하지만 재질도 좋고 너무 예뻐용,5.0,생각보다 많이 작고 짧아요 바이크 팬츠 사서 같이 입어야 할 거 같아 요 하지만 재질도 좋고 너무 예뻐용
"수영복+면느낌이라서 쫀쫀해요
S사이즈 삿으면 조금 작았을거같아요",4.0,수영복 면 느낌이라서 해요 사이즈 삿으면 조금 작았을 거 같아요
화이트사고 마음에 들어서 블랙도 삿어요 탄성이 좋고 퀄리티가 진짜 좋아요 몸매를 잘 잡아줘요 좀더 살빼고입으면 더 이쁠것같아요 미듐인데도 딱맞아요,5.0,화이트 사고 마음에 들어서 블랙도 삿어요 탄성이 좋고 퀄리티가 진짜 좋아요 몸매를 잘 잡아줘요 좀 더 살 빼고 입으면 더 이 쁠 것 같아요 미듐인데도 딱 맞아요
핏이 너무 예뻐요~~ 몸매 좋아보이고 가을에 가디건 걸쳐입어도 예쁠듯해요~,5.0,핏이 너무 예뻐요 몸매 좋아 보이고 가을에 가디건 걸쳐 입어도 예쁠 듯해요
"핏이 너무예뻐요
흉통이 작게 나왔다는 후기가 많아서 m으로 했는데 사이즈 딱좋아요!
제가 통자허리인데 이거 입으면 허리가 잘록해보여서 좋아요
근데 길이가 너무 짧아서 속바지 잘 챙겨입어야겠어요",5.0,핏이 너무 예뻐요 흉통이 작게 나왔다는 후기가 많아서 으로 했는데 사이즈 딱 좋아요 제가 통 자 허리인데 이 거 입으면 허리가 잘록해 보여서 좋아요 근데 길이가 너무 짧아서 속 바지 잘 챙겨 입어야겠어요
핏이 너무 예뻐요~~~ 날씬해보이고 몸매 완죤 좋아보여서 만족스럽습니다,5.0,핏이 너무 예뻐요 날씬해 보이고 몸매 완 죤 좋아 보여서 만족스럽습니다
예쁩니다 적당히 귀엽고 적당히 단정하면서 원피스 하나만입어도 허전하지않아요!! 저는 비슷한 여러뷴들의 스펙인데 에스가 적당히 맞아서 하나도 불편하지않더라구요 159/45,4.0,예쁩니다 적당히 귀엽고 적당히 단정하면서 원피스 하나만 입어도 허전하지 않아 요 저는 비슷한 여러 뷴들의 스펙인데 에스가 적당히 맞아서 하나도 불편하지 않더라구요
"좀 압박하는데 그래서 핏이 더 이쁨
아래가 플레어라 너무 맘에들어여 글로니 플레어팬츠랑 같이입으면 진짜 왕왕이쁨!",5.0,좀 압박하는데 그래서 핏이 더 이 쁨 아래가 플레어라 너무 맘에 들어 여 글로니 플레어 팬츠랑 같이 입으면 진짜 이쁨
질도 좋고 핏도 예쁜데 생각 이상으로 타이트하고 작은 원피스에요🙊 작은 체형이라 작은 사이즈 안심하고 샀는데 완전 딱 맞고 팔뚝살 부각이 좀 되어서🥹 운동 하고 입어야 할 거 같아요 몸매에 자신 있으시다면 넘 예쁠 원피스입니다! 저는 운동 하고 도전할게요✨,5.0,질도 좋고 핏도 예쁜데 생각 이상으로 타이트하고 작은 원피스에 요 작은 체형이라 작은 사이즈 안심하고 샀는데 완전 딱 맞고 팔뚝살 부각이 좀 되어서 운동 하고 입어야 할 거 같아 요 몸매에 자신 있으시다면 넘 예쁠 원피스입니다 저는 운동 하고 도전할게요
질도 좋고 핏이 예쁜데 생각 이상으로 타이트하고 작은 원피스에요🙊 작은 체형이라 작은 사이즈 안심하고 샀는데 완전 딱 맞고 팔뚝살 부각이 좀 되어서🥹 운동 하고 입어야 할 거 같아요 몸매에 자신 있으시다면 넘 예쁠 원피스입니다! 저는 운동 하고 도전할게요✨,5.0,질도 좋고 핏이 예쁜데 생각 이상으로 타이트하고 작은 원피스에 요 작은 체형이라 작은 사이즈 안심하고 샀는데 완전 딱 맞고 팔뚝살 부각이 좀 되어서 운동 하고 입어야 할 거 같아 요 몸매에 자신 있으시다면 넘 예쁠 원피스입니다 저는 운동 하고 도전할게요
"160한테도 짧아요 바람 부는 날엔 조심해야할듯
상체 마른 편인데도 m 사이즈 엄청 핏되는 사이즈입니다 s는 진짜 마른 사람들이 입어야할듯 내 몸이 볼륨감이 있다고 생각하면 부디m을 사십쇼!!!",5.0,한테도 짧아요 바람 부는 날엔 조심해야 할 듯 상체 마른 편인데도 사이즈 엄청 핏되는 사이즈입니다 는 진짜 마른 사람들이 입어야 할 듯 내 몸이 볼륨감이 있다고 생각하면 부디을 사십쇼
너무 완벽한 핏이라 깔별로 구매했습니다 ...... 무진장세일때 잘 샀어욤,5.0,너무 완벽한 핏이라 깔별로 구매했습니다 무진장 세일 때 잘 샀어욤
사이즈고민 배송직전까지 했는데 저한텐 허리는 여유있고 가슴은 평소에 니플패치만 붙여서 딱좋았어요 길이는 요즘 짧은스커트 길이인거 같아요! 여름에 화이트입으면 시원해보이고 이쁠거같아서 세일하면 추가구매 갈기겠슴미더,5.0,사이즈 고민 배송 직전까지 했는데 저한텐 허리는 여유 있고 가슴은 평소에 니플 패치만 붙여서 딱 좋았어요 길이는 요즘 짧은 스커트 길이인 거 같아 요 여름에 화이트 입으면 시원해 보이고 이 쁠거 같아서 세일하면 추가 구매 갈기겠슴 미더
