Review,Star,Processed_Review
사이즈는 저랑 비슷하시면 m으로 가시면 될 것 같구요 재질은 여름에 시원하게 코디하기 좋게 적당히 얇은 부드러운 니트라 좋았어요 코디는 은근 와이드 흑청이랑 생지데님 아니면 사진처럼 버뮤다 팬츠도 괜찮은것 같아요 감사합니다 ,5.0,사이즈는 저랑 비슷하시면 으로 가시면 될 것 같구요 재질은 여름에 시원하게 코디하기 좋게 적당히 얇은 부드러운 니트라 좋았어요 코디는 은 근 와이드 흑청이랑 생지 데님 아니면 사진처럼 버뮤다 팬츠도 괜찮은 것 같아 요 감사합니다
가성비 갑 디자인도 넘 이쁘고 전혀 저렴해 보이지 않습니다 블루랑 두 칼라 구매하길 잘한듯요 사이즈는 하나 작게 입었습니다,5.0,가성비 갑 디자인도 넘 이 쁘고 전혀 저렴해 보이지 않습니다 블루랑 두 칼라 구매하길 잘한 듯 요 사이즈는 하나 작게 입었습니다
아이보리네이비 색상 예쁘네요 보이기엔 보풀 잘 안생길듯한데 입어봐야 알겠죠,5.0,아이보리네이비 색상 예쁘네요 보이기엔 보풀 잘 안 생길 듯한 데 입어봐야 알겠죠
너무 좋습니다 앞으로 다시 구매할 수 있을 것 같아요,5.0,너무 좋습니다 앞으로 다시 구매할 수 있을 것 같아요
니트류지만 얇아서 지금 입기에 덥지 않습니다 색감 예쁘고 좋네요,5.0,니트 류지만 얇아서 지금 입기에 덥지 않습니다 색 감 예쁘고 좋네요
소재도 좋고 핏도 아주 마음에 듭니다 오랜만에 좋은 옷 구매한 것 같아서 기분 좋습니다 고민하시는 분들에게 강추입니다,5.0,소재도 좋고 핏도 아주 마음에 듭니다 오랜만에 좋은 옷 구매한 것 같아서 기분 좋습니다 고민하시는 분들에게 강 추입니다
색감은 사진 그대로고 사이즈는 약간 루즈핏 니트치고 얇은 편이지만 그래도 니트는 니트라 한여름 날씨에 입기에는 답답하고 더울듯,5.0,색감은 사진 그대로 고 사이즈는 약간 루즈핏 니트치고 얇은 편이지만 그래도 니트는 니트라 한 여름 날씨에 입기에는 하고 더울듯
L사이즈긴 하지만 생각보다 훨씬 더 넉넉한 사이즈입니다,5.0,사이즈 긴 하지만 생각보다 훨씬 더 한 사이즈입니다
배송도 빠르고 무엇보다 재질이 시원해요 땀이 많은데 잘입을수있겠어요,5.0,배송도 빠르고 무엇보다 재질이 시원해요 땀이 많은데 잘 입을 수 있겠어요
일단 배송이 빨리 와서 좋았습니다 한여름에 입기에는 두껍긴 하지만 정말 합리적인 가격으로 예쁜 옷 산 것 같아요 검정은 화면이랑 똑같은데  아이보리 색은 생각보다 밝아서 화이트에 가깝습니다 저랑 신체 사이즈 비슷한 분들은 M 하시면 딱입니다,5.0,일단 배송이 빨리 와서 좋았습니다 한 여름에 입기에는 두껍 긴 하지만 정말 합리적인 가격으로 예쁜 옷 산 것 같아 요 검정은 화면이랑 똑같은데 아이보리 색은 생각보다 밝아서 화이트에 가깝습니다 저랑 신체 사이즈 비슷한 분들은 하시면 딱입니다
요즘 반팔니트 유행이라길래 두벌 장만했는데 좋아요 ,5.0,요즘 반팔 니트 유행이라 길래 두 벌 장만 했는데 좋아요
광고에 이벤트보고 구매했는데 가격도 맘에들고 워셔블이라 더더욱 구매 흥미가 생겼어요  받아보니 후회없이 출근적으로 잘입고 있습니다 ,5.0,광고에 이벤트 보고 구매했는데 가격도 맘에 들고 워셔블이라 욱 구매 흥미가 생겼어요 받아보니 후회 없이 출근적으로 잘 입고 있습니다
너무 맘에 드네요 사이즈도 딱이고 핏도 너무 맘에 들어요,5.0,너무 맘에 드네요 사이즈도 딱이 고 핏도 너무 맘에 들어요
평소 2xl 사이즈입구요 구매사이즈xl 사이즈 오버핏이라 여유있고 체형을 한층 옆으로 넓어보이게 해주는 핏감 두껍지 않은 케이블 니트소재 인생핏 만나서 추가로 아이보리 그린컬러 구매하였습니다,5.0,평소 사이즈 입구 요 구매 사이즈 사이즈 오버핏이라 여유 있고 체형을 한 층 옆으로 넓어 보이게 해주는 핏감 두껍지 않은 케이블 니트 소재 인생 핏 만나서 추가로 아이보리 그린 컬러 구매하였습니다
M사이즈 잘 맞아요 색감도 예쁘네요 여름에 입기 좋은 두께입니다 한여름은 좀 힘들거 같아요,5.0,사이즈 잘 맞아요 색감도 예쁘네요 여름에 입 기 좋은 두께입니다 한 여름은 좀 힘들 거 같아요
저렴하게 좋은상품 구매해서 너무좋아요 재질도 나므지않아서 여름에 잘 입을것 같아요 감사합니당,5.0,저렴하게 좋은 상품 구매해서 너무 좋아요 재질도 나므지 않아서 여름에 잘 입을 것 같아 요 감사합니당
가성비좋고배송도만족입니다 촉감이 좋고 신축성도 좋아요,5.0,가성비 좋고 배송도 만족입니다 촉감이 좋고 신축성도 좋아요
시원하고 막입기 좋아요 재질도 좋은것 같습니다 세탁하면 어떻게될지 궁금하지만 만족합니다,5.0,시원하고 막입기 좋아요 재질도 좋은 것 같습니다 세탁하면 어떻게 될지 궁금하지만 만족합니다
생각보다 커요 팔 길이가 애매하게 길어서 핏이 어정쩡해보여요 어쩔 수 없지만 접어서 입어야할 듯 합니다,5.0,생각보다 커요 팔 길이가 애매하게 길어서 핏이 어 정쩡해 보여 요 어쩔 수 없지만 접어서 입어야 할 듯 합니다
그린이랑 베이지 두벌 구매했는데 옷 너무 예뻐요 팔 통도 크지 않아서 머슬핏 잘 나옵니다 출근룩이나 데이트 시 좋을 것 같아요,5.0,그린이랑 베이지 두 벌 구매했는데 옷 너무 예뻐요 팔 통도 크지 않아서 머슬핏 잘 나옵니다 출근룩이나 데이트 시 좋을 것 같아요
비슷한 다른제품으로 꽈배기 니트가 있는데 이 제품은 그것뷰단 얇아요 색상은 보이는대로 선명한 편이긴 합니다 지금 한창 입기 좋은거 같아요,5.0,비슷한 다른 제품으로 꽈배기 니트가 있는데 이 제품은 그것 뷰단 얇아 요 색상은 보이는 대로 선명한 편이 긴 합니다 지금 한창 입기 좋은 거 같아요
블랙이 좀 더 잘 받는 거 같고 이쁜 거 같네요 만족함,5.0,블랙이 좀 더 잘 받는 거 같고 이 쁜 거 같네요 만족함
딥그린이랑 엘그레이 시켰는데 딥그린이랑 아이보리가 왔어요  색상 이뻐서 그냥 입으려구요,5.0,딥 그린이랑 엘그레이 시켰는데 딥 그린이랑 아이보리가 왔어요 색상 이 뻐서 그냥 입으려구요
여름에 입기 딱이네요 폼도 넉넉해서 시원해보여요,5.0,여름에 입 기 딱이네요 폼도 해서 시원해 보여요
수아레 라는 브랜드를 처음 구매해봤습니다 면 재질의 반소매 니트인데 우선 첫인상은 괜찮네요 마른 체형은 아니라서 가슴어깨 쪽이 약간 끼는 듯한 느낌은 있지만 L은 컸을 것 같고 M 정도가 맞는 듯 합니다,5.0,수아레 라는 브랜드를 처음 구매해봤습니다 면 재질의 반소매 니트인데 우선 첫 인상은 괜찮네요 마른 체형은 아니라서 가슴 어깨 쪽이 약간 끼는 듯한 느낌은 있지만 은 컸을 것 같고 정도가 맞는 듯 합니다
색감이나 디자인 그리고 가성비 부분이 다른 니트 반팔에 비해 괜찮지만 너무 얇은 탓인지 살짝 흐물흐물한 느낌이 있어 세탁 후 변형이 쉽게 될 거 같습니다,4.0,색감이나 디자인 그리고 가성비 부분이 다른 니트 반팔에 비해 괜찮지만 너무 얇은 탓인지 살짝 흐물 흐물한 느낌이 있어 세탁 후 변형이 쉽게 될 거 같습니다
일단 속은 비치지않습니다 니트소재여서 한여름에 입기에는 덥습니다 하지만 스타일은 굿입니다,5.0,일단 속은 비치지 않습니다 니트 소재여서 한 여름에 입기에는 덥습니다 하지만 스타일은 굿입니다
가성비있게 구매했습니다 편하게입기 좋은거 같아요,5.0,가성비 있게 구매했습니다 편하게 입기 좋은 거 같아요
색감좋고 핏좋고 재질 괜찮고 굿굿 네이비도 하나 더샀어요,5.0,색감 좋고 핏 좋고 재질 괜찮고 네이비도 하나 더 샀어요
니트라 좀 더울 줄 알았는데 구멍 사이로 바람이 솔솔 들어오니 시원하네요 색감도 이쁘고 맘에 들어요 ,5.0,니트라 좀 더울 줄 알았는데 구멍 사이로 바람이 들어오니 시원하네요 색감도 이 쁘고 맘에 들어 요
랭킹에 올라와있길래 시켜봤는데  가격대비 매우 높은 품질에 놀랐습니다 한번 더 시킬지 고민중입니다,5.0,랭킹에 올라와 있길래 시켜봤는데 가격 대비 매우 높은 품질에 놀랐습니다 한번 더 시킬지 고민중입니다
옷 재질도 좋고 배송도 빨리와서 좋았습니다 여행가서도 편하게 입구다님,5.0,옷 재질도 좋고 배송도 빨리 와서 좋았습니다 여행가서도 편하게 입구다님
재질 좋고 몇번 빨았는데 보풀도 잘 안생기는거 같아요,5.0,재질 좋고 몇 번 빨았는데 보풀도 잘 안 생기는 거 같아요
안녕하세요 후기를 남기기에 앞서 저는 키가 175cm 몸무게 80kg 인 30대 남성입니다 이 니트는 정말 최고입니다 솔직후기 적겠습니다 작년 여름 네이비 샀다가 이번에 또 구매한 거예요     좋았던 점 3만원대 니트라고 생각이 들지 않을 정도의 고퀄리티입니다  너무 잘 입어지고 핏도 참 좋아요 원단이 너무 좋은 것 같아 작년에 산 것도 세탁 건조기 많이 돌렸는데 옷감이 상하지 않은 듯 합니다 대만족이에요 주변에 친구랑 원쁠원으로 또 구매하고 싶네요 다른색상도     아쉬운 점 이 따로 없어요 완벽해요 라지는 너무 머슬핏이라 엑라 했는데 넉넉하게 입기 좋습니다    이상입니다 저의 후기가 도움 되었으면 좋겠습니다 감사합니다,5.0,안녕하세요 후기를 남에 앞서 저는 키가 몸무게 인 대 남성입니다 이 니트는 정말 최고입니다 솔 직후기 적겠습니다 작년 여름 네이비 샀다가 이번에 또 구매한 거예요 좋았던 점 만원대 니트라고 생각이 들 지 않을 정도의 고퀄리티입니다 너무 잘 입어지고 핏도 참 좋아요 원단이 너무 좋은 것 같아 작년에 산 것도 세탁 건조기 많이 돌렸는데 옷감이 상하지 않은 듯  합니다 대 만족이에 요 주변에 친구랑 원쁠원으로 또 구매하고 싶네요 다른 색상도 아쉬운 점 이 따로 없어요 완벽해요 라지는 너무 머슬핏이라 엑라 했는데 하게 입기 좋습니다 이상입니다 저의 후기가 도움 되었으면 좋겠습니다 감사합니다
딱 감기는게 제 체형에 딱이네요 반팔니트 첫 시도인데 대만족,5.0,딱 감기는 게 제 체형에 딱이네요 반팔 니트 첫 시도인데 대 만족
깔끔한니트고 가격대비 재질좋은거같아요 추천합니다 ,5.0,깔끔한 니트 고 가격 대비 재질 좋은 거 같아 요 추천합니다
상품 너무너무 만족 스럽습니다 안감도 부드럽고 조아용,5.0,상품 너무너무 만족 스럽습니다 안감도 부드럽고 조아용
휴가가서 이쁘게 잘 입다왔습니다 디자인도 세련되고 색깔도 쨍하니 마음에 들어요,5.0,휴서 이쁘게 잘 입 다 왔습니다 디자인도 세련되고 색깔도 쨍하니 마음에 들어요
에쁘고 핏 좋아요 근데 여름 옷으로 입기에는 살짝 두껍고 더운 감이 있긴 하네요 그래도 스타일을 생각하면 좋습니다 그리고 재질도 부드럽네요,5.0,에쁘고 핏 좋아요 근데 여름 옷으로 입기에는 살짝 두껍고 더운 감이 있긴 하네요 그래도 스타일을 생각하면 좋습니다 그리고 재질도 부드럽네요
수아레 넘흐입쁘네요 아기랑 나들이갈때입어봣어요,5.0,수아레 넘흐입쁘네요 아기랑 나들이 갈 때 입어 봣어요
사이즈도 딱 맞고 색상도 화면과 동일해서 좋네요,5.0,사이즈도 딱 맞고 색상도 화면과 동일해서 좋네요
배송은 조금 느렸지만 제품 상태가 너무 좋아 만족합니다 잘 입을게영,5.0,배송은 조금 느렸지만 제품 상태가 너무 좋아 만족합니다 잘 입을 게영
생각한 것보다 재질이 아주 좋고 편하고 만족스러운 옷인거같아요,5.0,생각한 것보다 재질이 아주 좋고 편하고 만족스러운 옷인 거 같아요
반팔니트 처음 입는데 딱 제가 원하던 니트같아요 ,5.0,반팔 니트 처음 입는데 딱 제가 원하던 니트 같아 요
두께감은 7 8월 한한여름에는 못 입을거 같고지금 입기 딱 좋음 기본적으로 탄탄하고 색감도 이쁨 세일할 때 잘 산거 같어,5.0,두께감은 월 여름에는 못 입을 거 같고 지금 입 기 딱 좋음 기본적으로 하고 색감도 이 쁨 세일할 때 잘 산 거 같어
부드럽고 색감 좋은 니트 좋은 가격에 구매했네요 수아레 니트 앞으로도 종종 이용할 거 같습니다 단추 색도 오묘하니 좋네요,5.0,부드럽고 색감 좋은 니트 좋은 가격에 구매했네요 수아레 니트 앞으로도 이용할 거 같습니다 단추 색도 오묘하니 좋네요
깔끔하고 예쁩니다 재질도 부드러워요 맘에듭니당,5.0,깔끔하고 예쁩니다 재질도 부드러워요 맘에 듭니당
사이즈도 딱 적당하고 색감도 너무 마음에들고 시보리도 짱짱해서 너무 만족스럽습니다 배송도 빨라요 무조건 사세요 안사면 손해,5.0,사이즈도 딱 적당하고 색감도 너무 마음에 들고 시보리도 해서 너무 만족스럽습니다 배송도 빨라요 무조건 사세요 안사면 손해
평소 100105 정도 입는데 L로 가니까 어깨나 품 모두 살짝 여유있는 세미오버핏으로 편하게 입을 수 있네요,5.0,평소 정도 입는데 로 가니까 어깨나 품 모두 살짝 여유 있는 세미오버핏으로 편하게 입을 수 있네요
짱 편하고 좋아요 역시 수아레 더운 소재가 아닌지라 한여름에도 잘입을 것 같아요,5.0,짱 편하고 좋아요 역시 수아레 더운 소재가 아닌지라 한 여름에도 잘 입을 것 같아요
카라티와 라운드티의 사이즈가 약간 다릅니다 카라티보다 라운드티가 약간 더 작게 나온듯 싶어요 그래도 평소 상의 사이즈 105입는데 둘다 L사이즈 잘 맞았어요 소매가 약간 긴편이라 한번 롤업 하는것도 추천해요 확실히 한여름엔 좀 버겁겠지만 그래도 옷이 이뻐서 좋아용,4.0,카라티와 라운드티의 사이즈가 약간 다릅니다 카라티보다 라운드 티가 약간 더 작게 나온 듯 싶어요 그래도 평소 상의 사이즈 입는데 둘 다 사이즈 잘 맞았어요 소매가 약간 긴 편이라 한 번 롤업 하는 것도 추천해요 확실히 한 여름엔 좀 버 겁겠지만 그래도 옷이 이 뻐서 좋아용
핏도좋고세탁도편하고촉감도부들부들해서 좋네요,5.0,핏도 좋고 세탁도 편하고 촉감도 부들부들 해서 좋네요
빠른배송 너무좋네요 컬러 많이 고민하다 샀는데 너무 만족합니다,5.0,빠른 배송 너무 좋네요 컬러 많이 고민하다 샀는데 너무 만족합니다
봄 맞이해서 반팔니트 사려했는데 가격도 좋고 이뻐서 샀는데 완전 만족합니다,5.0,봄 맞이 해서 반팔 니트 사려 했는데 가격도 좋고 이 뻐서 샀는데 완전 만족합니다
너무 예뻐요 사기 너무 잘한 것 같고 재질도 부드러워서 안에 아무것도 안 입고 입는 저에게 너무 편해요,5.0,너무 예뻐요 사기 너무 잘한 것 같고 재질도 부드러워서 안에 아무것도 안 입고 입는 저에게 너무 편해요
