Review,keyword
아무래도 키가 크다 보니 살짝 짧은 감은 있지만 입을 만 합니다 근데 진짜 너무너무 잘 비쳐요 그래서 좀 민망스 속 바지 필수인데 속 바지 입어도 다리 라인 다 보입니다,"바지, 다리, 라인, 짧다, 크다, 키, 보이다, 감다"
상의 반 하의 입는데 적당히 잘 맞습니다 키가 큰 편이라 미니 기장이고 그래도 많이 부담스러운 정도는 아니네요 다리 사이 비침이 조금 있지만 많이 신경 쓰이진 않네요 마감 깔끔하고 소재도 시원해 보여요,"부담스럽다, 소재, 미니, 다리, 키, 깔끔하다, 기장, 이고, 편이"
생각보다 이쁘긴 한데 내가 과 연 이걸 입을 까어디갈 때 입을 라고 산거지 충동구매는 지갑에 좋지 않습니다 반성해 나 한 여름에 한 번 입어볼게요 원래 그냥 사는 거죠 입을 라고 사는 건가요,"지갑, 충, 동, 반성, 내, 라고, 그냥"
일단 지금까지 사서 입었던 원피스 중에서 최고에 요 평소 바지 사이즈 입는 하비라서 이랑 엄청 고민했는데 저랑 비슷하신 분들은 엠 하셔도 충분하실 겁니다 키가 있어서 짧을 걱정했는데 길이도 딱 이 쁘고 스판끼 입기도 편하네요 검정색도 바로 살거에 욤 다들 고민하지 말고 사 세여,"바지, 편하다, 분, 검정색, 최고, 중"
끝 부분이 라인 일 줄 알았는데 살짝 붙는 편이에 요 근데 핏 너무 예쁩니당,"알다, 편이, 근데, 붙다, 부분, 라인"
시원해 요 사이즈 딱 좋아요 어깨가 조금 끼지만 엄청 불편하진 않아 요 생각보다 짧아요 앉을 때 쪼끔 신경 쓰이는 정도,"어깨, 쪼끔, 앉다, 불편하다, 짧다, 끼"
예뻐용 너무 핏할까봐 엠으로 갔는데 에스 했어도 괜찮았을 것 같아 요 다른 색도 사고 시 퍼용,"핏, 가다, 엠, 색도, 퍼용"
대부분 폴로 원피스는 너무 짧아서 못 샀는데 길이가 딱 마음에 드네요,"짧다, 길이, 폴로, 원피스, 대부분"
는 길 것 같아서 로 샀더니 길이는 딱 좋아요 뱃살이 좀 신경 쓰이긴 하지만 그래도 너무 편하고 마음에 드네요 남은 여름 동안 알차게 입을 수 있을 것 같아 요 이런 원피스 엄청 찾아다녔는데 드디어 딱 마음에 드는 걸 찾아서 너무 좋아요 허리 라인이 너무 예쁘게 드러나서 더 좋은 것 같아 요,"길이, 편하다, 여름, 라인"
소재가 얇아서 여름에 두 시원하고 편하게 입을 수 있을 거 같아 요 네이비 너무 예쁘고 길이도 너무 짧지 않고 적당해서 맘에 쏙 들어 용 다른 색도 구매하고 싶어요,"색도, 얇다, 하고, 소재, 편하다, 여름, 적당하다, 싶다"
비침이 있어서 속 치마랑 같이 입었더니 괜찮았어요 허리도 너무 꽉 끼지 않고 적당히 잡아줘서 좋아요,"잡다, 허리, 적당하다, 치마, 끼, 지"
다른 사이트보다 기 장 길어서 좋아요 근데 목 부분이 쪼끔 해요,"근데, 쪼끔, 부분, 사이트"
허리랑 배는 한데 어깨랑 가슴이 껴용 궁뎅이 도 껴서 걸으면 올라가서 미니 기장이 애초에 어깨 작은 거 알고 사 서 괜찮구요 라인은 진짜 예뻐용 다리 사이 비치는 것도 생각보다 심하지 않네요,"걸다, 올라가다, 어깨, 끼다, 허리, 비치다, 다리"
시원하고 예뻐요 밝은 데서는 다리가 좀 비치긴 하는데 그래도 예쁘고 편해서 마음에 들어 요 여름에 옷 입기 귀찮을 때 딱 좋을 것 같아 요 길이도 너무 짧지 않아서 좋아요,"편하다, 여름, 밝다, 다리, 귀찮다, 짧다"
블랙 사고 맘에 들어서 네이비도 샀어요 블랙은 네이비는 샀어요 사진 비교해 보세요,"블랙, 네이비, 비교, 사진, 들어서다"
매장에서 입어보고 집으로 배송했는데 시원한 소재에 치마가 너무 짧지 않아서 좋아요,"배송, 입어보다, 소재, 치마, 집, 매장, 시원하다, 짧다"
핏이 너무 깔끔하고 천이 시원한 천이라서 여름에 너무 잘 입을 거 같아요,"깔끔하다, 여름, 핏, 천이, 라서, 시원하다"
길이 재질 핏 모두 만족합니다 키가 큰 편이라 걱정했는데 딱 적당했어요 비침이 좀 있어서 속 바지나 속 치마는 꼭 입어줘야 할 것 같아요,"바지, 적당하다, 만족하다, 걱정, 편이, 키, 치마"
편하게 입으려고 산 건데 이 핏은 더 이 뻤을 꺼 같아 요 그래도 믿고 사는 무탠다드,"뻤, 믿다, 건데, 편하다, 핏, 살다"
