Review,keyword
술 먹고 샀는지 몰래 온 택배가 이 리 맘에 드나 여 잘 입고 다닙니다 워싱 디테일 좋아 여 근데 허리가 커서 뒷부분만 한 번 접고 다님니다,"몰래, 택배, 먹다, 디테일, 접다, 부분, 커서, 워싱, 허리"
허리 크지만 뒤에 끈 묶어서 야무지게 입기 좋음 허리가 반인데 사이즈 이 쁘게 입었슴 당 여름에 야물 딱지게 입 기 좋아서 블랙 컬러까지 구매할려구 영 커플로 입어도 찰떡 입네당,"입었슴, 딱지, 커플, 야물다, 야무지다, 묶다, 찰떡, 블랙, 컬러, 허리"
허리는 딱 골반에 들어와서 완전 딱 맞아요 기장감이 조금 길긴 한데 뒷 허리 반만 접으면 이쁘네요 색감도 괜찮고 냄새도 안 나고 완전 가성비 굿이네요,"들어오다, 접다, 허리, 길다, 냄새, 골반, 기장감, 가성비, 맞다, 색감"
엄청 커요 너무 커서 치마 같을 정도 가랑이 끼리 자꾸 펄럭거리면서 부딪혀 요 근데 색감도 그렇고 핏도 원하던 느낌으로 예뻐서 잘 입을 것 같네용,"가랑이, 펄럭거리다, 부딪히다, 치마, 그렇다, 커서, 원하다, 크다, 색감"
첫 버뮤다여서 기 대가 컸는데 기 대 이상이라서 완전 만족합니다,"대가, 대다, 만족하다, 크다, 버뮤다"
끄아 너무 예뻐요 주변에서 친구들한테 칭찬도 엄청 들 엇어요 엄마랑 이모가 탐내요 버뮤다 팬츠 입으려고 산 건데 색감도 워싱도 핏도 아쥬맛도링 아 허리는 어 엄청 큰데 수선할 생각으로 산 거기도 하고 수선 안해도 벨트 꽈악 매서 정리하고 입으면 예뻐서 잘 입고 있어요,"이모, 꽈악, 엇어, 안해, 아쥬맛도링, 정리, 거기, 주변, 칭찬, 매다"
버뮤다 팬츠 입문자 입니다 이번에 첨 사는 데 뭘 사야 할까 고민 엄청하다가 트릴리온 제품으로 선택했습니다 바지는 되게 이 쁜데 아직 제가 어색해서 코디를 어떻게 해 여 할지 모르겠군 요 그래도 잘 입겠습니다,"선택, 아직, 어색하다, 쁜데, 입문, 모르다, 어떻다, 리온, 트릴, 살다"
사이즈 딱 좋구 기장도 알맞아요 재질도 한 거 같구 가볍고 편합니다,"알맞다, 가볍다, 재질, 기장, 편하다, 사이즈"
허리가 좀 큰 거 빼고는 색감도 이 쁘고 핏도 잘 나와서 최고에요,"최고, 빼다, 나오다, 크다, 색감, 허리"
클 거라고 생각은 했는데 생각보다 더 커 여 걍 완전 로우 라이주 쌉가눙 바지 자체는 여름 바지 치고는 살짝 두껍고 핏은 예버용 버뮤다 빠져 있는데 가성비로 하나 사셔도 조을 거 같아요,"예버용, 쌉가눙, 라이, 치고는, 로우, 크다, 바지, 라고, 자체, 하나"
제가 생각했던 것 보단 길이가 살짝 짧은데 괜찮은 것 같고 요 컬러 매치만 잘해주면 이쁜 코디가 될 것 같습니다,"잘해주다, 매치, 보단, 컬러, 짧다, 코디, 길이"
말해 무해 트릴리온입니다 최근 산 버뮤다 중에서 가장 이 뻐요,"최근, 트릴, 리온, 가장, 버뮤다"
컬러감 예쁘구요 사이즈 허리는 딱 맞고 다른 부분은 여유 있어요,"여유, 컬러, 부분, 맞다, 사이즈, 허리"
무신사 버뮤다 팬츠 중에 핏 가장 좋음 기장도 딱이 고 만족스러움 블랙도 구매할 예정 하비 강추,"하비, 강추, 블랙, 예정, 딱이다, 만족스럽다, 가장, 팬츠, 기장, 버뮤다"
