Processed_Review,keyword
무난하지만 이 쁜 데일리하게 코디하기 좋아요 재질도 시원하고 핏도 이 쁘고 허리에 단추로 조절도 할 수 있어서 좋슴니다 오프라인에서 입어보고 중 사이즈를 고민했는데 키 후반 몸무게 아래 이신분은 추천드려요 핏이 슬림해 보이는 게 좋다 하시면 스몰 하게 입는 게 좋다 하시면 미듐 추천이 요,"추천, 추천 드리다, 오프라인, 입어보다, 코디, 신분, 단추, 보이다"
소재가 가을에 입 기 딱 좋은 것 같아 요 핏도 예뻐요,"소재, 가을, 핏"
기본 카고치마로 체고예요 뒷밴딩 짱 싫어해서 이걸로 골라봤는데 역시 무탠다드 실망시키질 않네요 박 음질 퀄리티도 너무 좋고 원단이나 주머니도 깔끔하니 좋아요 색도 어디에나 잘 어울립니 다 만족 만족,"어울리다, 주머니, 원단, 카 치마, 실망, 걸, 퀄리티, 만족"
저 살 많이 쪄 서 안 맞으면 어쩌나 싶었는데 오히려 허리가 많이 남아 요 분들까지 완젼 가능할 것 같아 요 질은 모 넘 좋네용 여름에도 입을 정도로 가벼운 소재에요,"소재, 완젼, 여름, 가능하다, 질, 허리, 가볍다"
톤 다운 색 너무 예쁘고 가성비 굿입니다 너 뮤 잘 삿어요,"가성비, 다운, 삿어, 굿"
저정말 돼지인데 커요커서 핏이 별루에 여 더 부해 보임 근데 막 엄청별로는 아니라 걍 입어 여 저랑 비슷하시면 꼭 사 세여,"별로, 크다 커서, 별루, 세, 아니다, 보임, 부다"
사이즈 허리가 크더라구 요 보통 엠입는데 실측 보고 엣 스샀는데 너무 잘 샀어요 얇아서 여름에 제격인 듯 해용,"제격, 사이즈, 실, 엠, 허리, 크다 구, 보통, 여름, 보고"
아주 아주 만족스러워요 너무 깔롱부리지 않은 기 본 카고 롱 스커트입니다 보통 키이신 분들은 발목까지 올 듯 싶어요,"키, 스커트, 만족스럽다, 카, 보통, 싶다, 발목"
역시 무탠다드 길지만 제 키에 맞는 길이의 치마를 찾았는데 딱 좋아요 옹엉색 감도 넘 맛 돌릐구요 다른 색도 사구 싶아요 허리가 조금 커서 핏이 저한텐 어벙한 느낌이 있지만 엑몰은 작을 것 같아서 스몰했지만 그 부분만 조금 슬프네요흙,"옹 색, 어벙, 몰다, 길이, 돌릐구, 길, 허리, 커서"
생각보다 허리가 컸어요 바스락 거리는 재질인데 딱 발목까지 와서 너무 예쁘네요,"허리, 재질, 바스락, 거리, 오다, 발목, 크다"
스판이 있어서 늘어나서 정말 편해 요 허리 사이즈도 단추로 어느 정도 조절 가능하기 때문에 사이즈에 큰 구애 안 받을 것 같아 요 제 스펙에는 사이즈 좋았어요 앉아 있다 보면 구김이 잘 가 긴 하는데 서 있으면 또 펴지기도 해요,"가능하다, 스판, 늘어나다, 사이즈, 사이즈, 사이즈, 스펙, 펴다 기도"
바스락거리는 원단이고 광택 없음 안감 없지만 비침 없음 뒷트임이 길게 있어서 보폭에 전혀 지장 없음 허리가 큰 편인데 안쪽으로 조금 조절 가능함 컬러는 노란끼 많지 않은 회베이지색 한 여름까지 입어질만한 두께임,"바스락 거리, 전혀, 허리, 컬러, 원단, 가능하다, 지장, 조절, 광택"
얇고 가볍고 입고 활동하기 편해요 여름까지 잘 입을 가 같아요,"가볍다, 편하다, 활동, 여름, 얇다"
소재가 시원하고 신축성이 좋아서 진짜 자주 입게 돼 요 여행 갈 때도 출근할 때도 입는 데일리템이 되어 부럿음 건 메탈도 같이 구매했는데 일주일 동안 두개 돌려 입어요 색이 밝아서 아이보리나 그레이 상의 잘 어울림,"신축, 일주일, 여행, 일리, 시원하다, 소재, 아이보리, 상의, 색"
매장에서 입어보고 색상 많이 고민하다가 베이지로 했는데 너어무 이 뻐요 착용 감도 너무 편해서 손이 자주 갑니다 몸매도 이 뻐 보이고 시원해 유 블랙도 살까 합니다앗 한 사이쥬 작게 사세요,"매장, 고민, 입어보다, 쥬, 시원하다, 색상, 무, 손, 편하다, 보이"
생각보다 길고 크고 얇아요 약간의 신축성이 있어서 활동하는데 불편하지는 않아 요 보통 입으면 한데 사이즈 하니 딱 좋아요,"불편하다, 신축, 활동, 사이즈, 길다, 보통"
제가 골반이랑 엉덩이가 있는 체형인데 스몰 사이즈도 괜찮아요 허리는 좀 커서 단추로 조이면 딱이네요 뒤에 슬릿 덕분에 하나도 안 불편하고 치마 사고 딱 개시한 날 샌드위치 먹다가 토마토를 흘렸는데 방수 기능이 있는지 토마토만 샥 떼어내니까 흔적도 안 남았네요 적당히 물 흘려보면 데 구 굴러갑니다 자주 흘리고 묻히는 제 게 아주 찰떡궁합 봄이랑 여름에 입기  좋을 것 같아용,"엉덩이, 사이즈, 먹다, 적당하다, 흔적, 단추, 불편하다, 굴러가다, 조이, 골반"
핫한 제품 사이즈 고민하다 골랐는데 커서 놀랬다가 센스 있게 조절 단추가 있어 안심했어요 제키 기준 발목까지 오는 롱기장인데 뒷트임이 길어서 안 불편해요 가을에 잘 입을 텐데 날씨가 급 추워져서 얼른 입고 다녀야 겠어요,"롱 기장, 불편하다, 추워지다, 조절, 커서, 사이즈, 날씨"
매장에서 입어보고 인터넷으로 구매했는데 허리가 너무 커요 가볍고 좋긴 합니다 뒷트임 편하고요 호캉스가 서 입었눈 데 좋았어요,"입어보다, 호캉스, 매장, 편하다, 가볍다, 크다, 허리"
스몰 사이즈 구매 후 사이즈로 다시 구매했어요 스몰은 허리는 맞는데 골반이 타이트해서 불편하더라구 요 한 사이즈 업니 허리는 좀 하지만 비조로 조절해서 입으면 되고 엉디가 좀 여유 있으니까 훨씬 날씬해 보이고 덜 더워요 로우로 입어도 하이로 입어도 엉디 사이즈에 맞추는 게 좋네요,"조절, 디, 불편하다 구, 허리, 디, 업다, 사이즈, 타이 트"
사진이랑 똑같아 요 마감 처리 핏 좋아요 상의 랑 다 무난하게 어울려서 아무거나 주워 입고 나가고 싶을 때 자주 입어요,"어울리다, 사진, 상의, 거나, 마감, 처리"
사이즈 랑 고민하던 중에 로 골랐는데 생각보다 여유롭고 좋았어요 과식해도 문제 없을 듯해 용 양 옆에 조절하는 단 추가 있어서 줄이면 이쁘게 딱 맞기도 해서 휘뚜루마 뚜루 잘 입을 것 같아요,"고민, 여유, 과식, 조절, 줄이다, 사이즈, 문제"
허리가 약간 크긴 한데 조절 단추가 있어서 줄일 수 있어요 얇아서 시원하고 잘 늘어나서 편해요,"시원하다, 허리, 크다, 단추, 조절, 편하다, 늘어나다, 줄이다"
사이즈 양쪽 단추 채우고 합니다 도 맞겠지만 아줌마라 뱃살이 튀어나와서 안 예쁠 거 같은 느낌 잘도 늘어나고 뒷트임이 있어서 대 박 편함 다른 색상도 사고프 다,"단추, 아줌마, 늘어나다, 색상, 채우다, 사이즈, 사 고프다, 자다"
무신사 스탠다드 매장에서 실물 보고 이 뻐서 온라인으로 구매했어요 저렴한 티 안 나고 시원합니다 기준 조금 길어서 길이는 발목 보이게 수선해야 할 거 같아요,"물다, 시원하다, 매장, 길이, 온라인, 실물, 저렴하다, 나다, 기준"
