Review,keyword
이너티로 입을 려고 샀는데 단독으로 입어도 이 뻐서 완전 맘에 쏙 후기에 사이즈도 길다는 분이 계셔서 로 샀는데 제 현명한 선택이였어요 제 기준 엉덩이 반 정도 오는 기장이에요 재질도 너무 좋구요 이 제품은 특히 넥라인이 목에 딱 맞는 스타일이라 늘어나 지 않을 것 같아 요 해요 로고도 심플하니 너무 예쁩니다,"목, 넥라인, 로고, 사이즈, 선택, 엉덩이, 스타일"
이너티로도 되게 하고 여름에 그냥 이 거 하나만 입기에도 시웡하고 이쁜 거 같아요,"시웡, 하고, 여름, 되게, 그냥, 하나, 이너티"
옷이 되게 크게 나왔나 봐요 평소에 아니면 으로 사는 편인데 다른 후기들 보고 로 샀습니다 근데 그러길 너무 잘한 거 같아 요 인데도 엉덩이를 다 가릴 정도로 깁니다 재질도 좋고 목도 잘 안 늘어날 것 같아 요,"목도, 아니다, 늘어나다, 엉덩이, 자다, 편, 인데"
휘뚜루 마 뚜루 입기에는 커버낫 기본이 최고예요,"기본, 커버, 낫, 휘뚜루, 뚜루, 최고, 예요"
두 번째 주문 편함 재질 부드러움 박 음질 함 흰색은 아주 약간 노란끼 있지만 깔끔함 사이즈 약간 한 편 만족도 높음,"흰색, 부드러움, 깔끔하다, 편하다, 재질, 사이즈, 만족도, 노랗다, 끼"
옷 재질이 여름에 입 기 너무 좋아요 목 둘레가 여유롭고 스판 기 있어서 입고 벗기 너무 편합니다 적당히 얇은 재질이라 가볍고 여름에 입 기 시원해 요 면 재질이 부드러워서 착용 감도 겁나 좋네요 어깨선도 딱 맞고 팔 길이도 적당해서 핏이 예뻐요 총 길이도 적당해서 넣입했을 때 잘 안 빠지고 빼서 입었을 때도 괜찮아요 기본 티라서 코디 가리지 않고 다 잘 어울리는  편이라 활용도가 좋네요 꼭 필요한 흰 검 조합에 가격도 저렴하니 가성비 대박입니다 반팔티 고민하고 계시다면 꼭 구매하세요,"부드럽다, 벗기다, 얇다, 편하다, 가볍다, 여름, 착용, 여유, 롭고, 팔, 티"
포장 안쪽에 기름 같은 게 묻어서 오긴 했는데 내용물는 다행이 괜찮습니다 이 너나 단독으로 입 기 젤 무난할 듯 하네요,"묻다, 포장, 다행, 단독, 안쪽"
부드러운 원단이긴 한데 많이 얇아 요 흰색은 안이 다비치네요 이너로 입어야겠네요 많이 아쉬워요,"아쉽다, 원단, 이기다, 다비치, 이너, 얇다, 안이, 부드럽다, 흰색"
가격도 저렴하고 잘 입을 것 같요 포장도 깔끔해서 맘에 듭니댱,"포장, 깔끔하다, 저렴하다, 듭니댱, 가격"
입고 등산 갔는데 땀 흡수도 잘 되고 좋았 습니다 사이즈도 적당해요,"사이즈, 적당하다, 가다, 등산, 흡수"
소재가 시원해서 저같이 땀 많이 흘리는 사람들 한테 좋은 거 같아요,"시원하다, 사람, 흘리다, 소재, 많이"
커버낫 기본템 좋네요 다른 브랜드 기본템은 너무 얇거나 아니면 목 마감이 안 좋아서 금방 늘어나던데 요건 많이 입을 수 있을 것 같아 요 가볍고 편해서 아주 맘에 듭니다,"얇다, 가볍다, 기본, 편하다, 브랜드"
색상이랑 사이즈 다 좋아요 옷감도 적당해서 여름에 잘 입을 것 같아요,"색상, 여름, 적당하다, 옷감, 사이즈"
진짜 얇아요 얇은 데 합니다 아직 세탁은 안 해봐서 목이 잘 늘어나는 지 아닌지는 모르는데 여름엔 이런 반팔이 꼭 필요한 것 같아요,"세탁, 여름, 목, 얇다, 늘어나다, 모르다, 팔이, 필요하다"
사이즈 좋고 핏 매우 괜찮아요 다른 색상도 있었으면 좋겠네요,"색상, 사이즈"
심플 로고 하나로 가볍게 포인트 주기 좋아요 사이즈 기준 평상시 느낌나고 사이즈 입으면 느낌날 것 같아요,"가볍다, 하나로, 느끼다, 사이즈, 날, 심플, 주기"
가성비 매년 사고 있습니다 하니 너무 좋으요,"가성비, 매년, 사고"
년전에 사서 잘 입고 있고 사이즈 업해서 구매했어요 구김 없고 반팔티 중에 재질이 제일 좋아요 세탁 후 건조도 빠르고 이건 모,"건조, 업, 재질, 이건, 없다, 팔, 티"
나쁘지 않아 요 운동할 때나 집 앞에 마실 나갈 때 가볍게 입 기 좋은 티셔츠입니 당 재질 시원해서 마음에 드네요,"가볍다, 티셔츠, 시원하다, 나쁘다, 말다"
팔꿈치 위에 가 아예 안 보일 정도의 핏은 아니에 요 디자인 이 뻐요,"팔꿈치, 핏, 보이다, 아예, 아니다, 위, 디자인"
여름에 입 기 딱 좋은 두께에 요 부 드러워서 피부에 거슬리는 것도 없고 아주 만족합니다,"여름, 피부, 만족하다, 드럽다, 두께, 없다, 거슬리다"
사이즈 하고 소재도 괜찮아요 학교에서 교복 대용으로 입을 거라서 무난하고 좋습니다,"라서, 대용, 하고, 학교, 소재, 교복"
재질도 나쁘지 않고 티 자체도 예쁘고 좋아요 다만 옷이 훨씬 시원한 것 같아 요 이 티셔츠는 하나도 시원하지 않음,"티셔츠, 시원하다, 나쁘다"
시원합니닷 꾸안꾸 깔끔 어디든 어울리고 이너로도 좋아요 여자 인데 에스 딱 좋네욥 하나 더 사러 갑니다 쿨 코튼 중에 갑이에요,"욥, 여자, 인데, 깔다, 끄다, 갑, 이에요, 가다, 어울리다"
배송도 빠르고 잘 입고 있습니다 요즘에 입기에 정말 좋습니다,"배송, 빠르다"
사이즈 하니 편하게 입 기 좋아요 딱 기 본티에 요 재질 좋고 길이는 엉덩이 다 덮어줍니다 배송도 빨랐어요,"배송, 덮다, 줍다, 편하다, 빠르다, 티, 엉덩이, 재질"
살짝 오버핏이라 커 보였는데 입어보니 괜찮네요 원단도 너무 얇지 않고 한 원단이라 좋아요 저렴한 가격에 두 벌이라니 횡재했네요,"저렴하다, 가격, 입어보다, 원단, 횡재, 보이다"
요즘 커버낫 핫해서 기본 티로 두 장 사봤는데 목 시보리하고 일자로 떨어지는 핏이라 밈에 듭니다,"핫, 커버, 낫, 사보다, 핏, 티, 밈, 시보리, 하고, 떨어지다"
입는데 맞네요 재질은 매끄럽고 가벼워요 얇은 편이나 비침은 없어요 구김도 적고요 추전합니다,"적다, 가볍다, 없다, 매끄럽다, 편이, 추다, 맞다, 재질, 얇다"
생각보다 재질도 두껍고 원단도 마음에 들어 요 역시 커버낫이 질이 좋은 거 같아 요 다음에 또 주문하겠습니다 사이즈 딱 맞고 착용 감도 좋아요,"착용, 두껍다, 맞다, 주문, 재질"
시원한 재질이 고 사이즈는 편합니다 착한 가격에 구매했습니다,"재질, 편하다, 착하다, 가격, 시원하다, 사이즈"
너무 마음에 들어 요 쿨코튼이라 그렂지 재질도 입니다,"쿨, 코튼, 그렂, 지, 재질"
학교 다닐 때 입 기 좋고 할인할 때 사서 가성비도 굿입니다 디자인도 깔끔하고 배송도 빨라서 여름 잘 입었던 것 같아 요 건조기 돌리니까 옷이 줄어들더라구 요 옷 줄어드는 거 싫으신 분들은 조심해주세요 전 체구가 작아서 크게 상관 없었던 것 같습니다 구매 후회 안 해요,"할인, 깔끔하다, 건조기, 배송, 디자인, 작다, 굿"
사계절 잘 입고 있는 커버낫 기본 티 추가 구매했습니 당 소재도 시원하니 너무 좋고 아무리 세탁해도 변형 없어서 넘모 좋은 같아요,"세탁, 시원하다, 없다, 커버, 낫, 소재"
큘 면티 후기 보고 구매 맘에 들어 요 휜색 음 이너용 검정색은 걍티로 입어요,"검정색, 걍, 티, 보고, 후기, 휜색, 면티"
화면에서 보던 색상 그대로 고 사이즈도 적당히 잘 맞아요,"맞다, 적당하다, 사이즈, 그대로, 화면, 색상"
좋아요 다시 구매하고 싶을 정도입니다 잘 입을 게요,"하고, 싶다, 다시"
배송이 빨라서 좋았고 디자인 무난하고 좋았어요 색감도 보던 거랑 똑같이 괜찮네요 우선 촉감도 괜찮은 거 같고 색만 안 빠지면 괜찮은 거 같아 요,"색, 하고, 빠지다, 똑같이"
여름에 시원한 티가 필요해서 두장 구매했습니다,"필요하다, 여름, 시원하다, 티"
커버낫은 입는데 오버핏이란 글을 읽고 이건 주문해서 입었어요 어깨 기장 적당하고 좋아요,"주문, 적당하다, 이건, 커버, 낫, 어깨, 오버핏, 이란, 기장"
면 재질 좋고 목 늘어남도 없어서 잘 입을 거 같아용,"없다, 늘어나다, 재질"
얇고 시원하고 엉덩이 덮는 기장에 비침도 없습니다 기본 반팔 티로 너무 좋네요,"얇다, 기장, 엉덩이, 시원하다, 없다, 비침, 팔, 티, 덮다"
너무 편해요 이너로도 입기 좋고 여름 반팔용으로도 좋습니다 팔기장이나 핏이 살짝 여유롭게 입는 제 맘에 들었습니다 시 원시원한 재질이라 자주입는 반팔들 중 하나가 됐습니다 혹시 옆구리를 설명 택 같은 게 많이 찌르는데 옷 잘 입는 형님들은 이 거 자르시나요 솔직히 이 거 빼고 다 최 애입니다,"팔, 재질, 형님, 으로도, 옆구리, 애"
진짜 겁나 시원하고 가성비 진짜 임 막 입어도 예쁜 옷이랄까,"랄, 끄다, 겁나다, 시원하다, 가성비"
쿨 코튼이라더니 진짜 입으면 좀 시원한 질감이에요 완전 신기하고 품이 해서 엄마가 훔쳐가 버렸어요 또 구매하겠습니다,"코튼, 더니, 훔치다, 엄마, 질감, 이에요, 신기하다, 품"
다들 크다길래 평소 입 다 사이즈 시켰는데 딱 정 사이즈 나오네요,"크다, 나오다, 평소, 사이즈"
기본으로 하나씩 가지고 있기 좋네요 옷도 부드럽고 편해서 자주 손이 가요 흰색도 예쁘고 검은색 도 예뻐요,"흰색, 부드럽다, 편하다, 검은색, 손, 가지"
배송도 빨리 오고 가성비 갑이에요 잘 입고 다닐께여,"갑, 이에요, 오다, 가성비, 배송, 빨리"
커버낫 옷 처음 사 봤는데 옷 감촉 무엇 부드럽고 느낌도 좋은데 질도 좋아 보입니다 후줄근한 느낌이 들 지 않아서 너무 좋아요 다른 색상도 더 구입하고 싶어요 블랙과 화이트 기본템 득템,"색상, 하고, 부드럽다, 블랙, 기본, 커버, 낫, 득템, 후줄근하다, 보이다"
기본 티로 입을 게 필요했는데 마침 세일해서 저렴하게 샀어요 편하고 좋습니다,"저렴하다, 세일, 편하다, 필요하다, 마침, 티, 기본"
처음 사보는데 마음에 들어 요 시원한 재질이라 땀 흡수도 잘 될 것 같아요,"사보다, 재질, 처음, 시원하다, 흡수"
할인하니 가성비 너무 좋네요 재질은 두껍지도 얇지도 않아 여름용으로 딱이구요 세탁 후 변형도 없고 완전 맘에 듭니다,"세탁, 두껍다, 얇다, 할인, 재질, 변형도, 딱이다"
할인해서 너무 저렴한 가격에 구입했어요 사이즈 해서 편하게 입을 듯합니다 세탁 후에도 변형 없고 필링도 안 생기네요 가격 대비 완전 좋아요,"저렴하다, 할인, 가격, 세탁, 편하다, 사이즈"
소재가 맘에 들어 요한 치 수 큰 것도 박시하게 이 쁠 것 같아요,"박다, 소재, 요한"
가격 대비 좋아요 올 여름도 이걸로 잘 보내겠습니다,"보내다, 걸, 여름, 대비, 가격"
할인해서 너무 저렴한 가격에 구입했어요 사이즈 해서 편하게 입을 듯합니다 세탁 후에도 변형 없고 필링도 안 생기네요 가격 대비 완전 좋아요,"저렴하다, 할인, 가격, 세탁, 편하다, 사이즈"
가격 대비 너무 좋네요 부들부들 질감도 너무 좋아요 이너티로도 단품으로도 손색 없네요,"단, 품, 으로도, 부들부들, 이너티, 없다, 손색, 질감, 대비"
원래 라지입는데 기장 때문에 스몰 사이즈 선택했는데 길이 감도 적당하고 핏도 적당하네요 평소에 무난하게 입기 좋을 것 같습니다,"라지, 적당하다, 평소, 선택, 핏, 때문, 원래"
옷 사기 애매한 키 몸무게 인 한 초등 학년 아들 옷으로 샀습니다 아직은 골격이 크지 않아서 랑 를 고민했는데 가 목이 하다는 후기를 보고 여유롭게 샀습니다 조금 여유로워서 편하고 옷도 면인데 얇아서 여름에 입 기 너무 좋은 거 같습니다,"골격, 아들, 얇다, 몸무게, 목, 크다"
원단이 부드럽습니다 후기 보고 평소보다 한 사이즈 낮췄는데 원하는 루즈핏이 나왔네요 정 사이즈 시켰으면 매우 박시했을 듯,"사이즈, 부드럽다, 박다, 낮추다, 원단, 평소, 나오다, 보고"
사이즈 딱 맞고 좋습니다 재질도 다른 티에 비해 부드러워요,"부드럽다, 비다, 맞다, 재질, 티, 사이즈"
예전에 구매했던 기록대로 사이즈를 주문했는데 어깨 선재질이 달라졌더라고요 재질이 변경 됫나요,"달라지다, 주문, 기록, 대로, 예전, 선, 재질, 사이즈, 어깨, 됫나"
다른 티셔츠에 비해서 목이 두꺼워요 제 몸에 사이즈 잘 맞았습니다 으로 샀어도 괜찮았을 거 같아요,"티셔츠, 맞다, 두껍다, 비, 몸, 사이즈, 목"
땀 많이 흘리는 편인데 쿨 소재라 빠르게 말라서 좋아요,"편, 인데, 말, 라서, 소재, 흘리다, 빠르다, 많이"
작년에 사고 올해 다시 사서 입어요 교복입니다 시원해요,"작년, 교복, 올해, 시원하다, 다시, 사서, 사고"
쿨코튼이라고 해서 구매했는데 그건 잘 모르겠고 옷감은 괜찮은 것 같아 요 흰색 검정색이라 무난하게 입을 수 있어요,"검정색, 옷감, 쿨, 코튼, 이라고, 모르다"
원래 사이즈보다 하나 아래 사셔야 될 거 같아 요 크게 나왔네요,"원래, 나오다, 하나, 사이즈, 크게, 아래"
에 이런 핏이에 요 로고가 조금 창피한 듯도 한데 대체로 만족해요,"만족하다, 핏이, 대체로, 이렇다, 로고, 창피하다"
초반에 주문했다가 작은 거 같아 로 교환했어요 사이즈 딱 맞고 좋아요,"주문, 맞다, 초반, 교환, 사이즈, 작다"
평범 하구 조아 요 비치지도 않고 딱 적당한 두께에요,"두께, 에요, 비치다, 조아, 적당하다"
좋아요 남친이랑 같이 입으려고 큰 사이즈 샀는데 예뻐요,"남친, 사이즈"
기본 티로 입으려고 샀어요 아주 적당히 막 입고 다닐 수 있는 기본티에 요 재질도 괜찮고 너무 두껍지 않아서 시원하게 입을 수 있을 것 같아요,"두껍다, 티, 적당하다, 재질, 시원하다"
기본 티로 입으려고 샀어요 살짝 얇은 데 너무 얇아서 흐물거리지는 않아 요 여름에 시원하게 잘 입을 것 같아 요 기본으로 입기에 딱 적당하고 길이도 적당하니 좋네요,"얇다, 여름, 길이, 기본"
배송도 빠르고 촉감도 좋아요 가격도 적당해서 무난했습니다,"적당하다, 배송, 빠르다, 촉감, 가격"
커버낫 기본템 좋네요 다른 브랜드 기본템은 너무 얇거나 아니면 목 마감이 안 좋아서 금방 늘어나던데 요건 많이 입을 수 있을 것 같아요,"얇다, 늘어나다, 기본, 커버, 낫, 브랜드"
커버낫 기본템 좋네요 다른 브랜드 기본템은 너무 얇거나 아니면 목 마감이 안 좋아서 금방 늘어나던데 요건 많이 입을 수 있을 것 같아 요 가볍고 편해서 아주 맘에 들어요,"얇다, 가볍다, 편하다, 늘어나다, 기본"
몇 년째 잘 입고 있는 커버낫 쿨코튼 반팔티 이 거만한 반팔은 아직 못 찾았네요 소재가 너무 좋아서 혈육도 한 세트 사줬습니당,"소재, 팔, 티, 혈육, 사주다, 니당다, 거만하다, 쿨, 코튼, 커버, 낫, 찾다"
몇 년째 잘 입고 있는 커버낫 쿨코튼 반팔티 이 거만한 반팔은 아직 못 찾았네요 사이즈 박시한 걸로 재구매했슴당,"재다, 슴, 당, 팔, 티, 쿨, 코튼, 찾다, 커버, 낫, 박, 시한, 사이즈, 거만하다"
입니다 사이즈 편안하게 잘 맞아요,"맞다, 편안하다, 사이즈"
디커내셔널 싸이즈 구매해서 루즈하게 입히고 있는데 이건 싸이즈가 딱 좋네요 블랙 화이트만 입는 아이인데 팩 세트라 너무 만족합니다 소재도 맘에 들고 건조기만 돌리지 않으면 내년까지 가능하지 않을까 싶습니다,"내년, 건조기, 만족하다, 인데, 소재, 블랙, 화이트"
입는데 입어도 괜찮아요 사이즈 생각보다 큽니 다 시원해서 여름에 입 기 좋을 거 같아요,"여름, 시원하다, 크다, 사이즈"
커버낫 반팔티 이너로 입어도 좋고 단독으로 입어도 이쁩니다,"이너, 단독, 커버, 낫, 팔, 티"
핏도 이 쁘고 사이즈도 잘 맞아요 세탁해도 똑같아서 오래 입을 것 같습 미다,"세탁, 똑같다, 맞다, 핏, 밉다, 사이즈, 오래"
감도 시원하고 좋아요 사이즈 조언도 잘 해주시고 입다가 괜찮으면 추가 주문 예정이에요,"예정, 이에요, 해주시, 시원하다, 주문, 사이즈, 감다, 조언"
투팩 이 만원대로 개당 만 오천원도 안 되게 샀어요 좀 크긴 한데 잘 입고 다니겠습니다 해서 세탁해도 안 늘어날 거 같아요,"세탁, 크다, 만원, 대로, 되게, 늘어나다"
팩이라서 구매했습니다 휘뚜루 마 뚜루 입고 다니겠습니다,"팩, 휘뚜루, 뚜루"
평소 사이즈보다 한 치수 작은 사이즈로 시켰더니 잘 맞아요 기 본티로 깔끔합니다,"사이즈, 깔끔하다, 맞다, 평소, 티, 작다, 치수"
질도 좋고 싸이즈도 너무 좋아서 두 번째 구매했어요,"번째, 싸이즈, 질도"
색감이랑 핏 둘 다 마음에 들어 요 오버핏으로 입 기 적당해요,"색감, 오버핏, 적당하다"
년전에 사서 너무 잘 입었는데 아이가 키가 많이 크면서 큰 사이즈로 재구입했습니다 아이가 이 옷을 좋아해서 정말 많이 입고 세탁했는데 변형도 없고 재질도 너무 좋아서 아이가 제일 좋아하는 옷이네요 가성비도 너무 좋습니다,"세탁, 크다, 사이즈, 많이"
레깅스 입고 엉덩이가 딱 가려지는 기장이라서 마음에 들어 요 소재도 하니 자주 입고 다닐 것 같아요,"엉덩이, 기장, 가려지다, 소재, 레깅스"
티가 가볍고 색깔이 좋아요 색 변색이 잘 안 될 것 같아요,"변색, 가볍다, 색깔, 티"
애기 낳고 큰 몸뚱이가 되어서 입을께 읎어서 여름 대비용으로 주문했어요 이번엔 스몰 이제라지미듐스몰까지 다 샀어요부들부들 너무 좋아요,"부들부들, 주문, 애기, 몸뚱이, 낳다, 읎어, 제라, 지미, 듐, 스몰"
편하게 입으려고 샀는데 사이즈랑 기장 맘에 들어요,"사이즈, 편하다, 기장"
기본 티셔츠로 예쁘고 좋네요 사이즈가 조금 큰 듯해요 같은 스팩 한 사이즈 다운 추천합니다 재질은 두껍지도 얇지도 않아 좋아요,"티셔츠, 사이즈, 얇다, 추천, 재질"
이건 진짜 무조건 사세요 년 전 년 전에 산 거 잠옷으로 돌리고 재구매했음구김 없고 건조 빠르고 핏 좋고 무조건들 사세요,"재다, 구김, 잠옷, 무조건, 전, 이건, 돌리다, 없다"
시원한 재질이 고 원단이 좋아서 아이가 좋아해요,"좋아하다, 원단, 재질, 시원하다"
옷이 시원해서 여름에 입기 좋은 쿨티예요 제 몸에 보통사는 데 이 옷은 사는 게 좋아요 팔이 좀 짧긴 해서 아쉬운데 가성비 좋아요,"팔이, 짧다, 보통, 살다, 여름, 아쉽다, 시원하다"
너무 예쁘고 데일리하게 잘 입을 것 같아 요 색감도 좋아요,"데일리, 색감"
면이 좋고 편하게 입 기 너무 좋아요 번 구매 했습니다,편하다
다른 제품 브랜드보다 더 한 포장으로 배송되었으며 제품 자체 품질 역시 만족스럽습니다,"브랜드, 제품, 포장, 품질, 만족스럽다, 배송, 되어다, 자체"
사이즈가 커서 한 사이즈 작게 구매해도 될 것 같아 요 시원하고 편해서 좋아요,"편하다, 사이즈, 작다, 시원하다, 커서"
목이 좀 많이 늘어나 있긴 한 거 같은데 시원해 보이고 좋음,"시원하다, 늘어나다, 보이, 목, 많이"
디자인 심플 하고 너무 예뻐요 옷이 편안한 상품 입니다,"편안하다, 심플, 상품, 디자인"
여름 국밥 셔츠들이에요 내년에도 구매할 거 같아요,"내년, 셔츠, 이에요, 국밥, 여름"
기본 티로 편하게 입 기 좋네요 가성비 좋아요 재질이 얇지 않아 형태가 잘 잡혀요,"편하다, 재질, 잡히다, 얇다, 가성비, 형태, 티"
소재가 부들부들하고 갖고 있는 반팔티 중 제일 손이 많이 가요,"부들부들하다, 가요, 소재, 손, 팔, 티, 갖다, 많이, 제일"
사이즈도 딱 원하던 대로 고소재도 여름에 입기 좋은 소재라맘에 들어여,"여름, 소재, 원하다, 대로, 사이즈"
오버핏 정도로 막 크진 않은 듯 싶어요 제 기준에는 한 치수 올려야 오버핏 나오는 느낌입니다 기본 티라깔끔해요,"티, 깔끔하다, 기준, 에는, 오버핏, 싶다, 올리다, 나오다, 크다"
배송도 빠르고 좋습니다 늘 구매하는 제품이에요,"제품, 이에요, 배송, 빠르다"
단독으로도 이너로 입어도 이 쁘고 편합니다 구웃,"이너, 단독, 으로도, 편하다, 구, 웃"
가격도 좋고 옷 재질 너무 좋아요 세탁해도 변형 없을 듯해요,"세탁, 없다, 재질, 변형, 가격"
휘뚜루 마뚜루 입 기 아주 좋아요 시원하고 어 디든 어울리네요,"어울리다, 시원하다, 휘뚜루, 마뚜루, 디"
재질 핏 뭐 하나 부족한 게 없습니다 만족합니다,"없다, 만족하다, 하나, 재질, 부족하다"
이 옷 딱 심플해서 편하게 휘뚤마뚤 입기 좋았어요 소매 접어서 입는 거 좋아해서 조금 한 거 좋아하는데 딱이었습니다,"편하다, 좋아하다, 심플, 휘뚤마뚤, 딱이다, 접다"
기본 티 겸 레이어드티로 구매했는데 소재도 괜찮고 편하게 입 기 딱 죻아요 사이즈도 정사즈이즈인 듯,"편하다, 레이어드, 티, 정사, 이즈, 죻아, 사이즈, 소재, 기본"
옷 질감도 되게 좋고 입기 편해요 꼭 꼭 사시길 권유드려요,"편하다, 권유, 드리다, 되게, 질감"
여름 잘 입고 있습니다 핏도 딱 원하신 느 핏이라 손이 자주 가네요,"핏, 가다, 원하다, 손, 여름"
기본템이라 무난해요 크게 입으려고 샀는데 사이즈 딱 좋네영,"사이즈, 크게"
면 재질도 좋고 사이즈도 좋고 정말 좋습니다 강 추입니다,"사이즈, 재질, 추"
가격도 저렴하면서 여름에 편하게 입 기 좋아요 매우 만족,"여름, 저렴하다, 편하다, 만족, 가격"
입기 좋고 동생이랑 이번 여릅에 필수적인 아이템으로 입고 있어요 추천해요,"추천, 아이템, 여릅, 동생, 필수"
너무 편하고 좋았습니다 여러 번 재구매해서 입고 있오요,"재다, 편하다, 여러"
