Processed_Review,keyword
살짝 비쳐 요 하지만 핏이 너무 맘에 들어서 올 여름 교복템이 에 용 얇아서 금방 마르고 좋아유,"교복, 들어서다, 마르고, 금방, 비치다, 여름, 핏"
피케 원단이 해서 속옷 라인이 드러나 지 않는 게 좋고 너무 딱 달라붙지 않아 단정하게 입을 수 있습니다 기장도 합니다,"라인, 단정하다, 드러나다, 기장, 원단"
고민하다가 했는데 잘한 거 같아 요 군살이 다 커버되지는 않지만 편하고 예쁘게 입을 수 있슴니다,"편하다, 고민, 자다, 군살, 커버 되다, 있슴니"
허리가 들어가서 라인이 살아요 다만 기장이 조금 길어요,"기장, 들어가다, 허리, 라인, 살다"
작년에 산 블랙 있는데 승마 살골 반쪽 살이 좀 부각돼서 네이비는 로 샀는데 전체적으로 커서 편하긴 한데 핏은 이 더 예쁘네요 첫 번째 사진이 네이비 두 번째가 블랙 교환하기 귀찮아서 그냥 입으려구요 그리고 네이비가 좀 진해서 굳이 색상 두 개 다 안 사도 될 거 같아요,"진하다, 전체, 사진, 교환, 색상, 구, 살이, 살골, 편하다, 네이비"
사이즈도 여유 있고 기장도 딱 여유 있어서 좋았어요 몸에 붙지도 않고 재질도 시원해서 한 여름까지 너무 잘 입을 고 같아용,"사이즈, 시원하다, 기장, 재질, 여유, 몸"
길이가 너무 짧지 않아서 좋아요 면도 더운 면 아니어서 시원하게 입을 수 있겠네요,"시원하다, 아니다, 면도, 길이, 덥다, 짧다"
생각보다 하게 커요 사도 신축성 좋아서 잘 맞을 듯,"신축, 크다, 사도, 맞다"
강아지랑 산책 갈 때나 동네 잠깐 나갈 때 편하게 입고 다녀 요 예뻐용,"강아지, 산책, 편하다, 동네"
다른 후기들 보고 타이트하게 입 기 싫어서 스몰로 했더니 딱 편하게 입 기 좋아요 소재 확인은 제대로 안 했는데 그렇게 덥지 않아서 한 여름에도 입 기 좋아요,"덥다, 타이 트, 편하다, 소재, 여름, 제대로, 스몰, 확인, 후기"
편하고 땀 흡수도 빨라서 여름 교복템으로 입고 다니고 있어요 길이도 짧지 않아서 키 큰 분들한테도 추천 드려요,"교복, 분, 편하다, 드리다, 추천, 길이, 흡수, 여름"
얇긴 한데 엄청 비치는 느낌은 아니라 속 바지 입고 입으면 괜찮고 허리 라인 살짝 잡아줘서 죠습니다 다 만 허리 옆 라인은 잡아주는 데 앞뒤로는 잡아주는 라인이 없어서 옆에서 보면 약간 뜨긴 하는데 길이도 적당하고 괜찮아 여,"습니, 잡다, 아니다, 비치다, 라인, 라인, 적당하다, 라인, 잡다"
키 한테 사이즈 적당하니 딱 맞는 듯해 여,"적당하다, 사이즈, 맞다"
너무 짧지 않아서 좋아요 에 무릎 약간 위로 떨어져서 부담 없습니다,"부담, 위로, 없다, 무릎, 떨어지다, 짧다"
원피스 갖고 싶었는데 무신사 스탠다드가 가격도 괜찮고 후기도 좋아 구매했어요 비침이 약간 있지만 만족해요,"만족하다, 물다, 가격, 원피스, 스탠다드, 후기, 비치다"
색감도 적당하고 원피스 길이가 적당해서 좋아요 완전 기본템이라 여름에 입 기 좋을 것 같아요,"적당하다, 적당하다, 원피스, 길이, 색감, 여름"
사이즈 작으려나 너무 핏되어 보기 싫을까 고민하며 시켰는데 군살 잘 커버해주고 적당히 핏되어 기 분 좋네요 상체가 더 튼실한 체형인데 비교적 잘 가려주는 것 같아 요 살을 빼면 더 예쁘겠죠,"커버 해주다, 적당하다, 비교, 상체, 체형, 사이즈, 고민, 튼실하다, 가다, 작다"
허리가 길어서 샀더니 딱 좋아요 비치긴 한데 색이 네이비라 속옷 색이 무슨 색인지까진 보이진 않아요,"허리, 보이다, 비치다, 색, 네이비"
키가 큰데도 적당한 길이라서 더 이 뻤어요 키크 신 분들 잡입을 거 같습니다,"키크, 크다, 잡입, 키, 길이, 적당하다, 뻤어"
너무 이 쁨 그런데 조금 길어서 한 단 줄였어요 더 슬림해 보이고 재질도 좋아서 오래 입을 것 같아요,"재질, 슬림해, 보이, 줄이다"
길이도 딱 맞고 아주 맘에 듭니 당 여름에 잘 입고 다녔어요,"길이, 여름, 듭, 맞다"
그렇게 시원한 재질은 아니지만 예뻐서 만족해요,"만족하다, 재질, 시원하다, 아니다"
너무 예뻐요핏해서 날씬해 보이구 얇아서 시원해요,"날씬하다, 시원하다, 보이다, 핏, 얇다"
동생 주려고 샀는데 괜찮아요 정도 되시는 분들은 입세요,"동생, 려고, 분, 되다"
다른 분들 후기처럼 비치는 건 있어서 반드시 속 치마나 속 바지 입고 입어야 해요 근데 많이 비치진 않고 생각보다 옷 소재도 해서 꾸안 꾸룩으로 잘 입을 거 같아 요 랑 고민하다가 소매 길이 때문에 했는데 잘 선택한 거 같아 요 조금 더 핏하게 붙었으면 좋겠는데 허리 라인 들어가 있어서 그렇게 해 보이진 않아서 좋아요 전 길이가 길어서 조금 잘라 입을 생각입니다,"고민, 비치다, 보이다, 선택, 비치다, 소매"
괜찮아요 어깨가 조금 딱 맞긴 한데 앞에 단추 하나 열면 그렇게 불편하진 않아 요 좀 더 편하게 입으려면 이 좋을 것 같습니당,"불편하다, 편하다, 열다, 단추, 어깨, 앞"
이쁘고 가 벼워요 여름에 딱 일 듯 가디건 하나 걸치면 좋겠어 용 빨리 더운 여름 왔으면 살짝 비치 긴 하는데 괜찮은 것 같아요,"걸치다, 가디건, 덥다, 벼워, 여름, 여름, 하나, 비치"
전반적으로 조금 함 이 적당할 듯 디자인이 무난하고 캐주얼로도 입기 편함,"전반, 캐 주얼, 적당하다, 디자인, 편하다"
키가 커서 기장이 너무 짧지 않은 걸 찾고 있었는데 무탠다드가 딱이 네용 날씬해 보이고 예뻐여,"날씬하다, 기장, 커서, 보이, 키, 찾다, 짧다"
매장에서 입어보고 어플이 더 싸길래 구매했어요 원단이 너무 얇아서 너무 좋습니다,"매장, 입어보다, 어플, 원단, 싸다, 얇다"
부터 아닌 부터 있어서 제 체형에 맞춤 한 듯 딱 맞아서 너무 마음에 들어요 그리고 배송도 전날 오후 주문하고 다음날 오후에 받았어요,"주문, 전날, 오후, 배송, 날, 오후, 아니다"
