Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
메종 미네드 처음 시도 해봤는데 성공적이네요 감사합니다,,"메종, 미네, 성공, 시도, 처음, 해봤다","드, 메종, 메종미네드, 미네, 미네 드, 성공, 시도, 처음, 첫번째시도, 해봤다"
왜인지 모르겠는데 목 뒤쪽이 붕뜹니다 그것 때 매 승모 발달 오지게 되 보여 요 그거 빼면 좋은 듯,,"그거, 뒤쪽, 모르다, 보이다, 붕뜹니, 빼다, 승모, 오지, 왜인","그거, 그것, 뒤쪽, 모르다, 목뒤쪽, 발달, 보이다, 붕뜨기, 붕뜹니, 빼다, 승모, 승발달, 오지, 왜인, 지"
지금도 너무 잘 입고 다니고 있어요 그냥 연청에도 잘 어울려서 좋아요,,"그냥, 어울리다, 지금, 청","그냥, 어울리다, 연, 연청, 지금, 청"
어떤 옷에도 잘 어울리고 너무 만족하고 예쁘게 잘 입고 다닙니다,,"만족하다, 어떻다, 어울리다","만족, 만족하다, 어떻다, 어울리다, 어울림"
길가다 보면 이 티셔츠 요새 많이 보이기도 하고 그만큼 편하고 이 뻐요,,"그만큼, 길가, 보, 요새, 티셔츠, 편하다","그만큼, 길가, 많이, 보, 요새, 이기도, 티셔츠, 편하다"
이 뽀용 잘 입고 있습니 당 점더 크게 살 걸 그랫어용,,"뽀용, 점더, 크게","랫, 뽀용, 점더, 크게, 크게살다"
디자인이 흔하지 않고 힙해서 너무 좋구 어디든지 입어도 다 잘 어울려요, 디자인,"디자인, 어울리다, 흔하다, 힙해","든지, 디자인, 어울리다, 흔하다, 힙, 힙해"
이쁩니다 사이즈도 좋고 옷 고민하기 귀찮을 때 입 기 딱,,"고민, 귀찮다, 사이즈","고민, 귀찮다, 사이즈"
핏 너무 좋네요 인데 이 딱 좋아요 잘 입겠습니다,,,"M, 인데, 핏"
선물했는데 너무 예쁨 받는 사람도 기 분업 추천 추천,,"받다, 분업, 사람, 선물, 추천","받다, 분업, 사람, 선물, 추천"
디자인이 너무 예뻐요 생각보다 손이 많이 가서 자주 입고 있습니다, 디자인,"가다, 디자인, 손","가다, 디자인, 많이, 손"
티셔츠 무늬가 화려한 듯 보이지만 스타일에 포인트가 되어 주어서 좋았습니다 재질도 좋고 여름에 진짜 많이 입은 반팔 티셔츠입니다," 무늬,  스타일, 티셔츠","무늬, 보이, 스타일, 여름, 재질, 주어, 티셔츠, 포인트, 화려하다","되어다, 무늬, 보이, 스타일, 여름, 재질, 주어, 티셔츠, 팔, 포인트, 화려하다"
두께도 얇고 프린팅이 이 뻐서 자체로 포인트됩니다,,"두께, 얇다, 자체, 포인트, 프린팅","두께, 얇다, 자체, 포인트, 포인트 되다, 프린팅"
색감도 재질도 좋고 어느 바지나 다 잘 어울립니 다 하나만 입어도 안 하고 예뻐요, 재질,"바지, 색감, 어울리다, 재질, 하나","바지, 색감, 어울리다, 재질, 하나"
사이즈도 하고 오버핏이라 어떤 바지에도 잘 어울려요,,"바지, 사이즈, 어떻다, 어울리다, 오버핏","바지, 사이즈, 어떻다, 어울리다, 오버핏"
옷 넘 이 쁜데 전에 샀던 옷이랑 프린팅이 조금 다르고 아쉽네 여,,"다르다, 쁜데, 아쉽다, 전, 프린팅","다르다, 쁜데, 아쉽다, 전, 프린팅"
진짜 이 쁘네요 옷 두께도 너무 얇지 않고 프린팅도 이 뻐요,,"두께, 쁘네, 얇다, 프린팅","두껍다, 두께, 쁘네, 얇다, 프린팅"
옷이 진짜 이 뻐요 프린팅도 벗겨지는 게 아니라 더 좋았네요,,"벗겨지다, 아니다, 프린팅","벗겨지다, 아니다, 프린팅"
버뮤다랑 데님에 입 기 좋습니다 로고가 너무 예뻐서 계속 입고 싶어요, 데님,"계속, 데님, 로고, 버뮤다","계속, 데님, 로고, 버뮤다, 싶다"
휴가 때 입 우려고 삿는데 귀욤귀요 하고 맘에 들어 요, 휴가,"귀욤귀, 삿는데, 우려, 휴가","귀, 귀엽다, 귀욤귀, 사기, 삿는데, 우려, 휴가"
옷재질이 하니 갠찮고요 앞의 프린팅도 이 뻐요, 재질,"갠찮고, 앞, 재질, 프린팅","갠찮고, 앞, 재질, 프린팅"
분명 살 때까진 사람들이 별로 안 입었는데 이젠 나가면 명 정도는 무조건 보는 기 분 그만큼 이 뻐요,,"그만큼, 까진, 무조건, 별로, 사람","그만큼, 까진, 무조건, 별로, 분명, 사람, 젠"
다 좋습니다 메종 미네드 이 쁘죠 근데 뭔가 좀 비싼 느낌,,"메종, 뭔가, 미네, 비싸다","근데, 드, 메종, 메종미네드, 뭔가, 미네, 미네 드, 비싸다, 죠"
배송도 빠르고 옷이 기본적으로 이 뻐서 어느 바지를 입어도 잘 어울려요,,"기본, 바지, 배송, 빠르다, 어울리다","기본, 바지, 배송, 빠르다, 속옷, 어울리다"
무난하고 사람들이 많이 사는 이유가 있는 듯 근데 많이 알려지면 안 돠늠데, 살다,"돠늠데, 사람, 살다, 알려지다, 이유","근데, 돠늠데, 많다, 많이, 사람, 살다, 알려지다, 이유, 하고"
생갇보다 크네요 여자가 입으려고 한 건데 그래도 나쁘지 않아 요 디자인도 좋고 소재도 좋았습니다 저렴한 가격에 잘 샀어요,,"가격, 디자인, 소재, 여자, 저렴하다, 크다","가격, 건데, 나쁘다, 디자인, 생갇, 소재, 여성, 여자, 저렴하다, 크기, 크다"
애인이랑 커플티로 맞췄습니다 옷 핏이 진짜 예쁘고 길이가 조금 길 긴 한데 바지 안에 넣어 입으면 예쁩니다 디자인도 예뻐요,,"길이, 디자인, 맞추다, 바지, 애인, 커플티, 핏","길이, 넣다, 디자인, 맞추다, 바지, 애인, 커플티, 핏"
캐주얼하게 입기도 좋고 편하게 입기도 좋은 옷이에요,,"캐주얼, 편하다","이에요, 캐 주얼, 캐주얼, 편하다"
프린팅이 예뻐서 자주 손이 갈 거같네요 좋아요,,"손, 프린팅","갈다, 손, 프린팅"
디자인이 너무 예쁘고 두껍지 않아서 여름에 입 기 좋아요,,"두껍다, 디자인, 여름","두껍다, 두께, 디자인, 여름"
프린팅이 너무 이쁘고 색깔도 진짜 잘 뽑혔어요 사이즈는 세미오버에요," 프린팅,  색깔","뽑히다, 사이즈, 색깔, 오버, 프린팅","뽑히다, 사이즈, 색깔, 세미, 세미 오버, 에요, 오버, 프린팅"
마른 체형 동생도 너무 잘 입어 유 싼티 안나고 이쁩니다,,"동생, 마르다, 싸다, 안나, 체형","동생, 마르다, 마르다체형동생, 싸다, 싸다 티, 싸다티안나, 안나, 체형, 티"
데일리로 입기도 좋고 디자인도 과 하지 않고 좋아요,,"데일리, 디자인","데일리, 디자인, 일리"
프린트 예쁘네요 리뷰 많은 이유가 있어요 가을에 아우터 안에 입어도 예쁘겠어요, 리뷰,"가을, 리뷰, 아우터, 이유, 프린트","가을, 리뷰, 많다, 아우 터, 아우터, 이유, 프린트"
힙하고 좋아요 버뮤다 청팬츠랑 꼭 같이 입으세요 원단 좋고 괜찮습니다 단점은 사람 많은데 가면 같은 옷 입은 사람 마주쳐요,,"가면, 단점, 마주치다, 많다, 버뮤다, 원단, 팬츠, 힙","가면, 단점, 마주치다, 많다, 버뮤다, 버뮤다청팬츠, 사람, 원단, 청, 청 팬츠, 팬츠, 힙"
입고 다니기 편하고 무난하게 이 뻐요 그냥 막 입 기 좋아요,편하다,"그냥, 편하다","그냥, 편하다"
정핏으로 입 기 좋고 앞에 프린팅이 화려해서 포인트로 입기도 좋아요 근데 입고 다니는 사람들이 좀 보여서 마주치면 좀 민망함,,"마주치다, 보, 사람, 정핏, 포인트, 프린팅, 화려하다","근데, 마주치다, 민망하다, 보, 사람, 여서, 정핏, 포인트, 프린팅, 화려하다"
남자친구랑 커플로 맞췄는데 남여 상관없이 사이즈 예쁘게 잘 맞아요 프린팅 독특하고 세탁해도 목 안 늘어날 것 같습니다, 커플,"남여, 남자친구, 늘어나다, 독특하다, 맞다, 맞추다, 사이즈, 상관없다, 세탁, 커플, 프린팅","남녀, 남여, 남자친구, 늘어나다, 독특하다, 맞다, 맞추다, 사이즈, 상관없다, 세탁, 커플, 프린팅"
제품 디테일이 예쁘고 사이즈도 잘 맞아서 유용하게 잘 입겠습니다, 사이즈,"맞다, 사이즈, 유용하다, 일이, 제품","디테, 디테 일이, 맞다, 사이즈, 유용하다, 일이, 제품, 제품디테일"
옷도 너무 이 쁘고 청바지랑 잘 어울려서 많이 입고 다니게 되는 것 같아요,청바지,"어울리다, 청바지","되다, 많이, 어울리다, 청바지"
디자인 너무 이 뻐요 캐쥬얼하게 입기에 딱 좋아요, 디자인,디자인,"디자인, 쥬얼, 캐, 캐 쥬얼, 캐쥬얼"
확실히 예쁘긴 한데 생각보다 밖에서 같은 옷을 입고 있는 사람들을 많이 마주쳐서 손이 잘 안 가요 옷 하나는 진짜 너무 맘에 들어요,,"가요, 마주치다, 사람, 하나, 확실하다","가격, 가요, 마주치다, 사람, 색상, 소재, 손, 하나, 확실하다"
저는 일본 살아서 딱히 다른 사람 입고 있는 거 만날 일이 없어서 그런 가 유니크하고 핏도 괜찮고 무엇보다 프린팅이 이 뻐요,,"그렇다, 만날, 살다, 유니크, 일본, 프린팅","가다, 그렇다, 딱하다, 만날, 사람, 살다, 없다, 유니크, 유니크핏, 일본, 일이, 프린팅, 핏, 하고"
너무 크게 산 감이 없지 않아 있음 그래도 힙하게 입고 싶을 때 손이 자주 가는 편이 긴 함 하지만 입으면 다리가 짧아지는 건 감수해야 할 부분 쨌든 디자인은 굳,,"가다, 감수, 다리, 디자인, 손, 편이, 힙하","가다, 감수, 굳다, 다리, 디자인, 부분, 손, 짧아지다, 째다, 크게, 크기, 편이, 힙, 힙하"
편하게 매칭할 수 있는 옷이네요 프린팅이 너무 맘에 들었는데 받아 보니 더 예뻐요, 프린팅,"매칭, 받다, 편하다, 프린팅","매칭, 받다, 편하다, 프린팅"
세탁 후 늘어짐도 없고 핏도 예뻐서 자주 입고 다녀요,,"늘어지다, 세탁, 없다, 핏","늘어지다, 세탁, 세탁후, 없다, 핏"
프린팅 색이 겁나 잘 빠만 예뻐요 근데 엄청 큼,,"겁나다, 빠, 색, 크다, 프린팅","겁나다, 근데, 빠, 색, 크다, 프린팅"
사진이랑 색감이 비슷하고 사이즈도 잘 맞아요 잘 입을 게요, 사이즈,"맞다, 사이즈, 사진, 색감","맞다, 사이즈, 사진, 색감"
세탁해도 틀어짐 없고 한 소재에 요중 학생 아들이 잘 입고 있어요, 소재,"세탁, 소재, 아들, 없다, 틀어지다, 학생","세탁, 소재, 아들, 없다, 입히다, 중, 중학생, 틀어지다, 학생"
편하고 이쁘게 잘 입는 중인데 약간에 속이 비치는 게 있습니다,,"비치다, 속이다, 중, 편하다","비치다, 속, 속이다, 인데, 중, 편하다"
옷 프린팅도 예쁘고 힙해요 깔끔하게 예쁘게 잘 입고 다녀요,,"깔끔하다, 프린팅, 힙해","깔끔하다, 깔다끄다, 프린팅, 힙, 힙해"
맘에 드러해서 기분 조아 요 선물로 사준 건데 빠른 배송도 감사해요,,"건데, 기분, 드럽다, 배송, 빠르다, 선물","건데, 기분, 드럽다, 배송, 빠르다, 빠르다배송, 선물, 선물사주다, 조아"
핏도 이 쁘고 기장도 알맞고 여름에 입기에도 얇고 좋아요,,"기장, 알맞다, 얇다, 여름, 핏","기장, 알맞다, 얇다, 여름, 핏"
목 부분이 해서 잘 안 늘어나고 앞부분 무늬도 이쁨,,"늘어나다, 무늬, 부분","늘어나다, 목부분, 무늬, 부분, 앞, 앞 부분, 앞부분"
정말 예쁜 옷 같아 요 언제든지 편하게 맞춰 입을 수 있을 것 같습니다,,"맞추다, 편하다","든지, 맞추다, 편하다"
사진보다 이쁘고 오버핏이 어울리게 나왔음 대신 몇 번 세탁했는데 목이 좀 빠르게 후줄근해짐, 사진,"나오다, 대신, 목, 빠르다, 사진, 세탁, 어울리다, 오버핏, 후줄근하다","나오다, 대신, 목, 빠르다, 사진, 세탁, 어울리다, 오버핏, 짐, 후줄근하다, 후줄근하다 짐"
사이즈가 생각보다 작을 줄 알았는 대 딱 맞고 너무 이 뻐요,,"맞다, 사이즈, 알다, 작","대다, 맞다, 사이즈, 알다, 작"
핏이 좋고 여름에 가장 입기 좋은 재질과 두께감 너무 마음에 듦,,"가장, 두께감, 여름, 재질, 핏","가장, 두께, 두께감, 여름, 재질, 핏"
옷 두툼해서 흰 옷임에도 쯰툭 튀 안됌 건조기 돌려도 하나 단점은 가운데 그림이 흐려짐, 건조기,"가운데, 건조기, 그림, 단점, 돌리다, 두툼, 옷임, 쯰툭, 하나, 흐려지다","가운데, 가운데그림, 건조기, 그림, 단점, 돌리다, 두툼, 두툼해, 옷임, 쩍쩍튀다, 쯰툭, 튀다, 하나, 흐려지다, 희다, 흰색"
제가 아끼는 티입니다 너무 예쁘게 잘 입고 있습니다,,"아끼다, 티","아끼다, 티"
한테 오버사이즈로 맞습니다 프린팅 이쁘고 재질 좋아요," 재질,  프린팅","맞다, 사이즈, 오버, 재질, 프린팅","맞다, 사이즈, 오버, 오버 사이즈, 오버사이즈, 재질, 프린팅"
얇아서 여름에 입기에 좋습니다 자주 입을 것 같습니다,,"얇다, 여름","얇다, 여름"
클 거라고 생각하고 샀는데 생각보다 괜찮았어요 근디 생각보다 어울리는 바지가 없었어요 해요,,"디, 바지, 어울리다, 없다","근, 디, 디자인, 라고, 바지, 색상, 어울리다, 없다, 크기, 크다, 하고"
매종 미네드 니트만 입다가 반팔 샀는데 이 쁘네요,,"니트, 미네, 쁘네, 팔","니트, 드, 미네, 미네 드, 쁘네, 종, 팔"
프린팅이 힙해서 입기 좋아요 막굴려 입어도 좋아요,,"프린팅, 힙해","굳다, 막, 막 굳다, 막굳다, 프린팅, 힙, 힙해"
급하게 여행 가기 전에 남자친구 선물해줬는데 여행 다니면서 핏이 너무 예쁘다고 좋아함,,"가기, 급하다, 남자친구, 선물, 여행, 전, 좋아하다, 핏, 해주다","가기, 급하다, 남자친구, 남친, 선물, 여행, 전, 좋아하다, 핏, 해주다"
디자인도 예쁘고 핏도 딱이에요 두고두고 입을 게요,,"두고두고, 디자인, 딱이다, 핏","두고두고, 디자인, 딱이다, 핏"
다른 티들은 밑기장이 너무 길어서 애매할 때가 있었는데 밑 기장이 적절해서 좋아요,,"기장, 애매하다, 티","기장, 밑, 밑 기장, 밑기장, 애매하다, 적절하다, 티"
예쁘게 잘 입고 있습니다 디자인도 그렇고 핏도 그렇고 정말 좋은 거 같아요,,"그렇다, 디자인, 핏","그렇다, 디자인, 핏"
어느 옷에 나 다 잘 어울리고 디자인이 예뻐요 품도 넓어서 편하고 좋아요, 디자인,"넓다, 디자인, 어울리다, 편하다, 품다","넓다, 디자인, 모든, 어울리다, 편하다, 품다"
장점 무난하게 입 기 좋다 단점 길에서 많이 마주친다,,"길, 단점, 마주치다, 장점","길, 길많이마주치다, 단점, 마주치다, 많이, 장점"
전면부 포인트 제대로에 기장감 엄청 긴 느낌도 아니고 포인트 반팔로는 진짜 최곱니당, 제대로,"곱다, 기장감, 아니다, 전면, 제대로, 팔로, 포인트","곱다, 기장, 기장감, 부, 아니다, 전면, 전면 부, 제대로, 최, 최 곱다, 팔, 팔로, 포인트"
프린팅이 이 쁘고 얇아서 한 여름에도 잘 입을 수 있겟 음,,"얇다, 여름, 프린팅","얇다, 여름, 프린팅"
촉감 좋은 편이고 집 근처 나갈 때 입어 요 편해 최고,,"근처, 촉감, 최고, 편이, 편하다","근처, 집근처, 촉감, 최고, 편이, 편하다"
너무 많이 입고 다녀서 그냥 잠 옷으로 입고 있습니다 홈플러스만 가도 두 명씩은 마주침,,"가도, 마주치다, 명, 홈플러스","가도, 그냥, 마주치다, 명, 씩, 잠옷, 홈플러스"
정말 어디에나 다 잘 어울리는 흰티 찾으면 이 갑니다,,"가다, 어울리다, 찾다","가다, 어울리다, 에나, 찾다, 티, 희다, 희다 티, 희다티"
품도 길이도 제가 너무 좋아하는 그리고 프린팅이 넘 시원해 보이고 포인트라 자주 입어요, 길이,"길이, 보이, 시원하다, 좋아하다, 포인트, 프린팅","길이, 보이, 시원하다, 좋아하다, 포인트, 품, 품다, 프린팅"
제가 입고 싶어서 샀는데 막상 입으려니 하트가 좀 부담스럽더라구요 아내가 편하게 입고 잇습니다,,"부담스럽다, 싶다, 아내, 잇다, 편하다, 하트","막상, 부담스럽다, 싶다, 아내, 잇다, 편하다, 하트"
재질이나 프린팅이 너무 예뻐요 잘 입고 다닐 것 같아요,,"재질, 프린팅","이나, 재질, 프린팅"
이 뻐요 그냥 사 세요 로고가 포인트 주기 참 좋습니다,,"로고, 주기, 포인트","그냥, 로고, 세요, 주기, 차다, 포인트"
라이브 방송 때 할인해서 샀는데 여유롭게 입 기 좋아요,,"라이브, 방송, 여유롭다, 할인","라이브, 라이브방송, 방송, 여유로운, 여유롭다, 할인"
옷이 너무너무 이 뻐서 가장 자주 입고 있어요 다음에도 비슷한 옷 또 살게요 감사합니다,,"가장, 살다","가장, 살다"
재질도 상당히 좋고 옷 자체가 이 뻐서 최애 아이템으로 애용하는 중입니다,,"상당하다, 아이템, 애용, 자체, 재질, 중, 최애","상당하다, 아이템, 애용, 자체, 재질, 중, 최애"
너무 편하기도 하고 디자인도 이 쁘고 정말 좋네요," 디자인, 편하다","디자인, 편하다","디자인, 편하다"
옷은 예쁜데 밖에서 같은 옷 입은 사람들이 너무 많아요,,"많다, 밖, 사람","많다, 밖, 밖에나가다, 사람"
디자인이 너무 예뻐서 데일리로 거의 입고 다녔네요,,"데일리, 디자인","데일리, 디자인, 일리"
핏도 좋고 너무 이 뻐요 시원하게 입을 수 있고 어디에나 다 맞음,,"맞다, 시원하다, 핏","맞다, 시원하다, 에나, 편안함, 핏"
이 거 입고 랩비트 갈 생각에 벌써 설레버리네요오,,"버리다, 벌써, 비트, 설레다","갈다, 랩, 랩 비트, 랩비트, 버리다, 벌써, 비트, 설레다, 설레다 버리다 오, 오"
프린팅이 너무 이쁘네요 청량한 느낌이 아주 좋습니다,,"청량하다, 프린팅","청량, 청량하다, 프린팅"
무난하게 이쁜 것 같습니다 데이트할 때 꾸안꾸 느낌,,데이트,"꾸다 꾸다, 꾸다꾸다, 꾸안꾸, 데이트"
와 너무 이 쁘고 엄청 편하고 질이 너무 좋아요 거의 맨날 입어용,,"질, 편하다","맨날, 오다, 질, 편하다"
디자인이 너무 이쁘고 맘에 들어 요 강력 추천 드립니다,,"강력, 드리다, 디자인, 추천","강력, 드리다, 디자인, 추천"
디자인도 이 쁘고 사이즈도 맘에드네요 만족합니다, 디자인,"디자인, 만족하다, 사이즈, 에드","디자인, 만족하다, 사이즈, 에드"
너무 얇은 느낌인지라 몇 번 빨 고 나니 핏을 유지하는 느낌이 많이 사라졌습니다,,"나니, 사라지다, 얇다, 유지, 인지, 핏","나니, 많이, 사라지다, 얇다, 유지, 인지, 핏"
디자인이 예뻤고 옷 디테일이 너무 좋았어요 메종 미네드라는 브랜드 다음에 또 이용할 것 같아요, 디자인,"디자인, 디테, 메종, 미네드, 브랜드, 이용, 일이","디자인, 디테, 디테 일이, 디테일, 라는, 메종, 메종미네드, 미네드, 브랜드, 이용, 일이"
여름에 딱 한 철 입으려고 샀는데 생각보다 너무 짱 장해서 잘 입는 중,,"여름, 장하다","여름, 장하다, 짱, 한철"
사람들이 너무 많이 입지만 그만큼 이쁘다는 뜻이겠죠,,"겠다, 그만큼, 사람, 입지","겠다, 그만큼, 뜻, 뜻 겠다, 많다, 많이, 사람, 입지"
앞쪽에 프린팅이 이 쁘긴 한데 품이 좀 큰 거 같네요,,"쁘긴, 앞쪽, 품, 프린팅","쁘긴, 앞쪽, 크다, 품, 프린팅"
핏 좋고 이 뻐요 저렴하게 잘 샀습니다 추천합니아,,"저렴하다, 추천","가격, 디자인, 저렴하다, 추천, 핏"
일단 어깨가 넓어 보이고 약간 머슬핏 오버핏으로 남친룩으로 입기 좋아요," 어깨,  넓다","남친, 넓다, 머슬핏, 보이, 어깨, 오버핏","남친, 넓다, 룩, 머슬핏, 보이, 어깨, 오버핏"
무난한 흰티에요 두께는 좀 얇은 편이고 생각보다 길거리에서 좀 많이 보이긴 합니당,길거리,"길거리, 두께, 보이다, 얇다, 편이, 희다","길거리, 두껍다, 두께, 많이, 보이다, 얇다, 에요, 티, 편이, 희다, 희다 티, 희다티"
옷 프린팅이 이 쁘고 해요 여자치고 어깨가 넓은 편인데 예쁜 핏이에 영,,"넓다, 어깨, 여자, 편, 프린팅, 핏이","넓다, 어깨, 여자, 여자어깨, 인데, 치고, 편, 프린팅, 핏이"
재질감도 너무 좋고 디자인도 너무 이 뻐서 마음에 들었어요 무엇보다 핏이 이 뻐서 좋네요,,"디자인, 재질감, 핏","디자인, 재질감, 핏"
체형 보완도 살짝 되는 것 같고 프린팅도 너무 이 뻐요,,"보완, 체형, 프린팅","되다, 보완, 체형, 체형보완, 프린팅"
멋지네요 만족도가 짱이에요 스타일을 만들어요, 만족도,"만들다, 만족도, 멋지다, 스타일, 짱","만들다, 만족도, 멋지다, 스타일, 이에요, 짱"
사이즈도 적당하게 맞고 핏도 좋아요 예뻐서 자주 입어요,,"맞다, 사이즈, 적당하다, 핏","맞다, 사이즈, 적당하다, 핏"
세탁 할 수록 색이 옅어지긴 하지만 그래도 전체적으로 예쁩니다,,"색, 세탁, 수록, 옅다, 전체","색, 세탁, 수록, 옅다, 전체"
원단이 하고 잘 늘어나 지 않아 요 품질이 좋아요 디자인도 좋구요,,"늘어나다, 디자인, 원단, 품질","늘어나다, 디자인, 원단, 지다, 품질"
배송 빠르고 가볍고 편해서 데일리로 입 기 좋아요," 편하다,  배송","가볍다, 데일리, 배송, 빠르다, 편하다","가볍다, 데일리, 배송, 빠르다, 일리, 편하다"
데일리로 착용하기 너무 좋은 아이템이에요 자주 입게 되는 옷입니다, 착용,"데일리, 아이템, 착용","데일리, 되다, 아이템, 이에요, 일리, 착용"
앞에 그래픽이 빈티지하고 예쁩니다 추천합니다,,"그래픽, 앞, 추천","그래픽, 빈티, 빈티 지하, 빈티지, 앞, 지하, 추천"
디자인 너무 예뻐요 근데 세탁 하면 색이 좀 연해져요, 디자인,"디자인, 색, 세탁, 연하다","근데, 디자인, 색, 세탁, 연하다"
다 좋아요 근데 빨면 색감이 빠져서 별루에 요 그래도 예쁨, 빠지다,"별루, 빠지다, 색감","근데, 별루, 빠지다, 빨리, 색감"
프린팅 셔츠 찾아보다가 블프데이 때 건졌는데 완전 예뻐용,,"건지다, 블프, 셔츠, 찾아보다, 프린팅","건지다, 데이, 블프, 블프 데이, 블프데이, 셔츠, 찾아보다, 프린팅"
디자인도 예쁘고 사이즈도 좋은데 다 좋은데 빨면 너무 흐려져요,,"디자인, 사이즈, 흐려지다","디자인, 사이즈, 흐려지다"
메종 미네드 첫 입문 티셔츠 사진 그대로 이 쁘고 얇아서 여름에 입 기 좋아요 프린팅 이 뿌다요, 사진,"그대로, 메종, 미네, 사진, 얇다, 여름, 입문, 티셔츠, 프린팅","그대로, 드, 메종, 메종미네드, 미네, 미네 드, 뿌다, 사진, 얇다, 여름, 입문, 티셔츠, 프린팅"
실물깡패 칼 배송 마음에 듭니다 다음에 또 이용할게요,,"배송, 실물, 이용","깡패, 듭니, 배송, 실물, 실물 깡패, 실물깡패, 이용, 칼배송"
너무 맛있습니다 인터넷에서 다른 분이 입은 거 보고 따라 샀는데 절대 후회 없는 선택이였습니다 핏이랑 기장감 뭐 하나 빠질 것 없이 그냥 개 맛도 리 그냥 무적권 사 셈 인기 있는 이유가 있음요,,"기장감, 선택, 이유, 인기","기장, 기장감, 따르다, 맛, 맛있다, 무적, 분, 선택, 없이, 이유, 인기, 인터넷, 절대, 핏, 하나, 후회"
이 고 사이즈 딱 맞습니다 오버핏 원하면 한 사이즈업 추천,,"맞다, 사이즈, 업, 오버핏, 원하다, 추천","17370, S사이즈, 맞다, 사이즈, 사이즈 업, 업, 오버핏, 원하다, 추천"
디자인도 이 쁘고 여러 번 세탁했는데도 변형 없어요 합니다,,"디자인, 변형, 세탁, 없다, 여러","디자인, 변형, 세탁, 없다, 여러"
교환해서 입었는데 색감이 약간 어두워진 것 같지만 만족스럽고 디자인이 힙 한 게 너무 좋네요 세일할 때 구매해서 좋습니다, 디자인,"교환, 디자인, 만족스럽다, 색감, 세일, 어두워지다","교환, 디자인, 만족스럽다, 색감, 세일, 어두워지다, 일, 힙"
옷이 정말 예쁘고 핏도 좋고 재질도 좋아서 정말 좋아요,,"재질, 핏","재질, 핏"
생각보다 실물이 예뻐요 술 마시러 가서 벌써 오염 당했지만 안 지워지면 하나 더 사려고요, 말다,"가다, 말다, 벌써, 실물, 오염, 지워지다, 하나","가다, 당하다, 말다, 벌써, 술, 실물, 오염, 지우다, 지워지다, 하나"
프린팅 이쁘고 여름에 입 기 딱 좋아요 오버핏이라 편하게 입기도 좋아요,,"여름, 오버핏, 편하다, 프린팅","여름, 오버핏, 편하다, 프린팅"
기본 스타일의 깔끔한 티셔츠에 요 그래픽이 멋스러워요," 그래픽,  깔끔하다","그래픽, 기본, 깔끔하다, 스타일, 티셔츠","그래픽, 기본, 기본스타일, 깔끔하다, 멋, 멋 스럽다, 스럽다, 스타일, 티셔츠"
배송 오자마자 바로 입고 나갔습니다 프린트 이 쁘고 검정 긴 바지랑도 매칭하기 좋아욧," 바지,  프린트","검정, 매칭, 바지, 배송, 프린트","검정, 매칭, 바지, 배송, 오, 오기, 욧, 프린트"
원래 입던 옷을 못 입게 되어서 급하게 샀는데 맘에 들어 요 택이 안쪽에도 있고 바깥쪽에도 흰색 택이 있는데 나름 포인트가 되어서 유니크합니다,,"급하다, 바깥쪽, 안쪽, 원래, 유니크, 택, 포인트, 흰색","급하다, 나름, 되어다, 바깥쪽, 안쪽, 원래, 유니크, 택, 포인트, 흰색"
사이즈가 좀 크지만 프린팅이 이 쁘고 색감이 너무 좋아요, 사이즈,"사이즈, 색감, 크다, 프린팅","사이즈, 색감, 크다, 프린팅"
그래픽도 예쁜데 이 제품은 핏이 정말 너무 좋습니다 너무 길지 않은 스트릿 한 티셔츠를 찾고 있었는데 이 제품이 딱이네요 자주 입을 것 같습니다, 스트릿,"그래픽, 길다, 딱이다, 스트릿, 제품, 티셔츠, 핏","그래픽, 길다, 딱이다, 스트릿, 제품, 찾다, 티셔츠, 핏"
디자인이 너무 깔끔하고 빈티지한 느낌으로 입어도 좋네요,,"깔끔하다, 디자인, 빈티","깔끔하다, 디자인, 빈티, 빈티지, 지"
너무 이 쁘고 색상도 착용 감도 너무 만족스럽습니다,,"감다, 만족스럽다, 색상, 착용","감다, 만족스럽다, 색상, 착용"
프린팅이 이 뻐요 옷 두께는 얇은 편은 아니고 편하게 입 기 좋아요,,"두께, 아니다, 얇다, 편, 편하다, 프린팅","두께, 아니다, 얇다, 편, 편하다, 프린팅"
배송도 빠르고 화면에서 보는 것보다 색감이 더 밝고 진해서 좋은 것 같아요 사이즈도 너무 크지 않고 적당해서 오버핏으로 입 기 좋습니다," 사이즈,  배송","밝다, 배송, 빠르다, 사이즈, 색감, 적당하다, 진하다, 크다, 화면","밝다, 배송, 빠르다, 사이즈, 색감, 오버핏, 적당하다, 진하다, 크다, 화면"
예뻐요 딱 이런 느낌의 반팔 사고 싶었는데 여름 잘 입을 예정입니다,,"사고, 여름, 예정, 팔","사고, 싶다, 여름, 예정, 이렇다, 팔"
예뻐요 딱 이런 느낌의 반팔 사고 싶었는데 잘 산 것 같습니다,,"사고, 팔","사고, 싶다, 이렇다, 팔"
예뻐요 특색 있고 메종 미네드 더 좋아졌어요 좋은 제품 많이 부탁해요," 특색,  제품","메종, 미네, 부탁, 제품, 좋아지다, 특색","드, 많이, 메종, 메종미네드, 미네, 미네 드, 부탁, 제품, 좋아지다, 특색"
