Review,keyword
이 뻐요 최고 꾸미고 나갈 때 진짜 자주 입음 무난꾸안 꾸,"꾸다, 꾸미다, 최고"
딸아이가 맘에 들어합니다 초반에 킬로 딱 맞습니다 기본 디자인이 고 만 듬 세 좋아요 가격 대비 훌륭,"딸아이, 킬로, 훌륭, 초반, 대비, 디자인, 기본, 가격, 맞다"
생각보다 짧아서 당황했지만 두께감 적당하고 허리 들 뜸 없어서 너무 좋아요,"당황, 두께감, 적당하다, 짧다, 허리"
허리는 맞는데 골반이 너무 껴요 길이는 딱 좋은데 입고 벗기 불편해요,"벗기다, 끼다, 불편하다, 골반, 맞다, 길이, 허리"
오랜만에 짧은 청치마 원하던 스타일이에 요 날씨가 따뜻해서 외출복으로 픽 했어요,"외출복, 날씨, 따뜻하다, 오랜, 스타일, 원하다, 짧다, 치마"
제가 원하던 디자인이라 너무 맘에 들어 요 흑청치마 사고 싶어서 웬만한데 다 뒤졌는데 이게 젤 예쁨미다 다 만 인데 허리가 많이 커요 그래도 위에 큰 후드나 맨투맨 입으면 신경 안 쓰이는데 크롭이랑 같이 입으려면 줄 여야 할 듯 헐렁해 보여요,"뒤지다, 여야, 투맨, 웬만하다, 크롭, 후드, 밉다, 헐렁하다, 크다, 사고"
키가 좀 커서 짧을까봐 걱정했는데 그렇게 짧진 않았어요 옷도 이 뻐서 잘 입고 다닐 것 같아요,"그렇게, 짧다, 걱정, 커서"
예뻐용 근데 이 거 허리 진짜 커서 줄여서 입어야 할 것 같아 여,"커서, 허리"
길이도 적당하고 재질이랑 핏도 너무 좋은 것 같아요,"재질, 적당하다, 길이"
무신사 스탠다드 치마 맛집 루다가 하는 부분입니다,"루다, 맛집, 스탠다드, 부분, 치마"
기장이 딱 예뻐요 다른 쇼핑몰 기본 데님치 마보다 싸기 두 하고요,"싸다, 쇼핑몰, 데님, 기본, 기장"
생각보다 허리가 엄청 큽니다 저 수선집 아주머니가 인치라고 하셨어요 저는 수선 맡겼는데 많이 줄여야 해서 돈 더 나왔어요 천 원 달라고 하셨어요 저 허리 얇은 편 아니고 보통인데 이 옷이 크게 나옵니다 하게 보시면 안 돼요,"나오다, 아주머니, 선집, 맡기다, 달라, 보시, 돼다, 보통, 수선, 라고"
예뻐요 존 예탱구리 잘 입겠습니다 허리 잘 맞고 색감 생각한 흑청 색깔이에요 여름에 진작 살 걸 그랬네 싶습니다 반팔이랑 입어도 예쁠 것 같아요,"진작, 구리, 팔이, 여름, 색깔, 그렇다, 색감, 맞다, 허리"
핏은 정핏으로 예쁩니다 데일리룩으로 잘 활용할 거 같아여,"데일리룩, 정핏, 활용"
무난한 디자인이라 아무데나 매칭해서 편하게 입으려고 구매했어요 바지 입는데 사이즈는 살짝 큰 편입니다 그래도 입을 만한 크기에 요 검정이라 아무데나 입 기 좋아서 활용도 좋아요,"크기, 매칭, 편입, 활용, 바지, 검정, 디자인, 편하다, 크다, 사이즈"
허리가 좀 커요 대신 키가 큰 편인데 기장감도 적당하고 힙도 너무 불편하지 않고 딱 맞습니다 색깔은 말 그대로 딱 워시드 블랙이라 여기저기 캐주얼하게 매치하기 좋을 거 같아요,"캐주얼, 대신, 크다, 그대로, 기장감, 매치, 시드, 불편하다, 색깔, 블랙"
허리 입는데 조금 커요 품도 조금 너무 커서 잘 안 입게 됨,"품다, 커서, 크다, 허리"
사진이랑 똑같아 요 아무 옷이랑 입어도 잘 어울려서 잘 입고 있어요,"똑같다, 사진, 어울리다"
살 걸 그랬어요 밑단 단면 사이즈가 아쉽네요 살짝 한 느낌이에요,"단면, 밑단, 아쉽다, 그렇다, 사이즈"
두께감은 살짝 있어요 허리 잘 잡아주고 길이는 너무 짧지도 않고 적당해요,"두께감, 잡다, 적당하다, 짧다, 길이, 허리"
아주 좋습니다 요 좋아요 근데 허리가 좀 작음요흑,허리
기본 흑청치마 하나쯤 가지고 싶어서 구매했습니 당 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는 데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 해서 마음에 듭니다,"애매하다, 입하, 옷감, 벨트, 넣다, 실제, 가지, 잡다, 후기, 허리"
사이즈 치고는 조금 여유 있게 나온 것 같아 요 참고 반이라고 해야 할까요 반 치수 업된 느낌 과 의 중간 정도 느낌으로 보면 될 것 같아 요 길이 딱 적당하니 핏도 너무 예뻐요 휘뚜루마 뚜루 코디하기 너무 좋은 스커투 워싱도 예쁘게 빠져서 예쁩니다 일반 블랙 스커트 보다 훨씬 힙하고 여기저기 매치하기도 좋아요 재질은 스판기 거의 없이 하고 핏 잘 잡아줘서 지금 같 은 가을 계적에 입기 딱 좋네요 데일리로 제일 자주 착용하고 있어요,"스커투, 치고는, 치수, 이라고, 일반, 스판기, 참고, 착용, 뚜루, 중간"
허리 헐렁해서 좋아요 약간 스판 있는데 엄청 크게 늘어나는 편은 아닙니다,"스판, 헐렁하다, 늘어나다, 크게, 아니다, 허리"
예뻐요 골반 부분이 타이트해서 입을 때 조금 끼는 건 어쩔 수 없지만 옷 자체는 예쁩니다 그리 구 허리가 조금 커요,"그리다, 어쩔, 타이트, 자체, 끼다, 부분, 골반, 크다, 허리"
너무 단정하지도 않으면서 약간 힙한 느낌도 나요 무탠다드 라인 바지 샀을 땐 딱 맞았는데 치마는 할랭헐랭 하네요 참고 하시면 좋을 것 같아 요 주름이 지면 강력하게 져버려서 다림질 해줘야 할 것 같긴 한 뎅 이건 제 뱃살 문제기 때문에 치마 예뿝니다 편해요,"예뿝니, 지면, 문제기, 다림질, 할랭헐랭, 강력하다, 나요, 단정하다, 이건, 버리다"
소재가 하고 간단하게 코디하기 좋은 것 같아요,"간단하다, 소재, 코디"
바지는 를 입어야 편하게 입을 수 있는 편인데 치마이기도 하고 사이즈 스펙대로라면 이 맞을 것 같아서 으로 주문했어요 이치마는 크게 입는 것보다 핏되게 입는 게 예쁘니까 허리 기장 사이즈 스펙 그대로여서 잘 맞아요 정 사이즈 입으시는 분들에겐 살짝 크게 느껴질 수도 있을 것 같아요 저는 잘 맞네요 뱃살이 있는 편이라 꽉 끼지만,"스펙, 크게, 맞다, 사이즈, 이기도, 에겐, 수도, 라면, 핏되, 대로"
여기저기 잘 입고 있어요 신축성은 없지만 복부가 다른 사이즈 치마들에 비해 은근히 여유 있어서 밥 먹어도 안찡 김,"복부, 은근, 성은, 신축, 비다, 먹다, 여유, 여기저기, 치마, 사이즈"
핏도 너무 마음에 들고 편해서 좋네요 코디하기도 쉬울 거 같아요,"쉬다, 기도, 코디, 편하다"
색감 빈티지 블랙 너무 이 뻐요 비슷한 스타일 여러 개 두고 고민햇는데 잘 선택 한 것 같아 요 해요 제 사이즈는 엠이 더 나았을 거 같아 요 차 내릴 때 좀 불편,"내리다, 빈티, 불편, 선택, 두다, 여러, 늘다, 스타일, 고민, 블랙"
