Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
여름에 입으면 넘나 청량하고 샤랄라 하고 이 쁠 거 같아 요 하지만 저는 골반이 많이 없는 체형이라서 그런 가 많이 내려가서 조금 부끄럽습니다 오버핏 반팔이랑 같이 입으면 좋을 듯 해요,,"골반, 그렇다, 내려가다, 부끄럽다, 샤랄라, 여름, 오버핏, 청량하다, 체형, 팔이","가다, 골반, 그렇다, 내려가다, 부끄럽다, 쁠, 샤랄라, 여름, 오버핏, 청량, 청량하다, 체형, 팔, 팔이"
옷 자체가 넘후 이 뻐요 원단도 좋구요 허리 부분 라인이나 핏이 특히 이쁜 거 같네요 얇아러 겨울앤 추워 보일 것 같긴 한데 전 입으려구요 추천 드려요, 추천,"겨울, 구, 드리다, 라인, 보이다, 얇다, 원단, 자체, 추천, 춥다, 허리","겨울, 겨울 앤, 구, 넘다 후, 드리다, 라인, 보이다, 부분, 앤, 얇다, 원단, 자체, 추천, 춥다, 핏, 허리"
글로니 특유의 사랑스러움이 잘 보이는 스커트 같아요, 스커트,"보이다, 사랑스럽다, 스커트, 특유","보이다, 사랑스럽다, 스커트, 특유"
어떻게 평가해야 할지 모르겠어서 말씀드렸더니 혹여나 탁이라고 할까 봐 말 안 해도 미안한 마음이 들어서 이번 쇼핑 체험이 꼭 최고일 필요는 없지만 같은 가격대에서는 단 연 최고입니다,,"가격, 말씀드리다, 모르다, 미안하다, 체험, 평가, 필요, 혹","가격, 대, 들어서다, 말씀드리다, 모르다, 미안하다, 쇼핑, 어떻다, 없다, 이라고, 일, 체험, 최고, 탁, 탁이라고, 평가, 필요, 해도, 혹"
허리 사이즈 적당하고 밑단이 나중에 세탁할 때 걱정되긴 하지만 예쁘고 귀엽고 다 합니다," 귀엽다,  밑단,  사이즈","걱정, 귀엽다, 나중, 밑단, 사이즈, 세탁, 적당하다, 허리","걱정, 귀엽다, 나중, 밑단, 사이즈, 세탁, 적당, 적당하다, 허리"
색상이 오묘한 옅은 베이비 블루 색상인데 웜톤 분들이 어 울릴 만한 색이라 스프라이트 살 걸 하는 생각이 드네요 이쁜데 안감도 없고 사실 퀄리티에 이 가격대는 많이 비싼 감이 있어요,,"가격, 베이비, 비싸다, 사실, 색, 색상, 스프라이트, 옅다, 오묘하다, 울리다, 웜톤, 퀄리티","가격, 베이비, 분, 블루, 비싸다, 사실, 색, 색상, 스프라이트, 안감, 옅다, 오묘하다, 울리다, 웜톤, 인데, 퀄리티"
네이비 색상보다 원단이 더 얇아서 그런지 사이즈도 크게 느껴져요 티어드 스커트 눈여겨보다가 네이비 색상 구매 후 베이비 블루도 재구매했어요 예뻐요 제품 품질 대비 가격은 좀 비싼 듯, 색상,"가격, 네이비, 베이비, 비싸다, 사이즈, 색상, 스커트, 재다, 제품, 품질","가격, 그렇다, 네이비, 눈 여기다 가다, 느껴지다, 대비, 베이비, 블루, 비싸다, 사이즈, 색상, 스커트, 얇다, 여기다, 원단, 재다, 제품, 크게, 티어, 티어 드, 티어드, 품질"
색감도 예쁘고 마음에 들어 요 여름에 시원하니 입기 좋아요,,"색감, 시원하다, 여름","색감, 시원하다, 여름"
피부가 까만 편인 분들이 잘 어 울릴 듯해서 스트라이프 살 걸 후회하다가 이 뻐서 품는데 솔직히 이 가격대는 너무 말이 안 되긴 해요, 가격,"가격, 까맣다, 말, 솔직하다, 스트라이프, 울리다, 피부","가격, 까맣다, 대, 말, 분, 솔직하다, 스트라이프, 울리다, 편, 품, 품다, 피부, 후회"
색감도 특이하고 흰색 사려다가 하늘색이 너무 예뻐서 구매했어요 촉감도 좋고 시원하네요 다만 다른 분들이 말한 것처럼 끝에 마감 처리가 아쉬워요," 시원하다,  하늘색","마감, 말, 색감, 시원하다, 아쉽다, 처리, 촉감, 특이하다, 하늘색, 흰색","끝, 마감, 말, 분, 사려, 색감, 시원하다, 아쉽다, 처럼, 처리, 촉감, 특이, 특이하다, 하늘색, 흰색"
밑단이 박 음질 안 되어 있는 거 말고는 예쁘고 맘에 듭니다,,"되어다, 밑단, 음질","되어다, 듭니, 말고는, 밑단, 박음질, 음질"
제 키 기준 사이즈 딱 맞고 색감이 예뻐요 얇아서 여름에 입 기 좋아용," 맞다,  색감","기준, 맞다, 사이즈, 색감, 얇다, 여름","기준, 맞다, 사이즈, 색감, 얇다, 여름, 키"
로우로 입으려 크게 구매하긴 했는데 생각보다 많이 크네요 했어도 로우 가능했을 것 같아 요 색감은 흰 끼 가득한 베이비 블루에요," 크다,  베이비","가능하다, 로우, 베이비, 블루, 색감, 크게, 크다","가능하다, 가득하다, 로우, 많이, 베이비, 블루, 색감, 에요, 크게, 크다, 희다"
예뻐요 로우 라이즈로 입기에는 작긴 한데 구매했으면 길었을 것 같아요, 작다,"길다, 라이즈, 로우, 작다","길다, 라이즈, 로우, 작다"
색감이나 핏 모두 예상한 그대로였어요 가격이 좀 비싼 게 흠이지만 예쁩니다 여름에 가볍게 잘 입을 수 있을 것 같아요," 가볍다,  가격","가격, 가볍다, 그대로, 비싸다, 색감, 여름, 예상, 흠","가격, 가볍다, 그대로, 비싸다, 색감, 수, 여름, 예상, 이나, 핏, 흠"
문의를 여러 번 드렸는데 항상 친절하게 답해 주시고 배송도 빠르게 해주셔서 글로니에서 옷 사면 항상 기분이 좋습니 당 물론 옷도 엄청 예뻐요 마감은 알고 산 거라 괜찮구 핏도 조아용,,"기분, 드리다, 마감, 문의, 배송, 빠르다, 여러, 주시, 친절하다, 해주다","기분, 답, 드리다, 마감, 문의, 배송, 빠르다, 사면, 여러, 주시, 친절, 친절하다, 핏, 항상, 해주다"
글로니 옷을 너무 좋아해요 입었을 때 편안하고 색감이 좋아요,,"색감, 좋아하다, 편안하다","색감, 좋아하다, 편안, 편안하다"
입으면 귀여워요 편한데 스타일까지 잡을 수 있어요,,"귀엽다, 스타일, 펴다","귀엽다, 스타일, 잡, 펴다"
입으면 공주님 느낌 낼 수 있어요 기분 전환에 최고 밑단이 아쉽지만 마음에 들어요," 기분,  밑단","공주, 기분, 밑단, 아쉽다, 전환, 최고","공주, 공주님, 기분, 님, 밑단, 아쉽다, 전환, 최고"
예뻐 유 근데 천 한 겹으로 이뤄져 있어서 넘 넘 얇구 진한 이너 입으면 비침도 있고 밝은 곳에서 보면 다리도 비쳐 요 밑단 풀어진 건 알고 있었는데 생각보다 지저분하고 많이 풀려 있어서 수선해야 할 듯 허리 사이즈 보고 놀랐는데 골반에 딱 맞고 좋네요 구 김은 잘 가요,,"겹, 다리, 밝다, 비치다, 비침, 사이즈, 수선하다, 이너, 이뤄지다, 진하다, 풀어지다, 허리","가요, 건, 겹, 골반, 곳, 다리, 밑단, 밝다, 비치다, 비침, 사이즈, 수선하다, 알, 얇다, 유, 이너, 이뤄지다, 지저분하다, 진하다, 천, 풀다, 풀어지다, 허리"
예뻐 유 근데 천 한 겹으로 이뤄져 있어서 넘 넘 얇구 진한 이너 입으면 비침도 있고 밝은 곳에서 보면 다리도 비쳐 요 밑단 풀어진 건 알고 있었는데 생각보다 지저분하고 많이 풀려 있어서 수선해야 할 듯 허리 사이즈 보고 놀랐는데 골반에 딱 맞고 좋네요 근데 주름이 가운데로 몰려 있어서 툭 튀어나온 것 같아 요 구김도 잘 갑니다,,"겹, 골반, 다리, 밑단, 밝다, 비치다, 사이즈, 얇다, 이너, 이뤄지다, 진하다, 풀어지다, 허리","가다, 가운데, 겹, 골반, 곳, 구김, 다리, 맞다, 몰리다, 밑단, 밝다, 비치다, 비침, 사이즈, 수선, 얇다, 유, 이너, 이뤄지다, 주름, 지분, 지저분하다, 진하다, 천, 튀어나오다, 풀다, 풀어지다, 허리"
예뻐 유 근데 천 한 겹으로 이뤄져 있어서 넘 넘 얇구 진한 이너 입으면 비침도 있고 밝은 곳에서 보면 다리도 비쳐 요 밑단 풀어진 건 알고 있었는데 생각보다 지저분하고 많이 풀려 있어서 수선해야 할 듯 허리 사이즈 보고 놀랐는데 골반에 딱 맞고 좋네요 근데 주름이 가운데로 모여 있어서 약간 툭 튀어나온 거 같아요,,"겹, 다리, 밝다, 비치다, 사이즈, 얇다, 이너, 이뤄지다, 진하다, 풀어지다, 허리","가운데, 건, 겹, 골반, 곳, 다리, 모이다, 밑단, 밝다, 비치다, 비침, 사이즈, 수선하다, 알, 얇다, 유, 이너, 이뤄지다, 지저분하다, 진하다, 천, 튀어나오다, 풀다, 풀어지다, 허리"
색감 진짜 예쁘고 어느 티나 다 잘 어울려 요 강 추합니다, 색감,"색감, 어울리다, 추하다, 티나","강추, 색감, 어울리다, 추하다, 티, 티나"
밑단 좀 박 음질 해서 팔지 저리 잇음 어 케 관리해 여 수선집 가 서 그냥 밑단 만드려 고용 치마는 예쁩니다, 팔지,"고용, 관리, 드리다, 밑단, 음질, 잇다, 저리, 치마, 팔지","가다, 고용, 관리, 그냥, 드리다, 밑단, 박음질, 서다, 선집, 수선집, 음질, 잇다, 저리, 치마, 케, 팔지"
정 사이즈 여유 있는 거 같아서 작은 사이즈로 바꾸려다 배 송중이여서 못했는데 골반에 걸쳐 입어야 핏이 더 예쁘네요 색상도 화이트에 하늘색 한 스푼 넣은 듯한 색감이여서 예뻐요 무튼 하늘색이 연해서 더 마음에 드네요, 사이즈,"골반, 사이즈, 색감, 색상, 송중, 스푼, 여유, 연하다, 작다, 하늘색, 화이트","걸치다, 골반, 넣다, 바꾸다, 배, 사이즈, 색감, 색상, 송중, 스푼, 여서, 여유, 연하다, 연한, 작다, 정, 틀다, 핏, 하늘색, 화이트"
골반 적당히 있는 체형인데 딱 로우 라이즈로 맞게 핏돼서 좋았어요 화이트도 소장 중인데 개인적으로 화이트보다는 블루가 좀 더 휘뚜루 마 뚜루 코디하기는 좋아요 밑단에 빈티지한 무드 연출하려고 실밥이 풀려 있는 것 같은데 세탁할 때 조심해야 합니다,,"개인, 골반, 뚜루, 라이즈, 무드, 블루, 빈티, 소장, 실밥, 연출, 적당하다, 체형, 코디, 화이트, 휘뚜루","개인, 골반, 뚜루, 라이즈, 로우, 마, 무드, 보다는, 블루, 빈티, 빈티지, 세탁, 소장, 실밥, 연출, 인데, 적당하다, 조심, 조심하다, 체형, 코디, 풀다, 핏, 핏돼, 하기는, 화이트, 휘뚜루"
생각보다 가격이 이 해가 되 질 않아 요 만원 짜리 같음, 짜다,"가격, 만원, 짜다","가격, 만원, 질, 짜다"
예쁘긴 한데 치마 밑단 마감 처리는 좀 하고 보내주면 좋겠음 아무리 디자인이라 해도 빨래하게 되면 개판될 건데 그냥 마감 처리하고 팔았으면 이게 만 원짜리도 아니고 하,,"개판, 건데, 디자인, 리도, 마감, 보내다, 빨래, 처리, 치마, 파다, 해도","개판, 건데, 디자인, 리도, 마감, 보내다, 빨래, 아니다, 아무리, 원, 짜다, 처리, 치마, 파다, 하고, 해도"
긴 치마 입으면 원래 부해 보이는데 얘는 허리가 잡혀 있어서 괜찮아요," 허리,  치마","보이다, 부다, 얘, 잡히다, 치마, 허리","보이다, 부다, 얘, 원래, 잡히다, 치마, 허리"
원단 좋고 허리 사이즈 생각보다 안 크고 이쁘게 골반에 걸쳐져요," 크다,  허리,  사이즈","걸치다, 골반, 사이즈, 원단, 크다, 허리","걸치다, 골반, 사이즈, 원단, 크다, 허리"
제니가 입은 거 보고 느지 막히 구매했습니다 하늘색 색감이 완전 이 쁘고 이런 디자인 요즘 많은데 글로니 만한 곳은 없더라구요 대 만족입니다," 하늘색,  제니","대다, 디자인, 막히다, 만족, 많다, 보고, 색감, 없다, 제니, 하늘색","곳, 느, 느지, 대다, 디자인, 막히다, 만족, 많다, 보고, 색감, 없다, 이렇다, 제니, 지, 하늘색"
쇼룸에서 입어보고 예뻐서 고민하던 차에 블프하길래 구매했어요 넘 이 쁘고 기준 살짝 길지만 그 맛에 입는 거니까 요 색 감 너무 좋아요 크롭이랑 입어도 이 쁘고 피티드랑 입어도 예뻐요," 블프,  크롭","고민, 기준, 길, 맛, 블프, 쇼룸, 입어보다, 크롭, 피티드","고민, 기준, 길, 맛, 블프, 색, 쇼룸, 입어보다, 차, 크롭, 피티드"
비싸긴 한 대 이쁘긴 오지게 이 뿌네요 기장도 생각보다 길진 않고 적당하게 이 뻐요," 비싸다,  길다","기장, 길다, 비싸다, 뿌네, 오지, 적당하다","기장, 길다, 대다, 비싸다, 뿌네, 오지, 적당하다"
화이트 잘 입고 다녀서 블루도 사 봤어요 블루가 더 예쁘긴 하네요 스몰 미듐 둘 다 입어봤는데 스몰이 잘 맞아요, 미듐,"맞다, 미듐, 블루, 스몰, 입어보다, 화이트","맞다, 미듐, 블루, 스몰, 입어보다, 화이트"
품절이 다가 드디어 구매했어요 요즘 이런 스타일의 치마는 많지만 핏은 글로니가 제일 예쁜 거 같아용, 치마,"다가, 드디어, 스타일, 치마, 품절, 핏","다가, 드디어, 많다, 스타일, 이렇다, 제일, 치마, 품절, 핏"
너무 이 쁘고 입으면 화사해집니다 화이트도 사고 싶어졌어요, 화이트,"사고, 싶다, 지다, 화사하다, 화이트","사고, 싶다, 지다, 화사, 화사하다, 화사하다 지다, 화이트"
생각보다 더 가볍고 얇아요 무게감이란 게 전혀 없습니다 그래서 롱 스커트라도 부담이 없는 게 특징이예요 여름에 좀 더 청량한 느낌으로 입으려고 블루 하긴 했는데 휘뚜루마 뚜루는 역시 화이트일 것 같아요, 가볍다,"가볍다, 뚜루, 라도, 무게, 부담, 스커트, 얇다, 여름, 이란, 전혀, 청량하다","가볍다, 뚜루, 라도, 롱, 무게, 무게이란, 부담, 블루, 스커트, 스커트라도, 얇다, 없다, 여름, 이란, 전혀, 청량하다, 특징, 특징예요, 화이트 일, 화이트일, 휘뚜루, 휘뚜루마"
색감이 너무 예뻐요 여름이라 하늘색이 계속 눈에 들어와서 구매했어용," 색감,  계속","계속, 눈, 들어오다, 색감, 여름, 하늘색","계속, 눈, 들어오다, 색감, 여름, 하늘색"
색감 너무 예뻐요 몇 달 전부터 품절 풀리길 기다렸는데 드뎌 샀습니당," 색감,  기다리다","기다리다, 니당다, 드뎌, 색감, 풀리다, 품절","기다리다, 니당다, 드뎌, 색감, 전, 풀리다, 품절"
하늘하늘하고 색 예쁘고 시원해서 여름에 입 기 좋아욘 근데 옷에 비해 가격이 너무 너무 비싸서 별 하나는 뺐습니더," 비다,  시원하다,  가격,  여름","가격, 비다, 비싸다, 빼다, 시원하다, 여름, 좋아욘, 하나, 하늘하늘하다","가격, 비다, 비싸다, 빼다, 색, 시원하다, 여름, 좋아욘, 하나, 하늘하늘하다"
색감이 진짜 예쁘고 디자인도 미쳤어요 이렇게 여리 여리 한 치마라니 진짜 개 예뻐요 근데 끝에 마감 처리가 안 되어 있는 디자인이라 자꾸 풀리려고 하는 게 위태로워 보여서 세탁소에 맡기려 구용 그거 빼고 다 마음에 드는 템, 디자인,"구, 디자인, 맡다, 미치다, 색감, 세탁소, 위태, 치마","구, 그거, 디자인, 라니, 마감, 맡다, 미치다, 보, 색감, 세탁소, 여리다, 워, 위태, 위태워, 이렇게, 자꾸, 처리, 치마, 풀리다"
여리 여리 한 색감이 차 예쁩니다 여름에 입 기 좋아요,,"색감, 여름, 여리다","색감, 여름, 여리다"
컬러도 이 쁘고 기장도 딱 제가 원했던 기장이라 너무 좋아요, 원하다,"기장, 원하다, 컬러","기장, 원하다, 컬러"
여름에 아주 딱 어울리는 하늘색이라 너무 이쁩니다,,"어울리다, 여름, 하늘색","어울리다, 어울림, 여름, 하늘색"
원단도 밝은 하늘색이라 거의 흰색 같아 요 허리 부분이 좀 크긴 한데 후크 있어서 괜찮은 것 같고 빨면 밑단이 지저분해져요," 크다,  흰색","밑단, 밝다, 부분, 원단, 지저분하다, 크다, 하늘색, 허리, 후크, 흰색","밑단, 밝다, 부분, 빨리, 원단, 지분, 지저분하다, 크다, 하늘색, 허리, 후크, 흰색"
구매 노리고만 있다가 곧 여행 계획이 있어 사 할인 쿠폰 있을 때 구매했어요," 노리다,  계획","계획, 노리다, 여행, 쿠폰, 할인","계획, 노리다, 여행, 쿠폰, 할인"
예뻐요 잘 샀어요 오래 입을 것 같아 요 배송도 빨라요,,"배송, 빠르다, 오래","배송, 빠르다, 빨르다, 오래"
솔직히 가격이 조금 나가긴 하지만 너무 예쁘네요,,"가격, 솔직하다","가격, 솔직하다"
네이비랑 같이 구매햤는데 네이비보다 살짝 해요 시원하게 잘 입을 거 같아요,,"네이비, 늘다, 시원하다","구, 네이비, 늘다, 시원하다, 햤, 햤 늘다"
품절이었다가 풀려서 드디어 구매했슴 다 제 사이즈 스몰 적당해요 그래서 사실 미둠 핏이 궁금함 밑단은 말이 많길래 바로 수선 맡겼어요 올 다 풀려서 짧아지면 안 되니까,,"궁금하다, 두다, 드디어, 말, 맡기다, 밉다, 밑단, 사실, 사이즈, 수선, 스몰, 적당하다, 짧아지다, 풀다, 품절, 했슴","궁금하다, 두다, 드디어, 많다, 말, 맡기다, 밉다, 밉다두다, 밑단, 사실, 사이즈, 수선, 스몰, 오다, 적당하다, 짧아지다, 풀다, 품절, 핏, 했슴"
사이즈보다 사이즈가 허리선이 더 예쁘게 떨어지는 것 같아요, 떨어지다,"떨어지다, 사이즈, 허리","떨어지다, 사이즈, 선, 허리, 허리 선, 허리선"
사진은 한 번 입고 세탁 후 모습인데 밑단이 보다시피 더 풀리고 자기들끼리 꼬여 있어요 어느 정도 예상은 했어서 가 위로 잘 정리해서 입어야 할 듯해요, 사진,"가다, 꼬이다, 모습, 밑단, 사진, 세탁, 예상, 위로, 정리, 풀리다","가다, 꼬이다, 끼리, 모습, 밑단, 번, 사진, 세탁, 예상, 위로, 인데, 정리, 풀리다, 후"
생각보다 더 얇고 가벼운 소재예요 한 여름에 바캉스 갈 때 입고 다니면 기 분 좋을 듯한 가 벼움입니다 하늘하늘해요," 가볍다,  하늘하늘하다,  얇다","가다, 가볍다, 갈다, 바캉스, 벼움, 소재, 얇다, 여름, 하늘하늘하다","가다, 가볍다, 갈다, 바캉스, 벼움, 분, 소재, 소재예요, 얇다, 여름, 예요, 하늘하늘하다"
밑단 마감이 가격 대비 기대에 못 미쳐서 아쉽지만 디자인은 정말 마음에 들어용," 가격,  대비","가격, 기대, 대비, 디자인, 마감, 밑단, 아쉽다","가격, 기대, 대비, 디자인, 마감, 미치다, 밑단, 아쉽다"
너무 예뻐요 컬러도 이 쁘고 재질도 좋아요 핏은 말해 뭐 해, 재질,"말, 재질, 컬러, 핏","말, 뭐, 재질, 컬러, 핏"
