Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
딱 예뻐요 근데 바지가 많이 튀어나와 있어서 입으면 약간만 아래에서 봐도 바지가 바로 보이는데 저만 신경 쓰이나요,,"바지, 보이다, 쓰이다, 아래, 튀어나오다","H스커트, 근데, 바지, 보이다, 사이즈, 속치마, 신경, 쓰이다, 아래, 저만, 튀어나오다"
옹 대박이에 요 비율 깡패로 만들어주는 치마 바지인 것 같아 요 진짜 넘우 좋아 용 제 키엔 짧은 거 같긴 한데 그래 두 속에 바지라서 크게 불편한 것 없이 잘 입었습니다 아 그리 구 크롭 자켓이랑 같이 입어주면 짱이에요,,"그렇다, 깡패, 대박, 만들다, 바지, 불편하다, 자켓, 크롭","L, M, 그렇다, 그리다, 깡패, 대박, 라서, 만들다, 바지, 불편하다, 비율, 속, 이에요, 자켓, 짱, 크게, 크롭, 키, 핏, 허리"
평소에 매우 자주 입고 있어요 무난하고 핏도 넘 예뻐요,,"평소, 핏","고장, 사이즈, 쓸다, 지퍼, 평소, 핏, 하고"
허리 그렇게 안 조이고 좋네요 질이 좋습니다 강추,,"강추, 조이, 질, 허리","강추, 그렇게, 속바지, 여름, 재질, 조이, 질, 치마, 핏, 허리"
모델 사진과 실제가 비슷합니다 늘어남 없이 한 재질 느낌이고 지 퍼 상단에 고리가 있어 내려 갈 걱정이 없습 미다 안쪽 바지는 밑 위가 길어 약간 올려 입어도 내려 입어도 예쁩니다,,"고리, 늘어나다, 모델, 밉다, 바지, 사진, 실제, 안쪽","L, M, 걱정, 고리, 길다, 내다, 늘어나다, 모델, 밉다, 바지, 사진, 상단, 실제, 안쪽, 올리다, 위, 재질, 핏, 허리"
예뻐요 마음에 들어서 잘 입겠습니다 상품 좋아요,,"들어서다, 상품","고장, 들어서다, 사이즈, 상품, 쓸다, 지퍼"
치마바지라 그런 가 생각보다 넘 짧아요 그리고 자꾸 올라감,,"그렇다, 바지라, 올라가다, 자꾸, 짧다, 치마","가다, 그렇다, 바지라, 속바지, 여름, 올라가다, 자꾸, 재질, 짧다, 치마, 치마 바지라, 핏"
길이도 적당하고 트임이 예쁘고 속 바지가 있어 만족, 바지,"길이, 만족, 바지, 적당하다, 트이다","길이, 만족, 바지, 보이다, 신경쓰다, 적당하다, 튀어나오다, 트이다"
치마는 많이 짧아요 성 제가 입으면 매우 짧고 정도 되는 딸이 입으니까 적당해 보여요,,"보이다, 적당하다, 짧다, 치마","깡패, 대박, 딸, 바지, 보이다, 비율, 옹, 자켓, 적당하다, 짧다, 치마, 크롭"
옷이 후기처럼 짧기는 하네요 바지가 있어서 덜 부담스럽긴 하지만 좀 짧아요,,"바지, 부담스럽다, 짧다, 후기","바지, 부담스럽다, 짧다, 처럼, 평소, 핏, 후기"
옷은 편하고 이 쁜데 지퍼 부분이 넘 약해서 입어 보느라 두 세 번 지 퍼 올리고 내렸더니 망가져 버렸어요 처음부터 올리기 힘들었는데 뽑기를 잘못한 걸까요 저렴한 편도 아닌데 실망스러워요,,"내리다, 리기, 망가지다, 버리다, 실망, 약하다, 저렴하다, 힘들다","강추, 걸다, 내리다, 리기, 망가지다, 버리다, 뽑기, 쁜데, 스럽다, 실망, 실망 스럽다, 아니다, 약하다, 올리다, 잘못, 저렴하다, 지퍼, 질, 편도, 편하다, 허리, 힘들다"
사이즈가 크게 나옴 스타일은 아닌 듯 해요 미듐 따악 맞아요 미디가 길어서 배 한 참 위에까지 올라와 요 그것만 아니면 딱 좋을 거 같은데 다른 데는 다 괜찮아서 그냥 입으려구요,,"그것, 나오다, 미듐, 미디, 스타일, 아니다, 에까지, 올라오다","고리, 구, 그것, 나오다, 내다, 따다, 모델, 미듐, 미디, 밑위, 바지, 사이즈, 사진, 스타일, 실제, 아니다, 안쪽, 에까지, 올라오다, 올리다, 위, 지퍼, 차다, 크게"
짧거나 작을까봐 걱정했는데 전혀 해요 제 스펙이랑 비슷하면 무조건 사이즈 추천해요 허리도 좀 하고 괜찮습니다 존 불편함도 없어요 에이블리네서 사는 것 보다 훨씬 괜찮어요,,"걱정, 무조건, 불편하다, 사이즈, 스펙, 작다, 전혀, 추천, 허리","걱정, 들어서다, 무조건, 불편하다, 블리, 사이즈, 살다, 상품, 스펙, 에이, 에이 블리, 작다, 전혀, 짧다, 추천, 허리"
치마 너무 맘에 들어 요 사이즈도 딱 맞고 바지 내장이라 속 바지 안 챙겨 입어도 되서 편해요 넘 짧을까봐 걱정했는데 그 정돈 아니라 괜찮습니당,,"걱정, 내장, 맞다, 바지, 사이즈, 아니다, 챙기다","걱정, 내장, 니당다, 맞다, 바지, 사이즈, 아니다, 자꾸올라가다, 정돈, 짧다, 챙기다, 치마, 치마바지, 편하다"
예뻐용 어디에나 입기도 좋고 짧고 딱 맞아서 불편하긴 하지만 예쁩니당,,"맞다, 불편하다, 짧다","길이, 맞다, 불편하다, 속바지, 에나, 짧다, 트이다"
그냥 대충 입을 생각으로 사긴 했지만 입어보니 예상보다 조금 더 짧아서 곤란해요 센치 정도만 더 길었으면 좋았겠다라는 생각을 하고 이씁니 다 치마바지라고 해도 짧은 치마는 출근할 땐 못 입겠어요 하핫,,"곤란하다, 길다, 대충, 라고, 센치, 쓰다, 예상, 입어보다, 치마","곤란하다, 길다, 대충, 딸, 라고, 바지, 성인, 센치, 쓰다, 예상, 입어보다, 짧다, 출근, 치마, 치마 바지, 해도"
그레이 샀다가 허리가 너무 커서 살려고 존 버단 했는데 계절이 바뀌고 나서야 갯 할 수 있었네요 는 딱 맞는 핏으로 입 을 수 있어서 맘에 드네요 한 사이즈 크게 해서 조금 헐렁 한 핏도 맘에 들어요,,"버단, 사이즈, 살리다, 커서","계절, 그레이, 나서다, 늘다, 바뀌다, 바지, 버단, 부담스럽다, 사이즈, 살리다, 짧다, 커서, 크게, 핏, 허리, 헐렁, 후기"
생각보다 너무 짧아서 회사에는 못 입고 가지만 기 분내고 싶을 때 입으면 딱이에요 바지랑 같이 되어 있어서 더 안심,,"가지, 딱이다, 바지, 불다, 싶다, 안심, 짧다","가지, 길이, 되어다, 딱이다, 바지, 불다, 속바지, 싶다, 안심, 짧다, 트이다, 회사"
약간 스판이 있어서 편합니다 막상 입으면 별로 안 짧게 느껴져요, 짧다,"느껴지다, 막상, 별로, 스판, 짧다, 편하다","느껴지다, 딸, 막상, 별로, 성인, 스판, 짧다, 치마, 편하다"
좀 짧긴 한데 바지이기도 하고 그냥 입을 라구요 허리는 사이즈 표 그대로인 거 같아요, 짧다,"그냥, 그대로, 라구요, 바지, 사이즈, 짧다, 허리","그냥, 그대로, 라구요, 바지, 부담스럽다, 사이즈, 이기도, 짧다, 허리, 후기"
무신사 스커트에 샤넬 브로치 달기 군 기 없는 블랙 스커트라서 잘 어울리네요 아쉬운 점은 속 바지가 붙어 있는 스코츠인데 속 바지 길이가 너무 길어요 옷걸이에 걸어두면 치마보다 약간 긴 수준 입으면 살짝 올라가기 때문에 정면에서는 안 보이긴 하는데 좀 아슬아슬합니다 속 바지 보일락 말락 이 부분 개선해 주시면 더 좋을 듯 그리고 컬러 다양하게 도 만들어 주세요,,"걸이, 브로치, 아슬아슬하다, 정면","개선, 걸다, 걸다 두다, 걸이, 길이, 내리다, 달기, 두다, 말락, 망가지다버리다, 물다, 바지, 브로치, 뽑기, 샤넬, 스커트, 스코츠, 실망스럽다, 아쉽다, 아슬아슬하다, 어울리다, 올리기, 올리다, 일락, 잘못걸끄다, 저렴하다, 정면, 주시, 지퍼, 치마, 컬러, 편, 힘들다"
무탠다드 스코츠 너무 맘에 듭니다 일단 칼라별로 계속 모으는 중이에 요 퀄리티도 좋고 사이즈도 딱 맞고 잘 늘어나서 아주 편합니다 턱 바지가 붙어 있어 입 기 편합니다,,"늘어나다, 모으다, 별로, 붙다, 사이즈, 퀄리티, 편하다","계속, 구, 늘어나다, 듭니, 맞다, 모으다, 미듐, 배, 별로, 붙다, 사이즈, 스코츠, 스타일, 중이, 칼라, 칼라 별로, 퀄리티, 크게, 편하다"
사이즈 적당하고 마음에 듭니다 몸통이 작은 편이라 치마 잘못 입으면 옷만 너무 커 보이는데 그런 거 없이 딱 적당해 요 기장감도 마음에 듭니다,,"기장감, 몸통, 보이다, 사이즈, 작다, 편이","M, y존, 걱정, 그렇다, 기장 감다, 기장감, 널널하고, 널널해, 듭니, 몸통, 무조건, 보이다, 불편하다, 사이즈, 살다, 스펙이랑, 없다, 에이블리, 작다, 잘못, 적당하다, 전혀, 짧다, 추천, 치마, 크다, 편이, 허리"
진짜 배송 상자가 테이핑이 완전 뜯어져서 왔네요 후기 씁니다 핏 허리가 잘록하게 연출되는 라인 저에게는 여유롭게 착용 가능한 사이즈였어요 두께 한 여름 보단 봄 가을에 적당한 두께 디테일 밑 단의 절개가 하지 않은 포인트를 준 다 무신사 스탠다드는 핏이 예쁘고 합리적인 가격이라 애용하고 있습니다 배송 상자 테이프가 종이 테이프라 위에 부분이 열려 배송됐는데  개선됐으면 좋겠네요,,"가격, 배송, 상자","가격, 가능하다, 니당다, 돼다, 두께, 디테일, 라인, 물다, 바지내장, 배송, 사이즈, 상자, 속바지, 애용, 여름, 여유롭다, 연출, 열리다, 적당하다, 절개, 종이, 짧다, 착용, 치마, 테이프, 편하다, 합리, 허리"
재질도 괜찮고 사이즈도 적당했어요 생각보다 핏도 예쁘고 안에 속 바지 있어서 너무 좋았어요 왠만한 옷에 다 어울려요,,"바지, 사이즈, 어울리다, 재질, 적당하다, 핏","바지, 불편하다, 사이즈, 어울리다, 에나, 왠만하다, 재질, 적당하다, 짧다, 핏"
매장 가서 입어보고 사이즈 없어서 온라인으로 구매했어요 안에 바지 들어 있어서 편하고 이쁩니다 하이웨스트처럼 입으려면 많이 짧아져서 적당히 올려 입습니다,,"가다, 매장, 사이즈, 온라인, 올리다, 웨스트, 입어보다, 적당하다, 짧아지다, 하이","xs, 가다, 매장, 바지, 사이즈, 없다, 온라인, 올리다, 웨스트, 입어보다, 적당하다, 짧아지다, 처럼, 편하다, 핏, 하이, 허리"
요즘 살이 많이 쪄서 치마는 엄두도 못 냈는데 무신사 오프라인 매장 가서 입어보고 주문 넣었습니 당 안에는 바지라 휘뚜루마 뚜루 잘 입을 거 같고 재질도 해서 오래 잘 입을 거 같아요,,"가다, 내다, 넣다, 매장, 바지라, 살이, 오프라인, 입어보다, 찌다","가다, 기분, 내다, 넣다, 뚜루, 매장, 물다, 바지, 바지라, 살이, 엄두, 에는, 오래, 오프라인, 입어보다, 재질, 찌다, 치마, 회사, 휘뚜루"
좀 짧긴 한데 바지가 있어서 편하게 입을 수 있어요,,"바지, 짧다, 편하다","바지, 별로, 스판, 짧다, 편, 편하다"
가격 대비 질도 좋고 배송도 완전 빠르고 너무 만족합니다,,"가격, 대비, 만족하다, 배송, 빠르다, 질도","가격, 대비, 만족하다, 바지, 배송, 빠르다, 사이즈표, 질도, 허리"
딱 맞고 예뻐요 쫌만 어렸다면 더 예쁘게 입을 수 있을 텐데 아쉬워요,,"맞다, 아쉽다, 어리다","기분, 맞다, 바지, 아쉽다, 어리다, 쫌, 텐데, 회사"
안에 바지도 있고 적당한 길이라서 가성비로 여기저기 활용도가 좋을 것 같습니다,,"가성비, 길이, 라서, 바지, 여기저기, 적당하다","가성비, 길이, 라서, 바지, 별로, 스판, 여기저기, 용도, 적당하다, 짧다, 편, 활, 활 용도"
제 몸에 딱 맞네요 허리 사이즈도 너무 좋아요 진짜 오랫동안 사고 싶었는데 드디어 입고돼서 사네요,,"돼다, 드디어, 맞다, 몸, 사고, 사이즈, 허리","돼다, 드디어, 맞다, 몸, 바지, 사고, 사이즈, 사이즈표, 싶다, 오랫동안, 허리"
허리가 많이 커서 하이 웨스트론 불가눙해요 허리 맞추면 못 입을 것 같아서 사이즈 큰 걸류 했습니다 속 바지 있어서 편하고 요 교복 같긴 한데 괜찮습니다,,"걸류, 교복, 맞추다, 불가눙해, 사이즈, 커서, 편하다, 하이, 허리","XXS, 개선, 걸류, 교복, 맞추다, 물다, 바지, 불가눙해, 브로치, 블랙, 사이즈, 샤넬, 속바지, 스커트, 스코츠, 웨스, 치마, 커서, 컬러, 크다, 트론, 편하다, 하이, 허리"
핏이 죽여줘요 살지 살 지 고민하다가 샀는데 다행히 잘 맞아 용 샀으면 컸을 듯 다만 꽤 많이 짧습니당,,"고민, 니당다, 다행하다, 맞다, 살, 죽여주다, 크다","고민, 니당다, 다행하다, 맞다, 사이즈, 살, 스코츠, 죽여주다, 지, 지다, 짧다, 짧다 니당다, 칼라별로, 퀄리티, 크다, 턱바지, 핏"
방금 줄자로 재본 둘레로 힙둘레 허리 인 사람입니다 밥 먹은 지 시간 안 된 상태로 한 상태로 쟀어요 속 바지 기준으로 올려입으면 허리가 엄청 남아돌고 내려 입으면 뭔가 어 정쩡합니다 핏도 올려 입는 게 이쁜 거 같은데 허리가 상당히 남네요 엉덩이 때문에 로 교환하면 낄 거 같아서 허리 수선하고 입는 게 좋을 듯합니다,,"사람, 상당하다, 올리다, 정쩡합니","교환, 기장감, 기준, 남아돌다, 둘레, 먹다, 몸통, 뭔가, 바지, 방금, 사람, 사이즈, 상당하다, 상태, 수선하다, 엉덩이, 올리다, 정쩡합니, 줄자, 허리"
조금 짧은 편인데 입지 못할 정도는 아니고 봄 여름 가을에 입을 수 있을 정도로 좀 얇아요,,"가을, 아니다, 여름, 입지, 짧다, 편","가을, 물다, 배송, 스탠다드, 아니다, 얇다, 여름, 인데, 입지, 짧다, 테이프, 편, 핏"
원래 짧은 치마는 손도 안대는 데 치마 바지라 너무 편하고 예뻐요,,"바지라, 손, 안대, 원래, 짧다, 치마, 편하다","바지라, 사이즈, 속바지, 손, 안대, 원래, 재질, 짧다, 치마, 편하다, 핏"
배송 빠르고 상품 좋아요 편하게 입기 좋아요 잘 입겠습니다,,"배송, 빠르다, 상품, 편하다","마감, 배송, 빠르다, 상품, 엉덩이, 잠그다, 전체, 지퍼, 치마, 퀄리티, 편하다, 허리, 힙"
매우 짧지만 바지가 있어서 너무 만족 좀 더 라인감 있게 만들어졌으면 좋았을 거 같아 요 약간 일자 핏이라 골반이 살짝 끼는 느낌 마감이나 퀄리티는 말 모 말 모 하단에 트임이 귀여,,"골반, 귀엽다, 끼다, 라인, 일자, 퀄리티, 트이다","골반, 귀엽다, 끼다, 라인, 마감, 만들어지다, 만족, 매장, 바지, 사이즈, 일자, 짧다, 퀄리티, 트이다, 편하다, 하단, 하이웨스트"
생각보다 허리가 커요 속바지 내장에 핏이 이 뻐서 사이즈 사려고 고민 중입니다 에 정도 스펙이면 추천해요 허리 얇은 편이고 엉덩이는 큰데 은 크더라구 요 기장도 짧지 않고 좋아요 비슷한 치마 에이블리에서 진짜 많이 샀는데 무탠다드가 와 따에요,,"바지, 사려, 사이즈, 엉덩이, 에이블리, 크다, 허리","고민, 기장, 내장, 따다, 물다, 바지, 사려, 사이즈, 속바지, 스펙, 스펙 이면, 얇다, 엉덩이, 에이블리, 오다, 이면, 재질, 중, 추천, 크다, 탄탄, 허리, 휘뚜루마뚜루"
체형에 비해 허리는 얇고 하체는 합니다 최근 데 살 좀 쪘는데도 사이즈 괜찮았구요 짧지만 바지라 부담스럽지 않아서 좋아요 재질도 싼티 안나고 좋습니다,,"바지라, 부담, 비다, 스럽지, 얇다, 찌다, 체형, 하체","바지, 바지라, 부담, 비다, 사이즈, 스럽지, 싸다, 싸다 티, 안나, 얇다, 재질, 짧다, 찌다, 체형, 최근, 편하다, 하체, 허리"
엉덩이 큰 편이라 상세 사이즈 보고 엄청 고민했는데 제 스펙 정도면 해요 마감도 너무 좋은데 옆 자크에 그 고리라고 해야 되나 안 벌어지게 하는 그 처리도 되어 있어요 무신사 자체 브랜드에 엄청 신경 쓰나 봐요 이 가격에 이 퀄리티에 이런 배송이라니 걍 시키고 담날 낮에 바로 옴,,"배송, 벌어지다, 사이즈, 이라니, 자크, 처리","가격, 고리, 담날, 라고, 만족, 물다, 배송, 벌어지다, 브랜드, 사이즈, 상세, 스펙, 신경, 엉덩이, 이라니, 이렇다, 자크, 질, 처리, 퀄리티"
로 살 걸 로 살 걸 내 뱃살을 왜 간과했을까 로 살 걸 약간 크게 나온 것 같아서 샀는데 확실히 치고 크게 나오긴 했어요 입을 순 있지만 앉을 때 힘들어요 배에 힘 주고 다닐 게요,,"간과, 나오다, 배, 뱃살, 앉다, 주다, 확실하다, 힘들다","간과, 나오다, 물다, 바지, 배, 뱃살, 앉다, 재질, 주다, 치고, 크게, 탄탄, 확실하다, 휘뚜루마뚜루, 힘들다"
생각보다 더 짧았지만 바지라서 편할 것 같습니당,,"니당다, 라서, 바지, 짧다, 편하다","니당다, 라서, 바지, 짧다, 편하다"
배송 완전 빠름이 거 대구 무신사 매장에서 입어보고 반한 건데 최근에 배가 살이 쪄서 치마 입을 수 있는 게 없었는데 이건 사이즈도 아동복 사이즈로 안 나오고 안에 바지까지 있어서 살쪄서 치마입엇을 때의 돌아가고 올라가는 사태를 방지할 수 있음 솔직히 치마 엠 사이즈가 이 정도는 돼야 너무 편하고 좋아서 베이지 사구 블랙 도구매 햇어요 다른 색도 다 살 거임 진짜 최근에 이 정도로 편한 치마를 입 어본 적이 없음,,"돌아가다, 사이즈","가격, 거임, 대구, 돌아가다, 돼다, 만족, 매장, 물다, 바지, 방지, 배송, 사이즈, 살이, 색도, 솔직하다, 아동복, 어본, 엇을, 입어보다, 질, 최근, 치마, 편하다"
기장이 좀 짧긴 한데 속 바지도 내장되어 있고 기 본템으로 좋은 것 같아서 구매했어요 허리는 가 맞는데 기장이 너무 짧아서 편하게 입으려고 샀는데 핏은 가 딱 맞아 더 예쁘지만 가 기장이 더 편안해요 보는 사람마다 치마 예쁘다고 어 디꺼냐고 물어봐요,,"사람, 편안하다","가다, 기장, 끄다, 내장, 되어다, 마다, 맞다, 물어보다, 바지, 사람, 수텐데, 아쉽다, 어리다, 짧다, 치마, 편안하다, 편하다, 허리"
사이즈 딱 맞아요 짧은 치마 찾고 있었는데 기 장 매우 마음에 들어요,,"맞다, 사이즈, 짧다, 찾다, 치마","가성비, 길이라서, 맞다, 바지, 사이즈, 여기저기, 적당하다, 짧다, 찾다, 치마, 활용도"
짧고 붙는 스타일이지만 치마바지라 편해요 끝 부분에 트임이 있어서 학생 같을 것 같았는데 예뻐요 캐주얼하게 입어도 예쁘고 격식 있게 입어도 예뻐요,,"격식, 바지라, 부분, 스타일, 짧다, 치마, 트이다, 편하다","격식, 돼다, 드디어, 몸, 바지라, 부분, 붙다, 사고, 스타일, 싶다, 오랫동안, 짧다, 치마, 치마 바지라, 캐 주얼, 캐주얼, 트이다, 편하다, 학생, 허리사이즈"
재질을 딱 슬랙스 재질이라 좋구 통이랑 길이는 인 거 치고 치수가 큰 편인 거 같아요,,"길이, 슬랙스, 재질, 치고, 치수, 통, 편","교복, 길이, 사이즈, 슬랙스, 재질, 치고, 치수, 크다, 통, 편, 편하다, 허리"
제가 몸무게에 비해 허리가 얇은 편인데 제 허리가 잘 맞아요 편하게 입으려면 하나 업하는 게 좋은 거 같구요,,"맞다, 몸무게, 비다, 얇다, 업, 편, 편하다, 허리","xs, 고민, 꽤, 많이, 맞다, 몸무게, 비다, 살지, 얇다, 업, 인데, 자다, 짧다니당다, 크다, 편, 편하다, 핏, 하나, 허리"
기본 템인 만큼 어떤 상의 든 다 잘 어울리구요 치마바지라고 하니까 부모님도 잘 어울린다고 하셨어요 짧은데도 단정한 느낌 나요,,"기본, 나요, 단정하다, 라고, 부모님, 상의, 어떻다, 어울리다, 짧다, 치마","기본, 나요, 단정하다, 라고, 바지, 부모님, 상의, 어떻다, 어울리다, 짧다, 치마, 치마 바지, 허리"
저는 체격이 좀 마른 편이라 무신사든 어디서든 구매하면 옷이 다 커요 사이즈 구매했는데 커서 배꼽 아래 걸쳐지네 영 이러면 원래 예쁜 기장으로 못 입는데 옷핀 꽂던지 허리 줄이 던지 해 얄듯 합니 당 디쟌 괜찮네 영 미니멀하게 입기 좋아영,,"걸치다, 던지다, 사이즈","가을, 걸치다, 꽂다, 던지다, 디쟌, 마르다, 멀다, 무신, 미니, 미니 멀다, 봄, 사, 사이즈, 서든, 아영, 얄듯, 얇다, 여름, 옷핀, 이르다, 체격, 커서, 크다"
이 뻐요 치마바지라서 불안하지도 않고 길이도 생각했던 것만큼 부담스럽지 않아 요 허리가 인치 기준 조금 남는데 그래서 더 편해요,,"기준, 길이, 남다, 라서, 바지, 부담, 불안하다, 스럽지, 인치, 치마, 편하다, 허리","기준, 길이, 남다, 라서, 바지, 부담, 불안하다, 스럽지, 인치, 치마, 치마 바지, 편, 편하다, 허리"
생각보다 엄청 편하고 이 뻐요 무탠다드 처음인데 완전 만족,,"만족, 처음, 편하다","만족, 배송빠르다, 상품, 인데, 처음, 편하다"
치마 예쁘고 슬릿 포인트가 맘에 듭미다 추천해요오,,"듭미, 슬릿, 치마, 포인트","귀엽다, 듭미, 라인, 바지, 슬릿, 오, 일자핏, 추천, 추천 오, 치마, 트이다, 포인트"
허리 빼곤 잘 맞았는데 미니답게 짧긴 했어요 바지라서 그래도 손이 갑니다, 허리,"가다, 라서, 맞다, 밉다, 바지, 빼다, 손, 짧다, 허리","가다, 기장, 라서, 맞다, 밉다, 바지, 빼다, 속바지, 손, 스펙, 엉덩이, 에이블리, 짧다, 치마, 핏, 허리"
이 뻐요 치마바지라서 불안하지도 않고 길이도 생각했던 것만큼 부담스럽지 않아 요 허리가 조금 남는데 그래서 더 편해요,,"길이, 남다, 라서, 바지, 부담, 불안하다, 스럽지, 치마, 편하다, 허리","길이, 남다, 라서, 바지, 부담, 불안하다, 스럽지, 치마, 치마 바지, 편, 편하다, 허리"
옷 너무 편하고 예쁘네요 아랫배 있는 사람인데 사이즈 잘 맞았어요 길이가 짧아서 더 예쁜 듯 합니다 배송 하루 만에 왔네요 짱 좋습니다 잘 입을 게요,,"길이, 만에, 맞다, 배송, 사람, 오다, 편하다, 하루","길이, 만에, 맞다, 배송, 배송빠르다, 사람, 사이즈, 상품, 아랫, 오다, 인데, 짧다, 편하다, 하루"
