Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
세일할 때 싸게 잘 샀어요 리본이 귀엽고 이 뻐요 키 작녀한테 어 울려요," 귀엽다,  리본","귀엽다, 녀, 리본, 세일, 싸다, 울리다","귀엽다, 녀, 리본, 세일, 싸다, 울리다, 일, 작, 작녀, 키"
아니 이거 너무 이쁨요 이런 스타일 안 좋아하는데 헉 함 그치만 뼈 말라나 진짜 마른 사람이 입으면 핵이 쁠 것 같음요 이 가격에 안살이유 없어요 에 별로 안 짧음,,"그치다, 마르다, 별로, 사람, 살다, 스타일, 아니다, 이렇다","가격, 그치다, 마르다, 말르다, 별로, 뼈, 쁠, 사람, 살다, 살다 이유, 스타일, 아니다, 없다, 이렇다, 이유, 좋아하다, 짧다, 핵"
원래 제가 입으려고 샀는데 키 이라서 너무 짧아서 딸 입혔네요 근데 아이돌 같고 너무 이 뻐요 딸이 마음에 들어합니다 키 한테도 치마 길이는 많이 짧고요 안에 속 바지가 붙어 있는 스타일이지만 그것도 해서 그래도 없는 것보단 낫네요 암튼 이쁜 건 이 뻐요,,"길이, 낫다, 바지, 붙다, 스타일, 아이돌, 짧다, 치마","그것, 길다, 길이, 낫다, 딸, 바지, 보단, 붙다, 속, 스타일, 아이돌, 암튼, 없다, 원래, 입히다, 짧다, 치마, 키, 테"
리본이 조그맣고 기 엽고 주름이나 레이스가 과하지 않아서 입을 맛이나요," 리본,  주름","레이스, 리본, 엽, 조그맣다, 주름","레이스, 리본, 맛, 맛 이나, 엽, 이나, 조그맣다, 주름"
생각보다 짧은 데 속 바지가 있어서 괜찮았어요 너무 유치할까 걱정했는데 리본이 엄청 튀지는 않는 거 같아요,,"걱정, 리본, 바지, 유치하다, 짧다, 튀다","걱정, 리본, 바지, 속, 유치하다, 짧다, 튀다"
기다린 만큼 정말 마음에 드는 옷이에요 안쪽이 바지로 되어 있어 편하기도 합니다 면도 해서 옷 모양이 틀어 않아 좋습니다," 면도,  기다리다","기다리다, 면도, 모양, 바지, 안쪽, 틀다, 편하다","기다리다, 되어다, 면도, 모양, 바지, 안쪽, 이에요, 틀다, 편하다"
이 코디 그대로 사세요 진짜 속 바지 붙어 있어서 편하고 완전 잘 입었어요 디테일이 뽀짝 뽀짝 진짜 귀여워요,,"귀엽다, 그대로, 디테, 바지, 붙다, 뽀짝, 일이, 코디, 편하다","귀엽다, 그대로, 디테, 디테 일이, 디테일이, 바지, 붙다, 뽀짝, 속, 일이, 코디, 편하다"
착용감이 좋고 편해요 좀 만 작았으면 좋을 텐데 그래도 핏이 괜찮아요 원래 밴딩 있는 하의 안 좋아하는데 이건 왠지 맘에 듭니다,,"밴딩, 작다, 좋아하다, 착용, 텐데, 편하다, 핏, 하의","듭니, 밴딩, 왠지, 원래, 이건, 작다, 좋아하다, 착용, 텐데, 편하다, 핏, 하의"
허리 고무줄이 좀 한 편이 긴 했으나 전반적인 사이즈나 소재 핏 다 괜찮았던 것 같습니다 특히 가격이 괜찮아서 여름 한 철 입기 좋아요 다만 주문하고 배송이 좀 느려서 못 입나 했는데 그래도 아슬아슬하게 와서 다행이었어요 큰 티셔츠랑 같이 입어도 괜찮고 슬리브리스랑 입어도 괜찮습니다,,"고무줄, 다행, 사이즈, 아슬아슬하다, 오다, 전반, 티셔츠","가격, 고무줄, 느리다, 다행, 리스, 배송, 사이즈, 소재, 슬리브, 슬리브 리스, 슬리브리스, 아슬아슬하다, 여름, 오다, 전반, 주문, 철, 크다, 티셔츠, 편, 편이, 핏, 허리"
세일할 때 싸게 구매했는데 디자인이나 디테일이 너무 예쁘고 깔끔해요 속바지가 있어서 안심되긴 하는데 그래도 길이가 신경 쓰일 만큼 짧긴 합니다 바람에 잘 날려요, 바람,"길이, 깔끔하다, 디자인, 바람, 세일, 속바지, 신경, 싸다, 안심","길이, 깔끔하다, 깔다끄다, 날다, 디자인, 디테, 디테일, 바람, 바지, 세일, 속바지, 신경, 싸다, 쓰이다, 안심, 이나, 일, 일이, 짧다"
너무 사랑스럽고 러블리해요 너무 귀엽고 세트로 잘 사서 좋아요," 귀엽다,  러블리해","귀엽다, 러블리해, 사랑스럽다, 사서, 세트","귀엽다, 러블리해, 사랑스럽다, 사서, 세트"
원단도 하고 저렴해 보이지도 않고 아주 예쁘고 맘에 듭니다 작은 리본 디테일도 들어가 있어요 추천,,"들어가다, 디테, 리본, 보이지, 원단, 일도, 작다, 저렴하다, 추천","들어가다, 듭니, 디테, 디테 일도, 디테일, 리본, 보이지, 원단, 일도, 작다, 저렴, 저렴하다, 추천"
너무 너무 이 쁘고 핏도 딱 원하는 핏이여서 너무 이 뻐요,,"원하다, 핏, 핏이","여서, 원하다, 핏, 핏이"
월 일에 주문해서 일 도착했어요 무신사 톡으로는 월에 도착한다 했는데 생각보다 빨리 도착했던 길이가 많이 짧아서 로우 웨스트로 입는 건 가 했는데 하이 웨스트로 올려 입어야 속 바지 밑 위가 맞네요 내려 입을 려니 밴딩이 해서 잘 안 되는 진짜 엉덩이까지만 가려지는 길이라 딱 붙는 치마였음 못 입었을 텐데 품이 엄청 넓다 보니 숙이지 않는 이상 보이진 않습니다 유행템이라 저렴한 걸루 사 봤는데 기 엽구 괜찮은 듯 덜 부담스럽게 검은색으로 할 걸 그랬나 싶긴 하네 여,,"가려지다, 검은색, 길이, 까지만, 도착, 숙이다, 스럽게, 엉덩이, 올리다, 웨스트로, 주문","가려지다, 검은색, 길이, 까지만, 도착, 려니, 로우, 물다, 밑, 바지, 밴딩, 보이다, 부담, 속, 숙이다, 스럽게, 엉덩이, 엽구, 올리다, 웨스트, 웨스트로, 위, 유행, 으로는, 일, 저렴하다, 주문, 짧다, 치마, 톡, 품, 하이"
월 일에 주문해서 일 도착했어요 무신사 톡으로 막 월에 도착한다 했는데 생각보다 빨리 도착했던 옷은 넘 기 엽네요,,"도착, 물다, 빨리, 엽네, 주문, 톡","기엽, 도착, 물다, 빨리, 엽네, 일, 주문, 톡"
어디에나 잘 어울리는 찰떡 스커트에 요 안에 바지도 있어서 편하게 입을 수 있고 어느 룩에 매치해도 스타일리쉬하게 소화할 수 있는 스커트라 휘뚜루 마 뚜루 잘 입고 있답니다,,"뚜루, 바지, 소화, 스커트, 스타일리쉬, 어울리다, 찰떡, 편하다, 휘뚜루","뚜루, 룩, 마, 매치, 바지, 소화, 수, 스커트, 스타일리쉬, 어울리다, 찰떡, 편하다, 휘뚜루"
디테일 이 쁘고 가성비 좋아요 생각보다 퍼져서 짧아요 속바지 있어도 입어야 할 거 같아요, 짧다,"가성비, 디테일, 속바지, 짧다, 퍼지다","가성비, 디테일, 바지, 속바지, 짧다, 퍼지다"
치마처럼 생겼는데 바지라서 너무 편하고 좋아요,,"라서, 바지, 생기다, 치마, 편하다","라서, 바지, 생기다, 처럼, 치마, 편하다"
기준 넘 짧지도 않고 좋은 것 같아 요 적당히 퐁실한 디자인이라 부담 없이 입을 수 있을 것 같아 요," 적당하다,  짧다","기준, 디자인, 부담, 적당하다, 짧다, 퐁실","기준, 디자인, 부담, 수, 없이, 적당하다, 짧다, 퐁실"
치마가 좀 해요 이런 레이스 스커트는 좀 차한 핏으로 입어야 이쁜데 넘 해서 좀 입다 보면 더 이 뻐질 듯 하네 여, 스커트,"레이스, 뻐질, 스커트, 이렇다, 차, 치마","레이스, 뻐질, 스커트, 이렇다, 차, 치마, 핏"
진짜 티셔츠 이 휘뚜루 마 뚜루 너무 잘 입고 다니는 스커트 저렴하기 잘 삿어용,,"뚜루, 삿어용, 스커트, 저렴하다, 티셔츠, 휘뚜루","뚜루, 삿어용, 스커트, 저렴하다, 티셔츠, 휘뚜루"
귀야워요 생각보다 길고 큽니다 그래도 기 엽어요 여름에 손자 주갈 듯, 크다,"갈다, 귀, 길다, 손자, 여름, 엽어, 크다","갈다, 귀, 귀 워, 기엽음, 길다, 길이, 손자, 여름, 엽어, 워, 주, 주 갈다, 주갈다, 크다"
진짜 너무너무 맘에 들어 요 짧다는 후기가 많은데 초반대까지는 괜찮을 것 같아 요 세일해서 가격도 합리적이고 최고입니다," 가격,  후기,  짧다","가격, 많다, 세일, 짧다, 초반, 최고, 합리, 후기","가격, 까지는, 대, 많다, 세일, 이고, 일해, 짧다, 초반, 초반대, 최고, 합리, 후기"
할인해서 싸게 잘 삿어요 바지가 있어서 편하게 입을 수 잇어요," 잇다,  바지,  할인","바지, 삿어, 싸다, 잇다, 편하다, 할인","바지, 삿어, 수, 싸다, 잇다, 편하다, 할인"
너무 이 뻐 완전 만족 블랙도 구매합니다 속 바지 있어서 좋고 길이도 귀엽게 짧아요," 길이,  블랙,  바지","귀엽다, 길이, 만족, 바지, 블랙, 짧다","귀엽다, 길이, 만족, 바지, 블랙, 속, 짧다"
리본 스커트가 갖고 싶어서 샀는데 편하고 이 뻐요 가격도 괜찮아요," 가격,  편하다","가격, 갖다, 리본, 스커트, 편하다","가격, 갖다, 리본, 스커트, 싶다, 편하다"
살을 좀 빼고 입어야 할 듯 너무 하얗고 소녀스러워서," 하얗다,  빼다","빼다, 살, 소녀, 하얗다","빼다, 살, 소녀, 소녀 스럽다, 스럽다, 하얗다"
귀여워요 아직 매치하기 좋은 티는 못 찾았는데 치마 자체는 귀엽습니다 속 바지도 있어요," 치마,  바지","귀엽다, 매치, 바지, 자체, 찾다, 치마, 티","귀, 귀엽다, 매치, 바지, 속, 아직, 자체, 찾다, 치마, 티"
모델샷 느낌 과 달리 착용하면 부해집니다 완전 리본 달려서 귀엽고 품질 좋지만 어떻게 코디해야 할지 저에겐 어려워서 한 번도 못 입었습니다 사진 찍거나 코디 잘하신다면 강추,,"강추, 달다, 리본, 부다, 사진, 어떻다, 어렵다, 에겐, 지다, 찍다, 착용, 품질","강추, 귀엽다, 달다, 달리, 리본, 모델샷, 부다, 부다 지다, 사진, 어떻다, 어렵다, 에겐, 지다, 찍다, 착용, 코디, 품질"
이 신박한 디자인은 뭐죠 잠시 나이를 망각하고 홀리듯 결제해서 받아보니 대 만족이네요 아줌마지만 열심히 입고 다닐 게유," 아줌마,  결제","게유, 결제, 나이, 대다, 디자인, 만족, 망각, 박, 받다, 아줌마, 홀리","게유, 결제, 나이, 대다, 디자인, 만족, 망각, 뭐, 박, 받다, 신, 신박, 아줌마, 열심히, 홀리"
발레코어 스타일로 입어도 이 쁘고 오버핏 티에 입어줘도 러블리해요,,"러블리해, 발레, 스타일, 오버핏, 코어, 티","러블리해, 발레, 발레 코어, 발레코어, 스타일, 오버핏, 코어, 티"
이 뻐 요 너무 맘에 들어 요 팟이며 디자인이면 흠잡을 곳이 없네요,,"곳, 디자인, 없다, 팟, 흠잡다","곳, 디자인, 없다, 이며, 팟, 흠잡다"
키가 작은 편인데 길이가 딱 이 쁘고 속 바지가 내장되어 좋습니다," 작다,  바지","길이, 내장, 되어다, 바지, 작다, 키","길이, 내장, 내장 되어다, 되어다, 바지, 속, 인데, 작다, 키, 편"
새하얀 색 치마입니다 안에 속 바지가 있는데 얇고 내의 비침이 살짝 있어 그건 감안하셔야 합니다 바람이 강하게 불면 잘 들리니 바람 많이 부는 날에는 입지 않는 게 좋겠네요 디자인은 사진 그대로이고 예쁩니다,,"강하다, 그대로, 날, 내의, 들리다, 디자인, 바람, 바지, 불다, 불면, 사진, 얇다, 입지, 하얗다","감안, 강하다, 그건, 그대로, 날, 내의, 들리다, 디자인, 바람, 바지, 불다, 불면, 비치다, 비침, 사진, 새, 색, 속, 얇다, 입지, 치마, 하얗다"
화이트 스커트를 찾다가 가격도 좋고 귀여워서 샀습니다 진짜 너무 귀여워요," 화이트,  가격","가격, 귀엽다, 스커트, 찾다, 화이트","가격, 귀, 귀엽다, 스커트, 찾다, 화이트"
가성비가 정말 좋고 예쁩니다 제 키에는 조금 사이즈가 큰 감이 있습니다,,"가성비, 사이즈, 크다, 키","가성비, 사이즈, 에는, 크다, 키"
생각보더 풍성하고 커서 먀치해서 입기 살짝 애매할 수도 있지만 가격 대비 질도 좋고 만족스럽습니다," 가격,  커서,  만족스럽다,  애매하다","가격, 대비, 만족스럽다, 먀치해, 보더, 성하다, 수도, 애매하다, 질도, 커서","가격, 대비, 만족스럽다, 먀치해, 보더, 성하다, 수도, 애매하다, 질도, 커서, 풍, 풍성하다"
기장이 짧을까봐 걱정했는데 괜찮아요 다만 세탁 후 밴드 부분이 꼬인다는 후기가 있어서 그건 추후 확인해 봐 얄 거 같아 요 재질이나 디자인은 맘에 들어요, 재질,"그건, 기장, 디자인, 밴드, 부분, 세탁, 재질, 짧다, 후기","걱정, 그건, 기장, 꼬이다, 꼬임, 디자인, 밴드, 부분, 세탁, 이나, 재질, 짧다, 추후, 확인, 후기"
짧아 여 짧구 여 근데 귀여운데 스타일링 어려움 짧은 티에 입으면 부담스럽고 긴티에 입으면 부해 보이는 매직 내가 여리퀸이 다 추천합니다, 부담스럽다,"귀엽다, 내, 매직, 보이다, 부다, 부담스럽다, 어려움, 여리다, 일링, 짧다, 추천, 티","귀엽다, 내, 매직, 보이다, 부다, 부담스럽다, 스타, 스타 일링, 스타일링, 어려움, 여리다, 여리다퀸, 일링, 짧다, 추천, 퀸, 티"
옷이 귀염 뽀짝하고 예뻐요 키 작아서 기 장 걱정은 안 했는데 엉덩이에 살 집이 있거나 키가 크으신 분들은 속 바지가 있긴 하지만 그래도 조심하셔야겠어요 입으면 옆으로 퍼지는데 앞쪽으로 정리 해주면 라인으로 퍼지는 게 덜해져 요," 정리,  엉덩이","귀염, 덜하다, 라인, 뽀짝, 앞쪽, 엉덩이, 옆, 작다, 정리, 조심하다, 키, 퍼지다, 해주다","걱정, 귀염, 덜하다, 라인, 뽀짝, 살집, 앞쪽, 엉덩이, 옆, 작다, 정리, 조심, 조심하다, 크다, 키, 퍼지다, 해주다"
가격 대비 좋습니다 디자인 색감이 사진과 비슷하고 소재도 한 편입니다," 디자인,  소재,  가격,  대비","가격, 대비, 디자인, 사진, 색감, 소재, 편입","가격, 대비, 디자인, 비슷, 사진, 색감, 소재, 편, 편입"
가격 대비 만족합니다 디자인과 색감이 사진과 비슷하고 가격 대비 소재도 나쁘지 않은 것 같아 요 핏은 좀 애매한 데 전반적으로 만족합니다," 디자인,  소재,  가격,  애매하다,  사진","가격, 대비, 디자인, 만족하다, 사진, 색감, 소재, 애매하다, 전반, 핏","가격, 나쁘다, 대비, 디자인, 만족, 만족하다, 사진, 색감, 소재, 애매하다, 전반, 핏"
기장이 너무 짧지 않고 적당해서 좋았어요 속에 속 바지 있는 거도 좋아요," 기장,  바지","거도, 기장, 바지, 속, 적당하다, 짧다","거도, 기장, 바지, 속, 적당하다, 짧다"
생각보다 펄럭거려서 좀 유치하긴 하지만 마음에 들어요,,"유치하다, 펄럭거리다","유치하다, 펄럭거리다"
리본 포인트가 귀여운 스커트예요 옷감이 두껍지 않아서 한 여름에도 잘 입고 다닐 수 있어요 속바지가 있어서 편하게 입을 수 있어요 흰색이라 상의는 어디에도 잘 어울리네요," 상의,  흰색","리본, 상의, 속바지, 스커트, 여름, 옷감, 편하다, 포인트, 흰색","귀, 귀엽다, 두껍다, 두께, 리본, 바지, 상의, 속바지, 스커트, 어울리다, 여름, 옷감, 편하다, 포인트, 흰색"
제 키에는 길이가 너무 짧지 않고 딱 좋아요 면도 하고 안에 속 바지도 있어서 편하게 입을 수 있어요 귀여워서 만족합니다,,"귀엽다, 길이, 만족하다, 면도, 바지, 짧다, 키, 편하다","귀, 귀엽다, 길이, 만족, 만족하다, 면도, 바지, 속, 에는, 짧다, 키, 편하다"
제 키에 딱 맞아요 속 바지가 있어서 편하지만 마르신 분들은 안에 하나 더 입는 게 좋을 거 같아 요 허리 고무줄 좀 한 편이고 재질이 식탁 보 같아서 한 감이 좀 있지만 귀여워요, 재질,"고무줄, 귀엽다, 마르다, 맞다, 바지, 분, 재질, 편이, 편하다, 하나, 허리","고무줄, 귀, 귀엽다, 마르다, 맞다, 바지, 보, 분, 속, 식탁, 재질, 키, 편이, 편하다, 하나, 허리"
제 키에 짧을 거 같았는데 속 바지도 여유 있고 치마 옆 폭이 넓어서 괜찮았어요 밑 위가 긴 편은 아니라 하이 웨스트로 확 올려 입긴 어려워 요 허리 고무줄이 좀 한 편이에 요 식탁보처럼 한데 마냥 얇은 건 아니라 바람에는 덜 날릴 거라 믿어요, 식탁보,"고무줄, 날리다, 바람, 식탁보, 아니다, 어렵다, 여유, 올리다, 짧다, 하이, 허리","고무줄, 날리다, 넓다, 믿다, 바람, 바지, 식탁보, 아니다, 얇다, 어렵다, 여유, 올리다, 웨스트, 웨스트로, 위, 짧다, 처럼, 치마, 키, 편, 폭, 하이, 허리"
길이도 너무 짧지 않고 너무 부담스럽지 않은 디자인이라 좋아요 안에 속 바지도 있어서 너무 편합니당," 디자인,  짧다,  바지","길이, 디자인, 바지, 부담, 짧다, 편하다","길이, 디자인, 바지, 부담, 부담스럽지, 속, 스럽지, 짧다, 편하다"
이런 치마 처음 사봤는데 아주 만족합니당 이 가격에 이 퀄리티면 남는 게 있으신가요 입문으로 입기 좋은 치마에 용 핏도 이 쁘고, 입문,"가격, 가요, 남다, 만족하다, 입문, 처음, 치마, 퀄리티, 핏","가격, 가요, 남다, 만족, 만족하다, 사보다, 이렇다, 입문, 처음, 치마, 퀄리티, 핏"
이 가격에 이 정도 퀄리티면 너무 좋은 거 아닌가요 인터넷 쇼핑몰 보세 옷 보다 훨씬 잘 산 거 같아 요 치마 바지라서 너무 편하고 좋습니당, 퀄리티,"가격, 니당다, 라서, 바지, 쇼핑몰, 아니다, 인터넷, 치마, 퀄리티, 편하다","가격, 니당다, 라서, 바지, 쇼핑몰, 아니다, 인터넷, 치마, 퀄리티, 편하다"
아이랑 같이 입어 요 까지 추천합니다 가볍고 편해요, 추천,"가볍다, 추천, 편하다","가볍다, 추천, 편하다"
흰색 하의를 구매하 싶어서 샀는데 저렴하게 잘 샀어요, 흰색,"싶다, 저렴하다, 하의, 흰색","싶다, 저렴하다, 하의, 흰색"
정 사이즈 편해요 세탁 후 변형 없어요 가 벼워요," 사이즈,  세탁,  편하다","가다, 벼워, 변형, 사이즈, 세탁, 없다, 편하다","가다, 벼워, 변형, 사이즈, 세탁, 없다, 정, 편하다, 후"
치마인데도 캐쥬얼한 느낌이라 휘뚜루 마 뚜루 가넝," 뚜루,  휘뚜루","가넝, 뚜루, 쥬얼, 치마, 휘뚜루","가넝, 뚜루, 마, 인데, 쥬얼, 치마, 캐, 캐 쥬얼, 캐쥬얼, 휘뚜루"
되게 저렴하게 샀는데 질도 나쁘지 않고 좋아요 일단 속바지가 있어서 편하게 입을 수 있어서 좋음 물론 한 속바지는 아님,,"나쁘다, 속바지, 아니다, 저렴하다, 질도, 편하다","나쁘다, 되게, 바지, 속바지, 아니다, 저렴하다, 질도, 편하다"
우선 배송이 너무 빨라 깜놀 밴딩으로 되어 잇어 편하게 입을 수 있고 반 바지가 같이 있어 짧응 치마 같지만 편하게 스타일 링 할 수 있어 너무 좋았어요 살짝 구김이 많이 가는 타입이라 세탁 후 바로 구겨 않게 보관해주면 좋아요,,"가다, 구기다, 구김, 바지, 배송, 밴딩, 보관, 빠르다, 세탁, 스타일, 짧다, 타입, 편하다","가다, 구기다, 구김, 깜놀, 되어다, 링, 바지, 배송, 밴딩, 보관, 보관 해주다, 보관해주다, 빠르다, 세탁, 수, 스타일, 잇다, 짧다, 치마, 타입, 편하다, 해주다, 후"
핵귀여움 검정색 살까 고밍했는데 둘 다 사도 됐을 거 같음 어디 입어도 귀엽게 잘 어울림 리본 하나도 안과 함," 하나,  안과","검정색, 귀엽다, 돼다, 리본, 사도, 살다, 안과, 어울림, 하나","검정색, 고밍, 귀엽다, 돼다, 둘, 리본, 밍, 사도, 살다, 안과, 어울림, 하나, 함, 핵, 핵귀"
완전 쏘 큐티 진짜 이 거 너무 귀여워요 너무 과하게 프릴 있는 것도 아니라서 위에 한 티랑 입으면 무난하게 잘 어 룰림, 프릴,"귀엽다, 룰림, 쏘다, 아니다, 큐티, 티, 프릴","귀엽다, 룰림, 쏘다, 아니다, 위, 큐티, 티, 프릴"
너무 예쁘 요배송도 바르고 다음에도 여기서 구매하겠습니다,,"바르다, 배송","바르다, 배송"
박스티에 같이 입었는데 귀여운 거 같아 요 레이스도 하고 치마 바지 형식이긴 한데 안에 바지 길이는 엄청 짧음 기준 적당한 길이,,"귀엽다, 기준, 길이, 레이스, 바지, 박스, 이기다, 적당하다, 치마, 형식","귀엽다, 기준, 길이, 레이스, 바지, 박스, 박스 티, 이기다, 적당하다, 짧다, 치마, 티, 형식, 형식 이기다"
기장이 짧을까봐 걱정했는데 괜찮아요 다만 세탁 후 밴드 부분이 꼬인다는 후기가 있어서 그건 추후 확인해 봐 얄 거 같아 요 재질이나 디자인은 맘에 들어요, 재질,"그건, 기장, 디자인, 밴드, 부분, 세탁, 재질, 짧다, 후기","걱정, 그건, 기장, 꼬이다, 꼬임, 디자인, 밴드, 부분, 세탁, 이나, 재질, 짧다, 추후, 확인, 후기"
여행 갈 때 입으려고 했다가 배송이 미뤄진 대서 취소하고 다시 주문했어요 받아보니 괜히 취소 한 것 같아 요 허리는 밴딩이라 너무 편하고 요즘 유행인 리본도 귀엽게 달려 있어요 핏도 이쁘구요 길이가 좀 짧다는 후기가 있지만 살짝 내려 입으면 될 것 같고 많이 짧지 않아 요 레이스 스커트 유행인 거 같던데 이쁘게 입어볼게요,,"괜히, 대서, 미루다, 밴딩, 여행, 입어보다, 짧다","갈다, 괜히, 귀엽다, 길이, 내다, 대서, 리본, 미루다, 받다, 배송, 밴딩, 스커트, 여행, 유행, 입어보다, 주문, 짧다, 취소, 편하다"
막 입어도 예뻐요 그리고 편해요 리본도 너무 귀여워요,,"귀엽다, 리본, 편하다","귀엽다, 리본, 막, 편하다"
너무 예뻐요 맘에 들어 요 시원해서 여름에 반 팔이랑 입기 좋습니 당 좀 잘 구겨지긴 해요, 여름,"구기다, 시원하다, 여름, 팔이","구기다, 구기다짐, 시원하다, 여름, 팔, 팔이"
이쁘고 공주 공주해요 좀 부담스럽긴 한데 다들 이 뿌다고 해요 더 캐주얼 하게 입으면 오히려 덜 부담스럽지 않을까 합니다, 부담스럽다,"공주, 부담, 부담스럽다, 스럽지, 캐주얼","공주, 부담, 부담스럽다, 뿌, 뿌다, 스럽지, 캐 주얼, 캐주얼"
귀엽고 재질도 하고 부드러운 편입니다 가격 대비 만족해요," 부드럽다,  귀엽다,  대비,  재질","가격, 귀엽다, 대비, 만족하다, 부드럽다, 재질, 편입","가격, 귀엽다, 대비, 만족, 만족하다, 부드럽다, 재질, 편입"
진짜 예뻐요 많이 짧은데 팬츠가 내장되어 있어서 너무 편하게 입을 수 있어서 좋았습니다,,"내장, 되어다, 팬츠, 편하다","내장, 내장 되어다, 되어다, 짧다, 팬츠, 편하다"
너무 임버요 여친사둿는데 최고네요 감사합니다, 최고,"늘다, 임버, 최고","늘다, 둿, 사, 여친, 여친 둿 늘다, 여친사둿늘다, 임버, 최고"
엄청 짧아서 치마로 입기에 많은 용기가 필요함 옷입니다," 많다,  치마","많다, 용기, 짧다, 치마, 필요하다","많다, 용기, 짧다, 치마, 필요하다"
짧긴 하지만 속 바지도 있고 귀엽게 잘 입었습니당, 짧다,"귀엽다, 니당다, 바지, 짧다","귀엽다, 니당다, 바지, 속, 짧다"
저한테 짧으려나 했는데 하나도 안 짧고 핏도 예뻐요 골반 넓어서 이런 거 자칫 하면 안 어울리는데 넘 맘에 들어요,,"골반, 넓다, 어울리다, 이렇다, 짧다, 핏, 하나","골반, 넓다, 어울리다, 이렇다, 자칫, 짧다, 핏, 하나"
잘 받았어요 화면하고 같아 요 괜찮아요 가격도 착하고 상품도 마음에 들어 요 많이 파세요," 받다,  상품","가격, 받다, 상품, 착하다, 파다, 화면","가격, 많이, 받다, 상품, 착하다, 파다, 하고, 화면"
