Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
너무 커요 특히 팔뚝 부분 통이 너무 넓어요 전체 폼도 크고 많이 오버핏입니다 색감은 이 뻐요 면도 얇고 다시 주문한다면 한 치수 작게 주문할 거 같네요,,"넓다, 면도, 색감, 작다, 전체, 주문, 치수, 크다, 팔뚝","넓다, 면도, 부분, 색감, 색깔뽀, 얇다, 오버핏, 오버핫, 작다, 전체, 전체폼크다, 주문, 치수, 크다, 통, 팔뚝, 팔뚝부분통넓다, 폼"
시원해 보이는 색이 마음에 듭니다 다 만 상품 설명보단 물 빠진 색인데 그게 더 마음에 드네요,,"보단, 보이다, 빠지다, 상품, 설명, 시원하다","그게, 듭니, 물빠지다색감, 보단, 보이다, 빠지다, 상품, 색, 설명, 시원하다, 시원하다색감, 인데"
핏이 좋게 나와 요 얇아서 여름에 실내에서 입기 좋습니다, 얇다,"나오다, 실내, 얇다, 여름, 핏","나오다, 실내, 얇다, 여름, 핏"
예뻐요 그리고 얇아서 팔 걷어올리고 여름에 입으면 됩니다 첫 셔츠 성공이요, 얇다,"걷다, 성공, 셔츠, 얇다, 여름","걷다, 걷다 올리다, 되다, 성공, 셔츠, 얇다, 여름, 여름편하다, 올리다, 첫번째셔츠, 팔걷다올리기쉬움"
가격 대비 너무 이 뻐 버리고 후배 여동생이랑 밥 맛 잇게 먹고 왓슴 다, 버리다,"가격, 대비, 먹다, 버리다, 여동생, 왓슴, 잇다, 후배","가격, 가격대, 대비, 먹다, 밥맛먹기, 버리다, 여동생, 오다, 왓슴, 잇다, 후배, 후배여동생"
깔끔하고 핏이 예쁩니다 흰색 부분인 줄 알았는데 베이지 붉은 느낌이 조금 들어가 있습니다,,"깔끔하다, 들어가다, 베이지, 부분, 붉다, 알다, 핏, 흰색","깔끔하다, 깔끔하다핏, 들어가다, 베이지, 부분, 붉다, 색깔, 알다, 핏, 흰색"
체크 셔츠 하나만 살 생각으로 샀어요 데일리하면서도 이쁜 체크는 이걸로 하세요,,"걸, 데일리, 셔츠, 체크, 하나","걸, 데일 리하 서도, 데일리, 셔츠, 체크, 체크셔츠, 하나"
핏 좋고 색감 이 뻐요 자주 입고 있습니다 날 조금 더 풀리면 너무 자주 입을 거 같아요,,"색감, 풀리다","색감, 풀리다, 풀림, 핏"
사이즈인데 생각보다 많이 크네요 오버핏 셔츠는 처음이라 유튜브 보고 코디 좀 보고 입어봐야겠네요 색감 넘 이 쁩니다,,"보고, 쁩니, 사이즈, 색감, 오버핏, 유튜브, 입어보다, 처음, 코디, 크다","M사이즈, 보고, 쁩니, 사이즈, 색감, 셔츠, 오버핏, 오버핏셔츠, 유튜브, 인데, 입어보다, 처음, 코디, 크다"
색이 예쁘고 편하게 잘 입을 수 있을 것 같아 요 체크 셔츠 갖고 싶었는데 좋아요,,"갖다, 색, 셔츠, 체크, 편하다","갖다, 색, 색깔, 셔츠, 싶다, 착샷, 체크, 편하다, 편하다옷감"
배송 매우 빠릅니다 포장 되게 하게 해서 옵니다,,"배송, 빠르다, 포장","되게, 배송, 빠르다, 옵니다, 포장"
사이즈는 크고 기장이 조금 짧은데 충분히 요즘 느낌으로 입을 수 있을 것 같아 요,,"기장, 사이즈, 짧다, 크다","기장, 길이, 사이즈, 짧다, 충분하다, 크기, 크다"
가성비 최고 색도 사진이랑 같애요 가을 자주 입을 것 같숩니 다 좋은 제품 입니다, 가성비,"가성비, 가을, 사진, 색도, 애, 제품, 최고","가성비, 가을, 같숩, 사진, 색깔, 색도, 애, 제품, 최고"
얇아서 여름에도 입을 만한 것 같아 요 개인적으로 굉장히 만족합니다 질감이 두껍지 않으면서도 흐물 흐물 하진 않아서 맘에 들어요, 질감,"개인, 두껍다, 만족하다, 얇다, 여름, 질감, 하진","개인, 굉장하다, 두껍다, 만족하다, 얇다, 여름, 질감, 하진, 흐물"
이 뻐요 색감이 빈티지하면서 네이비 색이 시원한 느낌을 을 줘 거 코디 난이 그리 높지 않고 여름에 입이 좋아요, 여름,"난이, 네이비, 높다, 빈티, 색, 색감, 시원하다, 여름, 코디","그리다, 난이, 네이비, 높다, 빈티, 빈티지, 색, 색감, 시원하다, 여름, 주다, 지, 코디, 코디난이도"
완전이 이 뿌고 색감도 좋아서 편하게 입을 수 있겠어요,,"뿌, 색감, 편하다","뿌, 색감, 이뽀, 편하다"
타임세일 때 구매해서 엄청 저렴하게 샀어요 날이 조금 더 해지면 입을 수 있겠어요,,"날, 저렴하다, 타임세일, 해지","가격, 날, 날씨, 저렴하다, 타임세일, 해지"
옷 색감이나 핏이 너무 이 뻐요 이번 가을에 엄청 입고 다닐 거 같아 요 감사합니다,,"가을, 색감, 핏","가을, 색감, 이나, 핏"
문의 글에 배송이 무슨 일주일이 주 못 받고 계신 분들이 있어서 월요일 결제하고 금요일까지 받아야 했는데 월요일 결제 화요일 도착했네요 쿠팡인 줄 역시 대한통운에 빠른 출고와 빠른 도착 감사합니다 저는 크게 입어서 입습니다 주문했고요 엉덩이 덮는 기 장 좋아서 크게 삼 엉덩딱 덮고 좋움 세일할 때 사 소 더 좋윰,,"도착, 받다, 배송, 월요일, 일주일, 출고, 화요일","결제, 금요일, 기장, 덮다, 도착, 문의, 받다, 배송, 빠르기, 빠르다, 엉덩이, 월요일, 일주일, 좋윰, 출고, 쿠팡, 크게, 크기, 통운, 하고, 화요일"
괜찮네 여 가을에 입기에는 많이 많이 얇 음 에어콘 있는 실 내에서 추울 정도,,"가을, 내, 에어콘, 추다","가을, 내, 많이, 실내, 얇다, 에어컨, 에어콘, 추다"
기장 핏 오버하고 히 좋아요 가을이 기 다려지네요,,"가을, 기장, 다려지다, 오버","가을, 기다림, 기장, 기장핏, 다려지다, 오버, 오버핏, 하고, 히트상품"
옷이 편하고 이 뻐서 자주 입을 것 같아 요 감사합니다,편하다,편하다,편하다
이 가격에 싼 게 미안해 질 정도로 잘 만들어진 예쁜 옷입니다,,"가격, 만들어지다, 미안하다","가격, 만들어지다, 미안하다, 싫다, 싸다, 자다만들다"
체크 셔츠 색감이랑 너무 마음에 드네 여 근데 조금 사람들이 많이 입나 봐요,,"사람, 색감, 셔츠","근데, 드, 많이, 사람, 색감, 셔츠, 체크, 체크셔츠"
퀄리티는 솔직히 가격 생각하면 기 대 안 하는 게 좋을 것 같지만 나쁘진 않아 요 하지만 핏과 디자인이 너무 이쁘네요 가격 대비 너무 좋은 제품 같습니다 횔용 높고 가을에 휘뚜루마 뚜루 꽤 많이 입을 것 같아요,,"가격, 가을, 높다, 대비, 디자인, 솔직하다, 퀄리티","가격, 가을, 나쁘다, 높다, 대다, 대비, 디자인, 뚜루, 많이, 솔직하다, 제품, 퀄리티, 핏, 횔용, 휘뚜루"
너무 얇지도 두껍지도 않은 적당한 두께라 암 때나 입기 좋을 것 같아 요 핏도 제 기준 오버핏으로 이 뻐요 네이비랑 베이지색이 들어가 있어서 연청 흑청회색 검정 베이지 아무 바지 입어도 다 잘 어울립니다,,"검정, 네이비, 두껍다, 들어가다, 바지, 베이지, 베이지색, 청, 회색","검정, 기준, 네이비, 두껍다, 두께, 들어가다, 바지, 베이지, 베이지색, 색상, 얇다, 어울리다, 적당하다, 청, 핏, 회색, 흑"
무난무 난합니다 좋은 가격에 잘 샀어요 좋습니다,,"가격, 난하다, 무","가격, 난하다, 무"
예전부터 사고 싶었는데 세일하길래 바로 샀어요,,"사고, 세일, 싶다, 예전","사고, 세, 세일, 싶다, 예전"
다른 부분보다 가슴 폭이 넓습니다 재질은 얇지만 한 여름에는 별로 일 것 같네요, 재질,"가슴, 넓다, 별로, 부분, 얇다, 여름, 재질, 폭","가슴, 가슴폭, 넓다, 별로, 부분, 얇다, 에는, 여름, 재질, 폭"
색감이 너무 이 뻐서 마음이 들어 요 자주 입을 거 같네요,색감,색감,색감
색깔이 생각보다 너무 이 뻐서 너무 맘에 듭니다 다른 분에게도 추천합니다,,"분, 색깔, 추천","듭니, 분, 색깔, 에게도, 추천"
좋은 가격에 좋은 퀄리티입니다 자주 입을 것 같습니다," 가격, 퀄리티","가격, 퀄리티","가격, 퀄리티"
얇아서 걸쳐 입기 좋네요 가을 때 자주 입을 거같네요, 가을,"가을, 걸치다, 얇다","가을, 걸치다, 얇다"
여행 갈 때 입으려고 샀는데요 완전 이쁘네요 색감도 딱 좋아요,,"색감, 여행","갈다, 색감, 여행"
지인의 추천을 받아서 구매하게 된 후크의 체크 셔츠입니다 일반 체크 셔츠보다 비교적 기 장감이 짧고 흐물거리는 원단이 아닌 한 원단을 사용해서 실루엣 각이 잘 잡히고 봄 가을에 잘 활용할 수 있다는 점이 매력적입니다 색감은 사진보다 밝고 컬러가 조화롭게 섞여 있어서 특유의 감성이 담긴 체크 셔츠라고 생각됩니다 도움 되셨다면 도움 돼 요 및 스타일 좋아요 한 번씩 부탁 드립니다,,"비교, 색감, 셔츠, 실루엣, 지인, 체크, 추천","가을, 감성, 도움, 라고, 매력, 밝다, 부탁, 비교, 사용, 사진, 색감, 셔츠, 스타일, 실루엣, 원단, 지인, 체크, 체크셔츠, 추천, 컬러, 특유, 흐물거리"
색이 예뻐요 얇아서 더울 때도 입으면 좋을 거 같아요,,"덥다, 얇다","덥다, 색, 색깔, 얇다"
얇고 적당한 박스 핏이라 이 쁘네요 다른 색도 살까 고민 중,,"고민, 박스, 쁘네, 살다, 색도, 얇다, 적당하다, 핏","고민, 박스, 쁘네, 살다, 색도, 얇다, 얇다박스핏, 적당하다, 핏"
꽤나 디자인도 예쁘고 좋습니다 다릉거 또 살 듯합니더,,"다릉거, 듯합, 디자인","꽤, 다릉거, 듯합, 디자인, 색상, 질감"
무슨 이벤트 때 만 천원에 싸게 샀다고 생각했는데 이번에 만 천원까지 내려 감 그리고 소재 확인해보고 사세요,,"내다, 소재, 싸다, 이벤트, 천원, 확인","가격, 내다, 소재, 소재확인, 싸다, 이벤트, 천원, 확인"
핏감도 여유롭고 소재도 뷰 드러워서 여기저기 데일리로 편하게 입고 다닐 수 있울 것 같아요,,"데일리, 드럽다, 롭고, 소재, 여기저기, 여유, 편하다, 핏감","데일리, 데일리룩, 드럽다, 롭고, 뷰티드레이스, 소재, 여기저기, 여유, 여유로운핏감, 일리, 편하다, 핏감"
생각보다 색이 밝아서 블루 느낌이 제대로 임 엄청 얇지도 두껍지도 않아 간절기에 제대로 입을 수 있음, 얇다,"간절기, 두껍다, 밝다, 색, 얇다","간절, 간절기, 두껍다, 두께, 밝다, 블루, 색, 색깔, 얇다, 제대로"
오버핏 하게 좋슴 다 간절기에 입 기 딱 좋을 듯요,,"간절기, 오버핏, 좋슴","간절, 간절기, 오버핏, 좋슴"
디자인 재질 모두 마음에 들고 스타일리쉬 합니다,,"디자인, 스타일리쉬, 재질","디자인, 디자인재질, 스타일리쉬, 재질"
이뻐 보이고 좋은 것 같아 요 체크 무니 남방 중에 이 쁘네요, 남방,"남방, 무니, 보이, 쁘네, 체크","남방, 무니, 보이, 쁘네, 중, 체크, 체크무늬"
이 뻐요 진짜 이 뻐요 적당히 크고 괜찮습니다 생각보다 얇아서 그래도 조굼 덜 더운 날엔 입어도 될 것 같아요,,"날, 덥다, 얇다, 적당하다, 크다","날, 덥다, 얇다, 적당하다, 조굼, 크기, 크다"
너무 이 뻐요 너무나도 좋은 결정이였어요 핳,결정,"결정, 너무나도","결정, 너무나도"
이 뻐서 세탁 잘못한 거 감안하고 다시 샀습니 당 이 뻐요,,"감안, 다시, 세탁, 잘못","감안, 다시, 세탁, 세탁잘못, 잘못, 하고"
가성비 좋은 상품이라 봄 여름 가을 입기에 좋은 듯 합니다,,"가성비, 가을, 상품, 여름","가성비, 가을, 상품, 여름"
재질이 정말 하고 색감도 아주 맘에 들어 요 셔츠를 정말 좋아해서 많이 가지고 있는데 최애픽입니당, 색감,"가지, 색감, 셔츠, 재질, 좋아하다","가지, 많이, 색감, 셔츠, 재질, 좋아하다, 최애, 최애 픽"
레전드 셔츠 그냥 사 입으세요 색도 너무 이 뻐요 짱,,"레전드, 색도, 셔츠","그냥, 레전드, 레전드셔츠, 색, 색도, 셔츠"
보는 그대로 똑같아 요 중 아들 너무 좋아하네요 가 못 기다리고 도 날씨에도 팔 걷어서 반바지에 입고 나갔어요 너무 좋아해서 말릴 수가 없었네요 색감도 좋고 원단도 가을 원단이어서 만족합니다, 반바지,"걷다, 기다리다, 날씨, 만족하다, 말리다, 반바지, 아들, 원단","32날씨, 걷다, 그대로, 그대로똑같다, 기다리다, 날씨, 똑같다, 만족하다, 말리다, 반바지, 색감, 수가, 아들, 원단, 좋아하다, 중3아들"
배송 빠르고 재질 사이즈가 다른 셔츠에 비해 좋아요," 배송,  재질","배송, 비다, 빠르다, 사이즈, 셔츠, 재질","배송, 비다, 빠르다, 사이즈, 셔츠, 재질"
셔츠 처음 구매해봤는데 핏이랑 워싱이 너무 이 뻐서 만족해요,,"만족하다, 셔츠, 워싱, 처음, 핏, 해봤다","만족하다, 셔츠, 워싱, 처음, 핏, 해봤다"
핏도 완벽하고 가벼운 재질이라 너무 좋습니다 굿,,"가볍다, 완벽하다, 재질, 핏","가볍다, 완벽하다, 재질, 핏"
셔츠 핏 생각했던 핏인데 디자인 눔 이 뻐서 올 가을 잘 입고 다닐 것 같아요,,"가을, 디자인, 셔츠, 핏","가을, 디자인, 셔츠, 오다, 인데, 핏"
팔은 긴데 몸통은 좀 짧은 감이 있어 여 그래도 데일리로 잘 입을 서 같아옇,,"같아옇, 데일리, 몸통, 짧다, 팔","같아옇, 데일리, 몸통, 서다, 일리, 짧다, 팔"
편하게 입는 게 가능하고 시원해서 지금도 입어요,,"가능하다, 시원하다, 지금, 편하다","가능하다, 시원하다, 지금, 편하다, 편하다옷감"
배송도 빠르고 옷 입었더니 사이즈 정말 좋아요 다음번에는 다른 색으로 사야겠네요," 사이즈,  배송","배송, 번, 빠르다, 사이즈, 색","배송, 번, 빠르다, 빨리오기, 사이즈, 색, 색깔, 에는, 크기"
무난하게 어디에나 입어도 되는 가성비 좋은 제품입니다,,"가성비, 제품","가격저렴하다, 가성비, 되다, 에나, 제품, 함"
역시 체크는 후 크네요 빈티지한 색감으로 어 디든 꾸안 꾸 하기 좋을 셔츠입니다, 체크,"꾸다, 디, 빈티, 색감, 셔츠, 체크, 크다","꾸다, 디, 빈티, 빈티지, 색감, 셔츠, 지, 체크, 크다, 후크"
사이즈가 여 유로워서 잘 맞고 예상했던 질감이에요,,"맞다, 사이즈, 예상, 질감","맞다, 사이즈, 여유롭다, 예상, 워, 유로, 유로 워, 이에요, 질감"
오버핏인 걸 감안하면 에 까진 사이즈 입어도 될 거 같습니다 어깨가 넓은 사람은 한 사이즈 업,,"감안, 까진, 넓다, 사람, 사이즈, 어깨, 오버핏","감안, 까진, 넓다, 사람, 사이즈, 어깨, 어깨넓다, 오버핏"
여자친구랑 놀러 가면서 편하게 입으려고 찾다가 오늘 입었는데 크게 입는 걸 좋아해서 라지로 샀는데 딱 좋은 핏이 나와서 가성비 너무 만족해요,,"가면, 가성비, 나오다, 놀다, 라지, 만족하다, 여자친구, 좋아하다, 찾다, 크게, 편하다","가면, 가성비, 나오다, 놀다, 라지, 라지사이즈, 만족하다, 여자친구, 오늘, 좋아하다, 찾다, 친구, 크게, 편하다, 핏"
사이즈 입으면 딱 예브 고 가격에 비해 좋아요 추천 드립니다," 가격,  추천","가격, 드리다, 비다, 사이즈, 예브, 추천","가격, 드리다, 비다, 사이즈, 예브, 추천"
적당한 길이에 색감 이 뻐요 실내에서 입으면 에어컨 바람 막이 뇽으로 적당합니다 잘 입을께요, 실내,"길이, 뇽, 막, 바람, 색감, 실내, 에어컨, 적당하다","길이, 뇽, 막, 바람, 색감, 색깔, 실내, 에어컨, 에어컨바람막이, 적당하다, 적당하다길이"
요새 유행하는 체크 셔츠지만 패턴이며 컬러가 식상하지 않고 너무 예뻐요,,"셔츠, 식상하다, 요새, 유행, 체크, 컬러, 패턴","색상다양하다, 셔츠, 식상하다, 요새, 유행, 이며, 체크, 체크패턴, 컬러, 패턴"
저렴한 가격에 패턴이 이 쁘게 들어갔어요 두께도 두껍지 않아서 여름에도 입을 수 있어요,,"가격, 두껍다, 두께, 들어가다, 여름, 저렴하다, 패턴","가격, 두껍다, 두께, 들어가다, 여름, 저렴하다, 저렴하다가격, 패턴"
에어컨 밑에서 입 기 좋고 가을 되면 많이 입을 듯 굿,,"가을, 에어컨","가을, 가을되다많이, 되다, 많이, 밑, 에어컨, 에어컨밑"
핏도 좋고 다 좋아요 이 쁘고 시원해요 긴 팔 셔츠 중에 최고입니다,,"셔츠, 시원하다, 중, 최고, 핏","셔츠, 시원하다, 중, 최고, 팔, 핏"
