Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
무탠다드 린넨 셔츠랑 코디되어 있는 스커트를 보고 예뻐서 구매했습니다 사이즈 입는데 주문하니 사이즈 딱 좋네요 기럭지가 짧아 모델핏은 안 나지만 색상도 길이도 만족합니다, 사이즈,"길이, 린넨, 모델핏, 사이즈, 색상, 셔츠, 주문","기럭지, 길이, 되어다, 린넨, 만족하다, 모델핏, 보고, 사이즈, 색상, 셔츠, 스커트, 주문, 짧다, 코디"
허리에 비해 골반 디자인이 좀 넓긴 하지만 막 입 기 좋은 것 같아 요 만족합니다," 허리,  골반","골반, 넓다, 디자인, 만족하다, 비다, 허리","골반, 넓다, 디자인, 만족, 만족하다, 비다, 허리"
생각보다 얇아서 지금 입기도 좋아요 사이즈 약간 큽니다 길이 감 딱 좋고 편해요," 크다,  편하다","길이, 사이즈, 얇다, 지금, 크다, 편하다","길이, 사이즈, 얇다, 지금, 크다, 편하다"
사이즈 제 스펙에 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고 요 키에 너무 길지도 댕 강 짧지도 않은 적당한 길이 감입니다 소재 무탠다드 답게 하고 아주 좋아서 넘 맘에 들어 요 소재도 굳 오래 입을 것 같아 요 다만 하고 도톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림 컬러에 스티치가 살짝 더 진 한 색이라 더 멋스러워요 어떤 룩에 나 쉽게 코디할 수 있을 것 같아 요 결론 츄천,,"굳다, 뱃살, 부각, 부자, 사이즈, 소재, 열심히, 적당하다, 짧다, 힘주다","강, 결론, 굳다, 길이, 답, 댕, 덥다, 도톰하다, 디자인, 라인, 뱃살, 부각, 부자, 사이즈, 색, 소재, 쉬다, 스티치, 스펙, 여름, 열심히, 오래, 재질, 적당하다, 짧다, 츄천, 치마, 컬러, 키, 특성, 힘주다"
흰색이고핏이 예뻐서 상의 코디하기 좋아요 무탠은 특히나 사이즈가 다양해서 좋은데 허리 사이즈가 잘 맞아서 안정감 있어요 길이도 적당해서 맘에 듭니다, 길이,"길이, 다양하다, 맞다, 사이즈, 상의, 안정감, 적당하다, 코디, 허리, 흰색","길이, 다양, 다양하다, 듭니, 맞다, 사이즈, 상의, 안정감, 이고, 적당, 적당하다, 코디, 특히, 핏, 허리, 흰색"
쪼꼬미가 좋아하는 길이예요 미니는 부담스러운데 미디움은 아주 좋아용 더 더워지기 전까지 교복입니당," 미니,  미디움,  길이","교복, 길이, 더워지다, 미니, 미디움, 부담스럽다, 전, 좋아하다, 쪼꼬미","교복, 길이, 더워지다, 미니, 미디움, 부담스럽다, 예요, 전, 좋아하다, 쪼꼬미"
크림색이라서 너무 이 쁘고 여름에 잘 입을 갓 같아 요 두께도 적당하고 근데 주름이 좀 잘 갑니다," 여름,  두께","가다, 두께, 여름, 적당하다, 주름","가다, 갓, 근데, 두께, 색, 여름, 적당하다, 주름, 크림, 크림 색, 크림색"
완전 기 본 치마에 요 무난하고 코디하기 쉽습니다 앉았다 일어나면 생각보다 주름이 잘 지는 게 단점이네요," 코디,  치마,  앉다","단점, 쉬다, 앉다, 일어나다, 주름, 지다, 치마, 코디","단점, 쉬다, 앉다, 일어나다, 주름, 지다, 치마, 코디, 하고"
치마에 주름이 잘 지 긴 한데 이 위에 후드 티랑 매치해요 보통," 보통,  치마","매치, 보통, 위, 주름, 지다, 치마, 티, 후드","매치, 보통, 위, 주름, 지다, 치마, 티, 후드"
사이즈가 저한테 어 중간 하네요 가 조금 크네요 근데 는 또 작을 것 같고 제 옷 같지가 않은 세탁하고 나서 보니 옷이 주름이 많이 가네요," 크다,  사이즈","가다, 나서다, 사이즈, 세탁, 작, 주름, 중간, 크다","가다, 근데, 나서다, 늘다, 사이즈, 세탁, 작, 작다, 주름, 중간, 크다, 하고"
에 통 허리에 사이즈 왓 다갓다 많이 하는 편이예요 정도는 왓 다 갓다 하는 듯해 여 사이즈는 너무 딱 맞구 요 장점은 색감이 이 쁘고 무난한 디자인이예요 단점 몇 가지 나열해보자면 신축성 없음 즉 좀 만 살쪄도 큰일 남 전 매장에서 입엇는데 너무 하니 부해 보엿구 그때 재고가 없어가지고 인터넷으로 한 치수작은 거 사면 맞겟지 하고 시켯는데 너무 딱 진짜 꽉 맞아서 좀 만 살찌거나 밥 많이  먹음 큰일 나 여 안에 좀 만 두툼한 상의 못 넣어 입음 길이가 쪼끔 애매함 저 같은 다리 짧은 키 작녀는 길이가 먼 가 애매한 거 같아 요 차라리 더 길면 나을 듯 사진에도 나왓 다시피 재질이 청재질이라 그런 가 주름 오지게 짐 출근룩으로 입어 봣는데 주름 너무 심하게 져서 어디 오래 앉아 잇을 때 입기엔 임 신축성 때문에라도 하체 개 뻐근함 그래도 무탠다드 제품 무난하니 좋네 여 블프세 일로 저렴하게 삿으니 이 정도면 머 괜춘함,,"나열, 맞다, 매장, 사이즈, 살찌다, 색감, 신축, 애매하다, 재질, 큰일","가다, 갓, 나열, 남, 늘다, 디자인예요, 많이, 맞다, 매장, 보엿구, 부다, 사이즈, 살찌다, 상의, 색감, 신축, 신축성, 애매하다, 없다, 엇늘다, 왓, 인터넷, 장점, 재고, 재질, 전, 제품, 주름, 쪼끔, 청, 큰일, 통, 허리"
점 허리입는데 딱이에요 힙도 배도 조금 한데 잘 맞아요,,"딱이다, 맞다, 배다, 허리, 힙","딱이다, 맞다, 배, 배다, 허리, 힙"
편하고 예쁘네요 마른 체형인데 하게 맞아요 키 한테 기장은 무릎이랑 발목 중간 정도까지 오네요 품질은 너무 좋아요 믿고 사는 무신사 스탠다드입니다, 마르다,"마르다, 무릎, 물다, 살다, 스탠다드, 오다, 중간, 체형, 편하다, 품질","기장, 마르다, 무릎, 물다, 믿다, 발목, 살다, 스탠다드, 오다, 인데, 중간, 체형, 키, 편하다, 품질"
사이즈 잘 맞고 예뻐요 코디하기도 편함," 맞다,  편하다,  사이즈","맞다, 사이즈, 코디, 편하다","기도, 맞다, 사이즈, 코디, 코디 기도, 편하다"
데님 마디 스커트인데 편하고 스포티한 상의에도 잘 어울려요," 편하다,  데님,  상의","데님, 마디, 상의, 스커트, 스포티, 어울리다, 편하다","데님, 마디, 상의, 스커트, 스포 티, 스포티, 어울리다, 어울림, 인데, 편하다"
이쁘고 길이도 적당하고 다 좋은데 구김이 잘생겨요," 구김,  길이","구김, 길이, 잘생기다, 적당하다","구김, 길이, 잘생기다, 적당, 적당하다"
사이즈는 조금 하고 편해요 앉아 있을 때도 편하려고 일부러 좀 하게 삼 아무데나 입기도 좋아요, 사이즈,"사이즈, 앉다, 일부러, 편하다","사이즈, 삼, 앉다, 일부러, 편하다"
한 데님 소재라 흰색인데도 비침 없어요 뭐 묻을까봐 잘 못 입을 줄 알았는데 생각보다 오염에 강한 것 같아서 부담 없이 입기 좋아요 허리 살짝 남기는 하는데 어차피 골반 엉덩이에서 걸려서 상관없고 오히려 편하고 좋은 것 같아 요 크지는 않음 기준 길이 이 정도입니다 참고하세요,,"강하다, 어차피, 엉덩이, 참고, 흰색","강하다, 걸리다, 골반, 기준, 남기다, 데님, 묻다, 부담, 비침, 상관없다, 소재, 알다, 어차피, 없다, 엉덩이, 오염, 인데, 참고, 크다, 편하다, 허리, 흰색"
사이즈 제 스펙에 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고 요 키에 너무 길지도 댕 강 짧지도 않은 적당한 길이 감입니다 소재 무탠다드 답게 하고 아주 좋아서 넘 맘에 들어 요 소재도 굳 오래 입을 것 같아 요 다만 하고 도톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림 컬러에 스티치가 살짝 더 진 한 색이라 더 멋스러워요 어떤 룩에 나 쉽게 코디할 수 있을 것 같아 요 결론 추천,,"굳다, 뱃살, 부각, 부자, 사이즈, 소재, 적당하다, 짧다, 특성, 힘주다","강, 겁니다, 결론, 굳다, 길이, 답, 댕, 덥다, 도톰하다, 디자인, 라인, 뱃살, 부각, 부자, 사이즈, 색, 소재, 쉬다, 스티치, 스펙, 여름, 열심히, 오래, 재질, 적당하다, 짧다, 치마, 컬러, 키, 특성, 힘주다"
사이즈 제 스펙에 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고 요 키에 너무 길지도 댕 강 짧지도 않은 적당한 길이 감입니다 소재 무탠다드답게 하고 아주 좋아서 넘 맘에 들어 요 소재도 굳 오래 입을 것 같아 요 다만 하고 도 톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림컬 러에 스티치가 살짝 더 진 한 색이라 더 멋스러워요 어떤 룩에 나 쉽게 코디할 수 있을 것 같아 요 결론 츄천,,"굳다, 라인, 무탠다드답, 뱃살, 부각, 부자, 사이즈, 소재, 열심히, 적당하다, 짧다","강, 겁니다, 결론, 굳다, 길이, 댕, 덥다, 디자인, 라인, 무탠다드답, 뱃살, 부각, 부자, 사이즈, 색, 소재, 쉬다, 스티치, 스펙, 여름, 열심히, 오래, 재질, 적당하다, 짧다, 츄천, 치마, 키, 특성, 힘주다"
허리가 살짝 하긴 하지만 깔끔하고 편해서 입기 좋아요, 편하다,"깔끔하다, 편하다, 허리","깔끔하다, 편하다, 허리"
무탠다드는 단 연 쵝 오에 용 사이즈는 좀 크고 편하게 입을 수 있어요 색상이 밝은 크림색이 아닌 좀 그런 크림색이에요 어떠한 옷에 다 입어 두 돋보이는 옷이에요," 크다,  사이즈","그렇다, 돋보이다, 밝다, 사이즈, 색상, 아니다, 크다, 크림, 편하다","그렇다, 돋보이다, 밝다, 사이즈, 색, 색상, 아니다, 어떠하다, 연, 오, 이에요, 쵝, 크다, 크림, 크림 색, 크림색, 편하다"
적당히 신축 감도 조금 있고 옷이 문안하게 과하지 않고 기본에 집중해서 편하고 좋습니다, 적당하다,"기본, 문안, 신축, 적당하다, 집중, 편하다","감다, 기본, 문안, 신축, 적당하다, 집중, 편하다"
핏이랑 기장이 맘에 들어 요 아무 옷이랑 잘 어 울릴 것 같고 요 배송도 빠르고 추천합니다," 기장,  빠르다,  배송","기장, 배송, 빠르다, 울리다, 추천, 핏","기장, 배송, 빠르다, 어울리다, 울리다, 추천, 핏"
기장이랑 뒤 트임 딱 적당하구 색도 예쁜데 제가 하비라 그런 가 다리에 맞게 삿더니 허리가 쫌 커요,,"그렇다, 기장, 다리, 색도, 적당하다, 크다, 트이다, 하비, 허리","가다, 그렇다, 기장, 다리, 뒤, 맞다, 삿더, 색, 색도, 적당하다, 크다, 트이다, 하비, 허리"
가성비 좋아요 코디하기 편하고 만족도 높습니다," 높다,  코디","가성비, 높다, 만족도, 코디, 편하다","가성비, 높다, 만족도, 코디, 편하다"
허리 고 샀는데 살짝 커요 화이트 색상이라 위에 아무거나 입 기 좋아요 스판끼는 없어서 한데 원래 청 재질이 그러니까 괜찮아요 허리 살짝 커서 무탠다드 벨트도 샀어요," 크다,  색상,  커서,  재질","거나, 벨트, 색상, 스판끼, 재질, 커서, 크다, 허리, 화이트","거나, 벨트, 색상, 스판끼, 원래, 위, 재질, 청, 커서, 크다, 허리, 화이트"
슬릿이 있어서 움직임도 편안하고 봄 여름 가을 너무 덥지 않을 때 두루 잘 입을 듯 해요," 여름,  가을","가을, 덥다, 슬릿, 여름, 움직임, 편안하다","가을, 덥다, 봄, 슬릿, 여름, 움직임, 편안, 편안하다"
면이라 구김이 잘 가지서 아쉽지만 예뻐요 제 키가 인데도 생각보다 기장이 길어서 좋았어요, 구김,"구김, 기장, 아쉽다, 키","가지, 구김, 기장, 아쉽다, 키"
하이웨스트 위치라서 입으면 길어 보여 요 잘 어울림," 길다,  보이다","길다, 라서, 보이다, 어울림, 웨스트, 위치, 하이","길다, 라서, 보이다, 어울림, 웨스트, 위치, 하이, 하이 웨스트, 하이웨스트"
너무 딱 붙지 않고 입을 수 있어서 좋아요 기장도 너무 길지 않고 너무 두껍지 않아서 좋아요, 길다,"기장, 길다, 두껍다, 붙다","기장, 길다, 두껍다, 붙다, 수"
너무 이 뻐요 핏도 좋고 질도 좋아요 감사합니다 잘 입을께요,,"질도, 핏","감사, 질, 질도, 핏"
진짜 치마 모양이 잘 잡혀 있어서 핏이 예쁘고 편해요 완전 추천합니다, 치마,"모양, 잡히다, 추천, 치마, 편하다, 핏","모양, 잡히다, 추천, 치마, 편하다, 핏"
편하게 입 기 좋습니다 신축성 없는 원단이라서 큰 사이즈 로 주문했는데 많이 크네요 그래도 편해서 다른 색으로 사고 싶어요," 원단,  편하다,  사이즈","사고, 사이즈, 색, 원단, 주문, 크다, 편하다","사고, 사이즈, 색, 신축, 신축성, 싶다, 없다, 원단, 주문, 크다, 편하다"
오프라인 매장 가서 입어보고 예뻐서 구매했어요 어느 옷에나 잘 어울려요," 어울리다,  매장","가다, 매장, 어울리다, 오프라인, 입어보다","가다, 매장, 어울리다, 에나, 오프라인, 입어보다"
평소 바지 인치 입는 날씬한 체형인데 적당히 여유 있어요 신축성이 거의 없어서 밥 먹으면 딱 맞아요 엄청 마르신 분들께는 도 클 것 같아 요 약간 라 줄 알았는데 일자핏이에 요 키 기준 종아리 정도 덮어서 좀 줄여서 입으려구요 사진은 줄이기 전이에요, 날씬하다,"구, 기준, 날씬하다, 덮어서, 마르다, 먹다, 사진, 알다, 여유, 인치, 적당하다, 전이, 줄이다, 체형","구, 기준, 날씬하다, 덮어서, 마르다, 맞다, 먹다, 바지, 밥, 분, 사진, 신축, 신축성, 알다, 없다, 여유, 인데, 인치, 일자, 일자핏, 적당하다, 전이, 종아리, 줄, 줄이다, 체형, 크다, 키"
귀엽고 딱 맞아요 아방하지도 않고 좋습니다 노란끼도 없어서 좋아요, 맞다,"귀엽다, 노랗다, 맞다, 방, 없다","귀엽다, 끼, 노랗다, 노랗다 끼, 노랗다끼, 맞다, 방, 방지, 없다"
흰색보다 크림색이라 더 마음에 듭니다 사이즈가 좀 크게 나온 것 같아 요 사이즈인데 평소 입는 저에게 잘 맞네요 한 여름에 입기에는 더울 것 같지만 간절기에는 딱 인 듯 요 만족합니다, 사이즈,"간절기, 나오다, 덥다, 만족하다, 맞다, 사이즈, 여름, 크게, 크림, 흰색","간절, 간절기, 나오다, 덥다, 듭니, 만족하다, 맞다, 사이즈, 색, 에는, 여름, 인데, 크게, 크림, 크림 색, 크림색, 흰색"
이 치마는 어떤 옷이든 잘 어울려 요 왜냐면 이 쁘거든요 가성비에 맞게 잘 산 것 같아 여 가디건이랑 입으면 완전 이쁠 것 같아요, 가성비,"가디건, 가성비, 맞다, 쁘거든, 어떻다, 어울리다, 왜냐면, 이든, 치마","가디건, 가성비, 맞다, 쁘거든, 어떻다, 어울리다, 어울림, 왜냐면, 이든, 치마"
앉았다 일어나면 주름 많이 지긴 하는데 이 정도 야갠춘 허리가 조금 크긴 한데 니트 같은 거 안으로 껴입으면 딱 맞아 여," 크다,  지다","끼다, 니트, 맞다, 앉다, 일어나다, 지다, 크다, 허리","갠, 갠추다, 끼다, 니트, 맞다, 앉다, 일어나다, 주름, 지다, 추다, 크다, 허리"
사이즈 사도 괜찮았을 거 같기도 한데 어쨌든 와이셔츠에도 입고 맨투맨에도 입고 휘뚜루 마 뚜루 무난하게 잘 입고 있슴 당 두께가 좀 있고 좀 무거워서 가을에 입으면 딱 좋아용,,"가을, 두께, 뚜루, 무거워, 사도, 사이즈, 어쨌든, 와이셔츠, 있슴, 투맨, 휘뚜루","가을, 당, 두께, 뚜루, 마, 맨, 맨투맨, 무거워, 사도, 사이즈, 어쨌든, 와이셔츠, 있슴, 투맨, 휘뚜루"
신축성이 보통이라고 나와 있어서 어느 정도의 신축성은 있을 꺼라고 생각했는데 신축성은 거의 없는 듯해요 스판이 하진 않아 요 대신 평소 바지 사이즈 입는데 사이즈 허리 좀 하구요 밥 배부르게 먹어도 남아 요 크다는 거죠 사이즈 있었으면 좋았을 듯해요 골반이랑도 좀 커서 오히려 등치 있어 보여 요 길이는 제 기준에서는 조금 더 짧아도 괜찮았을 듯해요 그래도 다른 미디 사이즈 치마 들보다 짧게 잘 나왔더라구 요 만족합니다, 사이즈,"대신, 들보, 먹다, 배부르다, 사이즈, 스판, 짧다, 커서, 하진","골반, 기준, 길이, 나오다, 남아, 대신, 들보, 등치, 만족하다, 먹다, 바지, 밥, 배부르다, 보통, 사이즈, 성은, 스판, 신축, 신축 성은, 신축성, 죠, 짧다, 커서, 크다, 하진, 허리"
색깔 이 뻐요 여름에도 겨울에도 입기 나쁘지 않을 두께예요," 색깔,  두께","겨울, 나쁘다, 두께, 색깔, 여름","겨울, 나쁘다, 두께, 색깔, 여름, 예요"
넘나이 뻐욧 제 갸 생각한 이상적인 핏 잘 입을 게요,,뻐욧,"갸, 넘다, 뻐욧, 핏"
원단이 조금만 더 두꺼웠으면 좋을 거 같지만 가격 대비 만족이에요, 원단,"가격, 대비, 두껍다, 만족, 원단","가격, 대비, 두껍다, 만족, 원단, 이에요"
깔끔하게 입으려고 구입했는데 생각보다 좀 한 느낌이긴 해요 그래도 코디하기 좋은 치마네용, 코디,"깔끔하다, 느끼다, 치마, 코디","깔끔하다, 깔다끄다, 느끼다, 치마, 코디"
무탠 데님 스커트 가성비 좋아요 전에 같은 제품 블랙으로 샀는데 는 넘 타이트해서 으로 바꾼 기억이 있어 이번에도 으로 주문했고 핏 맘에 들어 요 기장도 종아리 두꺼운 부분 딱 가려주고 구 김은 스타일러 돌리면 또 금방 펴져요,,"가다, 가성비, 기억, 돌리다, 블랙, 스커트, 스타, 종아리, 타이트, 펴다","가다, 가성비, 구, 금방, 기억, 김, 데님, 돌리다, 바꾸다, 블랙, 스커트, 스타, 스타 이르다, 스타이르다, 이르다, 제품, 종아리, 주문, 타이 트, 타이트, 펴다, 핏"
화이트 앞트임 롱데님 스커트가 있긴 한데 크림으로 롱데님 구매했어요 그냥 문 안 한 스타일로 보면 될 것 같아요, 크림,"그냥, 스커트, 스타일, 크림, 화이트","그냥, 데님, 롱, 롱 데님, 롱데님, 문, 스커트, 스타일, 앞 트이다, 앞트이다, 크림, 트이다, 화이트"
랑 비교하다가 샀는데 기 장감 거의 비슷하고 약간 하니 좋은 것 같아요 뒤 절개 라인이 마음에 듭니다, 라인,"라인, 비교, 장감, 절개","뒤, 듭니, 라인, 비교, 장감, 절개"
한 소재로 캐주얼하면서도 클래식하게 입을 수 있어요,,"소재, 캐주얼, 클래식","소재, 수, 캐다 얼다, 캐주얼, 클래식"
무난보스치마에 요 사이즈랑 길이 다 마음에 들어요," 길이,  사이즈","길이, 보스, 사이즈, 치마","길이, 보스, 보스 치마, 보스치마, 사이즈, 치마"
흑청에 비해서 소재가 얇아서 예상치 못한 약간의 비침이 있네요 기장이나 스타일은 다 만족합니다," 기장,  얇다","기장, 만족하다, 비, 비침, 소재, 스타일, 얇다, 청","기장, 만족하다, 비, 비치다, 비침, 상치, 소재, 스타일, 얇다, 이나, 청, 흑, 흑청"
완전 화이트 아니고 크림이라 뜨지 않고 괜찮네요 사이즈는 부터 나와서 좋아요 키 작녀에게 기장도 좋그요," 크림,  나오다","그요, 기장, 나오다, 녀, 사이즈, 아니다, 크림, 화이트","그요, 기장, 나오다, 녀, 사이즈, 아니다, 작, 작녀, 크림, 키, 화이트"
적당한 기 장감의 화이트 데님 스커트를 찾는 중 합리적인 가격에 해 당 제품 구매했습니다 마무리 봉제 핏감 모두 훌륭합니다,,"가격, 데님, 마무리, 봉제, 스커트, 장감, 적당하다, 제품, 핏감, 합리, 화이트, 훌륭하다","가격, 당, 데님, 마무리, 봉제, 스커트, 장감, 적당하다, 제품, 찾다, 핏감, 합리, 화이트, 훌륭하다"
후기 보고 하나 큰 거 해야 하나 싶다가 원래 사이즈로 불렀는데 잘 맞아요," 후기,  보고","맞다, 보고, 부르다, 사이즈, 싶다, 크다, 하나, 후기","맞다, 보고, 부르다, 사이즈, 싶다, 원래, 크다, 하나, 후기"
평소 라인 치마코디를 즐겨 입는 사람입니다 일자핏으로 툭 떨어지는 디자인이 은 근 맘에 드는 곳이 없더라구요 무신사 매장에서 피팅 한 번 해보고 깔별로 이번에 구매했어요 그만큼 마음에 쏙 들어 요 무신사 스탠다드 올해 제 옷장에 가장 많은 지분을 차지할 만큼 옷들이 다 취저에요,,"디자인, 매장, 물다, 사람, 옷장, 일자핏, 차지, 취저","가장, 그만큼, 근, 깔별, 디자인, 라인, 많다, 매장, 물다, 사람, 올해, 옷장, 일자핏, 즐기다, 차지, 취저, 치마 코디, 치마코디, 평소, 피팅"
총기장이 살짝 길어서 줄여야 할 듯 요 그 외엔 맘에 들어요,,"외, 줄이다, 총기장","길다, 외, 줄이다, 총기, 총기장"
