Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
너무 마음에 들어서 깔별로 샀어요 샀다가 허리 너무 커서 샀는데 엉덩이 부분 좀 작지만 괜찮아요,,"깔별, 들어서다, 부분, 엉덩이, 작, 커서, 허리","깔별, 들어서다, 부분, 엉덩이, 작, 커서, 허리"
제가 찾던 바스락치마여서 좋았구 무난하게 잘 입을 수 있었어서 좋았습니다,,"바스락, 찾다, 치마","바스락, 바스락 치마, 바스락치마, 수, 여서, 찾다, 치마"
여름 동안 정말 잘 입었어요 휘뚤마뚤 입기 좋고 시원해서 좋았습니다 베이지라 비침도 없고 다음에 다른 색으로도 사고 싶어요,,"베이지, 비침, 사고, 시원하다, 여름, 휘뚤마뚤","베이지, 비치다, 비침, 사고, 색, 색으로도, 시원하다, 싶다, 없다, 여름, 으로도, 휘뚤마뚤"
옷이 잘 늘어나는 재질이라 활동성이 진짜 좋아요,,"늘어나다, 재질, 활동","늘어나다, 성, 재질, 활동, 활동성"
구김도 잘 안 가고 질도 시원하니 정말 이 뻐요 스판 재질이어서 활동하기도 편해요," 활동,  스판","가다, 구김, 스판, 시원하다, 재질, 질도, 편하다, 활동","가다, 구김, 스판, 시원, 시원하다, 재질, 질, 질도, 편하다, 활동"
텐션 있는 재질로 편하고 예뻐요 근데 저한테는 안 어울리는 색인 거 같아 아쉬워요," 편하다,  재질","색인, 아쉽다, 어울리다, 재질, 텐션, 편하다","근데, 색감, 색인, 아쉬움, 아쉽다, 어울리다, 어울림, 재질, 테, 텐션, 편하다"
재질 좋고 잘 입고 있어요 막 비닐 같지 않고 세탁해도 그대로," 그대로,  재질","그대로, 비닐, 세탁, 재질","그대로, 비닐, 세탁, 재질"
길이가 좀 길지만 기본 디자인이라 손이 자주 가요 잘 입고 있어요," 디자인,  길이","가요, 기본, 길, 길이, 디자인, 손","가요, 기본, 길, 길이, 디자인, 손"
재질은 바시락 바시락 거리는 나일론 재질이라 착용감이 엄청 편합니다 핏도 제가 생각한 것처럼 너무 예뻐서 마음에 들어요,,"거리, 나일론, 재질, 착용, 편하다","거리, 나일론, 바시락, 재질, 착용, 처럼, 편하다, 핏"
디자인이 예뻐요 옷감도 살랑살랑해서 롱치 마인데도 이 더운 날씨에 잘 입고 다니고 있네요, 디자인,"날씨, 덥다, 디자인, 롱치, 마인, 살랑살랑, 옷감","날씨, 덥다, 디자인, 롱치, 마인, 살랑살랑, 옷감"
너무 이 뻐요 얇아서 좋습니다 활동성까지 완벽해요,,"얇다, 완벽하다, 활동","성, 얇다, 완벽하다, 활동, 활동성"
입자마자 이건 됐다 했습니다 맥시 스커트를 찾아 헤매었으나 빵 댕이 걸인 제가 입으면 너무 엉덩이가 도드라져 보이곤 했는데 입어 본 스커트 중 제일 엉덩이 부각이 덜 한 것 같슴니 다 라인 없는 속옷으로만 잘 챙겨 입으면 좋을 것 같아 요 무엇보다 코디가 너무 쉬워요 짱,,"같슴, 걸인, 도드라지다, 맥시, 부각, 속옷, 스커트, 엉덩이, 으로만, 이건, 챙기다","같슴, 걸인, 댕, 도드라지다, 돼다, 라인, 맥시, 보이다, 부각, 빵, 속옷, 쉽다, 스커트, 없다, 엉덩이, 으로만, 이건, 중, 찾다, 챙기다, 헤매다"
인데도 사이즈가 생각보다 큰 것 같아 요 재질도 시원하고 가성비 갑입니다 너무 만족해요,,"가성비, 갑, 만족하다, 사이즈, 시원하다, 재질, 크다","가성비, 갑, 만족, 만족하다, 사이즈, 시원, 시원하다, 재질, 크다"
