Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
무난한 디자인이라 아무데나 매칭해서 편하게 입으려고 구매했어요 바지 입는데 사이즈는 살짝 큰 편입니다 그래도 입을 만한 크기에 요 검정이라 아무데나 입 기 좋아서 활용도 좋아요,,"검정, 디자인, 사이즈, 편입, 편하다","검정, 기장, 데님치마, 디자인, 매칭, 바지, 사이즈, 쇼핑몰, 크기, 크다, 편입, 편하다, 활용"
허리가 좀 커요 대신 키가 큰 편인데 기장감도 적당하고 힙도 너무 불편하지 않고 딱 맞습니다 색깔은 말 그대로 딱 워시드 블랙이라 여기저기 캐주얼하게 매치하기 좋을 거 같아요,,"기장감, 매치, 불편하다, 블랙, 색깔, 크다, 키, 허리","그대로, 기장 감다, 기장감, 대신, 매치, 보통, 불편하다, 블랙, 색깔, 수선, 시드, 여기저기, 인데, 적당하다, 캐 주얼, 캐주얼, 크게, 크다, 키, 편, 허리, 힙"
허리 입는데 조금 커요 품도 조금 너무 커서 잘 안 입게 됨, 허리,"커서, 크다, 품다, 허리","살걸그렇다, 색감, 싶다, 여름, 자다, 존예탱구리, 진작, 커서, 크다, 팔이, 품다, 허리, 흑청색깔이에요"
사진이랑 똑같아 요 아무 옷이랑 입어도 잘 어울려서 잘 입고 있어요,,"똑같다, 사진, 어울리다","데일리룩, 똑같다, 사진, 어울리다, 정핏"
살 걸 그랬어요 밑단 단면 사이즈가 아쉽네요 살짝 한 느낌이에요,,"그렇다, 단면, 밑단, 사이즈, 아쉽다","M사이즈, 검정, 그렇다, 단면, 디자인, 밑단, 바지, 사이즈, 아쉽다, 이에요, 크기에요, 크다편, 편하다, 활용"
두께감은 살짝 있어요 허리 잘 잡아주고 길이는 너무 짧지도 않고 적당해요, 허리,"길이, 두께감, 잡다, 적당하다, 짧다, 허리","길이, 두께 감다, 두께감, 살걸그렇다, 색감, 싶다, 여름, 자다, 잡다, 적당하다, 존예탱구리, 진작, 짧다, 팔이, 허리, 흑청색깔이에요"
아주 좋습니다 요 좋아요 근데 허리가 좀 작음요흑,,허리,"근데, 데일리룩, 작, 정핏, 허리, 흑"
기본 흑청치마 하나쯤 가지고 싶어서 구매했습니 당 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는 데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 해서 마음에 듭니다,,"넣다, 벨트, 입하, 잡다, 허리","M사이즈, 가성비, 가지, 검정, 넣다, 듭니, 디자인, 바지, 배송, 벨트, 빠르다, 색, 실제, 애매하다, 옷감, 입하, 잡다, 청, 청 치마, 치마, 크기에요, 크다편, 편하다, 허리, 활용, 후기, 흑"
사이즈 치고는 조금 여유 있게 나온 것 같아 요 참고 반이라고 해야 할까요 반 치수 업된 느낌 과 의 중간 정도 느낌으로 보면 될 것 같아 요 길이 딱 적당하니 핏도 너무 예뻐요 휘뚜루마 뚜루 코디하기 너무 좋은 스커투 워싱도 예쁘게 빠져서 예쁩니다 일반 블랙 스커트 보다 훨씬 힙하고 여기저기 매치하기도 좋아요 재질은 스판기 거의 없이 하고 핏 잘 잡아줘서 지금 같 은 가을 계적에 입기 딱 좋네요 데일리로 제일 자주 착용하고 있어요,,"스커투, 스판기, 착용","기장감, 뚜루, 매치, 사이즈, 스커투, 스판기, 여기저기, 워시드블랙, 이라고, 일반, 적당하다, 중간, 착용, 참고, 치고는, 치수, 코디, 키, 핏, 허리, 힙"
허리 헐렁해서 좋아요 약간 스판 있는데 엄청 크게 늘어나는 편은 아닙니다, 허리,"늘어나다, 아니다, 크게, 편, 허리, 헐렁하다","늘어나다, 되다, 스판, 아니다, 자다, 커서, 크게, 크다, 편, 품다, 허리, 헐렁하다"
예뻐요 골반 부분이 타이트해서 입을 때 조금 끼는 건 어쩔 수 없지만 옷 자체는 예쁩니다 그리 구 허리가 조금 커요,,"골반, 끼다, 부분, 자체, 크다, 타이트, 허리","골반, 그리다, 끼다, 부분, 사진, 어쩔, 없다, 자체, 크다, 타이 트, 타이트, 허리"
너무 단정하지도 않으면서 약간 힙한 느낌도 나요 무탠다드 라인 바지 샀을 땐 딱 맞았는데 치마는 할랭헐랭 하네요 참고 하시면 좋을 것 같아 요 주름이 지면 강력하게 져버려서 다림질 해줘야 할 것 같긴 한 뎅 이건 제 뱃살 문제기 때문에 치마 예뿝니다 편해요,,"강력하다, 나요, 문제기, 이건, 할랭헐랭","xs살, 강력하다, 나요, 다림질, 단면, 단정하다, 라인, 문제기, 밑단, 바지, 뱃살, 버리다, 벙벙, 사이즈, 예뿝니, 이건, 지면, 치마, 편하다, 할랭헐랭"
소재가 하고 간단하게 코디하기 좋은 것 같아요,,"간단하다, 소재, 코디","간단하다, 길이, 두께감, 소재, 코디, 허리"
바지는 를 입어야 편하게 입을 수 있는 편인데 치마이기도 하고 사이즈 스펙대로라면 이 맞을 것 같아서 으로 주문했어요 이치마는 크게 입는 것보다 핏되게 입는 게 예쁘니까 허리 기장 사이즈 스펙 그대로여서 잘 맞아요 정 사이즈 입으시는 분들에겐 살짝 크게 느껴질 수도 있을 것 같아요 저는 잘 맞네요 뱃살이 있는 편이라 꽉 끼지만,,"맞다, 바지, 사이즈","그대로, 대로, 라면, 맞다, 바지, 사이즈, 수도, 스펙, 스펙 라면, 에겐, 이기도, 작다, 치마, 크게, 편하다, 핏되, 허리"
여기저기 잘 입고 있어요 신축성은 없지만 복부가 다른 사이즈 치마들에 비해 은근히 여유 있어서 밥 먹어도 안찡 김,,"먹다, 복부, 비다, 사이즈, 성은, 신축, 여기저기, 여유, 은근, 치마","가성비, 먹다, 배송, 벨트, 복부, 비다, 사이즈, 성은, 신축, 신축 성은, 없다, 여기저기, 여유, 은근, 찡, 치마, 허리"
핏도 너무 마음에 들고 편해서 좋네요 코디하기도 쉬울 거 같아요,,"기도, 쉬다, 코디, 편하다, 핏","L, M사이즈, M이라고, 가을계, 기도, 길이, 데일리, 블랙스커트, 쉬다, 스커투워싱, 스판기, 여유, 제일, 치수, 코디, 코디 기도, 톡톡하다, 편하다, 핏, 핏잘"
색감 빈티지 블랙 너무 이 뻐요 비슷한 스타일 여러 개 두고 고민햇는데 잘 선택 한 것 같아 요 해요 제 사이즈는 엠이 더 나았을 거 같아 요 차 내릴 때 좀 불편,,"고민, 내리다, 늘다, 두다, 블랙, 빈티, 선택, 스타일, 여러","고민, 나다, 내리다, 늘다, 두다, 불편, 블랙, 빈티, 사이즈, 색감, 선택, 스타일, 스판, 엠, 여러, 크게, 햇, 허리, 헐렁"
첨에 샀다가 허리 빼고 다 작아서 로 교환했어요 은 핏은 딱 좋은데 골반이 너무 껴서 앉거나 걸으면 치마가 너무 올라가서 조금 불폈했구요 하니까 기장이나 통은 좋은데 허리가 좀 커서 저는 요술단 추 달아서 입었어요 전체적으로 맘에 들어요,,"걸다, 골반, 교환, 달다, 올라가다, 작다, 허리","걸다, 골반, 교환, 기장, 끼다, 달다, 빼다, 앉다, 올라가다, 요술, 요술 단, 작다, 전체, 타이트, 피다, 허리"
저한테 딱 맞는 길이감이에요 달라붙는 느낌이 마음에 들어요,,"달라붙다, 맞다","L, M사이즈, M이라고, 가을계, 길이, 길이감, 달라붙다, 데일리, 맞다, 블랙스커트, 스커투워싱, 스판기, 여유, 이에요, 제일, 치수, 톡톡하다, 핏, 핏잘"
제 키에 적당한 치마 길이 찾기 진짜 힘든데 역시 무신사 너무 만족합니다,,"길이, 만족하다, 물다, 적당하다, 찾기, 치마, 키, 힘드다","길이, 만족하다, 물다, 스판, 적당하다, 찾기, 치마, 크게, 키, 허리, 헐렁, 힘드다"
하체이라 사이즈가 딱 맞고 허리는 좀 한 편이나 골반이 딱 맞습니다, 허리,"골반, 맞다, 사이즈, 편이, 하체, 허리","골반, 맞다, 사이즈, 타이트, 편이, 하체, 허리"
허리단면 입는데 가 라서 으로 샀는데 허리도 크고 통도 어 정쩡하게 커요 저랑 비슷하신 분들은 사도 충분할 거 같아요,,"단면, 라서, 정쩡하, 충분하다, 크다, 허리","가다, 단면, 라서, 뱃살, 분, 사도, 정쩡하, 충분하다, 치마, 크다, 통, 편하다, 허리, 허리 단면, 힙"
시중에 다른 보세 쇼핑몰에서 파는 것과 가격은 비슷한데 만 듦 새가 더 좋아서 만족했어요 라인 치마라 골반 부각되는 게 없어서 좋았습니다 다 만 라인이라 조금 펑퍼짐 합니다 이 점 알고 구매하시면 좋을 듯 합니다 너무 짧지 않은 라인 흑청 치마 찾고 계신 분들께 추천 드려요 사진은 좀 어둡게 나왔는데 실제로는 화면이랑 똑같아 요 예쁜 흑청입니다,,"라인, 사진, 쇼핑몰, 어둡다","가격, 간단, 계시다, 드리다, 똑같다, 라인, 부각, 사진, 새, 소재, 쇼핑몰, 시중, 어둡다, 찾다, 청, 추천, 치마, 코디, 팔다, 펑퍼짐, 화면, 흑"
다들 허리 부분이 작아서 골반 부분에서 낀다는 평이 많았는데 역시나 허리 부분은 딱 맞는데 입을 때 골반 부분에서 올리기가 불편해 요 근데 그 점 빼고는 가격 대비 질도 좋고 길이도 적당해요,,"골반, 길이, 대비, 리기, 부분, 불편하다, 빼다, 작다, 질도, 허리","골반, 길이, 끼다, 대비, 리기, 많다, 바지, 뱃살, 부분, 불편하다, 빼다, 사이즈, 작다, 적당하다, 질도, 치마, 평이, 허리, 허리기장"
언제나 믿고 사는 무신사입니 당 사이즈 핏 다 좋아용,,"믿다, 사이즈, 살다","무신, 믿다, 밥먹다, 복부, 사, 사이즈, 살다, 신축성, 언제나, 여유, 찡김"
키가 큰 편인데 부담스럽지 않은 길이라서 좋아요,,"길이, 라서, 부담, 키, 편","길이, 라서, 부담, 스럽지, 인데, 코디, 크다, 키, 편, 핏"
길이도 딱 알맞고 색상도 이 뻐요 단 추도 해서 불편함은 없습니다 위 아래 셋업으로 입어도 이 쁘고 따로 입어도 이 뻐용,,"길이, 불편하다, 색상, 셋업, 아래, 알맞다, 추도","길이, 따로, 불편하다, 블랙, 빈티지, 뻐용, 사이즈, 색감, 색상, 셋업, 스타일, 아래, 알맞다, 없다, 차, 추도"
기본 흑청치마 하나쯤 가지고 싶어서 구매했어요 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는 데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 해서 마음에 듭니다,,"넣다, 벨트, 입하, 치마, 허리","L, M, 가성비, 가지, 골반, 기장, 넣다, 듭니, 배송, 벨트, 빠르다, 색, 실제, 애매하다, 옷감, 요술단추, 입하, 잡다, 청, 청 치마, 치마, 통, 핏, 허리, 후기, 흑"
기본 흑청치마 하나쯤 가지고 싶어서 구매했습니 당 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는 데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 해서 마음에 듭니다,,"넣다, 벨트, 입하, 잡다, 허리","가성비, 가지, 길이감, 넣다, 달라붙다, 듭니, 배송, 벨트, 빠르다, 색, 실제, 애매하다, 옷감, 입하, 잡다, 청, 청 치마, 치마, 허리, 후기, 흑"
처음에 로 샀다가 작을 것 같아서 취소했는데 그 몇 시간 사이에 벌써 발송이 완료되어서 결국 반품비 내고 다시 샀어요 그만큼 배송이 완전 완전 빨라요 치마는 베이직 한 흑청 스커트에 용 휘뚤마뚤 여기저기 다 잘 어울려서 좋아요 저는 골반 엉덩이 허벅지가 있는 편인데 사이즈가 딱 맞았어요 는 아예 꽉 껴서 못 입는 수준이었구요 길이에 비해서 허리나 엉덩이가 타 이트하게 나왔으니 참고하세요 재질도 하고 완전 한 여름 아니고서는 사 계절 입을 수 있을 것 같습니 당 잘 샀어요,,"발송, 벌써, 엉덩이, 취소, 허벅지, 휘뚤마뚤","골반, 그만큼, 되어다, 물다, 반품, 발송, 배송, 벌써, 비, 수준, 어울리다, 엉덩이, 여기저기, 완료, 참고, 취소, 치마길이, 키, 허벅지, 휘뚤마뚤"
사진에 있는 니트와 스커트가 무신사 스탠다드에서 첫 구매한 상품입니다 패션 좋아하는 지인 이 기본템은 무신사 스탠다드가 가격 대비 좋다고 해서 구매했었는데 진짜 좋네요 앞으로 자주 구매할 거 같습니다,,"니트, 사진, 상품, 스커트, 스탠다드, 좋아하다, 패션","가격, 골반, 니트, 대비, 물다, 사진, 상품, 스커트, 스탠다드, 좋아하다, 지인, 패션, 하체통통, 허리"
기장이 짧은 것 같아서 걱정했는데 딱 적당해 요 인데 부담 없이 입습니다 허리는 좀 크긴 한데 데님 치마는 너무 딱 맞으면 불편해서 그냥 하게 입을 라구요 진짜 기본템으로 딱이에요 핏도 딱 좋아요,,"걱정, 기장, 부담, 불편하다, 적당하다, 치마, 크다","걱정, 기장, 길이감, 달라붙다, 데님, 딱이다, 라구요, 부담, 불편하다, 적당하다, 짧다, 치마, 크다, 핏, 허리"
허리는 큰데 골반에서 걸려서 입 기 조금 불편하지만 옷 핏이 진짜 옙뻐 요인생 청치마 될 것 같아 요 다들 무텐 다드 하는 이유가 있더라고요 불편한 거 감안하고 또 살 의 향 매우 있읍니다,,"감안, 걸리다, 골반, 불편하다, 옙뻐, 이유, 인생, 크다, 허리","감안, 걸리다, 골반, 무텐, 물다, 불편하다, 옙뻐, 읍니, 이유, 인생, 청 치마, 치마길이, 크다, 키, 하고, 허리"
스몰샀는데 생각보다 하게 잘 맞았어요 역시 데님 종류는 무신사가 최고인 듯해요 근데 흰 가방이랑 들었는데 약간 물 빠짐이 있나봐 여 가방이 이염됫어요 혹시 모르니 조심히 입는 게 좋을 것 같습니당,,"가방, 니당다, 모르다, 스몰, 이염, 조심, 종류","가방, 골반, 니당다, 됫, 모르다, 사가, 스몰, 이염, 조심, 종류, 최고, 하체통통, 허리, 희다, 히"
재질도 좋고 색감도 예뻐요 타이트하게 맞는데 약간 짧지만 입으면 너무 예뻐요,,"맞다, 색감, 재질, 짧다, 타이트","m, s, 맞다, 색감, 신분, 재질, 짧다, 타이 트, 타이트, 통, 허리, 허리단면"
치마 너무 맘에 들어 요 스판끼가 살짝 있어서 활동하기 너무 편하고 길이도 짧지 않아 요 키가 작은 편인데 딱 좋았어요 다만 허리가 좀 저한테는 커서 앞 버클이랑 지퍼 부분이 울더라고요 그래도 넘 마음에 들고 만족합니다 키 작으신 분들 너무 짧지도 길지도 않은 딱 적당한 길이니 믿고 사세요,,"길이, 버클, 스판끼, 울다, 편하다, 활동","A라인, 길이, 만족하다, 믿다, 버클, 분들, 스판끼, 울다, 작다, 적당하다, 지퍼, 짧다, 치마, 테, 펑퍼짐, 편하다, 허리, 활동, 흑, 흑청, 흑청A라인, 흑청A라인치마, 흑청치마, 흑청치마A라인"
허리가 조금 큰데 그만큼 통이 커서 굵은 다리 커버되는 듯, 허리,"굵다, 그만큼, 다리, 커서, 크다, 통, 허리","가격, 골반, 굵다, 그만큼, 길이, 다리, 질, 커버, 커버 되다, 커서, 크다, 통, 허리"
재질이 해서 좋아요 사이즈도 적당한 거 같습니다,,"사이즈, 재질, 적당하다","물다, 사이즈, 재질, 적당하다, 핏"
다른 후기들 보고 제 사이즈에는 이 맞을 거 같아서 샀는데 허리가 좀 크네요 길이감이나 품질은 완전 좋아요 허리가 큰 대신 두꺼운 옷 넣어서 입 기 좋네요,,"대신, 두껍다, 맞다, 보고, 크다, 품질, 허리, 후기","길, 길이, 길이감, 넣다, 대신, 두껍다, 맞다, 보고, 부담스럽지, 사이즈, 에는, 크다, 키, 품질, 허리, 후기"
편하게 입 기 좋아용 기준 허리가 조금 크긴 해용,,"기준, 크다, 편하다, 허리","기준, 길이, 단추, 색상, 셋업, 위아래, 크다, 편하다, 허리"
골반이 작은 편이여서 딱 맞는 거 찾기 힘든데 처음 입었을 때 아작은 가하고서 입었고 반품해야 하나 했어요 입을 때 골반에서 조금 힘든가 싶어서 요 허리는 여 유로운데 골반에서 좀 그런 것 같아서 요 근데 다시 입어보니 딱 맞는 치마이고 레깅스 입고도 잘 입었습니 당 허리가 아닌 골반에 맞춰서 사 세용 무탠다드는 있어서 좋고 착한 가격에 사 계절 입 기 좋고 길이 감도 딱이 에용,,"가하다, 골반, 레깅스, 반품, 허리","가성비, 가하다, 골반, 기본흑청치마, 레깅스, 반품, 배송, 벨트, 색, 세용, 아작, 옷감, 울다, 유로, 입어보다, 작다, 찾기, 치마, 편이, 핏, 허리, 힘드다"
오랜만에 입어보는 데님 스커트네요 입고 워커 신으면 이 뻐요,,"데님, 스커트, 신다, 워커, 입어보다","가성비, 데님, 배송, 벨트, 스커트, 신다, 오랜, 워커, 입어보다, 허리"
뱃살 대마왕이라서 걱정했는데 좀 힘들긴 하지만 그래도 들어가요 살 조금만 더 빼면 편하게 입을 수 있을 듯해요,,"걱정, 들어가다, 마왕, 빼다, 편하다, 힘들다","xs, 걱정, 골반, 대, 들어가다, 마왕, 뱃살, 베이직, 빼다, 사계절, 스커트, 엉덩이, 자다, 재질, 톡톡, 편하다, 한여름, 허벅지, 휘뚤마뚤, 흑청, 힘들다"
옷 리뷰 한 번에 쓰려고 착장이 이 상한데 딱 붙게 작게 입는 게 핏이 더 예뻤을 거 같아 요 한 사이즈 작게 으로 살 걸 그랬어요 치마 자체는 좋아요,,"리뷰, 붙다, 사이즈, 상한, 쓰다, 자체, 작다, 치마","가격, 그렇다, 니트, 리뷰, 물다, 번, 붙다, 사이즈, 상한, 스커트, 스탠다드, 쓰다, 자체, 작다, 장이, 착, 치마, 핏"
지금까지 무신사에서 주문하면서 이런 적은 처음이라 당황스럽고 합니다 월요일까지 도착한다고 했는데 일 한 장소에 택배가 머물러 있다가 목요일에서야 받았어요 그리고 포장은 마치 누군가 잡아 뜯은 거 처럼 뜯겨져 있었어요,,"뜯기다, 뜯다, 머물다, 목요일, 에서야, 장소, 처음, 택배, 포장","가성비, 누군가, 당황, 당황 스럽다, 도착, 뜯기다, 뜯다, 머물다, 목요일, 배송, 벨트, 사, 스럽다, 에서야, 월요일, 이렇다, 장소, 적다, 주문, 지금, 처음, 택배, 포장, 허리"
첫 구매라 저렴하게 구입했는데 너무너무 이뿌고 싸이즈도 딱 이어라구 요 색도 너무 이 뻐서 너무 맘에 들었어요 무신사 제품이 고퀄이라고 생각했어요 가성비 좋아요,,"가성비, 색도, 싸이즈, 이라고, 저렴하다, 제품","xs, 가성비, 골반, 구, 물다, 베이직, 사계절, 색도, 스커트, 싸이, 싸이즈, 엉덩이, 이라고, 이뿌다, 자다, 재질, 저렴하다, 제품, 퀄, 톡톡, 한여름, 허벅지, 휘뚤마뚤, 흑청"
생각했던 것보단 짧은 것 같았는데 입어보니 괜찮았어 용 예뻐요,,"입어보다, 짧다","가격, 니트, 물다, 보단, 스커트, 스탠다드, 입어보다, 짧다"
딱 원하던 기장입니다 너무 짧지도 길지도 않아서 휘뚜루마 뚜루 잘 입고 다닐 수 있을 것 같아 요 역시 무탠다드 강추합니당,,"기장, 원하다, 짧다","강추, 걱정, 기본, 기장, 데님, 뚜루, 부담, 원하다, 적당, 짧다, 치마, 크다, 핏, 허리, 휘뚜루, 휘뚜루 마"
배송이 빠른 치마가 필요해서 구매했어요 요즘 살이 쪄서 맞는 치마가 없어서 스트레스였는데 사이즈가 꽉 끼지 않고 쑥 들어가더라고요 오랜만에 치마 입는데 힘들지 않았습니다 근데 이게 앉고 치마가 올라가는 일이 반복되면서 가 주름이 좀 생기더라고요 근데 검은 색이라 크게 티가 나 진 않고 저만 신경 쓰이는 정도 입니다 사진에선 상의 가 좀 내려와 있어서 짧아 보 일 수 있지만 길이도 무릎 조금 위로 적당하고 기 본템으로 검정 치마는 필수잖아요 이 거 꼭 사세요,,"검다, 사진, 에선","가다, 검다, 검정, 골반, 길이, 들어가다, 무릎, 무텐, 반복, 빠르다, 사이즈, 사진, 살이, 상의, 생기다, 스트레스, 신경, 에선, 위로, 저만, 짧다, 청치마, 치마, 피다, 필요하다, 핏, 허리, 힘들다"
제가 원했던 기본 흑청치마 그 자체입니다 특별한 건 없지만 어디에나 잘 어울리게 입을 수 있을 거 같아 요 길이도 기준으로 너무 짧지 않아서 좋았어요 기본 흑청치마 구하시는 분들에게 추천합니다,,"구, 기준, 길이, 어울리다, 원하다, 자체, 짧다, 추천, 치마, 특별하다","가방, 구, 기본, 기준, 길이, 널널, 데님, 분, 스몰, 어울리다, 원하다, 이염, 자체, 짧다, 청, 청 치마, 추천, 치마, 특별하다, 흑"
딱 제가 원하던 색상이였어요 역시 무신사에서 치마 제일 많이 샀는데 만족스러워요 치마 길이도 제 키에 적당하게 짧아서 이 뻐요,,"길이, 만족스럽다, 원하다, 적당하다, 짧다, 키","길이, 만족스럽다, 무신, 사, 색감, 색상, 원하다, 재질, 적당하다, 제일, 짧다, 치마, 키, 타이트"
핏도 예쁘고 사이즈도 잘 맞아요 배송 빠르고 퀄리티도 가격 대비 너무 좋아요,,"가격, 대비, 배송, 빠르다, 사이즈, 퀄리티, 핏","가격, 길이, 대비, 맞다, 믿다, 배송, 빠르다, 사이즈, 스판끼, 지퍼, 치마, 퀄리티, 키, 핏, 허리, 활동"
너무 이 뻐서 자주 입는 치마에 여 색깔이 어떤 옷에 입어도 잘 어울려요,,"색깔, 어떻다, 어울리다, 치마","굵다, 색깔, 어떻다, 어울리다, 치마, 통, 허리"
후기에 크 다그래서 로 샀다가 사이즈로 교환했어요 가 크다고 하신 분들은 진짜 엄청 마르신 분들 같아 요 저랑 스펙 비슷한 분들은 꼭 로 사세요 조금 크긴 하지만 편하게 입을 수 있어서 잘 입고 다닐 거 같아요,,"교환, 마르다, 분들, 사이즈, 크다","가다, 교환, 다그, 다그 래서, 래서, 마르다, 분, 분들, 사이즈, 스펙, 재질, 크다, 편하다, 후기"
핏도 괜찮고 색깔도 맘에 듬 고민한다면 바로 사십쇼,,"고민, 색깔, 쇼, 핏","고민, 길이감, 두껍다, 사십, 사이즈, 색깔, 쇼, 품질, 핏, 허리"
만족스러운 사이즈와 모양이에요 허리는 쬐 금 큰 편이 긴 한데 하게 입을 수 있어서 오히려 좋아요,,"만족스럽다, 사이즈, 편이, 허리","만족스럽다, 모양, 사이즈, 이에요, 쬐다, 크기, 크다, 편이, 편하다, 허리"
기장 적당하고 스판끼 있어서 편하게 입을 수 있어요 데일리템 될 듯 다른 색상도 사려 구요,,"기장, 데일리, 사려, 색상, 스판끼, 적당하다, 편하다","XS, 골반, 구요, 기장, 길이감, 데일리, 레깅스, 사려, 색상, 스판끼, 일리, 적당하다, 편하다, 허리"
허리 작은 사이즈 너무 좋아요 이 뻐요 길이도 딱 좋고 여름 가을까지 쭉 입겠어요, 사이즈,"가을, 길이, 사이즈, 여름, 작다, 허리","가을, 길이, 길이감, 두껍다, 사이즈, 여름, 작다, 품질, 허리"
무텐 다드 긴 청치마도 같은 사이즈로 구매했는데 이거는 그거보다 하리가 좀 작아 요 핏 예쁘고 길이도 적당해요,,"그거, 길이, 무텐, 사이즈, 작다, 적당하다, 치마, 하리","그거, 길이, 무텐, 사이즈, 작다, 적당하다, 청, 청 치마, 치마, 크기, 편하다, 하리, 허리"
