Review,common_keywords_all,common_keywords_3_plus,all_keywords_combined
비침이 있어서 속 치마랑 같이 입었더니 괜찮았어요 허리도 너무 꽉 끼지 않고 적당히 잡아줘서 좋아요, 허리,"잡다, 적당하다, 치마, 허리","꽉, 끼, 끼지, 비치다, 비침, 잡다, 적당하다, 지, 치마, 허리"
다른 사이트보다 기 장 길어서 좋아요 근데 목 부분이 쪼끔 해요," 쪼끔,  부분","부분, 사이트, 쪼끔","근데, 목, 부분, 사이트, 쪼끔"
허리랑 배는 한데 어깨랑 가슴이 껴용 궁뎅이 도 껴서 걸으면 올라가서 미니 기장이 애초에 어깨 작은 거 알고 사 서 괜찮구요 라인은 진짜 예뻐용 다리 사이 비치는 것도 생각보다 심하지 않네요,,"궁뎅, 기장, 다리, 라인, 미니, 비치다, 심하다, 어깨, 올라가다, 허리","가슴, 걸다, 궁뎅, 기장, 끼다, 다리, 라인, 미니, 배, 배다, 비치다, 비침, 서다, 심하다, 애초, 어깨, 올라가다, 허리"
시원하고 예뻐요 밝은 데서는 다리가 좀 비치긴 하는데 그래도 예쁘고 편해서 마음에 들어 요 여름에 옷 입기 귀찮을 때 딱 좋을 것 같아 요 길이도 너무 짧지 않아서 좋아요,,"귀찮다, 길이, 다리, 밝다, 비치다, 서다, 시원하다, 여름, 짧다, 편하다","귀찮다, 길이, 다리, 밝다, 비치다, 서다, 시원하다, 여름, 짧다, 편하다"
블랙 사고 맘에 들어서 네이비도 샀어요 블랙은 네이비는 샀어요 사진 비교해 보세요," 사진,  네이비","네이비, 들어서다, 블랙, 비교, 사고, 사진","네이비, 들어서다, 블랙, 비교, 사고, 사진"
매장에서 입어보고 집으로 배송했는데 시원한 소재에 치마가 너무 짧지 않아서 좋아요," 치마,  입어보다,  시원하다","매장, 배송, 소재, 시원하다, 입어보다, 집, 짧다, 치마","매장, 배송, 소재, 시원하다, 입어보다, 집, 짧다, 치마"
핏이 너무 깔끔하고 천이 시원한 천이라서 여름에 너무 잘 입을 거 같아요, 여름,"깔끔하다, 라서, 시원하다, 여름, 천이, 핏","깔끔하다, 깔다끄다, 라서, 시원, 시원하다, 여름, 자다, 천, 천이, 핏"
길이 재질 핏 모두 만족합니다 키가 큰 편이라 걱정했는데 딱 적당했어요 비침이 좀 있어서 속 바지나 속 치마는 꼭 입어줘야 할 것 같아요, 치마,"걱정, 길이, 만족하다, 바지, 비침, 재질, 적당하다, 치마, 키, 편이","걱정, 길이, 만족하다, 바지, 비치다, 비침, 속, 재질, 적당, 적당하다, 치마, 크다, 키, 편이, 핏"
편하게 입으려고 산 건데 이 핏은 더 이 뻤을 꺼 같아 요 그래도 믿고 사는 무탠다드, 살다,"건데, 믿다, 살다, 편하다, 핏","건데, 끄다, 믿다, 뻔, 뻤, 살다, 편하다, 핏"
생각보다 꽤 기장이 길어요 인데 딱 무릎 위로 오는 길이었어요 저는 더 짧은 게 예쁠 것 같아서 수선해 입으려고 요 핏은 정말 예뻤습니다 다 만 옷이 정말 정말 정말 얇아서 자연광이나 조명 밑에서 다리 실루엣 다 비쳐 요 속 바지 필수인 듯,,"기장, 다리, 무릎, 밑, 바지, 수선하다, 얇다, 오다, 위로, 자연, 조명, 짧다, 필수","광, 기장, 길, 꽤, 다리, 무릎, 밑, 바지, 비치다, 속, 수선하다, 실루엣, 얇다, 오다, 위로, 이나, 인데, 자연, 자연 광, 자연광이나, 조명, 짧다, 필수, 핏"
허리가 좀 크긴 하지만 핏은 전체적으로 마음에 들어 요 가성비 좋은 옷입니다 근데 치명적인 단점은 얇아서 속옷이 비칩니다," 크다,  단점","가성비, 단점, 비치다, 속옷, 얇다, 전체, 치명, 크다, 허리","가성비, 단점, 비치다, 비침, 속옷, 얇다, 전체, 치명, 크다, 핏, 허리"
여름에 휘뚜루 마뜌루 잘 입을 것 같아 요 얇아서 시원해요 근데 입고 벗을 때 빡세요 시켰으면 못 입을 뻔 햤네 휴, 얇다,"근데, 벗, 빡세, 시원하다, 얇다, 여름, 햤, 휘뚜루","근데, 마뜌루, 못, 벗, 빡세, 뻔, 시원, 시원하다, 얇다, 여름, 햤, 휘뚜루"
핏도 예쁘고 굉장히 마음에 들었어요 여름에 꾸안 꾸 스타일로 입 기 좋은 것 같아 요 가성비도 좋습니다 추천해요," 여름,  가성비,  스타일","가성비, 굉장하다, 꾸다, 스타일, 여름, 추천, 핏","가성비, 굉장하다, 꾸다, 스타일, 여름, 추천, 핏"
인쇼에 비슷한 제품들은 모두 짧고 허리 라인 끈달린 거라 사기가 싫었는데 무신사 껀 허리라인 살짝 들어가고 길이부터 너무 마음에 들어 요 모든 게 다 만족합니다 고민하면 시간 아깝습니다 그냥 사시 효 조금만 더 길었으면 깔별로 다샀는데 그래도 큰 키에 만족합니다 꾸안 꾸 삽 가능입니다,,"가능, 고민, 길이, 달리다, 라인, 물다, 사기, 사시, 인쇼, 짧다, 허리","가능, 고민, 길다, 길이, 깔별, 꾸다, 끈, 끈달리다, 달리다, 들어가다, 라인, 만족, 만족하다, 모든, 물다, 사기, 사시, 삽, 아깝다, 인쇼, 제품, 짧다, 키, 허리, 허리 라인, 허리라인, 효"
휘뚜루 마뚜루 가성비 짱이네요 이런 브랜드 원피스 폴랑 라테 있는데 그것들보다 핏이 훨씬 이 쁘고 시 원합니다," 원하다,  휘뚜루","가성비, 라테, 브랜드, 원피스, 원하다, 이렇다, 짱, 폴, 핏, 휘뚜루","가성비, 그것, 라테, 마뚜루, 브랜드, 시, 원피스, 원하다, 이렇다, 짱, 폴, 핏, 휘뚜루"
사이즈와 사이즈 중 뭘 사야 할지 고민 끝에 사이즈 구매했는데 잘 맞아요 앉으면 좀 짧긴 하지만 전체적으로 만족합니당," 전체,  짧다","고민, 만족하다, 맞다, 사이즈, 앉다, 전체, 짧다","고민, 끝, 만족하다, 맞다, 뭘, 사이즈, 앉다, 자다, 전체, 중, 짧다"
예뻐용 근데 다리 쪽 살짝 비치네요 이너 잘 챙겨 입어야 할 듯,,"다리, 비치다, 이너, 챙기다","근데, 다리, 비치다, 비침, 이너, 챙기다"
피케 원피스 사고 싶어서 브랜드 랑 인 쇼 여기저기 보다 가 무신사에서 겟 근데 생각보다 넘 만족 얇긴 한데 핏하게 잡아줘서 예뻐용 색도 네이비라 넘 예쁘고 어깨가 좀 딱 맞긴 하는데 그래도 추천입니당,,"네이비, 만족, 브랜드, 사고, 색도, 싶다, 얇다, 어깨, 여기저기, 원피스, 잡다, 추천, 피케, 핏하","가다, 겟, 넘다, 네이비, 만족, 맞다, 무신, 무신사, 브랜드, 사, 사고, 색도, 쇼, 싶다, 얇다, 어깨, 여기저기, 원피스, 잡다, 추천, 피케, 핏하"
잘 입고 있어요 이 쁘고 상큼해 보이네요 허리 라인이 살짝 들어가서 날씬해 보여 요 대부분은 만족하는데 다른 분들 말처럼 비침이 있어요 밝은 곳 가면 옷 안의 다리가 비침 길이도 좋긴 한데 제가 키가 커서 살짝 더 길면 더 잘 입을 것 같아요," 길다,  만족하다","가면, 길다, 길이, 날씬하다, 대부분, 들어가다, 라인, 만족하다, 밝다, 보이다, 비침, 상큼, 커서, 키","가면, 곳, 길다, 길이, 날씬하다, 다리, 대부분, 들어가다, 라인, 만족하다, 말, 말처럼, 밝다, 보이다, 분들, 비치다, 비침, 상큼, 자다, 커서, 키, 허리"
원하는 가격대 원하는 색상 원하는 핏감 모두 만족, 핏감,"가격, 만족, 색상, 원하다, 핏감","가격, 가격대, 대, 만족, 색상, 원하다, 핏감"
여행가서도 잘 입고 평소에도 너무 잘 입고 있습니다 핏이 예쁨,,"서도, 평소, 핏","서도, 여행가, 여행가 서도, 여행가서도, 자다, 평소, 핏"
살 되어서 처음으로 입고 싶은 원피스 사본 건데 너무너무 만족하면서 잘 입고 있습니다 주변 사람들은 대 중후반으로 보인다고 하지만 그래도 저는 굿 초이스라고 생각합니다, 중후,"건데, 대다, 보이다, 사람, 중후, 처음, 초이스","건데, 굿, 대다, 되어다, 라고, 만족, 만족하다, 보이다, 사람, 사본, 살, 원피스, 주변, 중후, 처음, 초이스"
허리라인 잡아줘서 좋슴 등 배에 힘주고 다녀 요 속 바지 입으세요," 힘주다,  바지","라인, 바지, 배, 잡다, 좋슴, 허리, 힘주다","라인, 바지, 배, 속, 잡다, 좋슴, 허리, 허리 라인, 허리라인, 힘주다"
길이가 짧지 않아서 좋고 가성비로 입기 좋은 것 같아요, 짧다,"가성비, 길이, 짧다","가성비, 길이, 짧다"
짧을 거 알고 샀지만 대 박 짧음 어깨선이랑 가슴 딱 맞고 배 부분 치마는 약간 라인으로 떨어짐," 가슴,  치마,  짧다","가슴, 떨어지다, 라인, 맞다, 부분, 짧다, 치마","가슴, 대다, 떨어지다, 라인, 맞다, 배, 부분, 선, 알, 어깨, 어깨 선, 어깨선, 짧다, 치마"
사이즈 한 사이즈 더 작게 구매하는 게 예뻤을 것 같지만 그냥 하게 입는 것도 나쁘지 않아 교환하지 않았어요 생각보다 얇고 비침이 있어 속 치마를 입고 입었습니다," 교환,  작다","교환, 나쁘다, 비침, 사이즈, 얇다, 작다, 치마","교환, 나쁘다, 비치다, 비침, 사이즈, 얇다, 작다, 치마"
상의가 생각보다 타이트하고 소재도 좀 얇아요 시원하긴 할 거 같아요," 소재,  타이트","상의, 소재, 시원하다, 얇다, 타이트","상의, 소재, 시원, 시원하다, 얇다, 타이트, 하고"
약간 요런 너낌 길이 참거하세용 예쁘게 짧아요 그래서 속 바지는 필수입니당," 길이,  짧다,  바지","길이, 낌, 바지, 요런, 짧다, 차다, 필수","길이, 낌, 바지, 속, 요런, 짧다, 차다, 필수"
꾸안꾸로 너무 좋아요 하지 않고 확실히 시원한 듯, 시원하다,"꾸안꾸, 시원하다, 확실하다","꾸다 꾸다, 꾸안꾸, 시원하다, 확실하다"
이 뻐요 기본 아이템으로 너무 맘에 들어 요 네이비 색도 진해서 좋습니다," 색도,  기본,  네이비","기본, 네이비, 색도, 아이템, 진하다","기본, 네이비, 색도, 아이템, 진하다"
길이가 딱이네요 너무 짧지도 길지도 않는 활동성 좋아요 바디 쉐입도 딱 예쁘게 떨어지는 것 같아요, 바디,"길이, 딱이다, 떨어지다, 바디, 쉐입, 짧다, 활동","길이, 딱이다, 떨어지다, 바디, 쉐입, 짧다, 활동, 활동성"
키가 큰 편인데 생각보다 안 짧아서 좋았어 용 예쁩니당, 짧다,"짧다, 키","인데, 짧다, 크다, 키, 편"
역시 무탠다드는 가성비 최고네요 평범한 체격이 신 분들은 추천드립니당," 평범하다,  가성비","가성비, 드리다, 분, 체격, 최고, 추천, 평범하다","가성비, 드리다, 분, 신, 체격, 최고, 추천, 추천 드리다, 평범하다"
에 인데 기장도 딱이 고 적당히 피트 되며 가볍고 편해요 배짤 좀 더 빼고 입으면 더 이 쁠 것 같아요, 빼다,"가볍다, 기장, 딱이다, 배, 빼다, 인데, 적당하다, 편하다, 피트","가볍다, 기장, 딱이다, 배, 배짤, 빼다, 쁠, 인데, 적당하다, 짤, 편하다, 피트"
생각보다 많이 두껍지 않아 엄청 더운 날씨에 입어도 나쁘지 않은 재질이에 요 네이비 색상이 적당히 선명해서 색이 바래보이거나 하지는 않아 좋아요 가슴 쪽 단추 채우는 부분이 적당히 텐션이 좋아서 안쪽이 보일 염려가 없어요 다만 조금 비치는 게 있네요,,"날씨, 두껍다, 보이다, 적당하다, 텐션","가슴, 날씨, 단추, 덥다, 두껍다, 보이다, 부분, 비치다, 색, 색상, 선명하다, 안쪽, 염려, 재질, 적당하다, 채우다, 텐션"
살짝 비쳐 요 하지만 핏이 너무 맘에 들어서 올 여름 교복템이 에 용 얇아서 금방 마르고 좋아유," 들어서다,  금방,  비치다,  마르고","교복, 금방, 들어서다, 마르고, 비치다, 아유, 얇다, 여름, 오다, 핏","교복, 금방, 들어서다, 마르고, 비치다, 아유, 얇다, 여름, 오다, 핏"
피케 원단이 해서 속옷 라인이 드러나 지 않는 게 좋고 너무 딱 달라붙지 않아 단정하게 입을 수 있습니다 기장도 합니다," 기장,  드러나다","기장, 단정하다, 달라붙다, 드러나다, 라인, 속옷, 원단, 피케","기장, 단정, 단정하다, 달라붙다, 드러나다, 라인, 속옷, 원단, 지다, 피케"
고민하다가 했는데 잘한 거 같아 요 군살이 다 커버되지는 않지만 편하고 예쁘게 입을 수 있슴니다,,"고민, 군살, 있슴니, 자다, 커버, 편하다","고민, 군살, 있슴니, 자다, 커버, 커버 되다, 편하다"
허리가 들어가서 라인이 살아요 다만 기장이 조금 길어요, 라인,"기장, 들어가다, 라인, 살다, 허리","기장, 들어가다, 라인, 살다, 허리"
작년에 산 블랙 있는데 승마 살골 반쪽 살이 좀 부각돼서 네이비는 로 샀는데 전체적으로 커서 편하긴 한데 핏은 이 더 예쁘네요 첫 번째 사진이 네이비 두 번째가 블랙 교환하기 귀찮아서 그냥 입으려구요 그리고 네이비가 좀 진해서 굳이 색상 두 개 다 안 사도 될 거 같아요, 살골,"교환, 구, 귀찮다, 네이비, 반쪽, 블랙, 사진, 살골, 살이, 색상, 승마, 전체, 커서","개, 교환, 구, 굳이, 귀찮다, 네이비, 돼다, 되다, 반쪽, 부각, 블랙, 사, 사도, 사진, 살, 살골, 살이, 색상, 승마, 작년, 전체, 진하다, 커서, 편, 편하다, 핏"
사이즈도 여유 있고 기장도 딱 여유 있어서 좋았어요 몸에 붙지도 않고 재질도 시원해서 한 여름까지 너무 잘 입을 고 같아용," 기장,  재질","기장, 몸, 붙다, 사이즈, 시원하다, 여름, 여유, 재질","기장, 몸, 붙다, 사이즈, 시원, 시원하다, 여름, 여유, 자다, 재질"
길이가 너무 짧지 않아서 좋아요 면도 더운 면 아니어서 시원하게 입을 수 있겠네요," 길이,  짧다,  덥다","길이, 덥다, 면도, 시원하다, 아니다, 짧다","길이, 덥다, 면도, 수, 시원하다, 아니다, 짧다"
생각보다 하게 커요 사도 신축성 좋아서 잘 맞을 듯," 크다,  사도","맞다, 사도, 신축, 크다","맞다, 사도, 성, 신축, 신축성, 자다, 크다"
강아지랑 산책 갈 때나 동네 잠깐 나갈 때 편하게 입고 다녀 요 예뻐용," 동네,  편하다","강아지, 동네, 산책, 편하다","갈다, 강아지, 동네, 산책, 편하다"
다른 후기들 보고 타이트하게 입 기 싫어서 스몰로 했더니 딱 편하게 입 기 좋아요 소재 확인은 제대로 안 했는데 그렇게 덥지 않아서 한 여름에도 입 기 좋아요," 스몰,  제대로,  후기","그렇게, 덥다, 소재, 스몰, 싫다, 여름, 제대로, 타이트, 편하다, 확인, 후기","그렇게, 덥다, 보고, 소재, 스몰, 싫다, 여름, 제대로, 타이 트, 타이트, 편하다, 확인, 후기"
편하고 땀 흡수도 빨라서 여름 교복템으로 입고 다니고 있어요 길이도 짧지 않아서 키 큰 분들한테도 추천 드려요, 길이,"교복, 길이, 드리다, 라서, 여름, 짧다, 추천, 크다, 편하다, 흡수","교복, 길이, 드리다, 땀, 라서, 분, 분들, 여름, 짧다, 추천, 크다, 키, 편하다, 흡수"
얇긴 한데 엄청 비치는 느낌은 아니라 속 바지 입고 입으면 괜찮고 허리 라인 살짝 잡아줘서 죠습니다 다 만 허리 옆 라인은 잡아주는 데 앞뒤로는 잡아주는 라인이 없어서 옆에서 보면 약간 뜨긴 하는데 길이도 적당하고 괜찮아 여, 라인,"길이, 라인, 비치다, 아니다, 앞뒤, 옆, 잡다, 적당하다, 허리","길이, 라인, 로는, 바지, 비치다, 비침, 습니, 아니다, 앞뒤, 얇다, 옆, 잡다, 적당, 적당하다, 죠습니, 허리"
키 한테 사이즈 적당하니 딱 맞는 듯해 여,,"맞다, 사이즈, 적당하다","맞다, 사이즈, 적당하다, 키"
너무 짧지 않아서 좋아요 에 무릎 약간 위로 떨어져서 부담 없습니다," 무릎,  짧다","떨어지다, 무릎, 부담, 없다, 위로, 짧다","떨어지다, 무릎, 부담, 없다, 위로, 짧다"
원피스 갖고 싶었는데 무신사 스탠다드가 가격도 괜찮고 후기도 좋아 구매했어요 비침이 약간 있지만 만족해요, 스탠다드,"가격, 만족하다, 물다, 비침, 스탠다드, 원피스, 후기","가격, 갖다, 만족하다, 물다, 비치다, 비침, 스탠다드, 싶다, 원피스, 후기"
색감도 적당하고 원피스 길이가 적당해서 좋아요 완전 기본템이라 여름에 입 기 좋을 것 같아요, 원피스,"길이, 색감, 여름, 원피스, 적당하다","기본, 길이, 색감, 여름, 원피스, 적당, 적당하다"
사이즈 작으려나 너무 핏되어 보기 싫을까 고민하며 시켰는데 군살 잘 커버해주고 적당히 핏되어 기 분 좋네요 상체가 더 튼실한 체형인데 비교적 잘 가려주는 것 같아 요 살을 빼면 더 예쁘겠죠, 튼실하다,"가다, 군살, 보기, 비교, 사이즈, 상체, 싫다, 작다, 적당하다, 체형, 튼실하다","가다, 고민, 군살, 보기, 분, 비교, 빼다, 사이즈, 살, 상체, 싫다, 인데, 자다, 작다, 적당하다, 체형, 체형인데, 커버, 커버 해주다, 커버해주다, 튼실하다, 핏되어, 해주다"
허리가 길어서 샀더니 딱 좋아요 비치긴 한데 색이 네이비라 속옷 색이 무슨 색인지까진 보이진 않아요, 비치다,"네이비, 보이다, 비치다, 색, 속옷, 허리","길다, 까진, 네이비, 보이다, 비치다, 색, 속옷, 인지, 허리"
키가 큰데도 적당한 길이라서 더 이 뻤어요 키크 신 분들 잡입을 거 같습니다," 적당하다,  크다,  길이","길이, 라서, 분들, 뻤어, 잡입, 적당하다, 크다, 키, 키크","길이, 라서, 분들, 뻤어, 신, 잡입, 적당하다, 크다, 키, 키크"
너무 이 쁨 그런데 조금 길어서 한 단 줄였어요 더 슬림해 보이고 재질도 좋아서 오래 입을 것 같아요, 보이,"보이, 슬림해, 재질, 줄이다","보이, 쁨, 슬림해, 오래, 재질, 줄이다"
길이도 딱 맞고 아주 맘에 듭니 당 여름에 잘 입고 다녔어요,,"길이, 듭, 맞다, 여름","길이, 듭, 맞다, 여름"
그렇게 시원한 재질은 아니지만 예뻐서 만족해요,,"만족하다, 시원하다, 아니다, 재질","그렇게, 만족, 만족하다, 시원하다, 아니다, 재질"
너무 예뻐요핏해서 날씬해 보이구 얇아서 시원해요,,"날씬하다, 보이다, 시원하다, 얇다, 핏","날씬, 날씬하다, 보이다, 시원, 시원하다, 얇다, 핏"
동생 주려고 샀는데 괜찮아요 정도 되시는 분들은 입세요,,"동생, 되다, 려고, 분","동생, 되다, 려고, 분, 주, 주려고"
다른 분들 후기처럼 비치는 건 있어서 반드시 속 치마나 속 바지 입고 입어야 해요 근데 많이 비치진 않고 생각보다 옷 소재도 해서 꾸안 꾸룩으로 잘 입을 거 같아 요 랑 고민하다가 소매 길이 때문에 했는데 잘 선택한 거 같아 요 조금 더 핏하게 붙었으면 좋겠는데 허리 라인 들어가 있어서 그렇게 해 보이진 않아서 좋아요 전 길이가 길어서 조금 잘라 입을 생각입니다,,"길이, 꾸다, 라인, 비치다, 선택, 소매, 소재","고민, 그렇게, 길이, 꾸다, 꾸룩, 들어가다, 라인, 바지, 보이다, 분들, 비치다, 비침, 선택, 소매, 소재, 속, 자르다, 치마, 핏, 핏하, 허리"
괜찮아요 어깨가 조금 딱 맞긴 한데 앞에 단추 하나 열면 그렇게 불편하진 않아 요 좀 더 편하게 입으려면 이 좋을 것 같습니당,,"단추, 맞다, 불편하다, 앞, 어깨, 편하다","그렇게, 니당다, 단추, 맞다, 불편, 불편하다, 앞, 어깨, 열다, 편하다, 하나"
이쁘고 가 벼워요 여름에 딱 일 듯 가디건 하나 걸치면 좋겠어 용 빨리 더운 여름 왔으면 살짝 비치 긴 하는데 괜찮은 것 같아요, 덥다,"가디건, 걸치다, 덥다, 벼워, 비치, 빨리, 여름, 오다, 하나","가다, 가디건, 가볍다, 걸치다, 덥다, 벼워, 비치, 빨리, 여름, 오다, 일, 하나"
전반적으로 조금 함 이 적당할 듯 디자인이 무난하고 캐주얼로도 입기 편함, 적당하다,"디자인, 적당하다, 전반, 캐주얼, 편하다, 하고","디자인, 적당하다, 전반, 캐 주얼, 캐주얼, 편하다, 하고, 함"
키가 커서 기장이 너무 짧지 않은 걸 찾고 있었는데 무탠다드가 딱이 네용 날씬해 보이고 예뻐여, 짧다,"기장, 날씬하다, 딱이다, 보이, 짧다, 찾다, 커서, 키","걸, 기장, 날씬하다, 딱이다, 보이, 짧다, 찾다, 커서, 키"
매장에서 입어보고 어플이 더 싸길래 구매했어요 원단이 너무 얇아서 너무 좋습니다," 입어보다,  싸다","매장, 싸다, 얇다, 어플, 원단, 입어보다","매장, 싸다, 얇다, 어플, 원단, 입어보다"
부터 아닌 부터 있어서 제 체형에 맞춤 한 듯 딱 맞아서 너무 마음에 들어요 그리고 배송도 전날 오후 주문하고 다음날 오후에 받았어요, 전날,"날, 맞다, 맞춤, 받다, 배송, 아니다, 오후, 전날, 주문, 체형","날, 맞다, 맞춤, 받다, 배송, 아니다, 오후, 전날, 주문, 체형, 하고"
상비 하비 아니고 그냥 골고루 살 있는 체형입니다 미듐이랑 스몰이랑 고민하다가 스몰로 주문했는데 안 작아 요 그렇게 꽉 낀다는 느낌도 아니고 나름 여유 있어요 키 빼 몸 정도 시면 취향 따라 편하게 휘뚜루마 뚜루용 꾸안 꾸 데이트용 이렇게 선택하시면 될 것 같아 요 소재는 약간 아저씨들 기능성 티셔츠 소재 느낌 이걸 쿨탠다드라고 하나 보군요 그래도 정말 시원할 것 같긴 해요,,"기능, 뚜루용, 선택, 소재, 스몰, 아저씨, 여유, 작다, 체형, 취향, 티셔츠","고민, 골고루, 기능, 기능성, 꾸다, 데이트, 따르다, 뚜루용, 몸, 미듐, 빼, 상비, 선택, 소재, 스몰, 시, 시원, 아니다, 아저씨, 여유, 이렇게, 작다, 체형, 취향, 키, 티셔츠, 편하다, 휘뚜루마"
한 여름에 입을 깔끔한 미니 원피스 필요해서 샀아요 굉장히 얇고 시원해서 땀 더 금방 마를 원단이라 여름에 제격일 듯 해요 기장이 길어서 저는 수선했는데 품은 한테 적당한 핏으로 너무 끼지도 하지도 않게 딱 좋았어요,,"깔끔하다, 끼다, 마르다, 미니, 여름, 원피스, 필요하다","격일, 굉장하다, 금방, 기장, 깔끔하다, 끼다, 마르다, 미니, 시원하다, 얇다, 여름, 원단, 원피스, 적당하다, 품다, 필요하다"
사이즈인데 어깨가 작게 나온 거 같아서 한 사이즈 업해서 샀더니 어깨는 잘 맞고 품은 좀 남아서 벨트 차고 입어요," 벨트,  사이즈,  차고,  작다","나오다, 남아, 벨트, 사이즈, 어깨, 업, 작다, 차고, 품다","나오다, 남아, 맞다, 벨트, 사이즈, 어깨, 업, 인데, 작다, 차고, 품다"
얇아서 조금 비치긴 하지만 엄청 신경 쓰이는 정도는 아니에 요 다만 제 키에는 조금 짧은 감이 있네요,,"비치다, 신경, 쓰이다, 아니다, 얇다, 짧다, 키","비치다, 비침, 신경, 쓰이다, 아니다, 얇다, 에는, 짧다, 키"
허리핏도 잡아주고 짧지도 않아서 편하게 입 기 좋아요, 짧다,"잡다, 짧다, 편하다, 허리핏","잡다, 짧다, 편하다, 허리핏"
기본 피케 원피스이 고 남색이라 더 예쁜 것 같아요, 피케,"기본, 남색, 원피스, 피케","기본, 남색, 원피스, 피케"
