Review,Processed_Review,common_keywords_all,common_keywords_3_plus
기장이 딱 예뻐요 다른 쇼핑몰 기본 데님치마보다 싸기두 하고요,기장이 딱 예뻐요 다른 쇼핑몰 기본 데님 치마보다 싸기도 하고요,,"기본, 기장, 데님, 쇼핑몰, 싸다, 치마"
생각보다 허리가 엄청 큽니다! 저 수선집 아주머니가 29인치라고 하셨어요! 저는 수선 맡겼는데 많이 줄여야 해서 돈 더 나왔어요… 6천원 달라고 하셨어요… 저 허리 얇은 편 아니고 보통인데 이 옷이 크게 나옵니다 만만하게 보시면 안돼요 !!,생각보다 허리가 엄청 큽니다 저 수선집 아주머니가 인치라고 하셨어요 저는 수선 맡겼는데 많이 줄여야 해서 돈 더 나왔어요 천원 달라고 하셨어요 저 허리 가는 편 아니고 보통인데 이 옷이 크게 나옵니다 만만하게 보시면 안 돼요,,"만만하다, 맡기다, 보시, 선집, 아주머니, 허리"
"예.뻐.요. 존예탱구리~ 잘입겠습니다~
허리 잘 맞고, 색감 생각한 흑청색깔이에요
여름에 진작 살 걸 그랬네 싶습니다. 반팔이랑 입어도 예쁠 것 같아요",예뻐요 존예탱구리 잘 입겠습니다 허리 잘 맞고 색감 생각한 흑천 색깔이에요 여름에 진작 살 걸 그랬네 싶습니다 반팔이랑 입어도 예쁠 것 같아요,,"색감, 여름, 진작, 천, 팔이"
핏은 정핏으로 예쁩니다 데일리룩으로 잘 활용할거같아여,핏은 정에 핏으로 예쁩니다 데일리룩으로 잘 활용할 거 같아요,,"데일리룩, 정, 핏, 활용"
"무난한 디자인이라 아무데나 매칭해서 편하게 입으려고 구매했어요! 바지 26입는데 M사이즈는 살짝 큰편입니다. 그래도 입을만한 크기에요, 검정이라 아무데나 입기 좋아서 활용도 좋아요!",무난한 디자인이라 아무 데나 매칭해서 편하게 입으려고 구매했어요 바지 입는데 M사이즈는 살짝 큰 편입니다 그래도 입을만한 크기에요 검정이라 아무 데나 입기 좋아서 활용도 좋아요,,"검정, 디자인, 무난, 편입, 편하다"
허리가 좀 커요! 대신 키가 큰 편인데 기장감도 적당하고 힙도 너무 불편하지 않고 딱 맞습니다. 색깔은 말 그대로 딱 워시드 블랙이라 여기저기 캐주얼하게 매치하기 좋을거같아요!,허리가 좀 커요 대신 키가 큰 편인데 기장감도 적당하고 히프도 너무 불편하지 않고 딱 맞습니다 색깔은 말 그대로 딱 워시드 블랙이라 여기저기 캐주얼하게 매치하기 좋을 거 같아요,,"기장감, 매치, 불편하다, 색깔, 적당하다, 크다, 허리, 히프"
"허리 24 입는데 조금 커요
품도 조금 너무 커서 잘 안 입게 됨",허리 입는데 조금 커요 품도 조금 너무 커서 잘 안 입게 됨, 허리,"커서, 크다, 품다, 허리"
사진이랑 똑같아요. 아무 옷이랑 입어도 잘 어울려서 잘 입고 있어요.,사진이랑 똑같아요 아무 옷이랑 입어도 잘 어울려서 잘 입고 있어요,,"똑같다, 사진, 어울리다"
xs살 걸 그랬어요. 밑단 단면 사이즈가 아쉽네요ㅠㅠ 살짝 벙벙한 느낌이에요,xs 살 걸 그랬어요 밑단 단면 사이즈가 아쉽네요 살짝 벙벙한 느낌이에요,,"xs, 그렇다, 단면, 밑단, 벙벙하다, 사이즈, 아쉽다"
두께감은 살짝 있어요 허리 잘 잡아주고 길이는 너무 짧지도 않고 적당해요,두께감은 살짝 있어요 허리 잘 잡아주고 길이는 너무 짧지도 않고 적당해요, 허리,"길이, 두께감, 잡다, 적당하다, 짧다, 허리"
아주 좋습니다요 좋아요 근데 허리가 좀 작음요ㅜㅜ흑,아주 좋습니다 좋아요 근데 허리가 좀 작음요 흑,,허리
"기본흑청치마 하나쯤 가지고 싶어서 구매했습니당

색은 예쁜데, 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요
넣입하면 좀 애매한 느낌이고, 벨트하면 좀 괜찮아요

그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다~!",기본흑청치마 하나쯤 가지고 싶어서 구매했습니다 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트 하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다,,"넣다, 배송, 벨트, 색, 실제, 입하, 잡다, 탄탄하다"
"M사이즈 치고는 조금 여유있게 나온 것 같아요! 참고!
M반이라고 해야할까요. 반 치수 업된 느낌
M과 L의 중간정도 느낌으로 보면 될 것 같아요😊

길이 딱 적당하니 핏도 너무 예뻐요!
휘뚜루마뚜루 코디하기 너무 좋은 스커투💕

워싱도 예쁘게 빠져서 예쁩니다.
일반 블랙 스커트 보다 훨씬 힙하고
여기저기 매치하기도 좋아요!

재질은 스판기 거의 없이 톡톡하고 핏잘 잡아줘서
지금 같은 가을 계적에 입기 딱 좋네요!
데일리로 제일 자주 착용하고 있어요🥰",M사이즈 치고는 조금 여유 있게 나온 것 같아요 참고 M 반이라고 해야 할까요 반 치수 업된 느낌 M과 L의 중간 정도 느낌으로 보면 될 것 같아요 길이 딱 적당하니 핏도 너무 예뻐요 휘뚜루마뚜루 코디하기 너무 좋은 스커트 워싱도 예쁘게 빠져서 예쁩니다 일반 블랙 스커트 보다 훨씬 히프하고 여기저기 매치하기도 좋아요 재질은 스판기 거의 없이 톡톡하고 핏잘 잡아줘서 지금 같은 가을 계적에 입기 딱 좋네요 데일리로 제일 자주 착용하고 있어요,,톡톡하다
허리 헐렁해서 좋아요. 약간 스판있는데 엄청 크게 늘어나는 편은 아닙니다,허리 헐렁해서 좋아요 약간 스판 있는데 엄청 크게 늘어나는 편은 아닙니다, 허리,"늘어나다, 스판, 아니다, 크게, 편, 허리, 헐렁하다"
예뻐요! 골반 부분이 타이트해서 입을 때 조금 끼는 건 어쩔 수 없지만 옷 자체는 예쁩니다!! 그리구 허리가 조금 커요ㅠㅠ,예뻐요 골반 부분이 타이트해서 입을 때 조금 끼는 건 어쩔 수 없지만 옷 자체는 예쁩니다 그리고 허리가 조금 커요,,"골반, 끼다, 부분, 자체, 크다, 타이트, 허리"
"너무 단정하지도 않으면서 
약간 힙한? 느낌도 나요.
무탠다드 라인 바지 L샀을 땐 
딱 맞았는데 치마는 할랭헐랭 하네요
참고 하시면 좋을 것 같아요! 
주름이 지면 강력하게 져버려서 
다림질 해줘야 할 것 같긴 한뎅
이건 제 뱃살 문제기 때문에...🙂
치마 예뿝니다 ㅎㅎ 편해요🥺❤️",너무 단정하지도 않으면서 약간 힙한 느낌도 나요 무탠다드 라인 바지 L 샀을 땐 딱 맞았는데 치마는 할랭헐랭 하네요 참고하시면 좋을 것 같아요 주름이 지면 강력하게 져버려서 다림질해줘야 할 것 같긴 한데 이건 제 뱃살 문제기 때문에 치마 예뿝니다 편해요,,"강력하다, 나요, 단정하다, 문제기, 이건, 지면, 할랭헐랭"
소재가 탄탄하고 간단하게 코디하기 좋은 것 같아요.,소재가 탄탄하고 간단하게 코디하기 좋은 것 같아요,,"간단하다, 소재, 코디, 탄탄하다"
"바지는 L를 입어야 편하게 입을수있는편인데 치마이기도 하고 사이즈 스펙대로라면 M이 맞을것같아서 M으로 주문했어요 (이치마는 크게입는것보다 핏되게 입는게 예쁘니까^^) 허리,기장 사이즈 스펙 그대로여서 잘맞아요 M정사이즈 입으시는분들에겐 살짝크게 느껴질수도 있을것같아요 저는 잘맞네요 (뱃살이 있는편이라 꽉끼지만 ㅋㅋ)",바지는 L를 입어야 편하게 입을 수 있는 편인데 치마이기도 하고 사이즈 스펙대로라면 M이 맞을 것 같아서 M으로 주문했어요 이 치마는 크게 입는 것보다 핏되게 입는 게 예쁘니까 허리 기장 사이즈 스펙 그대로여서 잘 맞아요 M 정 사이즈 입으시는 분들에겐 살짝 크게 느껴질 수도 있을 것 같아요 저는 잘 맞네요 뱃살이 있는 편이라 꽉 끼지만,,"맞다, 사이즈"
여기저기 잘입고있어요. 신축성은 없지만 복부가 다른 s사이즈 치마들에 비해 은근히 여유있어서 밥먹어도 안찡김.,여기저기 잘 입고 있어요 신축성은 없지만 복부가 다른 s사이즈 치마들에 비해 은근히 여유 있어서 밥 먹어도 안 끼임,,"먹다, 복부, 비다, 사이즈, 성은, 신축, 여기저기, 여유, 은근, 치마"
핏도 너무 마음에 들고 편해서 좋네요 코디하기도 쉬울거 같아요,핏도 너무 마음에 들고 편해서 좋네요 코디하기도 쉬울 거 같아요,,"기도, 쉬다, 코디, 편하다, 핏"
"색감 빈티지 블랙 너무 이뻐요 
비슷한 스타일 여러개 두고 고민햇는데
잘 선택 한 것 같아요
탄탄해요
제 사이즈는 엠이 더 나았을거같아요 
차 내릴때 좀 불편 ㅋㅋ",색감 빈티지 블랙 너무 이뻐요 비슷한 스타일 여러 개 두고 고민했는데 잘 선택한 것 같아요 탄탄해요 제 사이즈는 엠이 더 나았을 거 같아요 차 내릴 때 좀 불편,,"고민, 나다, 내리다, 두다, 불편, 사이즈, 선택, 스타일, 여러, 탄탄하다"
"첨에 M 샀다가 허리 빼고 다 작아서 L로 교환했어요
M은 핏은 딱 좋은데 골반이 너무 껴서 앉거나 걸으면 치마가 너무 올라가서 조금 불폈했구요 
L 하니까 기장이나 통은 좋은데 허리가 좀 커서 저는 요술단추 달아서 입었어요
전체적으로 맘에 들어요!",첨에 M 샀다가 허리 빼고 다 작아서 L로 교환했어요 M은 핏은 딱 좋은데 골반이 너무 껴서 앉거나 걸으면 치마가 너무 올라가서 조금 불폈했구요 L 하니까 기장이나 통은 좋은데 허리가 좀 커서 저는 요술 단추 달아서 입었어요 전체적으로 맘에 들어요,,"걸다, 교환, 올라가다, 허리"
저한테 딱맞는 길이감이에요 달라붙는 느낌이 마음에 들어요,저한테 딱 맞는 길이감이에요 달라붙는 느낌이 마음에 들어요,,"길이감, 달라붙다, 맞다"
제 키에 적당한 치마길이 찾기 진짜 힘든데 역시 무신사… 너무 만족합니다,제 키에 적당한 치마 길이 찾기 진짜 힘든데 역시 무신사 너무 만족합니다,,"길이, 만족하다, 물다, 적당하다, 찾기, 치마, 키, 힘드다"
"하체통통이라 L사이즈가 딱 맞고, 허리는 좀 낙낙한 편이나 골반이 딱 맞습니다",하체 똥통이라 L 사이즈가 딱 맞고 허리는 좀 낙낙한 편이나 골반이 딱 맞습니다, 허리,"골반, 낙낙, 똥통, 맞다, 사이즈, 편이, 하체, 허리"
허리단면 34입는데 s가 33.5라서 m으로 샀는데 허리도 크고 통도 어정쩡하게 커요 저랑 비슷하신분들은 s사도 충분할거 같아요,허리 단면 입는데 s 가라 m으로 샀는데 허리도 크고 통도 어정쩡하게 커요 저랑 비슷하신 분들은 s사도 충분할 거 같아요,,"사도, 어정쩡하다, 충분하다, 크다, 허리"
"시중에 다른 보세 쇼핑몰에서 파는 것과 가격은 비슷한데 만듦새가 더 좋아서 만족했어요.
A라인 치마라 골반 부각되는 게 없어서 좋았습니다. 다만 A라인이라 조금 펑퍼짐 합니다. 이 점 알고 구매하시면 좋을 듯 합니다!
너무 짧지 않은 A라인 흑청 치마 찾고 계신 분들께 추천드려요.
 사진은 좀 어둡게 나왔는데 실제로는 화면이랑 똑같아요. 예쁜 흑청입니다 ㅎ.ㅎ",시중에 다른 보세 쇼핑몰에서 파는 것과 가격은 비슷한데 만듦새가 더 좋아서 만족했어요 A 라인 치마라 골반 부각되는 게 없어서 좋았습니다 다만 A 라인이라 조금 펑퍼짐합니다 이 점 알고 구매하시면 좋을 듯합니다 너무 짧지 않은 A 라인 흑청 치마 찾고 계신 분들께 추천드려요 사진은 좀 어둡게 나왔는데 실제로는 화면이랑 똑같아요 예쁜 흑청입니다,,"라인, 쇼핑몰, 어둡다, 청, 펑퍼짐하다"
다들 허리 부분이 작아서 골반 부분에서 낀다는 평이 많았는데 역시나 허리 부분은 딱 맞는데 입을 때 골반 부분에서 올리기가 불편해요 근데 그 점 빼고는 가격 대비 질도 좋고 길이도 적당해요!,다들 허리 부분이 작아서 골반 부분에서 낀다는 평이 많았는데 역시나 허리 부분은 딱 맞는데 입을 때 골반 부분에서 올리기가 불편해요 근데 그 점 빼고는 가격 대비 질도 좋고 길이도 적당해요,,"골반, 길이, 대비, 리기, 부분, 불편하다, 빼다, 작다, 질도, 허리"
언제나 믿고 사는 무신사입니당 사이즈 핏 다 좋아용,언제나 믿고 사는 무신사입니다 사이즈 핏 다 좋아요,,"물다, 믿다, 사이즈, 살다"
키가 큰편인데 부담스럽지않은 길이라서 좋아요,키가 큰 편인데 부담스럽지 않은 길이라서 좋아요,,"길이, 라서, 부담, 키, 편"
"길이도 딱 알맞고 색상도 이뻐요!
단추도 튼튼해서 불편함은 없습니다!
위아래 셋업으로 입어도 이쁘고 따로 입어도 이뻐용",길이도 딱 알맞고 색상도 이뻐요 단추도 튼튼해서 불편함은 없습니다 위아래 셋업으로 입어도 이쁘고 따로 입어도 이뻐요,,"길이, 단추, 따로, 불편하다, 색상, 알맞다, 없다, 위아래, 튼튼하다"
"기본흑청치마 하나쯤 가지고 싶어서 구매했어요

색은 예쁜데, 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요
넣입하면 좀 애매한 느낌이고, 벨트하면 좀 괜찮아요

그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다~!",기본흑청치마 하나쯤 가지고 싶어서 구매했어요 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트 하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다,,"넣다, 배송, 벨트, 색, 실제, 입하, 잡다, 치마, 탄탄하다"
"기본흑청치마 하나쯤 가지고 싶어서 구매했습니당

색은 예쁜데, 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요
넣입하면 좀 애매한 느낌이고, 벨트하면 좀 괜찮아요

그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다",기본흑청치마 하나쯤 가지고 싶어서 구매했습니다 색은 예쁜데 핏이 좀 애매해요 후기가 다 허리가 크다는데 실제로도 허리를 딱 잡아주지는 못해요 넣입하면 좀 애매한 느낌이고 벨트 하면 좀 괜찮아요 그래도 무탠다드 가성비도 좋고 배송도 빠르고 옷감도 탄탄해서 마음에 듭니다,,"넣다, 배송, 벨트, 색, 실제, 입하, 잡다, 탄탄하다"
"처음에 xs로 샀다가 작을 것 같아서 취소했는데 그 몇 시간 사이에 벌써 발송이 완료되어서 결국 반품비 내고 다시 샀어요 😭😭
그만큼 배송이 완전완전 빨라요!

치마는 베이직한 흑청 스커트에용 휘뚤마뚤 여기저기 다 잘 어울려서 좋아요!
저는 골반 엉덩이 허벅지가 있는 편인데 s사이즈가 딱 맞았어요 xs는 아예 꽉 껴서 못 입는 수준이었구요 
길이에 비해서 허리나 엉덩이가 타이트하게 나왔으니 참고하세요ㅎㅎ

재질도 톡톡하고 완전 한여름 아니고서는 사계절 내내 입을 수 있을 것 같습니당 잘 샀어요!",처음에 xs로 샀다가 작을 것 같아서 취소했는데 그 몇 시간 사이에 벌써 발송이 완료되어서 결국 반품비 내고 다시 샀어요 그만큼 배송이 완전 정말 빨라요 치마는 베이직한 흑청 스커트에요 휘뚤마뚤 여기저기 다 잘 어울려서 좋아요 저는 골반 엉덩이 허벅지가 있는 편인데 s사이즈가 딱 맞았어요 xs는 아예 꽉 껴서 못 입는 수준이었고요 길이에 비해서 허리나 엉덩이가 타이트하게 나왔으니 참고하세요 재질도 톡톡하고 완전 한여름 아니고서는 사계절 내내 입을 수 있을 것 같습니다 잘 샀어요,,"발송, 엉덩이"
사진에 있는 니트와 스커트가 무신사 스탠다드에서 첫 구매한 상품입니다. 패션 좋아하는 지인이 기본템은 무신사 스탠다드가 가격 대비 좋다고 해서 구매했었는데 진짜 좋네요 앞으로 자주 구매할 거 같습니다!,사진에 있는 니트와 스커트가 무신사 스탠더드에서 첫 구매한 상품입니다 패션 좋아하는 지인이 기본 템은 무신사 스탠더드가 가격 대비 좋다고 해서 구매했었는데 진짜 좋네요 앞으로 자주 구매할 거 같습니다,,"니트, 물다, 사진, 상품, 스커트, 스탠더드, 좋아하다, 패션"
"기장이 짧은 것 같아서 걱정했는데 딱 적당해요!
168인데 부담없이 입습니다!
허리는 좀 크긴 한데 데님 치마는 너무 딱 맞으면 불편해서 그냥 널널하게 입을라구요
진짜 기본템으로 딱이에요!!
핏도 딱 좋아요<~",기장이 짧은 것 같아서 걱정했는데 딱 적당해요인데 부담 없이 입습니다 허리는 좀 크긴 한데 데님 치마는 너무 딱 맞으면 불편해서 그냥 널찍하게 입을라구요 진짜 기본 템으로 딱이에요 핏도 딱 좋아요,,"걱정, 기장, 널찍하다, 데님, 부담, 불편하다, 크다, 허리"
"허리는 큰데 골반에서 걸려서 입기 조금 불편하지만 옷 핏이 진짜 옙뻐요,,,,인생 청치마 될 것 같아요 다들 무텐다드 하는 이유가 있더라고요 불편한 거 감안하고 또 살 의향 매우 있읍니다",허리는 큰데 골반에서 걸려서 입기 조금 불편하지만 옷 핏이 진짜 옙뻐요인생 청치마 될 것 같아요 다들 무텐다드 하는 이유가 있더라고요 불편한 거 감안하고 또 살 의향 매우 있습니다,,"감안, 걸리다, 골반, 무텐, 불편하다, 이유, 허리"
스몰샀는데 생각보다 ㅡ널널하게 잘 맞았어요~~ 역시 데님종류는 무신사가 최고인듯해요ㅎㅎ 근데 흰가방이랑 들었는데 약간 물빠짐이 있나봐여ㅠㅠ 가방이 이염됫어요ㅎ 혹시모르니 조심히 입는게 좋을것같습니당!,스몰 샀는데 생각보다 널찍하게 잘 맞았어요 역시 데님 종류는 무신사가 최고인듯해요 근데 흰 가방이랑 들었는데 약간 물 빠짐이 있나 봐요 가방이 이염됐어요 혹시 모르니 조심히 입는 게 좋을 것 같습니다,,"가방, 모르다, 스몰, 이염, 조심, 종류"
재질도 좋고 색감도 예뻐요. 타이트하게 맞는데 약간 짧지만 입으면 너무 예뻐요.,재질도 좋고 색감도 예뻐요 타이트하게 맞는데 약간 짧지만 입으면 너무 예뻐요,,"맞다, 색감, 재질, 짧다, 타이트"
"치마 너무 맘에 들어요! 스판끼가 살짝 있어서 활동하기 너무 편하고 길이도 짧지 않아요 키가 작은편인데 딱 좋았어요! 다만, 허리가 좀 저한테는 커서 앞 버클이랑 지퍼부분이 울더라고요 그래도 넘 마음에들고 만족합니다! 키 작으신 분들 너무 짧지도 길지도 않은 딱 적당한 길이니 믿고 사세요!",치마 너무 맘에 들어요 스판기가 살짝 있어서 활동하기 너무 편하고 길이도 짧지 않아요 키가 작은 편인데 딱 좋았어요 다만 허리가 좀 저한테는 커서 앞 버클이랑 지퍼 부분이 울더라고요 그래도 너무 마음에 들고 만족합니다 키 작으신 분들 너무 짧지도 길지도 않은 딱 적당한 길이니 믿고 사세요,,"길이, 버클, 스판, 울다, 치마, 활동"
"허리가조금큰데그만큼통이커서
굵은다리커버되는듯^^",허리가 조금 큰데 그만큼 통이 커서 굵은 다리 커버되는 듯, 허리,"굵다, 그만큼, 다리, 커버, 커서, 크다, 통, 허리"
재질이 탄탄해서 좋아요~ 사이즈도 적당한거 같습니다.,재질이 탄탄해서 좋아요 사이즈도 적당한 거 같습니다,,"사이즈, 재질, 적당하다, 탄탄하다"
다른 후기들보고 제 사이즈에는 L이 맞을거같아서 샀는데 허리가 좀 크네요!! 길이감이나 품질은 완전 좋아요!! 허리가 큰 대신 두꺼운 옷 넣어서 입기 좋네요 ㅎㅎ,다른 후기들 보고 제 사이즈에는 L이 맞을 거 같아서 샀는데 허리가 좀 크네요 길이감이나 품질은 정말 좋아요 허리가 큰 대신 두꺼운 옷 넣어서 입기 좋네요,,"길이감, 대신, 두껍다, 에는, 크다, 품질, 후기"
편하게 입기 좋아용 ㅎㅎ 155/47 기준 허리가 조금 크긴해용,편하게 입기 좋아요 기준 허리가 조금 크긴 해요,,"기준, 크다, 편하다, 허리"
"골반이 작은편이여서 딱맞는거 찾기 힘든데 처음 입었을때 아....작은가하고서 입었고,반품해야하나 했어요.
입을때 골반에서 조금 힘든가 싶어서요
허리는 여유로운데 골반에서 좀 그런것 같아서요
근데 다시 입어보니 딱 맞는 치마이고,레깅스 입고도  잘입었습니당
허리가 아닌 골반에 맞춰서 사세용
무탠다드는 XS있어서 좋고,착한가격에 사계절 입기 좋고,길이감도 딱이에용",골반이 작은 편이어서 딱 맞는 거 찾기 힘든데 처음 입었을 때 아 작은가 하고서 입었고 반품해야 하나 했어요 입을 때 골반에서 조금 힘든가 싶어서요 허리는 여유로운데 골반에서 좀 그런 것 같아서요 근데 다시 입어보니 딱 맞는 치마이고 레깅스 입고도 잘 입었습니다 허리가 아닌 골반에 맞춰서 사세요 문탠 다 드는 XS 있어서 좋고 착한 가격에 사계절 입기 좋고 길이 감도 딱이에요,,"골반, 레깅스, 문탠, 반품, 허리, 힘드다"
오랜만에 입어보는 데님 스커트네요 입고 워커신으면 이뻐요,오랜만에 입어보는 데님 스커트네요 입고 워커 신으면 이뻐요,,"데님, 스커트, 신다, 워커, 입어보다"
뱃살 대마왕이라서 걱정했는데 좀 힘들긴하지만 그래도 들어가요! 살 조금만 더 빼면 편하게 입을수있을듯해요,뱃살 대마왕이라서 걱정했는데 좀 힘들긴 하지만 그래도 들어가요 살 조금만 더 빼면 편하게 입을 수 있을듯해요,,"걱정, 들어가다, 마왕, 빼다, 편하다, 힘들다"
"옷 리뷰 한번에 쓰려고 착장이 이상한데 ㅋㅋ
딱붙게 작게 입는게 핏이 더 예뻤을거같아요
한사이즈 작게 M으로 살걸그랬어요
치마 자체는 좋아요",옷 리뷰 한 번에 쓰려고 착장이 이상한데 딱 붙게 작게 입는 게 핏이 더 예뻤을 거 같아요 한 사이즈 작게 M으로 살 걸 그랬어요 치마 자체는 좋아요,,"리뷰, 붙다, 사이즈, 쓰다, 이상하다, 자체, 작다, 치마"
"지금까지 무신사에서 주문하면서 이런적은 처음이라 당황스럽고 찝찝합니다

월요일까지 도착한다고 했는데 3일 내내 한 장소에 택배가 머물러 있다가 목요일에서야 받았어요
그리고 포장은 마치 누군가 잡아 뜯은거 처럼 뜯겨져 있었어요…",지금까지 무신사에서 주문하면서 이런 적은 처음이라 당황스럽고 찝찝합니다 월요일까지 도착한다고 했는데 일 내내 한 장소에 택배가 머물러 있다가 목요일에서야 받았어요 그리고 포장은 마치 누군가 잡아 뜯은 거처럼 뜯겨져 있었어요,,"뜯기다, 목요일, 에서야, 장소, 택배, 포장"
"첫구매라 저렴하게 구입했는데 너무너무 이뿌고 싸이즈도 딱이어라구요
색도 너무 이뻐서 너무 맘에 들었어요
무신사 제품이 고퀄이라고 생각했어요
가성비 좋아요",첫 구매라 저렴하게 구입했는데 너무너무 이쁘고 사이즈도 딱이어라고요 색도 너무 이뻐서 너무 맘에 들었어요 무신사 제품이 고퀄이라고 생각했어요 가성비 좋아요,,"가성비, 사이즈, 색도, 저렴하다, 제품, 퀄"
생각했던 것보단 짧은 것 같았는데 입어보니 괜찮았어용 예뻐요,생각했던 것보단 짧은 것 같았는데 입어보니 괜찮았어요 예뻐요,,"입어보다, 짧다"
딱 원하던 기장입니다! 너무 짧지도 길지도 않아서 휘뚜루마뚜루 잘 입고 다닐 수 있을 것 같아요!! 역시 무탠다드 강추합니당!,딱 원하던 기장입니다 너무 짧지도 길지도 않아서 휘뚜루마뚜루 잘 입고 다닐 수 있을 것 같아요 역시 무탠다드 강추합니다,,"강추, 기장, 원하다, 짧다, 휘뚜루마뚜루"
