Review,Processed_Review,common_keywords_all,common_keywords_3_plus
"바지를 올려 입어서 그런지 길이가 애매했어요 
골반까지 내려야 원하는 버뮤다핏이 나와서 아쉬웠지만 
바지 워싱이나 전체적인 바지는 이뻐서 
더운 여름에 자주 입을 거 같아요!",바지를 올려 입어서 그런지 길이가 애매했어요 골반까지 내려야 원하는 버뮤다 피이 나와서 아쉬웠지만 바지 워싱이나 전체적인 바지는 이뻐서 더운 여름에 자주 입을 거 같아요, 덥다,"골반, 그렇다, 길이, 덥다, 바지, 애매하다, 여름, 올리다, 워싱, 전체, 피다"
버뮤다 팬츠 처음사보는데 굉장히 만족한 제품입니다 인플루언서 추천에 떠서 사봤는데 기장이 딱 무릎 가릴정도 오려면 자기보다 한사이즈 크게 사는게 정배였네요!,버뮤다팬츠 처음 사보는데 굉장히 만족한 제품입니다 인플루언서 추천에 떠서 사봤는데 기장이 딱 무릎 가릴 정도 오려면 자기보다 한 사이즈 크게 사는 게 정배였네요,,"가리다, 굉장하다, 기장, 만족하다, 무릎, 배다, 사보다, 사이즈, 살다, 오다, 제품, 추천, 크게, 플루"
바지 길이도 적당하고 색감도 화면이랑 비슷하고 가격도 저렴해 너무 좋아요,바지 길이도 적당하고 색감도 화면이랑 비슷하고 가격도 저렴해 너무 좋아요," 가격,  색감,  길이","가격, 길이, 바지, 색감, 저렴하다, 적당하다, 화면"
상품 너무 좋습니다 사이즈도 잘 맞고 앞으로 자주 입을듯,상품 너무 좋습니다 사이즈도 잘 맞고 앞으로 자주 입을 듯,,"맞다, 사이즈, 상품, 앞"
너무 이쁜 바지에요 요새 유행이라 한번쯤 사고싶었는데 역시나 이쁘고 유명한 이유가 있어용 다른색도 사고시퍼용,너무 이쁜 바지예요 요새 유행이라 한 번쯤 사고 싶었는데 역시나 이쁘고 유명한 이유가 있어요 다른 색도 사고 싶어요,,"바지, 색도, 유명하다, 유행, 이유"
옷이 생각한 기장보다 너무 길고 핏도 별로에요 비추…,옷이 생각한 기장보다 너무 길고 핏도 별로예요 비추, 길다,"기장, 길다, 별로, 비추다, 핏"
남성사이즈여서 엉덩이는 끼고 허리는 너무 커요.. 제가 잘못산거같아료ㅠㅠ 근데 디자인은 진짜 예뻐요!,남성 사이즈여서 엉덩이는 끼고 허리는 너무 커요 제가 잘못 산 거 같아요 근데 디자인은 진짜 예뻐요," 크다,  사이즈","남성, 디자인, 사이즈, 엉덩이, 여서, 잘못, 크다, 허리"
옷이 두꺼워서 약간 더운거 빼고는 사이즈도 적당하고 핏도 예뻐요:>,옷이 두꺼워서 약간 더운 거 빼고는 사이즈도 적당하고 핏도 예뻐요,,"덥다, 두껍다, 빼다, 사이즈, 적당하다, 핏"
기장감도 좋고 색감도 이쁘고 찰떡이네요 깔별로 구매해야겠어요,기장감도 좋고 색감도 이쁘고 찰떡이네요 깔 별러 구매해야겠어요, 색감,"기장감, 깔다, 별러, 색감, 찰떡"
실물색감이 더 예쁜것같아염 바지기장도 적당하구 좋음,실물 색감이 더 예쁜 것 같아요 바지 기장도 적당하고 좋음," 색감,  기장","기장, 바지, 색감, 실물, 적당하다"
처음에 받았을때 제허리가 좀 얇은 편인데도 허리가 쪼이길래 이상한가 했었는데 계속입다보니 적응되서 더 예뿌게 입을수있었던거같아요! 사이즈는 진짜 버뮤다의 정석인거같고 워싱이 정말 맛있게 들어가서 더더만족스러웠어요,처음에 받았을 때 제 허리가 좀 얇은 편인데도 허리가 쪼이길래 이상한가 했었는데 계속 입다 보니 적응돼서 더 예쁘게 입을 수 있었던 거 같아요 사이즈는 진짜 버뮤다의 정석인 거 같고 워싱이 정말 맛있게 들어가서 더더 만족스러웠어요," 이상하다,  허리,  정석","계속, 더더, 만족스럽다, 맛있다, 사이즈, 얇다, 워싱, 이상하다, 적응, 정석, 쪼이다, 펴다, 허리"
트릴리온은 항상 믿고보는 브랜드 이죠^^ 색감 핏 그냥 다 미쳤어요!!,틀릴 리온은 항상 믿고 보는 브랜드이죠 색감 핏 그냥 다 미쳤어요," 리온,  색감,  믿다,  항상","그냥, 리온, 미치다, 믿다, 브랜드, 색감, 틀리다, 항상"
처음 사서 신어봤는데 생각보다 재질도 좋고 사이즈도 괜찮았어요 다음에 또 살꺼같아요!,처음 사서 신어봤는데 생각보다 재질도 좋고 사이즈도 괜찮았어요 다음에 또 살 거 같아요, 처음,"사서, 사이즈, 신어, 재질, 처음"
기장도 딱 맞고 색도 이뻤어욥 배송도 빨리 왔습니당,기장도 딱 맞고 색도 이뻤어욥 배송도 빨리 왔습니다, 배송,"기장, 맞다, 배송, 색도, 오다"
"데님이 정말 쌈@봉해서 이거 입고 나가서 매번 칭찬받았어요 힙하대요,,,",데님이 정말 쌈 봉해서 이거 입고 나가서 매번 칭찬받았어요 합하대요," 대요,  데님","대요, 데님, 받다, 봉, 칭찬"
평소 허리 31~32정도인데 허리가 좀 꼈는데 입다보니까 늘어나서 딱 좋습니다 이쁘네요 워싱과 길이감 굿굿,평소 허리 정도인데 허리가 좀 꼈는데 입다 보니까 늘어나서 딱 좋습니다 이쁘네요 워싱과 길이감 굿굿,,"길이감, 끼다, 늘어나다, 워싱, 평소, 허리"
요즘 유행하는 버뮤다 팬츠 무난하고 예쁘게 입고 다닐 수 있습니다,요즘 유행하는 버뮤다팬츠 무난하고 예쁘게 입고 다닐 수 있습니다,,"무난, 버뮤다, 유행, 팬츠"
워싱감이 너무 예쁘고 사이즈도 딱 좋음 추천합니다,워싱감이 너무 예쁘고 사이즈도 딱 좋음 추천합니다,,"사이즈, 워싱감, 추천"
사이즈가 딱 맞아서 좋고 워싱이 너무 예뻐서 마음에 들어요,사이즈가 딱 맞아서 좋고 워싱이 너무 예뻐서 마음에 들어요,,"맞다, 사이즈, 워싱"
좋은데요 배송이 좀 늦은감이있네요 그래도 굿굿,좋은데요 배송이 좀 늦은 감이 있네요 그래도 굿굿,,"굿굿, 늦다, 배송"
디자인도 마음에 들고 색상도 괜찮아요 가격도 저렴하게 잘샀습니다. 좋아요,디자인도 마음에 들고 색상도 괜찮아요 가격도 저렴하게 잘 샀습니다 좋아요," 가격,  디자인","가격, 디자인, 색상, 저렴하다"
