Review,Processed_Review,common_keywords_all,common_keywords_3_plus
키가 작은편인데도 짧은편이긴합니다 근데 재질도 되게 짱짱하고 스판이 좋아서 딱붙는핏이어도 그렇게 막 불편하진않아요!! 이번여름에 잘입고다닐것 같습니다,키가 작은 편인데도 짧은 편이긴 합니다 근데 재질도 되게 짱짱하고 스판이 좋아서 딱 붙는 핏이어도 그렇게 막 불편하진 않아요 이번 여름에 잘 입고 다닐 것 같습니다,,"되게, 불편하다, 붙다, 스판, 여름, 작다, 재질, 짧다, 키, 펴다"
글로니 핏 말해머해고 탄탄하게 딱 잡아줘서 완전 좋아요 입으면 백배 이쁨 좀 짧긴함....,글로리 핏 말해 머 해고 탄탄하게 딱 잡아줘서 정말 좋아요 입으면 백배 이쁨 좀 짧긴 함,,"글로리, 백배, 잡다, 짧다, 탄탄하다, 해고"
상체 쪽에 좀 뜨는 거 빼면 너무 예쁘고 활용도도 높음,상체 쪽에 좀 뜨는 거 빼면 너무 예쁘고 활용도도 높음," 높다,  상체","높다, 빼다, 상체, 쪽, 활용"
"솔직히… 글로나 옷이 가격대가 있고 호불호가 많이 갈려서 반신반의로 샀는데 생각보다 더 마음에 들네요…

사이즈 고민 많이 했는데 딱 붙는 옷이라서 뱃살 부각 좀 있을 것 같아… m으로 했는데 딱 좋은 것 같습니다… 
기장도 딱 너무 짧지 않아서 좋아요(기장 s사이즈랑 1cm 밖에 차이 안 나긴 합니다) 

상체 발달형인 160/46-47인데 상체 딱 붙어요 
s사이즈 했으면 딱 꽉 꼈을 것 같은…? 

아무래도 딱 붙는 옷이라 체형 부각 좀 있긴 한데 다른 딱 붙는 옷들에 비해서는 부각이 덜 되는(?) 신기한 옷입니다
다만 배에는 힘 주고 다녀야 할 듯…^^ 

특히나 치마 부분 디자인이 마음에 들어서 저는 잘 입을 것 같아요… 이건 잘 산 것 같슴다
사진보다 움직이는 실물로 볼 때 훨 나아요…! 
여건이 되시는 분들은 입어보고 구매하시기를..

+) 등 뒷 부분 팔 들거나 움직이면 조금 뜨긴 합니다",솔직히 글로나 옷이 가격대가 있고 호불호가 많이 갈려서 반신반의로 샀는데 생각보다 더 마음에 들네요 사이즈 고민 많이 했는데 딱 붙는 옷이라서 뱃살 부각 좀 있을 것 같아 m으로 했는데 딱 좋은 것 같습니다 기장도 딱 너무 짧지 않아서 좋아요 기장 s사이즈랑 cm 밖에 차이 안 나긴 합니다 상체 발달형인인데 상체 딱 붙어요 s사이즈 했으면 딱 꽉 꼈을 것 같은 아무래도 딱 붙는 옷이라 체형 부각 좀 있긴 한데 다른 딱 붙는 옷들에 비해서는 부각이 덜 되는 신기한 옷입니다 다만 배에는 힘주고 다녀야 할 듯 특히나 치마 부분 디자인이 마음에 들어서 저는 잘 입을 것 같아요 이건 잘 산 것 같습니다 사진보다 움직이는 실물로 볼 때 훨씬 나아요 여건이 되시는 분들은 입어보고 구매하시기를 등 뒷부분 팔 들거나 움직이면 조금 뜨긴 합니다, 사이즈,"기르다, 기장, 부각, 사이즈, 사진, 상체, 움직이다"
소재가 좋아서 비침전혀없습니당 맘에들어요 레이어드용,소재가 좋아서 비침 전혀 없습니다 맘에 들어요 레이어드용," 비침,  소재","레이어드, 비침, 소재, 없다, 전혀"
디자인 너무 깔끔하고 예뻐요! 미니멀하게 입기 좋은 옷같습니다!,디자인 너무 깔끔하고 예뻐요 미니멀하게 입기 좋은 옷 같습니다, 디자인,"깔끔하다, 디자인, 멀다"
재질이 되게ㅜ시원하고 탄탄한 느낌이라 너무 예뻐요 기장이 짧긴한데 레이어드 하면 예쁠거같아요! 블랙도 구매하고싶네요 ㅎ,재질이 되게 시원하고 탄탄한 느낌이라 너무 예뻐요 기장이 짧긴 한데 레이어드하면 예쁠 거 같아요 블랙도 구매하고 싶네요, 재질,"기장, 레이어드, 블랙, 시원하다, 재질, 짧다, 탄탄하다"
아직 한번도 안입엇지만 이뻐요 밑으로 갈수록 퍼져서 배나와도 숨기기 가능! 근데 먼가 목이 답답하달까ㅜ,아직 한 번도 안 입었지만 이뻐요 밑으로 갈수록 퍼져서 배 나와도 숨기기 가능 근데 먼가 목이 답답하달까,,"가능, 달다, 답답하다, 멀다, 번, 숨다, 퍼지다"
기장이 짧은 편이라 앉으실 떄 불편하실 수 있지만 핏이 너무 예쁩니다 화이트 색상이지만 재질이 탄탄해서 비침이 없어서 너무 좋아요. 약간 입고 벗는 게 힘든 점이 있긴해요 다른 컬러도 구매하고 싶어요! 상체가 마르신 분들은 s하셔도 괜찮아요,기장이 짧은 편이라 앉으실 때 불편하실 수 있지만 핏이 너무 예쁩니다 화이트 색상이지만 재질이 탄탄해서 비침이 없어서 너무 좋아요 약간 입고 벗는 게 힘든 점이 있긴 해요 다른 컬러도 구매하고 싶어요 상체가 마르신 분들은 s 하셔도 괜찮아요,,"기장, 마르다, 벗다, 불편하다, 비침, 상체, 색상, 앉다, 재질, 짧다, 탄탄하다, 화이트"
원단 쫀쫀하고 몸 잘 잡아줘용! 완전 화이트가 아닌 약간의 크림색상도 너무 이쁜듯합니당,원단 쫀쫀하고 몸 잘 잡아줘요 완전 화이트가 아닌 약간의 크림 색상도 너무 이쁜듯합니다, 화이트,"색상, 아니다, 원단, 잡다, 쫀쫀, 크림, 화이트"
완전 타이트한 핏의 원피스에요! 팔 부각 적나래서 아직 밖에 못 입구 나감..🥲듬직햐보여요 살을 빼야죠,정말 타이트한 핏의 원피스에요 팔 부각 적 나래서 아직 밖에 못 입구 나감 듬직해 보여요 살을 빼야죠," 부각,  타이트,  보이다","나래, 듬직하다, 밖에, 보이다, 부각, 빼다, 살, 원피스, 입구, 타이트, 핏"
친구 선물해줬는데 잘 어울렸어용 친구도 맘에 들어했습니당,친구 선물해 줬는데 잘 어울렸어요 친구도 맘에 들어 했습니다,,"선물, 어울리다, 주다, 친구"
"핏이 정말 예쁩니닷
마음에 들어서 검정색도 샀는데 저한텐 M사이즈가 더 예뻤어여",핏이 정말 예쁩니다 마음에 들어서 검은색도 샀는데 저한텐 M사이즈가 더 예뻤어요,,"검은색, 들어서다, 사이즈, 핏"
핏이 진짜 예쁘고 재질이 두겹이라 비침도 없고 탄탄해서 좋아요 엄청 덥거나 그런 재질도 아니고 가격이 비싼 게 유일한 단점인데 세일할 때 구매해허 만족합나당,핏이 진짜 예쁘고 재질이 두 겹이라 비침도 없고 탄탄해서 좋아요 엄청 덥거나 그런 재질도 아니고 가격이 비싼 게 유일한 단점인데 세일할 때 구매해 허 만족합나다, 세일,"가격, 단점, 덥다, 비싸다, 세일, 유일하다, 재질, 탄탄하다"
"짧다는 후기 보고 산건데도 단독으로 입기에는 짧네요 ,, 다른 색상하고싶었는데 품절이여서 흰색 샀는데 흰색도 품절됐더라구요 ,, 흰색이라도 얻어서 다행입니다",짧다는 후기 보고 산 건데도 단독으로 입기에는 짧네요 다른 색상하고 싶었는데 품절이어서 흰색 샀는데 흰색도 품절됐더라고요 흰색이라도 얻어서 다행입니다,,"건데, 다행, 단독, 색상, 얻다, 이라도, 짧다, 품절, 후기, 흰색"
여름휴가 가서 잘 입었어요! 비침 없는데 시원하고 신축성이 좋아서 활동하기도 편하네요!,여름휴가 가서 잘 입었어요 비침 없는데 시원하고 신축성이 좋아서 활동하기도 편하네요," 비침,  시원하다","가다, 비침, 시원하다, 신축, 없다, 여름, 편하다, 활동, 휴가"
"여행 3일전에 급하게 주문했는데, 출발 8시간전에 택배받고 여행에 잘 챙겨갔어요! 빠른배송 부탁드린다고 문의드렸었는데 친절히 답변해주시고 빠른배송해주셔서 감사합니다🤩
키작고 마른체형인 분들 너무예쁘게 입을 수 있는 원피스에요
흰색인데도 탄탄한 소재때문에 비침없었습니다! 
(그래도 혹시모르니 어두운색 속옷은 피해주세요 :)
그리고 노출이 많은디자인임에도 소재와 핏감때문에 부담스럽지않게 예쁘게 입을수 있는 원피스에요>_< 
이제9월에는 가디건이랑 같이 코디해줘도 예쁠 원피스입니당
여행갈때 꼭 챙겨가세요!! 기장이짧아서 다리도길어보이게 잘나오고 흰색이라 얼굴도 화사하게 잘낭와요 인생샷 무조건 건집니댜!!
여행에 가장 잘챙겨갓단 생각이드는 옷이에요",여행 일전에 급하게 주문했는데 출발 시간 전에 택배 받고 여행에 잘 챙겨갔어요 빠른 배송 부탁드린다고 문의드렸었는데 친절히 답변해 주시고 빠른 배송해 주셔서 감사합니다 키 작고 마른 체형인 분들 너무 예쁘게 입을 수 있는 원피스에요 흰색인데도 탄탄한 소재 때문에 비침 없었습니다 그래도 혹시 모르니 어두운색 속옷은 피해주세요 그리고 노출이 많은 디자인임에도 소재와 핏 감 때문에 부담스럽지 않게 예쁘게 입을 수 있는 원피스에요 이제 올에는 카디건이랑 같이 코디해 줘도 예쁠 원피스입니다 여행 갈 때 꼭 챙겨가세요 기장이 짧아서 다리도 길어 보이게 잘 나오고 흰색이라 얼굴도 화사하게 잘 나와요 인생 샷 무조건 건집니댜 여행에 가장 잘 챙겨갔단 생각이 드는 옷이에요,,"부담, 부탁드리다, 빠르다, 소재, 챙기다, 친절하다, 흰색"
"진짜 이 원피스 첫 품절뜨고 뜬눈으로 지내다가 알림 뜨길래 바로 질러버린 원피스💙 
너무 짧은 원피수 안좋아해서 엠으로 구매했습니다!
155기준 엠은 허벅지 중간쯤이네요! 딱 좋은 기장감+스판짱짱이라 밥먹고도 숨쉬기 가능🙈💓",진짜 이 원피스 첫 품절 뜨고 뜬눈으로 지내다가 알림 뜨길래 바로 질러버린 원피스 너무 짧은 원피스 안 좋아해서 엠으로 구매했습니다 기준 엠은 허벅지 중간쯤이네요 딱 좋은 기장감 스판 짱짱이라 밥 먹고도 숨쉬기 가능,,"기장감, 뜬눈, 먹고다, 엠, 원피스, 지내다, 지르다, 짱짱, 품절, 허벅지"
돈없어서 살까 말까 고민했는데 사길 잘했어요 글로니 최고,돈 없어서 살까 말까 고민했는데 사길 잘했어요 글로리 최고," 살다,  최고","고민, 글로리, 말다, 살다, 없다, 최고"
소재도 부드럽고 시원해서 좋아요! 비침 없는 탄탄한 면인데도 시원한 게 신기하네요! 조금 짧은 느낌은 있지만 키 164인 제가 단독으로 입기에 무리 없는 길이였습니다!,소재도 부드럽고 시원해서 좋아요 비침 없는 탄탄한 면인데도 시원한 게 신기하네요 조금 짧은 느낌은 있지만 키인 제가 단독으로 입기에 무리 없는 길이였습니다," 신기하다,  부드럽다","길이, 단독, 무리, 부드럽다, 비침, 소재, 시원하다, 신기하다, 키"
제가 살쪄서 좀 딱맞긴 하긴하지만..핏 진짜 맘에 들어서 블랙도 구매하려구요,제가 살쪄서 좀 딱 맞긴 하긴 하지만 핏 진짜 맘에 들어서 블랙도 구매하려고요, 맞다,"들어서다, 맞다, 블랙, 살찌다"
"짧다는 후기 보고 산건데도 단독으로 입기에는 짧네요 ,, 다른 색상하고싶었는데 품절이여서 흰색 샀는데 흰색도 품절됐더라구요 ,, 흰색이라도 얻어서 다행입니다
예뻐서 마음에 들어용",짧다는 후기 보고 산 건데도 단독으로 입기에는 짧네요 다른 색상하고 싶었는데 품절이어서 흰색 샀는데 흰색도 품절됐더라고요 흰색이라도 얻어서 다행입니다 예뻐서 마음에 들어요,,"다행, 단독, 색상, 얻다, 이라도, 짧다, 품절, 후기, 흰색"
진짜 딱 붙어요! 그래서 만족입니당!! 허리라인 잡아줘서 좋고 밑단 이쁘게 퍼져요! 길이는 많이 짧습니다!! 도톰해서 비침 거의 없어요! 요즘 글로니 질 다운되고 있는데...ㅜ 이 원피스는 추천합니다!,진짜 딱 붙어요 그래서 만족입니다 허리라인 잡아줘서 좋고 밑단 이쁘게 퍼져요 길이는 많이 짧습니다 도톰해서 비침 거의 없어요 요즘 글로리 질 다운되고 있는데 이 원피스는 추천합니다, 추천,"길이, 다운, 도톰하다, 라인, 만족, 밑단, 붙다, 잡다, 추천, 퍼지다, 허리"
"글로니 답게 재질도 튼튼하고 쫀득해요!
신축성도 좋고 길이감은 조금 짧지먼 레이어드해서 입으면 너무 이뻐요,,",글로 너답게 재질도 튼튼하고 쫀득해요 신축성도 좋고 길이감은 조금 짧지 먼 레이어드해서 입으면 너무 이뻐요," 재질,  레이어드","길이감, 답, 레이어드, 재질, 쫀득해, 튼튼하다"
길이가 생각보다 조금 더 짧고 사이즈는 정말 딱 맞는거같아요,길이가 생각보다 조금 더 짧고 사이즈는 정말 딱 맞는 거 같아요, 짧다,"길이, 맞다, 사이즈, 짧다"
소재가 엄청 탄탄해서 몸에 딱 달라붙어요. 길이는 생각보다 짧지만 안에 속바지 잘 입고 입으면 될 것 같아요.,소재가 엄청 탄탄해서 몸에 딱 달라붙어요 길이는 생각보다 짧지만 안에 속바지 잘 입고 입으면 될 것 같아요," 소재,  길이","길이, 달라붙다, 몸, 소재, 속바지, 짧다, 탄탄하다"
길이가 좀 짧긴해요. 조금 아슬아슬 한데 안에 속바지 잘 입고 입으면 너무 이쁠것 같아요. 비침은 원단 자체가 탄탄하게 나와서 화이트 인거 치고 그렇게 안비쳐요.,길이가 좀 짧긴 해요 조금 아슬아슬 한데 안에 속바지 잘 입고 입으면 너무 이쁠 것 같아요 비침은 원단 자체가 탄탄하게 나와서 화이트인 거 치고 그렇게 안 비쳐요, 비침,"길이, 나오다, 비치다, 비침, 속바지, 아슬아슬, 자체, 짧다, 치고, 화이트"
처음에는 허리와 배 부분이 약간 떠서 핏이 애매하다 생각했는데 오히려 편하게 입을 수 있는 것 같고 무엇보다 상체 부분은 잡아주고 a라인으로 떨어지는 핏이 너무 예쁘고 마음에 들어요,처음에는 허리와 배 부분이 약간 떠서 핏이 애매하다 생각했는데 오히려 편하게 입을 수 있는 것 같고 무엇보다 상체 부분은 잡아주고 a 라인으로 떨어지는 핏이 너무 예쁘고 마음에 들어요, 허리,"떨어지다, 라인, 상체, 애매하다, 에는, 잡다, 처음, 편하다, 허리"
"허리가 22-23인치 정도여서 그런지 허리와 배 부분이 좀 떠서 주름이 지는게 아쉽긴 하지만 다른 부분은 다 잘 맞아요
길이도 제 키에 적당해요
핏도 a라인으로 예쁘게 잡히고 재질도 주름이 쉽게 잡히거나 비치지 않는 소재라 마음에 들어요!
깔끔하고 고급스러운 느낌의 옷이에요",허리가 인치 정도여서 그런지 허리와 배 부분이 좀 떠서 주름이 지는 게 아쉽긴 하지만 다른 부분은 다 잘 맞아요 길이도 제 키에 적당해요 핏도 a 라인으로 예쁘게 잡히고 재질도 주름이 쉽게 잡히거나 비치지 않는 소재라 마음에 들어요 깔끔하고 고급스러운 느낌의 옷이에요, 고급스럽다,"고급스럽다, 길이, 깔끔하다, 라인, 부분, 비치, 쉬다, 인치, 잡히다, 재질, 주름, 허리"
약간 웨딩촬영할 때 입으면 이쁠 것 같다는 생각이 들었어요 쫀쫀한 느낌에 질이 좋고 엄청 슬림해보여서 체형보완을 원하시면 만족할 만한 옷이에요,약간 웨딩촬영할 때 입으면 이쁠 것 같다는 생각이 들었어요 쫀쫀한 느낌에 질이 좋고 엄청 슬림 해 보여서 체형 보완을 원하시면 만족할 만한 옷이에요," 만족하다,  체형","만족하다, 보, 보완, 원하다, 웨딩촬영, 질, 체형"
"핏이 진짜 도라버렸습니다..🤍 허리를 탁 잡아주는 그 느낌..!
다만 제가 키가 작아서 그런지 길이가 사알짝 긴 느낌이었구 허리가 긴 체형인데 좀 더 길어보이게 만들더라구오
그렇지만 너무 예뻐버려요.. 최고야..",핏이 진짜 도라 버렸습니다 허리를 탁 잡아주는 그 느낌 다만 제가 키가 작아서 그런지 길이가 살짝 긴 느낌이었고 허리가 긴 체형인데 좀 더 길어 보이게 만들더라고 오 그렇지만 너무 예뻐버려요 최고야, 허리,"그렇다, 길다, 길이, 느끼다, 도르다, 버리다, 보이, 작다, 체형, 최고, 키, 허리"
"색상은 이쁜 흰색이고 역시나 재질은 탄탄해요. 
후기대로 좀 짧아요,, 안에 속바지를 바이커 팬츠를 입어야하나 고민중. 
대신 몸매랑 핏이 진짜 이쁘게 잡아줘요. 이거 입고 밥은 못먹는걸로 ㅎㅎ",색상은 이쁜 흰색이고 역시나 재질은 탄탄해요 후기대로 좀 짧아요 안에 속바지를 바이커 팬츠를 입어야 하나 고민 중 대신 몸매랑 핏이 진짜 이쁘게 잡아줘요 이거 입고 밥은 못 먹는 걸로, 몸매,"대신, 먹다, 몸매, 밥, 색상, 속바지, 이고, 재질, 탄탄하다, 팬츠, 흰색"
"거진 2달 걸려서 받은 원피슈,,, 나의 인내심 테스트였어요ㅠㅜ
구랴도 진짜 너무 생각한 그대로의 옷이라 만족도 100!!!❤️
진짜 너무 편하고 입고 벗을때도 편해요! 하지만 엄청 핏되서 배에 힘쥬고 다녀야합니다😆 하지만 그 맛에 입는고 아니겠어요!!! 완전 맘에 들어요! 잘입겠습니다🫶",거진 달 걸려서 받은 원피스 나의 인내심 테스트였어요 구랴도 진짜 너무 생각한 그대로의 옷이라 만족도 진짜 너무 편하고 입고 벗을 때도 편해요 하지만 엄청 핏되서 배에 힘주고 다녀야 합니다 하지만 그 맛에 입는고 아니겠어요 완전 맘에 들어요 잘 입겠습니다,,"거진, 걸리다, 구랴, 그대로, 만족도, 받다, 벗, 인내심, 테스트, 편하다, 핏되"
"예뻐요!
뭐 살짝만 묻어도 티 나긴 합니다 조심해서 입오야 해용",예뻐요 뭐 살짝만 묻어도 티 나긴 합니다 조심해서 입어야 해용, 묻다,"나다, 묻다, 조심하다"
"예뻐용!!
짧아도 쪼금 쪼여도 다 감수하고 입을만합니다",예뻐요 짧아도 쪼금 쪼여도 다 감수하고 입을만합니다," 짧다,  쪼이다","감수, 짧다, 쪼금, 쪼이다"
"맘에 들어요!
생각보다도 훨씬 옷이 폼이 더 작더라도요 쪼여요
그리고 키 160 기준으로도 엄청엄청 짧습니다!",맘에 들어요 생각보다도 훨씬 옷이 폼이 더 작더라도요 쪼여요 그리고 키 기준으로도 엄청 엄청 짧습니다, 쪼이다,"기준, 보다도, 으로도, 짧다, 쪼이다, 폼"
원피스로 입기엔 짧은데 원래 레이어드용으로 산거라 만족해요,원피스로 입기엔 짧은데 원래 레이어드 욕으로 산 거라 만족해요, 짧다,"레이어드, 만족하다, 욕, 원래, 원피스, 짧다"
너무 예뻐요 재질도 맘에드는데 조금 도톰해서 여름엔 못입겠어요,너무 예뻐요 재질도 맘에 드는데 조금 도톰해서 여름엔 못 입겠어요, 재질,"도톰하다, 여름, 재질"
휘뚜루마뚜루 입기 너무 좋아요 다른 색상도 구매하고싶어요,휘뚜루마뚜루 입기 너무 좋아요 다른 색상도 구매하고 싶어요,,색상
쫀쫀하니 핏되어서 너무 이쁩니당 😆🍑 믿고 사는 글로니 🤍,쫀쫀하니 핏되어서 너무 이쁩니다 믿고 사는 글로리, 살다,"글로리, 믿다, 살다, 쫀쫀하, 핏"
짧지만 재질과 핏은 완벽한 그런 원피스 단독으로도 입어도 무난하고 셔츠나 같이 입어도 쪼아오,짧지만 재질과 핏은 완벽한 그런 원피스 단독으로도 입어도 무난하고 셔츠나 같이 입어도 쪼아온," 단독,  재질","그렇다, 단독, 무난, 셔츠, 완벽하다, 원피스, 으로도, 재질, 짧다, 쪼아온, 핏"
스몰은 짧다는 후기가 많아 미디움으로 시켰는데도 제 키에도 뒤쪽은 살짝 짧다는 감이 있어요 하지만 핏은 끝장나줍미다 ..,스몰은 짧다는 후기가 많아 미디엄으로 시켰는데도 제 키에도 뒤쪽은 살짝 짧다는 감이 있어요 하지만 핏은 끝장나줍니다, 스몰,"끝장, 뒤쪽, 스몰, 줍다, 짧다, 키, 핏, 후기"
길이는 좀 짧지만 너무 예뻐요 가디건이랑 입으면 이빠요,길이는 좀 짧지만 너무 예뻐요 카디건이랑 입으면 오빠요, 짧다,"길이, 오빠, 짧다, 카디건"
입기 조금 힘들지만 핏도 좋고 사이즈도 잘 맞아요,입기 조금 힘들지만 핏도 좋고 사이즈도 잘 맞아요, 맞다,"맞다, 사이즈, 핏, 힘들다"
핏도 재질도 너무 좋아요! 흰색 원피스는 좀 뚱뚱해보일 수 있는데 말라보여서 잘 산 거 같아요. 좀 짧지만 잘 입을게요!!,핏도 재질도 너무 좋아요 흰색 원피스는 좀 뚱뚱해 보일 수 있는데 말라 보여서 잘 산 거 같아요 좀 짧지만 잘 입을게요," 짧다,  재질","뚱뚱하다, 말르다, 보이다, 여서, 원피스, 재질, 짧다, 핏, 흰색"
"처음에 입었을때 흉통이 미치도록 쪼이지만 , 시간 지나면 좀 편해져서 괜찮아요 ~ 
s 사서 좀 기장이 많이 짧아서 반바지 입었는데 예뻐요 ~ 
허리잡아주고 예쁘게 라인 잡아줘서 사진찍기 너무 좋았어요💕재질도 약간 탄탄한 (?) 수영복 느낌나고 값 한거 같아요",처음에 입었을 때 흉통이 미치도록 쪼이지만 시간 지나면 좀 편해져서 괜찮아요 s 사서 좀 기장이 많이 짧아서 반바지 입었는데 예뻐요 허리 잡아주고 예쁘게 라인 잡아줘서 사진 찍기 너무 좋았어요 재질도 약간 탄탄한 수영복 느낌 나고 값 한 걸 같아요,,"미치다, 반바지, 사서, 사진, 수영복, 쪼이다, 처음, 편하다, 흉통"
입기 좀 힘들지만 핏도 너무 예쁘고 디자인도 마음에 들어요.,입기 좀 힘들지만 핏도 너무 예쁘고 디자인도 마음에 들어요,,"디자인, 핏, 힘들다"
너무 딱붙는 건 싫어서 한 사이즈 업했더니 딱이네요 핏 예뻐요,너무 딱 붙는 건 싫어서 한 사이즈 업했더니 딱이네요 핏 예뻐요,,"딱이다, 붙다, 사이즈, 싫다, 업"
