Review,Processed_Review,common_keywords_all,common_keywords_3_plus
리본이 조그맣고 기엽고 주름이나 레이스가 과하지 않아서 입을맛이나요,리본이 조그맣고 귀엽고 주름이나 레이스가 과하지 않아서 입을 맛이 나요," 리본,  주름","귀엽다, 나요, 레이스, 리본, 맛, 조그맣다, 주름"
생각보다 짧은데 속바지가 있어서 괜찮았어요. 너무 유치할까 걱정했는데 리본이 엄청 튀지는 않는거 같아요.,생각보다 짧은데 속바지가 있어서 괜찮았어요 너무 유치할까 걱정했는데 리본이 엄청 튀지는 않는 거 같아요," 리본,  짧다","걱정, 리본, 속바지, 유치하다, 짧다, 튀다"
"기다린 만큼 정말 마음에 드는 옷이에요.
안쪽이 바지로 되어 있어 편하기도 합니다.
면도 빳빳해서 옷 모양이 틀어지지 않아 좋습니다!",기다린 만큼 정말 마음에 드는 옷이에요 안쪽이 바지로 되어 있어 편하기도 합니다 면도 빳빳해서 옷 모양이 틀어지지 않아 좋습니다," 면도,  기다리다","기다리다, 면도, 모양, 바지, 안쪽, 틀어지다, 편하다"
"이 코디 그대로 사세요
진짜 속바지 붙어있어서 편하고 완전 잘입었어요
디테일이 뽀짝뽀짝 진짜 귀여워요",이 코디 그대로 사세요 진짜 속바지 붙어있어서 편하고 완전 잘 입었어요 디테일이 뽀짝 뽀짝 진짜 귀여워요, 코디,"귀엽다, 그대로, 디테, 붙다, 뽀짝, 속바지, 일이, 코디, 편하다"
착용감이 좋고 편해요. 좀만 작았으면 좋을텐데 그래도 핏이 괜찮아요! 원래 밴딩 있는 하의 안 좋아하는데 이건 왠지 맘에 듭니다,착용감이 좋고 편해요 좀만 작았으면 좋을 텐데 그래도 핏이 괜찮아요 원래 밴딩 있는 하의 안 좋아하는데 이건 왠지 맘에 듭니다,,"밴딩, 왠지, 원래, 이건, 작다, 좋아하다, 착용, 텐데, 편하다, 하의"
허리 고무줄이 좀 단단한 편이긴 했으나 전반적인 사이즈나 소재핏 다 괜찮았던 것 같습니다. 특히 가격이 괜찮아서 여름 한철 입기 좋아요. 다만 주문하고 배송이 좀 느려서 못 입나 했는데 그래도 아슬아슬하게 와서 다행이었어요. 큰 티셔츠랑 같이 입어도 괜찮고 슬리브리스랑 입어도 괜찮습니다,허리 고무줄이 좀 단단한 편이긴 했으나 전반적인 사이즈나 소재핏 다 괜찮았던 것 같습니다 특히 가격이 괜찮아서 여름 한철 입기 좋아요 다만 주문하고 배송이 좀 느려서 못 입나 했는데 그래도 아슬아슬하게 와서 다행이었어요 큰 티셔츠랑 같이 입어도 괜찮고 슬리브리스랑 입어도 괜찮습니다,,"고무줄, 다행, 소재, 아슬아슬하다, 오다, 전반, 티셔츠, 핏, 한철"
세일할 때 싸게 구매했는데 디자인이나 디테일이 너무 예쁘고 깔끔해요! 속바지가 있어서 안심되긴 하는데 그래도 길이가 신경쓰일만큼 짧긴 합니다 ㅜㅜ 바람에 잘 날려요~,세일할 때 싸게 구매했는데 디자인이나 디테일이 너무 예쁘고 깔끔해요 속바지가 있어서 안심되긴 하는데 그래도 길이가 신경 쓰일 만큼 짧긴 합니다 바람에 잘 날려요, 바람,"길이, 깔끔하다, 디자인, 바람, 세일, 속바지, 신경, 싸다, 안심"
너무 사랑스럽고 러블리해요 너무 귀엽고 세트로 잘사서 좋아요,너무 사랑스럽고 러블리해요 너무 귀엽고 세트로 잘 사서 좋아요," 귀엽다,  러블리해","귀엽다, 러블리해, 사랑스럽다, 사서, 세트"
"원단도 탄탄하고 저렴해 보이지도 않고
아주 예쁘고 맘에 듭니다.
작은 리본 디테일도 들어가있어요.! 추천",원단도 탄탄하고 저렴해 보이지도 않고 아주 예쁘고 맘에 듭니다 작은 리본 디테일도 들어가 있어요 추천, 원단,"들어가다, 디테, 리본, 보이지, 원단, 일도, 작다, 저렴하다, 추천, 탄탄하다"
너무너무 이쁘고 핏도 딱 원하는 핏이여서 너무 이뻐요~,너무너무 이쁘고 핏도 딱 원하는 핏이어서 너무 이뻐요,,"원하다, 핏"
"5월 15일에 주문해서 21일 도착했어요 무신사톡으로는 6월에 도착한다했는데 생각보다 빨리 도착했던...
길이가 많이 짧아서 로우웨스트로 입는건가 했는데 하이웨스트로 올려입어야 속바지 밑위가 맞네요 내려입을려니 밴딩이 짱짱해서 잘 안되는... 진짜 엉덩이까지만 가려지는 길이라 딱붙는치마였음 못입었을텐데 품이 엄청 넓다보니 숙이지않는이상 보이진 않습니다
유행템이라 저렴한 걸루 사봤는데 기엽구 괜찮은듯...! 덜부담스럽게 검은색으로 할걸 그랬나 싶긴 하네여",월 일에 주문해서 일 도착했어요 무신사톡으로는 월에 도착한다 했는데 생각보다 빨리 도착했던 길이가 많이 짧아서 로우 웨스트로 입는 건가 했는데 하이웨스트로 올려 입어야 속바지 밑위가 맞네요 내려 입으려니 밴딩이 짱짱해서 잘 안되는 진짜 엉덩이까지만 가려지는 길이라 딱 붙는 치마였음 못 입었을 텐데 품이 엄청 넓다 보니 숙이지 않는 이상 보이진 않습니다 유행 템이라 저렴한 걸로 사봤는데 귀엽고 괜찮은 듯 덜 부담스럽게 검은색으로 할 걸 그랬나 싶긴 하네요,,"가려지다, 검은색, 길이, 까지만, 도착, 밴딩, 숙이다, 스럽게, 엉덩이, 웨스트로, 주문"
5월 15일에 주문해서 21일 도착했어요 무신사톡으로 막 6월에 도착한다했는데 생각보다 빨리 도착했던... 옷은 넘 기엽네요,월 일에 주문해서 일 도착했어요 무신가 톡으로 막 월에 도착한다 했는데 생각보다 빨리 도착했던 옷은 너무 귀엽네요,,"도착, 무신, 빨리, 주문, 톡"
"어디에나 잘어울리는 찰떡 스커트에요🫶
안에 바지도 있어서 편하게 입을 수 있고
어느 룩에 매치해도 스타일리쉬하게
소화할 수 있는 스커트라 휘뚜루마뚜루 잘 입고 있답니다",어디에나 잘 어울리는 찰떡 스커트에요 안에 바지도 있어서 편하게 입을 수 있고 어느 룩에 매치해도 스타일리시하게 소화할 수 있는 스커트라 휘뚜루마뚜루 잘 입고 있답니다, 편하다,"매치, 바지, 소화, 스커트, 스타일리시, 어울리다, 찰떡, 편하다, 휘뚜루마뚜루"
디테일 이쁘고 가성비 좋아요~! 생각보다 퍼져서 짧아요! 속바지 있어도 입어야 할 거 같아요!,디테일 이쁘고 가성비 좋아요 생각보다 퍼져서 짧아요 속바지 있어도 입어야 할 거 같아요, 짧다,"가성비, 디테일, 속바지, 짧다, 퍼지다"
치마처럼 생겼는데 바지라서 너무 편하고 좋아요~!,치마처럼 생겼는데 바지라서 너무 편하고 좋아요,,"라서, 바지, 생기다, 처럼, 치마, 편하다"
172 기준 넘 짧지도 않고 좋은 것 같아요! 적당히 퐁실?한 디자인이라 부담없이 입을 수 있을 것 같아요 ㅎㅎ,기준 너무 짧지도 않고 좋은 것 같아요 적당히 퐁실한 디자인이라 부담 없이 입을 수 있을 것 같아요," 적당하다,  짧다","기준, 디자인, 부담, 없이, 적당하다, 짧다, 퐁실"
치마가 좀 빳빳해요 이런 레이스 스커트는 좀 차르르한 핏으로 입어야 이쁜데 넘 뻣뻣해서 좀 입다보면 더 이뻐질 듯 하네여,치마가 좀 빳빳해요 이런 레이스 스커트는 좀 짜르르한 핏으로 입어야 이쁜데 너무 뻣뻣해서 좀 입다 보면 더 이뻐질 듯하네요," 레이스,  치마","레이스, 빳빳해, 스커트, 이렇다, 치마, 핏"
진짜 티셔츠이 휘뚜루마뚜루 너무 잘 입고다니는 스커트 저렴하기 잘 삿어용,진짜 티셔츠의 휘뚜루마뚜루 너무 잘 입고 다니는 스커트 저렴하기 잘 샀어요,,"스커트, 저렴하다, 티셔츠"
"귀야워요 166 48
생각보다 길고 큽니다 그래도 기엽어요 ㅎㅎ
여름에 손자주갈듯",귀여워요 생각보다 길고 큽니다 그래도 기엽어요 여름에 손 자주 갈듯, 크다,"갈다, 귀엽다, 길다, 여름, 엽, 크다"
진짜 너무너무 맘에 들어요 짧다는 후기가 많은데 160초반대까지는 괜찮을 것 같아요 세일해서 가격도 합리적이고 최고입니다,진짜 너무너무 맘에 들어요 짧다는 후기가 많은데 초반대까지는 괜찮을 것 같아요 세일해서 가격도 합리적이고 최고입니다," 후기,  세일,  짧다","가격, 많다, 세일, 이고, 짧다, 초반, 최고, 합리, 후기"
할인해서 싸게 잘삿어요 바지가 있어서 편하게 입을수잇어요,할인해서 싸게 잘 샀어요 바지가 있어서 편하게 입을 수 있어요, 바지,"바지, 싸다, 편하다, 할인"
"너무 이뻐 완전 만족
블랙도 구매합니다
속바지 있어서 좋고 길이도 귀엽게 짧아요",너무 이뻐 완전 만족 블랙도 구매합니다 속바지 있어서 좋고 길이도 귀엽게 짧아요," 블랙,  길이","귀엽다, 길이, 만족, 블랙, 속바지, 짧다"
리본 스커트가 갖고싶어서 샀는데 편하고 이뻐요 가격도 괜찮아요,리본 스커트가 갖고 싶어서 샀는데 편하고 이뻐요 가격도 괜찮아요, 가격,"가격, 갖다, 리본, 스커트, 편하다"
살을 좀.. 빼고 입어야할듯 너무 하얗고 소녀스러워서^_^,살을 좀 빼고 입어야 할 듯 너무 하얗고 소녀스러워서," 하얗다,  빼다","빼다, 살, 소녀, 스럽다, 하얗다"
귀여워요!아직 매치하기 좋은 티는 못찾았는데 치마자체는 귀엽습니다 속바지도 있어요,귀여워요 아직 매치하기 좋은 티는 못 찾았는데 치마 자체는 귀엽습니다 속바지도 있어요," 귀엽다,  치마","귀엽다, 매치, 속바지, 자체, 찾다, 치마, 티"
"모델샷( H느낌) 과 달리 착용하면 부해집니다(완전A).
리본달려서 귀엽고 품질 좋지만 어떻게 코디해야할지 저에겐 어려워서 한번도 못입었습니다. 사진찍거나 코디 잘하신다면 강추!",모델 샷 H 느낌과 달리 착용하면 부해집니다 완전 A 리본 달려서 귀엽고 품질 좋지만 어떻게 코디해야 할지 저에겐 어려워서 한 번도 못 입었습니다 사진 찍거나 코디 잘하신다면 강추,,"강추, 귀엽다, 리본, 부다, 사진, 어떻다, 어렵다, 에겐, 지다, 찍다, 착용, 품질"
"이 신박한 디자인은 뭐죠. 
잠시 나이를 망각하고 홀리듯 결제해서 받아보니 대만족이네요.
아줌마지만 열심히 입고다닐게유!",이 긴박한 디자인은 뭐죠 잠시 나이를 망각하고 홀리듯 결제해서 받아보니 대만족이네요 아줌마지만 열심히 입고 다닐게 유, 결제,"결제, 긴박하다, 나이, 디자인, 만족, 망각, 뭐, 받다, 아줌마, 홀리"
발레코어 스타일로 입어도 이쁘고 오버핏 티에 입어줘도 러블리해요,발레 코어 스타일로 입어도 이쁘고 오버핏 티에 입어줘도 러블리해요,,"러블리해, 발레, 스타일, 오버핏, 코어, 티"
이뻐요너무맘에들어요 팟이며디자인이면 흠잡을곳이없네요,이뻐요 너무 맘에 들어요 팝이며 디자인이면 흠잡을 곳이 없네요,,"곳, 디자인, 없다, 이며, 흠잡다"
"키가
작은편인데 길이가 딱 이쁘고 속바지가 내장되어 좋습니다",키가 작은 편인데 길이가 딱 이쁘고 속바지가 내장되어 좋습니다," 길이,  작다","길이, 내장, 되어다, 속바지, 작다, 키, 편"
새하얀 색 치마입니다. 안에 속바지가 있는데 얇고 내의 비침이 살짝 있어 그건 감안하셔야 합니다. 바람이 강하게 불면 잘 들리니 바람 많이 부는 날에는 입지 않는 게 좋겠네요. 디자인은 사진 그대로이고 예쁩니다.,새하얀 색 치마입니다 안에 속바지가 있는데 얇고 내의 비침이 살짝 있어 그건 감안하셔야 합니다 바람이 강하게 불면 잘 들리니 바람 많이 부는 날에는 입지 않는 게 좋겠네요 디자인은 사진 그대로이고 예쁩니다,,"강하다, 그대로, 날, 내의, 들리다, 디자인, 바람, 불다, 불면, 비침, 사진, 속바지, 입지, 하얗다"
화이트 스커트를 찾다가 가격도 좋고 귀여워서 샀습니다! 진짜 너무 귀여워요ㅋ,화이트 스커트를 찾다가 가격도 좋고 귀여워서 샀습니다 진짜 너무 귀여워요," 가격,  화이트","가격, 귀엽다, 스커트, 찾다, 화이트"
가성비가 정말 좋고 예쁩니다. 제 키에는 조금 사이즈가 큰 감이 있습니다.,가성비가 정말 좋고 예쁩니다 제 키에는 조금 사이즈가 큰 감이 있습니다,,"가성비, 사이즈, 에는, 크다, 키"
생각보더 풍성하고 커서 먀치해서 입기 살짝 애매할수도 있지만 가격 대비 질도 좋고 만족스럽습니다.,생각 보더 풍성하고 커서 마치 해서 입기 살짝 애매할 수도 있지만 가격 대비 질도 좋고 만족스럽습니다," 애매하다,  커서","가격, 대비, 만족스럽다, 보더, 성하다, 수도, 애매하다, 커서"
"기장이 짧을까봐 걱정했는데 괜찮아요.
다만 세탁후 밴드 부분이 꼬인다는 후기가 있어서 그건 추후 확인해 봐얄거 같아요.
재질이나 디자인은 맘에 들어요.",기장이 짧을까 봐 걱정했는데 괜찮아요 다만 세탁 후 밴드 부분이 꼬인다는 후기가 있어서 그건 추후 확인해 봐야 거 같아요 재질이나 디자인은 맘에 들어요, 재질,"그건, 기장, 디자인, 밴드, 부분, 세탁, 재질, 후기"
짧아여 짧구여 근데 귀여운데 스타일링 어려움. 짧은 티에 입으면 부담스럽고 긴티에 입으면 부해보이는 매직. 내가 여리퀸이다~ 추천합니다,짧아요 짧고요 근데 귀여운데 스타일링 어려움 짧은 티에 입으면 부담스럽고 긴 티에 입으면 부해 보이는 매직 내가 여리퀸이다 추천합니다, 부담스럽다,"귀엽다, 내, 매직, 보이다, 부다, 부담스럽다, 스타, 어려움, 여리다, 일링, 짧다, 추천, 티"
옷이 귀염뽀짝하고 예뻐요 키 작아서 기장 걱정은 안했는데 엉덩이에 살집이 있거나 키가 크으신 분들은 속바지가 있긴 하지만 그래도 조심하셔야겠어요 입으면 옆으로 퍼지는데 앞쪽으로 정리 해주면 A라인으로 퍼지는게 덜해져요 굿굿,옷이 귀염 뽀짝 하고 예뻐요 키 작아서 기장 걱정은 안 했는데 엉덩이에 살집이 있거나 키가 크으신 분들은 속바지가 있긴 하지만 그래도 조심하셔야겠어요 입으면 옆으로 퍼지는데 앞쪽으로 정리해 주면 A 라인으로 퍼지는 게 덜해져요 굿굿," 라인,  덜하다","귀염, 덜하다, 라인, 뽀짝, 살집, 앞쪽, 엉덩이, 옆, 작다, 정리, 조심하다, 키"
"가격대비 좋습니다. 디자인, 색감이 사진과 비슷하고 소재도 탄탄한 편입니다.",가격 대비 좋습니다 디자인 색감이 사진과 비슷하고 소재도 탄탄한 편입니다," 가격,  디자인,  대비,  소재","가격, 대비, 디자인, 사진, 색감, 소재, 탄탄하다, 편입"
가격대비 만족합니다. 디자인과 색감이 사진과 비슷하고 가격대비 소재도 나쁘지 않은 것 같아요. 핏은 좀 애매한데 전반적으로 만족합니다.,가격 대비 만족합니다 디자인과 색감이 사진과 비슷하고 가격 대비 소재도 나쁘지 않은 것 같아요 핏은 좀 애매한데 전반적으로 만족합니다," 가격,  소재,  디자인,  사진,  애매하다","가격, 대비, 디자인, 만족하다, 사진, 색감, 소재, 애매하다, 전반, 핏"
기장이 너무 짧지않고 적당해서 좋았어요 속에 속바지 있는거도 좋아요,기장이 너무 짧지 않고 적당해서 좋았어요 속에 속바지 있는 거도 좋아요, 기장,"거도, 기장, 속, 속바지, 적당하다, 짧다"
생각보다 펄럭거려서 좀 유치하긴 하지만 마음에 들어요,생각보다 펄럭거려서 좀 유치하긴 하지만 마음에 들어요,,"유치하다, 펄럭거리다"
"리본 포인트가 귀여운 스커트예요
옷감이 두껍지 않아서 한여름에도 잘 입고 다닐 수 있어요
속바지가 있어서 편하게 입을 수 있어요
흰색이라 상의는 어디에도 잘 어울리네요~~",리본 포인트가 귀여운 스커트예요 옷감이 두껍지 않아서 한여름에도 잘 입고 다닐 수 있어요 속바지가 있어서 편하게 입을 수 있어요 흰색이라 상의는 어디에도 잘 어울리네요," 편하다,  흰색,  상의","리본, 상의, 속바지, 스커트, 옷감, 편하다, 포인트, 한여름, 흰색"
제 키에는 길이가 너무 짧지 않고 딱 좋아요! 면도 탄탄하고 안에 속바지도 있어서 편하게 입을 수 있어요. 귀여워서 만족합니다!,제 키에는 길이가 너무 짧지 않고 딱 좋아요 면도 탄탄하고 안에 속바지도 있어서 편하게 입을 수 있어요 귀여워서 만족합니다,,"귀엽다, 길이, 만족하다, 면도, 속바지, 에는, 짧다, 키, 탄탄하다, 편하다"
제 키에 딱 맞아요 속바지가 있어서 편하지만 마르신분들은 안에 하나 더 입는게 좋을 거 같아요 허리 고무줄 좀 짱짱한 편이고 재질이 식탁보 같아서 뻣뻣한 감이 좀 있지만 귀여워요,제 키에 딱 맞아요 속바지가 있어서 편하지만 마르신 분들은 안에 하나 더 입는 게 좋을 거 같아요 허리 고무줄 좀 짱짱한 편이고 재질이 식탁보 같아서 뻣뻣한 감이 좀 있지만 귀여워요," 허리,  재질","고무줄, 마르다, 맞다, 분, 뻣뻣하다, 재질, 편이, 편하다, 하나, 허리"
"제 키에 짧을 거 같았는데 속바지도 여유있고 치마 옆 폭이 넓어서 괜찮았어요 밑위가 긴편은 아니라 하이웨스트로 확 올려입긴 어려워요 허리 고무줄이 좀 짱짱한 편이에요
식탁보처럼 뻣뻣한데 마냥 얇은건 아니라 바람에는 덜 날릴거라 믿어요",제 키에 짧을 거 같았는데 속바지도 여유 있고 치마 옆 폭이 넓어서 괜찮았어요 밑위가 긴 편은 아니라 하이웨스트로 확 올려 입긴 어려워요 허리 고무줄이 좀 짱짱한 편이에요 식탁보처럼 뻣뻣한데 마냥 얇은 건 아니라 바람에는 덜 날릴 거라 믿어요, 날리다,"고무줄, 날리다, 밑위, 식탁보, 얇다, 어렵다, 여유, 올리다, 짧다, 허리"
길이도 너무 짧지않고 너무 부담스럽지않은 디자인이라 좋아요!!  안에 속바지도 있어서 너무 편합니당,길이도 너무 짧지 않고 너무 부담스럽지 않은 디자인이라 좋아요 안에 속바지도 있어서 너무 편합니다," 짧다,  디자인,  길이","길이, 디자인, 부담, 속바지, 짧다, 편하다"
이런 치마 처음 사봤는데 아주 만족합니당 이 가격에 이 퀄리티면 남는게 있으신가요??? 입문으로 입기 좋은 치마에용 핏도 이쁘고 굿굿,이런 치마 처음 사봤는데 아주 만족합니다 이 가격에 이 퀄리티 면 남는 게 있으신가요 입문으로 입기 좋은 치마에요 핏도 이쁘고 굿굿,,"가격, 가요, 굿굿, 남다, 만족하다, 사보다, 이렇다, 입문, 처음, 치마, 퀄리티, 핏"
이 가격에 이 정도 퀄리티면 너무 좋은거 아닌가요? 인터넷 쇼핑몰 보세 옷 보다 훨씬 잘 산거 같아요 !! 치마 바지라서 너무 편하고 좋습니당,이 가격에 이 정도 퀄리티 면 너무 좋은 거 아닌가요 인터넷 쇼핑몰 보세 옷 보다 훨씬 잘 산거 같아요 치마바지라서 너무 편하고 좋습니다,,"가격, 라서, 바지, 쇼핑몰, 아니다, 퀄리티, 편하다"
"아이랑같이입어요
55까지 추천합니다 
가볍고 편해요",아이랑 같이 입어요까지 추천합니다 가볍고 편해요, 추천,"가볍다, 어요, 추천, 편하다"
흰색 하의를 구매하싶어서 샀는데 저렴하게 잘 샀어요,흰색 하의를 구매한 싶어서 샀는데 저렴하게 잘 샀어요, 흰색,"저렴하다, 하의, 흰색"
"55정사이즈 편해요 
세탁후변형없어요
가벼워요",정 사이즈 편해요 세탁 후 변형 없어요 가벼워요," 편하다,  세탁,  사이즈","가볍다, 변형, 사이즈, 세탁, 없다, 편하다"
치마인데도 캐쥬얼한 느낌이라 휘뚜루 마뚜루 가넝,치마인데도 캐주얼한 느낌이라 휘뚜루마뚜루 가농,,"가농, 치마, 캐주얼, 휘뚜루마뚜루"
되게 저렴하게 샀는데 질도 나쁘지 않고 좋아요 일단 속바지가 있어서 편하게 입을 수 있어서 좋음 물론 튼튼한 속바지는 아님,되게 저렴하게 샀는데 질도 나쁘지 않고 좋아요 일단 속바지가 있어서 편하게 입을 수 있어서 좋음 물론 튼튼한 속바지는 아님,,"나쁘다, 되게, 속바지, 아니다, 저렴하다, 질도, 편하다"
"우선 배송이 너무빨라깜놀

밴딩으로되어잇어 편하게입을수있고 
반바지가 같이 있어 짧응 치마같지만 편하게 스타일링할수있어 너무 좋았어요 

살짝 구김이 많이가는 타입이라 
세탁후 바로 구겨지지않게 보관해주면 좋아요",우선 배송이 너무빨라깜놀 밴딩으로 되어있어 편하게 입을 수 있고 반바지가 같이 있어 짧은 치마 같지만 편하게 스타일링할 수 있어 너무 좋았어요 살짝 구김이 많이 가는 타입이라 세탁 후 바로 구겨지지 않게 보관해 주면 좋아요," 구기다,  편하다","가다, 구기다, 구김, 깜놀, 반바지, 배송, 밴딩, 보관, 세탁, 스타, 일링, 타입, 편하다"
핵귀여움~~~ 검정색 살까 고밍했는데 둘다 사도 됐을거같음~~ 어디 입어도 귀엽게 잘어울림~ 리본 하나도 안과함~,핵 귀여움 검은색 살까 고민했는데 둘 다 사도 됐을 거 같음 어디 입어도 귀엽게 잘 어울림 리본 하나도 암과 함, 하나,"고민, 귀엽다, 돼다, 리본, 사도, 살다, 암, 어울림, 하나"
완전 쏘 큐티ㅠㅠ 진짜 이거 너무 귀여워요ㅠㅠ 너무 과하게 프릴있는것도 아니라서 위에 넉넉한 티랑 입으면 무난하게 잘 어룰림~,완전 쏘 큐티 진짜 이거 너무 귀여워요 너무 과하게 프릴 있는 것도 아니라서 위에 넉넉한 티랑 입으면 무난하게 잘 어울림, 아니다,"귀엽다, 넉넉하다, 무난, 쏘다, 아니다, 어울림, 큐티, 프릴"
"너무예쁘요,배송도 바르고.다음에도여기서 구매하겠습니다.",너무 예쁜 요배 송도 바르고 다음에도 여기서 구매하겠습니다,,"바르다, 배, 송도"
