Review,Processed_Review,common_keywords_all,common_keywords_3_plus
"짧거나 작을까봐 걱정했는데 전혀 ,,, 널널해요!! 제 스펙이랑 비슷하면 무조건 M 사이즈 추천해요 허리도 좀 널널하고 괜찮습니다 y존 불편함도 없어요 에이블리네서 사는 것 보다 훨씬 괜찮어요 !!!",짧거나 작을까 봐 걱정했는데 전혀 널찍해요 제 스펙이랑 비슷하면 무조건 M 사이즈 추천해요 허리도 좀 널찍하고 괜찮습니다 y 존 불편함도 없어요 에이블 디네서 사는 것보다 훨씬 괜찮아요,,"디네, 무조건, 불편하다, 스펙, 전혀, 추천"
치마 너무 맘에 들어요 사이즈도 딱 맞고 바지내장이라 속바지 안챙겨 입어도 되서 편해요!!넘 짧을까봐 걱정했는데 그정돈 아니라 괜찮습니당,치마 너무 맘에 들어요 사이즈도 딱 맞고 바지 내장이라 속바지 안 챙겨 입어도 돼서 편해요 너무 짧을까 봐 걱정했는데 그 정돈 아니라 괜찮습니다,,"걱정, 내장, 바지, 속바지, 아니다, 챙기다, 편하다"
예뻐용 어디에나 입기도 좋고 짧고 딱 맞아서 불편하긴 하지만 예쁩니당,예뻐요 어디에나 입기도 좋고 짧고 딱 맞아서 불편하긴 하지만 예쁩니다,,"맞다, 불편하다, 짧다"
"그냥 대충 입을 생각으로 사긴 했지만,
입어보니 예상보다 조금 더 짧아서 곤란해요~ ㅠ
3센치정도만 더 길었으면 좋았겠다라는 생각을 하고이씁니다... 
치마바지라고해도 짧은치마는 출근할땐 못입겠어요.ㅎ하핫~",그냥 대충 입을 생각으로 사긴 했지만 입어보니 예상보다 조금 더 짧아서 곤란해요 센티 정도만 더 길었으면 좋았겠다는 생각을 하고에 씁니다 치마바지라고 해도 짧은 치마는 출근할 땐 못 입겠어요 하핫,,"곤란하다, 길다, 라고, 쓰다, 예상, 출근, 치마"
"그레이 s 샀다가 허리가 너무 커서 xs 살려고 존버단 했는데 계절이 바뀌고 나서야 갯 할 수 있었네요😊
xs는 딱 맞는 핏으로 입 을 수 있어서 맘에 드네요
한사이즈 크게 해서 조금 헐렁 한 핏도 맘에 들어요",그레이 s 샀다가 허리가 너무 커서 xs 살려고 존버단 했는데 계절이 바뀌고 나서야 갯 할 수 있었네요 xs는 딱 맞는 핏으로 입을 수 있어서 맘에 드네요 한 사이즈 크게 해서 조금 헐렁 한 핏도 맘에 들어요,,"늘다, 사이즈, 살리다, 허리, 헐렁"
생각보다 너무 짧아서 회사에는 못입고가지만 기분내고싶을때 입으면 딱이에요! 바지랑 같이 되어있어서 더 안심ㅋㅋ,생각보다 너무 짧아서 회사에는 못 입고 가지만 기분 내고 싶을 때 입으면 딱이에요 바지랑 같이 되어있어서 더 안심,,"가지, 내다, 되어다, 딱이다, 바지, 안심, 짧다, 회사"
약간 스판이 있어서 편합니다. 막상 입으면 별로 안 짧게 느껴져요.,약간 스판이 있어서 편합니다 막상 입으면 별로 안 짧게 느껴져요, 짧다,"느껴지다, 막상, 별로, 스판, 짧다, 편하다"
"좀 짧긴한데 바지이기도하고 그냥 입을라구요
허리는 사이즈표 그대로인거같아요",좀 짧긴 한데 바지이기도 하고 그냥 입을라구요 허리는 사이즈 표 그대로인 거 같아요, 짧다,"그냥, 그대로, 바지, 사이즈, 짧다, 허리"
"무신사 스커트에 샤넬 브로치 달기 ^^
군더더기 없는 블랙 스커트라서 잘 어울리네요.

아쉬운 점은.. 속바지가 붙어있는 스코츠인데,
속바지 길이가 너무 길어요. 
옷걸이에 걸어두면 치마보다 약간 긴 수준.
입으면 살짝 올라가기 때문에 정면에서는 안 보이긴 하는데
좀 아슬아슬합니다. 속바지 보일락말락..

이 부분 개선해 주시면 더 좋을 듯!
그리고 컬러 다양하게 XXS도 만들어 주세요~",무신사 스커트에 샤넬 브로치 달기 군더더기 없는 블랙 스커트라서 잘 어울리네요 아쉬운 점은 속바지가 붙어있는 스코츠인데 속바지 길이가 너무 길어요 옷걸이에 걸어두면 치마보다 약간 긴 수준 입으면 살짝 올라가기 때문에 정면에서는 안 보이긴 하는데 좀 아슬아슬합니다 속바지 보일락 말락 이 부분 개선해 주시면 더 좋을 듯 그리고 컬러 다양하게 XXS도 만들어 주세요,,"걸이, 브로치, 아슬아슬하다, 정면"
"무탠다드 스코츠 너무 맘에 듭니다
일단 칼라별로 계속 모으는 중이에요
퀄리티도 좋고 사이즈도 딱 맞고 잘 늘어나서 아주 편합니다
턱 바지가 붙어 있어 입기 편합니다",무탠다드 스코츠 너무 맘에 듭니다 일단 칼라별로 계속 모으는 중이에요 퀄리티도 좋고 사이즈도 딱 맞고 잘 늘어나서 아주 편합니다 턱 바지가 붙어 있어 입기 편합니다,,"늘어나다, 모으다, 별로, 사이즈, 중이, 퀄리티, 편하다"
사이즈 적당하고 마음에 듭니다. 몸통이 작은편이라 치마 잘못입으면 옷만 너무 커보이는데 그런거없이 딱 적당해요. 기장감도 마음에 듭니다.,사이즈 적당하고 마음에 듭니다 몸통이 작은 편이라 치마 잘못 입으면 옷만 너무 커 보이는데 그런 거 없이 딱 적당해요 기장감도 마음에 듭니다,,"기장감, 몸통, 보이다, 사이즈, 작다, 적당하다, 편이"
"진짜 배송 상자가 테이핑이 완전 뜯어져서 왔네요^^...
후기 씁니다

✔️ 핏
허리가 잘록하게연출되는 라인. 저에게는 여유롭게 착용 가능한 사이즈였어요.

✔️ 두께
한여름 보단 봄, 가을에 적당한 두께.

✔️ 디테일
밑 단의 절개가 심심하지 않은 포인트를 준다.

▶️ 무신사 스탠다드는 핏이 예쁘고, 합리적인 가격이라 애용하고 있습니다. 
▶️배송 상자 테이프가 종이 테이프라 위에 부분이 열려 배송됐는데 개선됐으면 좋겠네요.",진짜 배송 상자가 테이핑이 정말 뜯어져서 왔네요 후기 씁니다 핏 허리가 잘록하게 연출되는 라인 저에게는 여유롭게 착용 가능한 사이즈였어요 두께 한여름보단 봄 가을에 적당한 두께 디테일 밑 단의 절개가 심심하지 않은 포인트를 준다 무신사 스탠더드는 핏이 예쁘고 합리적인 가격이라 애용하고 있습니다 배송 상자 테이프가 종이테이프라 위에 부분이 열려 배송됐는데 개선됐으면 좋겠네요,,"배송, 상자, 절개, 종이테이프"
"재질도 괜찮고 사이즈도 적당했어요! 생각보다 핏도 예쁘고 
 안에 속바지 있어서 너무좋았어요 왠만한 옷에 다어울려요🩷",재질도 괜찮고 사이즈도 적당했어요 생각보다 핏도 예쁘고 안에 속바지 있어서 너무 좋았어요 웬만한 옷에 다 어울려요,,"사이즈, 속바지, 어울리다, 재질, 적당하다, 핏"
"허리25/힙36/
허리 조금 크고 밥 먹으면 딱 맞음 & 엉덩이는 타이트함
— — —
포장 잘 되어서 왔고 배송 빨랐어요
입은 걸 봤을 땐 별로 안 짧은데, 계단 올라갈 때는 좀 부담스러운 기장이에요. 

다만 힙 36인데, 그러다보니 걸을 때마다 치마랑 속바지가 올라가요ㅠ 신축성 있는 소재라 입었을 때 불편한 건 아닌데 아주 딱 맞고, 조금만 걸어도 바로 올라가서 편해지는 대신 치마는 짧아지고 계속 내려줘야 합니당.. 165 기준 기장은 괜찮아서 실측사이즈 보시고 여유 있으시면 걱정 안 해도 될 것 같아요!

허리 사이즈가 커서 더 크게는 못 사고 S로 샀는데, 그러다보니 엉덩이쪽은 딱 붙어서 h라인같고 그렇다고 밑단까지 딱 붙는 던 아니라 자세히 보면 핏이 좀 어색해요. 뭐 걸어다니다보면 대충 올라가고 그럼 A라인같아보여서 괜찮긴 해요~ 허리 큰 것도 뭐 넣어 입을 때 편할 테니 괜찮다고 생각하려고요

찰떡 사이즈 아닌 게 아쉽긴 하지만 치마 지퍼 위에 잠금고리가 있어서 지퍼 내려갈 걱정 없을 것 같고, 전체적으로 마감이나 퀄리티 괜찮아서 상품은 만족해요.",,,
"매장가서 입어보고 사이즈 없어서 온라인으로 구매했어요 
안에 바지들어있어서 편하고
이쁩니다
하이웨스트처럼 입으려면 많이짧아져서 적당히 올려 입습니다",매장 가서 입어보고 사이즈 없어서 온라인으로 구매했어요 안에 바지 들어있어서 편하고 이쁩니다 하이웨스트처럼 입으려면 많이 짧아져서 적당히 올려 입습니다,,"가다, 매장, 사이즈, 온라인, 올리다, 웨스트, 입어보다, 적당하다, 짧아지다, 처럼, 하이"
"요즘 살이 많이쪄서 치마는 엄두도 못냈는데 무신사오프라인매장가서 입어보고 주문넣었습니당!
안에는 바지라 휘뚜루마뚜루 잘 입을거같고 재질도 탄탄해서 오래 잘 입을거같아요",요즘 살이 많이 쪄서 치마는 엄두도 못 냈는데 무신사오프라인매장가서 입어보고 주문 넣었습니다 안에는 바지라 휘뚜루마뚜루 잘 입을 거 같고 재질도 탄탄해서 오래 잘 입을 거 같아요,,"내다, 무신, 바지라, 살이, 에는, 오프라인, 입어보다, 장가, 찌다, 탄탄하다"
좀 짧긴한데 바지가있어서 편하게 입을 수 있어요,좀 짧긴 한데 바지가 있어서 편하게 입을 수 있어요,,"바지, 짧다, 편하다"
"가격대비 질도 좋고 배송도 완전 빠르고
너무 만족합니다~",가격 대비 질도 좋고 배송도 정말 빠르고 너무 만족합니다,,"가격, 대비, 만족하다, 배송, 빠르다, 질도"
"딱 맞고 예뻐요~
쫌만 어렸다면 더 예쁘게 입을 수 있을 텐데 아쉬워요",딱 맞고 예뻐요 좀만 어렸다면 더 예쁘게 입을 수 있을 텐데 아쉬워요,,"맞다, 아쉽다, 어리다, 텐데"
안에 바지도있고 적당한 길이라서 가성비로 여기저기 활용도가 좋을것 같습니다.,안에 바지도 있고 적당한 길이라서 가성비로 여기저기 활용도가 좋을 것 같습니다, 바지,"가성비, 길이, 라서, 바지, 여기저기, 적당하다"
"제 몸에 딱 맞네요
허리사이즈도 너무 좋아요
진짜 오랫동안 사고 싶었는데
드디어 입고돼서 사네요",제 몸에 딱 맞네요 허리 사이즈도 너무 좋아요 진짜 오랫동안 사고 싶었는데 드디어 입고돼서 사네요,,"돼다, 맞다, 몸, 사고, 사이즈, 허리"
"허리가 많이커서 하이웨스트론 불가눙해요 허리
맞추면 못입을 것 같아서 사이즈 큰걸류 했습니다
속바지 있어서 편하고요 교복같긴한데 괜찮습니다",허리가 많이 커서 하이웨스트론 불가눙해요 허리 맞추면 못 입을 것 같아서 사이즈 큰걸류 했습니다 속바지 있어서 편하고요 교복 같긴 한데 괜찮습니다,,"교복, 맞추다, 불가눙해, 사이즈, 커서, 크다, 편하다, 허리"
"핏이 죽여줘요ㅋㅋ
S살지 xs살지 고민하다가 xs샀는데 다행히 잘 맞아용 s샀으면 컸을듯... 다만 꽤 많이 짧습니당",핏이 죽여줘요 S 살지 xs 살지 고민하다가 xs 샀는데 다행히 잘 맞아요 s 샀으면 컸을 듯 다만 꽤 많이 짧습니다,,"고민, 다행하다, 맞다, 죽여주다, 짧다, 크다"
"방금 줄자로 재본 둘레로
힙둘레 97cm 허리 74cm (29in) 인 사람입니다.
밥 먹은지 1시간 안된상태로 빵빵한 상태로 쟀어요
속바지 기준으로 올려입으면 허리가 엄청 남아돌고
내려입으면 뭔가 어정쩡합니다.
핏도 올려입는게 이쁜거 같은데 허리가 상당히 남네요
엉덩이 때문에 S로 교환하면 낄거 같아서
허리 수선하고 입는게 좋을듯합니다",방금 줄자로 재본 둘레로 입둘레 cm 허리 cm in인 사람입니다 밥 먹은 지 시간 안된 상태로 빵빵한 상태로 쟀어요 속바지 기준으로 올려 입으면 허리가 엄청 남아돌고 내려 입으면 뭔가 어정쩡합니다 핏도 올려 입는 게 이쁜 거 같은데 허리가 상당히 남네요 엉덩이 때문에 S로 교환하면 낄 거 같아서 허리 수선하고 입는 게 좋을듯합니다,,"방금, 빵빵, 속바지, 어정쩡하다, 엉덩이, 올리다"
조금 짧은 편인데 입지 못할 정도는 아니고 봄 여름 가을에 입을 수 있을 정도로 좀 얇아요!!,조금 짧은 편인데 입지 못할 정도는 아니고 봄여름 가을에 입을 수 있을 정도로 좀 얇아요,,"가을, 아니다, 여름, 입지, 짧다, 편"
원래 짧은 치마는 손도안대는데 치마 바지라 너무 편하고 예뻐요,원래 짧은 치마는 손도 안 대는데 치마바지라 너무 편하고 예뻐요,,"대다, 바지라, 손, 원래, 짧다, 치마, 편하다"
"배송빠르고 상품좋아요 
편하게 입기좋아요 
잘입겠습니다",배송 빠르고 상품 좋아요 편하게 입기 좋아요 잘 입겠습니다,,"배송, 빠르다, 상품, 편하다"
"매우 짧지만 바지가 있어서 너무 만족,
좀더 라인감 있게 만들어졌으면 좋았을거 같아요!
약간 일자핏이라 골반이 살짝 끼는 느낌?
마감이나 퀄리티는 말모말모
하단에 트임이 귀여요요!",매우 짧지만 바지가 있어서 너무 만족 좀 더 라인 감 있게 만들어졌으면 좋았을 거 같아요 약간 이자 핏이라 골반이 살짝 끼는 느낌 마감이나 퀄리티는 말로 말 모 하단에 트임이 귀엽 요요,,"골반, 귀엽다, 끼다, 라인, 말로, 바지, 이자"
생각보다 허리가 커요! 속바지 내장에 핏이 이뻐서 s 사이즈 사려고 고민 중입니다 ㅎㅎ 166에 59 정도 스펙이면 s 추천해요 허리 얇은 편이고 엉덩이는 큰데 m은 크더라구요!! 기장도 짧지 않고 좋아요 비슷한 치마 에이블리에서 진짜 많이 샀는데 무탠다드가 와따에요,생각보다 허리가 커요 속바지 내장에 핏이 이뻐서 s 사이즈 사려고 고민 중입니다에 정도 스펙이면 s 추천해요 허리 가는 편이고 엉덩이는 큰데 m은 크더라고요 기장도 짧지 않고 좋아요 비슷한 치마 에이블 리트에서 진짜 많이 샀는데 무탠다드가 와따에요,,"리트, 사려, 사이즈, 엉덩이, 크다, 허리"
"체형에 비해 허리는 얇고 하체는 튼튼합니다
최근데 살좀 쪘는데도 사이즈 괜찮았구요
짧지만 바지라 부담스럽지 않아서 좋아요 
재질도 싼티안나고 좋습니다",체형에 비해 허리는 가늘고 하체는 튼튼합니다 최근에 살 좀 쪘는데도 사이즈 괜찮았고요 짧지만 바지라 부담스럽지 않아서 좋아요 재질도 싼 티 안 나고 좋습니다,,"가늘다, 나다, 바지라, 부담, 비다, 사이즈, 스럽지, 체형, 튼튼하다, 하체"
엉덩이 큰 편이라 상세사이즈 보고 엄청 고민했는데..!! 제 스펙 정도면 M 널널해요!! 마감도 너무 좋은데 옆 자크에 그 고리라고 해야되나 안벌어지게 하는 그 처리도 되어있어요 무신사 자체 브랜드에 엄청 신경 쓰나봐요 이가격에 이퀄리티에 이런 배송이라니.. 걍 시키고 담날 낮에 바로 옴,엉덩이 큰 편이라 상세 사이즈 보고 엄청 고민했는데 제 스펙 정도면 M 널찍해요 마감도 너무 좋은데 옆 자크에 그 고리라고 해야 되나 안 벌어지게 하는 그 처리도 되어있어요 무신사 자체 브랜드에 엄청 신경 쓰나 봐요 이 가격에 의 퀄리티에 이런 배송이라니 그냥 시키고 담날 낮에 바로 옴,,"물다, 배송, 벌어지다, 사이즈, 스펙, 이라니, 자크"
L로 살 걸... L로 살 걸... 내 뱃살을 왜 간과했을까 L로 살 걸... 약간 크게 나온 것 같아서 M샀는데 확실히 M치고 크게 나오긴 했어요 M 입을 순 있지만 앉을 때 힘들어요 배에 힘 주고 다닐게요...,L로 살 걸 L로 살 걸 내 뱃살을 왜 간과했을까 L로 살 걸 약간 크게 나온 것 같아서 M 샀는데 확실히 M 치고 크게 나오긴 했어요 M 입을 순 있지만 앉을 때 힘들어요 배에 힘주고 다닐게요,,"간과, 나오다, 뱃살, 확실하다, 힘들다, 힘주다"
생각보다 더 짧았지만 바지라서 편할 것 같습니당,생각보다 더 짧았지만 바지라서 편할 것 같습니다,,"바지, 짧다, 편하다"
배송 완전 빠름ㅠ이거 대구 무신사매장에서 입어보고 반한건데 최근에 배가 살이쪄서 치마입을수있는게 없었는데 이건 사이즈도 아동복 사이즈로 안나오고 안에 바지까지있어서 살쪄서 치마입엇을때의 돌아가고 올라가는 사태를 방지할수있음 솔직히 치마 엠사이즈가 이정도는돼야.. 너무편하고 좋아서 베이지사구 블랙도구매햇어요 다른색도 다살거임ㅠ진짜 최근에 이정도로 편한 치마를 입어본적이 없음,배송 정말 빠름이 거 대구 무선사 매장에서 입어보고 반한 건데 최근에 배가 살이 쪄서 치마 입을 수 있는 게 없었는데 이건 사이즈도 아동복 사이즈로 안 나오고 안에 바지까지 있어서 살쪄서 치마 입었을 때의 돌아가고 올라가는 사태를 방지할 수 있음 솔직히 치마 엠사이즈가 이 정도는 돼야 너무 편하고 좋아서 베이지 사구 블랙도 구매했어요 다른 색도 다 살 거임 진짜 최근에 이 정도로 편한 치마를 입어본 적이 없음,,"사이즈, 아동복, 입어보다"
"기장이 좀 짧긴한데 속바지도 내장되어있고 기본템으로 좋은 것 같아서 구매했어요.
허리는 xs가 맞는데 기장이 너무 짧아서 편하게 입으려고 s샀는데 핏은 xs가 딱 맞아 더 예쁘지만 s가 기장이 더 편안해요.
보는 사람마다 치마 예쁘다고 어디꺼냐고 물어봐요. ㅎㅎ",기장이 좀 짧긴 한데 속바지도 내장되어 있고 기본 템으로 좋은 것 같아서 구매했어요 허리는 xs가 맞는데 기장이 너무 짧아서 편하게 입으려고 s 샀는데 핏은 xs가 딱 맞아 더 예쁘지만 s가 기장이 더 편안해요 보는 사람마다 치마 예쁘다고 어디 거냐고 물어봐요,,"기장, 사람, 편안하다"
사이즈 딱 맞아요! 짧은 치마 찾고 있었는데 기장 매우 마음에 들어요,사이즈 딱 맞아요 짧은 치마 찾고 있었는데 기장 매우 마음에 들어요,,"기장, 맞다, 사이즈, 짧다, 찾다, 치마"
"짧고 붙는 스타일이지만 치마바지라 편해요
끝부분에 트임이 있어서 학생 같을 것 같았는데 예뻐요
캐주얼하게 입어도 예쁘고 격식있게 입어도 예뻐요",짧고 붙는 스타일이지만 치마바지라 편해요 끝부분에 트임이 있어서 학생 같을 것 같았는데 예뻐요 캐주얼하게 입어도 예쁘고 격식 있게 입어도 예뻐요,,"격식, 바지라, 스타일, 짧다, 치마, 캐주얼, 트이다, 편하다, 학생"
