Review,Processed_Review,common_keywords_all,common_keywords_3_plus
쿨맥스소재라도 한여름엔 좀 덥겠지만 출근 전투복으로 이만한게 없네요,쿨맥스 소재라도 한여름엔 좀 덥겠지만 출근 전투복으로 이만한 게 없네요," 출근,  한여름,  소재","덥다, 라도, 맥스, 소재, 없다, 이만, 전투복, 출근, 한여름"
전체적인 핏이 예쁘게 나오고 제질도 부드러워 좋습니다 하지만 제 채형에서는 어깨가 살짝 좁은 느낌이 듭니다 전체적인 가격대비 가성비로 나쁘지 않습니다,전체적인 핏이 예쁘게 나오고 재질도 부드러워 좋습니다 하지만 제 채 형에서는 어깨가 살짝 좁은 느낌이 듭니다 전체적인 가격 대비 가성비로 나쁘지 않습니다," 재질,  부드럽다,  좁다","가격, 가성비, 나쁘다, 나오다, 대비, 부드럽다, 어깨, 재질, 전체, 좁다, 형"
여름에 입으니 안에 셔츠 안입고 티 하나 입을거라 딱맞아요,여름에 입으니 안에 셔츠 안입고 티 하나 입을 거라 딱 맞아요,,"맞다, 셔츠, 여름, 하나"
기본 블레이저의 정석인거 같습니다 어떤 옷에나 잘어울릴듯 하네요~,기본 블레이저의 정석인 거 같습니다 어떤 옷에나 잘 어울릴듯하네요," 기본,  어떻다","기본, 블레이저, 어떻다, 어울리다, 에나, 정석"
텅치가 큰편인데 신축성이 있어서 좋아요 가성비최고임!!,덩치가 큰 편인데 신축성이 있어서 좋아요 가성비 최고임, 가성비,"가성비, 신축, 최고, 크다, 편"
얇아서 지금 날씨에도 시원하게 입을 수 있습니다,얇아서 지금 날씨에도 시원하게 입을 수 있습니다, 시원하다,"날씨, 시원하다, 얇다"
정사이즈로 샀는데 생각보다 작은거 같음 한사이즈 업 추천,정 사이즈로 샀는데 생각보다 작은 거 같음 한 사이즈 업 추천, 작다,"사이즈, 작다, 추천"
아주 잘 입고있어용 감사합니다 또 사러 올게요 !!무신사 짱,아주 잘 입고 있어요 감사합니다 또 사러 올게요 무신사 짱,,"물다, 오다"
가성비좋은 블레이저입니다. 얆아서 여름에 좋을거같아여.,가성비 좋은 블레이저입니다 얇아서 여름에 좋을 거 같아요,,"가성비, 블레이저, 얇다, 여름"
정말 좋아요 일부러 쿨텐다드로 구매했는데 1년 365일 사용할듯합니다. 겨울에는 이너나 아우터랑 함께입으면되고 여름에는 그냥 입으면되요. 요즘은 대부분 따뜻한 곳들이 많아서 오히려 쿨텐이 더 활용높은것같아요.,정말 좋아요 일부러 쿨텐다드로 구매했는데 년 일 사용할듯합니다 겨울에는 이너나 아우터랑 함께 입으면 되고 여름에는 그냥 입으면 돼요 요즘은 대부분 따뜻한 곳들이 많아서 오히려 클 텐이 더 활용 높은 것 같아요, 활용,"겨울, 따뜻하다, 많다, 사용, 아우터, 여름, 이너, 일부러, 쿨텐다드, 활용"
여름철에 입을 수 있는 무난무난한 블레이져입니다. 어깨패드도 과하지 않게 적당히 들어가서 핏을 전체적으로 잘 잡아줍니다. 제가 팔이 길지 않아서 소매길이가 살짝 긴 감이 있어요.,여름철에 입을 수 있는 무난 무난한 블레이저입니다 어깨 패드도 과하지 않게 적당히 들어가서 핏을 전체적으로 잘 잡아줍니다 제가 팔이 길지 않아서 소매길이가 살짝 긴 감이 있어요, 길이,"길다, 길이, 들어가다, 무난, 블레이저, 어깨, 여름철, 잡다, 전체, 줍다, 팔이, 패드, 핏"
가성비로 좋습니다 얇아서 한여름 제외 좀 더워도 입을 수 있구요 추워져도 이너 두껍게 입으면 가능할거 같아요 기장감 핏 다 좋습니다 ,가성비로 좋습니다 얇아서 한여름 제외 좀 더워도 입을 수 있고요 추워져도 이너 두껍게 입으면 가능할 거 같아요 기장감 핏 다 좋습니다,,"가능하다, 가성비, 기장감, 덥다, 두껍다, 얇다, 이너, 추워지다, 한여름"
역시 믿고 보는 무탠다드! 가성비 좋은 블레이저라 캐주얼하게 입을 때도 좋고 슬랙스랑 매치하면 또 차려입은 느낌이라 조합하기 좋은 아이템이에요!,역시 믿고 보는 무탠다드 가성비 좋은 블레이저라 캐주얼하게 입을 때도 좋고 슬랙스랑 매치하면 또 차려입은 느낌이라 조합하기 좋은 아이템이에요," 차려입다,  아이템","가성비, 매치, 믿다, 블레이저, 슬랙스, 아이템, 조합, 차려입다, 캐주얼"
"합리적으로 잘 산 것 같습니다. 살짝 흐리고 사이즈는 오버하게 95딱 맞습니다,",합리적으로 잘 산 것 같습니다 살짝 흐리고 사이즈는 오버하게 딱 맞습니다," 오버,  맞다","맞다, 사이즈, 오버, 합리, 흐리다"
생각보다 어깨라인이 좁지만 그래도 핏은 이쁜니다 원래 오버사이즈를 좋아해서 그런가바옇ㅎ,생각보다 어깨라인이 좁지만 그래도 핏은 이쁜니다 원래 오버사이즈를 좋아해서 그런가 바여," 원래,  좁다","라인, 런가, 사이즈, 어깨, 오버, 원래, 좁다, 좋아하다, 핏"
장례식장 갈려고 샀는데 평상시에도 부담없이 입을 수 있을 것 같습니다. 신축성이 있어 편하고 재질도 좋습니다.,장례식장 갈려고 샀는데 평상시에도 부담 없이 입을 수 있을 것 같습니다 신축성이 있어 편하고 재질도 좋습니다, 재질,"갈리다, 신축, 장례식, 재질, 편하다, 평상시"
저한테안어울려요키작은사람은피하세요키가작으면도망가세요,저한테 안 어울려 요키 작은 사람은 피하세요 키가 작으면 도망가세요," 어울리다,  사람","도망가다, 사람, 어울리다, 요키, 작다, 키, 피"
핏이 예뻐서 어느 옷에든 잘 어울리네요 ㅎ ㅎ 만족함니다,핏이 예뻐서 어느 옷에든 잘 어울리네요 만족합니다,,"만족하다, 어울리다, 핏"
아주 가을용으로 좋슴당 핏도 맘에 들고 두께도 지금 딱!,아주 가을용으로 좋슴당 핏도 맘에 들고 두께도 지금 딱,,"가을, 두께, 좋슴당, 핏"
착 착 맘이 드네요 휘뚜루입기좋아여 기본팀인듯 하지만 떠 이쁨,착 착 맘이 드네요 휘뚜루 입기 좋아요 기본 티인듯하지만 떠 이쁨,,"기본, 휘뚜루"
여름용 블레이저 필요해서 샀는데 역시나 한여름에 입기에는 좀 덥네요 그래도 무탠다드 답게 가성비좋고 디자인도 만족스럽습니다 ㅎㅎ,여름용 블레이저 필요해서 샀는데 역시나 한여름에 입기에는 좀 덥네요 그래도 무탠다드 답게 가성비 좋고 디자인도 만족스럽습니다," 여름,  가성비","가성비, 덥다, 디자인, 만족스럽다, 블레이저, 여름, 필요하다, 한여름"
쿨텐다드라서 가을에도 시원하게 입을거같아요,쿨텐다드라서 가을에도 시원하게 입을 거 같아요, 가을,"가을, 라서, 시원하다, 쿨텐다드"
세일해서 구매했어요. 사이즈 딱 맞네요. 재질도 가볍고 좋아요 ㅎㅎ,세일해서 구매했어요 사이즈 딱 맞네요 재질도 가볍고 좋아요," 맞다,  재질,  사이즈","가볍다, 맞다, 사이즈, 세일, 재질"
세미 오버 느낌으로 편하게 입을 수 있습니다. 쿨탠다드라 시원하네요.,세미 오버 느낌으로 편하게 입을 수 있습니다 쿨 탠다더라 시원하네요, 오버,"세미, 시원하다, 오버, 탠다더, 편하다"
